"netID","wisID","probeID","daysSince1Jan2000","Temperature","time_stamp"
6294,155,1,2681.70838,15.4607,2007-05-05 17:00:04
6294,155,2,2681.70838,15.583,2007-05-05 17:00:04
7029,173,2,2681.70838,16.0799,2007-05-05 17:00:04
7029,173,3,2681.72912,15.9577,2007-05-05 17:29:55
6294,155,1,2681.729213,15.3983,2007-05-05 17:30:04
6294,155,2,2681.729213,15.5818,2007-05-05 17:30:04
7029,173,2,2681.729213,15.9577,2007-05-05 17:30:04
7029,173,3,2681.749954,15.8939,2007-05-05 17:59:56
6294,155,1,2681.750046,15.3957,2007-05-05 18:00:03
6294,155,2,2681.750046,15.4569,2007-05-05 18:00:03
7029,173,2,2681.750046,15.8939,2007-05-05 18:00:03
7029,173,3,2681.770787,15.9551,2007-05-05 18:29:55
6294,155,1,2681.77088,15.3944,2007-05-05 18:30:04
6294,155,2,2681.77088,15.5168,2007-05-05 18:30:04
7029,173,2,2681.77088,15.9551,2007-05-05 18:30:04
7029,173,3,2681.79162,15.8315,2007-05-05 18:59:55
6294,155,1,2681.791713,15.4556,2007-05-05 19:00:04
6294,155,2,2681.791713,15.4556,2007-05-05 19:00:04
7029,173,2,2681.791713,15.7704,2007-05-05 19:00:04
7029,173,3,2681.812454,15.7066,2007-05-05 19:29:56
6294,155,1,2681.812546,15.4531,2007-05-05 19:30:03
6294,155,2,2681.812546,15.3307,2007-05-05 19:30:03
7029,173,2,2681.812546,15.6455,2007-05-05 19:30:03
7029,173,3,2681.833287,15.5818,2007-05-05 19:59:55
6294,155,1,2681.83338,15.3894,2007-05-05 20:00:04
6294,155,2,2681.83338,15.1447,2007-05-05 20:00:04
7029,173,2,2681.83338,15.5818,2007-05-05 20:00:04
7029,173,3,2681.85412,15.3957,2007-05-05 20:29:55
6294,155,1,2681.854213,15.387,2007-05-05 20:30:04
6294,155,2,2681.854213,15.0198,2007-05-05 20:30:04
7029,173,2,2681.854213,15.3957,2007-05-05 20:30:04
7029,173,3,2681.874954,15.2708,2007-05-05 20:59:56
6294,155,1,2681.875046,15.3234,2007-05-05 21:00:03
6294,155,2,2681.875046,14.9561,2007-05-05 21:00:03
7029,173,2,2681.875046,15.332,2007-05-05 21:00:03
7029,173,3,2681.895787,15.2696,2007-05-05 21:29:55
6294,155,1,2681.89588,15.3834,2007-05-05 21:30:04
6294,155,2,2681.89588,14.8937,2007-05-05 21:30:04
7029,173,2,2681.89588,15.2696,2007-05-05 21:30:04
7029,173,3,2681.91662,15.2683,2007-05-05 21:59:55
6294,155,1,2681.916713,15.3198,2007-05-05 22:00:04
6294,155,2,2681.916713,14.8301,2007-05-05 22:00:04
7029,173,2,2681.916713,15.2071,2007-05-05 22:00:04
7029,173,3,2681.937454,15.2059,2007-05-05 22:29:56
6294,155,1,2681.937546,15.3198,2007-05-05 22:30:03
6294,155,2,2681.937546,14.8301,2007-05-05 22:30:03
7029,173,2,2681.937546,15.2059,2007-05-05 22:30:03
7029,173,3,2681.958287,15.2059,2007-05-05 22:59:55
6294,155,1,2681.95838,15.2575,2007-05-05 23:00:04
6294,155,2,2681.95838,14.7676,2007-05-05 23:00:04
7029,173,2,2681.95838,15.1447,2007-05-05 23:00:04
7029,173,3,2681.97912,15.1434,2007-05-05 23:29:55
6294,155,1,2681.979213,15.1963,2007-05-05 23:30:04
6294,155,2,2681.979213,14.7676,2007-05-05 23:30:04
7029,173,2,2681.979213,15.1434,2007-05-05 23:30:04
7029,173,3,2681.999861,15.2046,2007-05-05 23:59:47
