SITE,Wisard,Number,Time_Stamp,SoilMoisture
EW,133,4,5/10/10 12:41,0.31
EW,133,5,5/10/10 12:41,0.25
EW,181,1,5/10/10 13:06,0.28
EW,181,2,5/10/10 13:06,0.29
EW,181,3,5/10/10 13:06,0.24
EW,181,4,5/10/10 13:06,0.22
EW,181,5,5/10/10 13:06,0.26
EW,301,1,5/10/10 13:29,0.25
EW,301,2,5/10/10 13:29,0.16
EW,301,3,5/10/10 13:29,0.18
EW,301,4,5/10/10 13:29,0.23
EW,301,5,5/10/10 13:29,0.28
EW,303,1,5/10/10 9:40,0.19636
EW,303,2,5/10/10 9:40,0.15
EW,303,3,5/10/10 9:40,0.17
EW,303,4,5/10/10 9:40,0.16
EW,303,5,5/10/10 9:40,0.18
EW,151,1,5/10/10 10:05,0.12
EW,151,2,5/10/10 10:05,0.17
EW,151,3,5/10/10 10:05,0.14
EW,151,4,5/10/10 10:05,0.14
EW,151,5,5/10/10 10:05,0.16
EW,302,1,5/10/10 10:19,0.18
EW,302,2,5/11/10 10:19,0.15
EW,302,3,5/11/10 10:19,0.16
EW,302,4,5/11/10 10:19,0.16
EW,302,5,5/11/10 10:19,0.13
EW,156,1,5/11/10 10:34,0.14
EW,156,2,5/11/10 10:34,0.21
EW,156,3,5/11/10 10:34,0.14182
EW,156,4,5/11/10 10:34,0.15
EW,156,5,5/11/10 10:34,0.13
EW,152,1,5/11/10 10:44,0.19
EW,152,2,5/11/10 10:44,0.19
EW,152,3,5/11/10 10:44,0.2
EW,152,4,5/11/10 10:44,0.21
EW,152,5,5/11/10 10:44,0.22
EW,509,1,5/11/10 10:54,0.19
EW,509,2,5/11/10 10:54,0.33
EW,509,3,5/11/10 10:54,0.2
EW,509,4,5/11/10 10:54,0.19
EW,509,5,5/11/10 10:54,0.25
EW,141,1,5/11/10 11:06,0.2
EW,141,2,5/11/10 11:06,0.32
EW,141,3,5/11/10 11:06,0.21
EW,141,4,5/11/10 11:06,0.22
EW,141,5,5/11/10 11:06,0.27
EW,146,1,5/11/10 11:18,0.14
EW,146,2,5/11/10 11:18,0.16
EW,146,3,5/11/10 11:18,0.13
EW,146,4,5/11/10 11:18,0.11
EW,146,5,5/11/10 11:18,0.13
EW,148,1,5/11/10 11:31,0.14
EW,148,2,5/11/10 11:31,0.19
EW,148,3,5/11/10 11:31,0.16
EW,148,4,5/11/10 11:31,0.16
EW,148,5,5/11/10 11:31,0.17
EW,157,1,5/11/10 9:40,0.14
EW,157,2,5/18/10 9:40,0.13
EW,157,3,5/18/10 9:40,0.12
EW,157,4,5/18/10 9:40,0.16
EW,157,5,5/18/10 9:40,0.17
EW,181,1,5/18/10 12:00,0.15
EW,181,2,5/18/10 12:00,0.13
EW,181,3,5/18/10 12:00,0.17
EW,181,4,5/18/10 12:00,0.16
EW,181,5,5/18/10 12:00,0.16
EW,301,1,5/18/10 12:20,0.16
EW,301,2,5/18/10 12:20,0.13
EW,301,3,5/18/10 12:20,0.13
EW,301,4,5/18/10 12:20,0.16
EW,301,5,5/18/10 12:20,0.19
EW,133,1,5/18/10 12:30,0.24
EW,133,2,5/18/10 12:30,0.28
EW,133,3,5/18/10 12:30,0.17
EW,133,4,5/18/10 12:30,0.17
EW,133,5,5/18/10 12:30,0.24
EW,135,1,5/18/10 12:36,0.25
EW,135,2,5/18/10 12:36,0.2
EW,135,3,5/18/10 12:36,0.24
EW,135,4,5/18/10 12:36,0.27
EW,135,5,5/18/10 12:36,0.22
EW,303,1,5/18/10 10:04,0.08
EW,303,2,5/18/10 10:04,0.1
EW,303,3,5/18/10 10:04,0.1
EW,303,4,5/18/10 10:04,0.13
EW,303,5,5/18/10 10:04,0.16
EW,151,1,5/18/10 10:24,0.12
EW,151,2,5/18/10 10:24,0.11
EW,151,3,5/18/10 10:24,0.1
EW,151,4,5/18/10 10:24,0.08727
EW,151,5,5/18/10 10:24,0.1
EW,302,1,5/18/10 10:41,0.12
EW,302,2,5/18/10 10:41,0.1
EW,302,3,5/18/10 10:41,0.1
EW,302,4,5/18/10 10:41,0.12
EW,302,5,5/18/10 10:41,0.09
EW,509,1,5/18/10 10:55,0.15
EW,509,2,5/18/10 10:55,0.25
EW,509,3,5/18/10 10:55,0.15
EW,509,4,5/18/10 10:55,0.23
EW,509,5,5/18/10 10:55,0.19
EW,156,1,5/18/10 11:07,0.11
EW,156,2,5/18/10 11:07,0.14182
EW,156,3,5/18/10 11:07,0.11
EW,156,4,5/18/10 11:07,0.12
EW,156,5,5/18/10 11:07,0.1
EW,146,1,5/18/10 11:15,0.1
EW,146,2,5/18/10 11:15,0.13
EW,146,3,5/18/10 11:15,0.1
EW,146,4,5/18/10 11:15,0.1
EW,146,5,5/18/10 11:15,0.11
EW,148,1,5/18/10 11:25,0.09818
EW,148,2,5/18/10 11:25,0.13
EW,148,3,5/18/10 11:25,0.13
EW,148,4,5/18/10 11:25,0.12
EW,148,5,5/18/10 11:25,0.17
EW,157,1,5/18/10 11:35,0.1
EW,157,2,5/18/10 11:35,0.09
EW,157,3,5/18/10 11:35,0.09
EW,157,4,5/18/10 11:35,0.09
EW,157,5,5/18/10 11:35,0.1
EW,181,1,5/18/10 11:50,0.11
EW,181,2,5/18/10 11:50,0.11
EW,181,3,5/18/10 11:50,0.11
EW,181,4,5/18/10 11:50,0.11
EW,181,5,5/18/10 11:50,0.11
EW,301,1,5/18/10 12:01,0.11
EW,301,2,5/25/10 12:01,0.1
EW,301,3,5/25/10 12:01,0.13
EW,301,4,5/25/10 12:01,0.13
EW,301,5,5/25/10 12:01,0.13
EW,135,1,5/25/10 11:41,0.2
EW,135,2,5/25/10 11:41,0.14
EW,135,3,5/25/10 11:41,0.22
EW,135,4,5/25/10 11:41,0.21818
EW,135,5,5/25/10 11:41,0.22
EW,133,1,5/25/10 11:41,0.2
EW,133,2,5/25/10 11:41,0.22
EW,133,3,5/25/10 11:41,0.18
EW,133,4,5/25/10 11:41,0.18
EW,133,5,5/25/10 11:41,0.2
EW,141,1,5/25/10 13:21,0.22
EW,141,2,5/25/10 13:21,0.21
EW,141,3,5/25/10 13:21,0.24
EW,141,4,5/25/10 13:21,0.16
EW,141,5,5/25/10 13:21,0.25
EW,303,1,5/25/10 10:07,0.32
EW,303,2,5/25/10 10:07,0.33
EW,303,3,5/25/10 10:07,0.35
EW,303,4,5/25/10 10:07,0.31
EW,303,5,5/25/10 10:07,0.34
EW,151,1,5/25/10 10:34,0.23
EW,151,2,5/25/10 10:34,0.27
EW,151,3,5/25/10 10:34,0.18
EW,151,4,5/25/10 10:34,0.24
EW,151,5,5/25/10 10:34,0.32
EW,156,1,5/25/10 10:46,0.23
EW,156,2,5/25/10 10:46,0.32
EW,156,3,5/25/10 10:46,0.33
EW,156,4,5/25/10 10:46,0.33
EW,156,5,5/25/10 10:46,0.23
EW,152,1,5/25/10 11:06,0.37
EW,152,2,5/25/10 11:06,0.36
EW,152,3,5/25/10 11:06,0.33
EW,152,4,5/25/10 11:06,0.3
EW,152,5,5/25/10 11:06,0.41
EW,302,1,5/25/10 11:16,0.31
EW,302,2,5/26/10 11:16,0.3
EW,302,3,5/26/10 11:16,0.28
EW,302,4,5/26/10 11:16,0.23
EW,302,5,5/26/10 11:16,0.28
EW,509,1,5/26/10 11:29,0.39
EW,509,2,5/26/10 11:29,0.39
EW,509,3,5/26/10 11:29,0.31
EW,509,4,5/26/10 11:29,0.37
EW,509,5,5/26/10 11:29,0.36
EW,141,1,5/26/10 11:43,0.3
EW,141,2,5/26/10 11:43,0.3
EW,141,3,5/26/10 11:43,0.34
EW,141,4,5/26/10 11:43,0.32
EW,141,5,5/26/10 11:43,0.34
EW,133,1,5/26/10 13:24,0.31
EW,133,2,5/26/10 13:24,0.35
EW,133,3,5/26/10 13:24,0.28
EW,133,4,5/26/10 13:24,0.32
EW,133,5,5/26/10 13:24,0.27
EW,301,1,5/26/10 13:45,0.31
EW,301,2,5/27/10 13:45,0.25
EW,301,3,5/27/10 13:45,0.16
EW,301,4,5/27/10 13:45,0.31
EW,301,5,5/27/10 13:45,0.39
EW,135,1,5/27/10 14:01,0.32
EW,135,2,5/27/10 14:01,0.28
EW,135,3,5/27/10 14:01,0.28
EW,135,4,5/27/10 14:01,0.29
EW,135,5,5/27/10 14:01,0.34
EW,181,1,5/27/10 14:20,0.21
EW,181,2,5/27/10 14:20,0.27
EW,181,3,5/27/10 14:20,0.25
EW,181,4,5/27/10 14:20,0.25
EW,181,5,5/27/10 14:20,0.29
EW,157,1,5/27/10 14:33,0.21
EW,157,2,5/27/10 14:33,0.2
EW,157,3,5/27/10 14:33,0.22
EW,157,4,5/27/10 14:33,0.2
EW,157,5,5/27/10 14:33,0.2
EW,148,1,5/27/10 14:43,0.22
EW,148,2,5/27/10 14:43,0.33
EW,148,3,5/27/10 14:43,0.27
EW,148,4,5/27/10 14:43,0.27
EW,148,5,5/27/10 14:43,0.32
EW,146,1,5/27/10 14:48,0.19
EW,146,2,5/27/10 14:48,0.21
EW,146,3,5/27/10 14:48,0.25
EW,146,4,5/27/10 14:48,0.21
EW,146,5,5/27/10 14:48,0.28
EW,303,1,5/27/10 8:49,0.29
EW,303,2,5/27/10 8:49,0.33
EW,303,3,5/27/10 8:49,0.31
EW,303,4,5/27/10 8:49,0.3
EW,303,5,5/27/10 8:49,0.25
EW,156,1,5/27/10 9:11,0.28
EW,156,2,6/2/10 9:11,0.31
EW,156,3,6/2/10 9:11,0.28
EW,156,4,6/2/10 9:11,0.29
EW,156,5,6/2/10 9:11,0.24
EW,152,1,6/2/10 9:22,0.3
EW,152,2,6/2/10 9:22,0.24
EW,152,3,6/2/10 9:22,0.38
EW,152,4,6/2/10 9:22,0.34
EW,152,5,6/2/10 9:22,0.36
EW,302,1,6/2/10 9:35,0.34
EW,302,2,6/2/10 9:35,0.3
EW,302,3,6/2/10 9:35,0.22
EW,302,4,6/2/10 9:35,0.28
EW,302,5,6/2/10 9:35,0.26
EW,151,1,6/2/10 9:48,0.31
EW,151,2,6/2/10 9:48,0.28
EW,151,3,6/2/10 9:48,0.21
EW,151,4,6/2/10 9:48,0.22
EW,151,5,6/2/10 9:48,0.31
EW,509,1,6/2/10 10:02,0.39
EW,509,2,6/2/10 10:02,0.52
EW,509,3,6/2/10 10:02,0.42
EW,509,4,6/2/10 10:02,0.34
EW,509,5,6/2/10 10:02,0.37
EW,141,1,6/2/10 10:16,0.32
EW,141,2,6/2/10 10:16,0.33
EW,141,3,6/2/10 10:16,0.31
EW,141,4,6/2/10 10:16,0.37
EW,141,5,6/2/10 10:16,0.32
EW,146,1,6/2/10 10:36,0.22
EW,146,2,6/2/10 10:36,0.31
EW,146,3,6/2/10 10:36,0.25
EW,146,4,6/2/10 10:36,0.19
EW,146,5,6/2/10 10:36,0.31
EW,148,1,6/2/10 10:43,0.25
EW,148,2,6/2/10 10:43,0.33
EW,148,3,6/2/10 10:43,0.3
EW,148,4,6/2/10 10:43,0.32
EW,148,5,6/2/10 10:43,0.35
EW,157,1,6/2/10 11:00,0.22
EW,157,2,6/2/10 11:00,0.22
EW,157,3,6/2/10 11:00,0.24
EW,157,4,6/2/10 11:00,0.19
EW,157,5,6/2/10 11:00,0.17
EW,181,1,6/2/10 11:06,0.31
EW,181,2,6/2/10 11:06,0.31
EW,181,3,6/2/10 11:06,0.28
EW,181,4,6/2/10 11:06,0.26
EW,181,5,6/2/10 11:06,0.3
EW,300,1,6/2/10 11:24,0.2
EW,300,2,6/2/10 11:24,0.2
EW,300,3,6/2/10 11:24,0.19
EW,300,4,6/2/10 11:24,0.21
EW,300,5,6/2/10 11:24,0.19
EW,133,1,6/2/10 11:33,0.33
EW,133,2,6/2/10 11:33,0.31
EW,133,3,6/2/10 11:33,0.26
EW,133,4,6/2/10 11:33,0.3
EW,133,5,6/2/10 11:33,0.26
EW,135,1,6/2/10 11:45,0.25
EW,135,2,6/2/10 11:45,0.26
EW,135,3,6/2/10 11:45,0.3
EW,135,4,6/2/10 11:45,0.27
EW,135,5,6/2/10 11:45,0.27
EW,303,1,6/2/10 9:14,0.31
EW,303,2,6/2/10 9:14,0.24
EW,303,3,6/2/10 9:14,0.36
EW,303,4,6/2/10 9:14,0.32
EW,303,5,6/2/10 9:14,0.31
EW,146,1,6/2/10 9:22,0.2
EW,146,2,5/7/10 9:22,0.3
EW,146,3,5/7/10 9:22,0.21
EW,146,4,4/26/10 9:22,0.18
EW,146,5,4/26/10 9:22,0.20727
EW,151,1,4/26/10 9:40,0.25
EW,151,2,4/26/10 9:40,0.24
EW,151,3,4/26/10 9:40,0.19
EW,151,4,4/26/10 9:40,0.2
EW,151,5,4/26/10 11:35,0.24
EW,156,1,4/26/10 9:59,0.24
EW,156,2,4/26/10 9:59,0.26
EW,156,3,4/26/10 9:59,0.24
EW,156,4,4/26/10 9:59,0.33
EW,156,5,4/26/10 9:59,0.28
EW,152,1,4/26/10 10:08,0.3
EW,152,2,4/26/10 10:08,0.33
EW,152,3,4/26/10 10:08,0.3
EW,152,4,4/26/10 10:08,0.32
EW,152,5,4/26/10 10:08,0.3
EW,302,1,4/26/10 10:21,0.26
EW,302,2,4/26/10 10:21,0.23
EW,302,3,4/26/10 10:21,0.2
EW,302,4,4/26/10 10:21,0.22
EW,302,5,4/26/10 10:21,0.22
EW,509,1,4/26/10 10:35,0.37
EW,509,2,4/26/10 10:35,0.52
EW,509,3,4/26/10 10:35,0.45
EW,509,4,4/26/10 10:35,0.36
EW,509,5,4/26/10 10:35,0.38
EW,141,1,4/26/10 10:49,0.28
EW,141,2,4/26/10 10:49,0.31
EW,141,3,4/26/10 10:49,0.32
EW,141,4,4/26/10 10:49,0.37
EW,141,5,4/26/10 10:49,0.29
EW,300,1,4/26/10 14:59,0.17
EW,300,2,4/26/10 14:59,0.13
EW,300,3,4/26/10 14:59,0.14
EW,300,4,4/26/10 14:59,0.14667
EW,300,5,4/26/10 14:59,0.14
EW,181,1,4/26/10 15:08,0.27
EW,181,2,4/26/10 15:08,0.21
EW,181,3,4/26/10 15:08,0.24
EW,181,4,4/26/10 15:08,0.27
EW,181,5,4/26/10 15:08,0.24
EW,157,1,4/26/10 15:20,0.21
EW,157,2,4/26/10 15:20,0.18
EW,157,3,4/26/10 15:20,0.2
EW,157,4,4/26/10 15:20,0.19
EW,157,5,4/26/10 15:20,0.15
EW,148,1,4/26/10 15:26,0.19
EW,148,2,4/26/10 15:26,0.27
EW,148,3,4/26/10 15:26,0.2
EW,148,4,4/26/10 15:26,0.25
EW,148,5,4/26/10 15:26,0.36
EW,133,1,4/26/10 15:52,0.32
EW,133,2,4/26/10 15:52,0.3
EW,133,3,4/26/10 15:52,0.24
EW,133,4,4/26/10 15:52,0.3
EW,133,5,4/26/10 15:52,0.29
EW,135,1,4/26/10 15:59,0.24
EW,135,2,6/9/10 15:59,0.24
EW,135,3,6/9/10 15:59,0.24
EW,135,4,6/9/10 15:59,0.3
EW,135,5,6/9/10 15:59,0.23
EW,303,1,6/9/10 8:55,0.08
EW,303,2,6/9/10 8:55,0.07
EW,303,3,6/9/10 8:55,0.12
EW,303,4,6/9/10 8:55,0.09
EW,303,5,6/9/10 8:55,0.13
EW,148,1,6/9/10 9:05,0.1
EW,148,2,6/9/10 9:05,0.11
EW,148,3,6/9/10 9:05,0.09
EW,148,4,6/9/10 9:05,0.11
EW,148,5,6/9/10 9:05,0.18
EW,146,1,6/9/10 9:15,0.07
EW,146,2,6/9/10 9:15,0.12
EW,146,3,6/9/10 9:15,0.1
EW,146,4,6/9/10 9:15,0.07
EW,146,5,6/9/10 9:15,0.08
EW,151,1,6/9/10 9:42,0.08
EW,151,2,6/9/10 9:42,0.09
EW,151,3,6/9/10 9:42,0.08
EW,151,4,6/9/10 9:42,0.07
EW,151,5,6/9/10 9:42,0.09
EW,156,1,6/9/10 9:50,0.08727
EW,156,2,6/9/10 9:50,0.11
EW,156,3,6/9/10 9:50,0.07
EW,156,4,6/9/10 9:50,0.08
EW,156,5,6/9/10 9:50,0.06
EW,302,1,6/9/10 10:00,0.09
EW,302,2,6/9/10 10:00,0.08
EW,302,3,6/9/10 10:00,0.09
EW,302,4,6/9/10 10:00,0.09
EW,302,5,6/9/10 10:00,0.08
EW,152,1,6/9/10 10:12,0.14
EW,152,2,6/14/10 10:12,0.14
EW,152,3,6/14/10 10:12,0.14
EW,152,4,6/14/10 10:12,0.11
EW,152,5,6/14/10 10:12,0.16
EW,509,1,6/14/10 10:22,0.15
EW,509,2,6/14/10 10:22,0.26
EW,509,3,6/14/10 10:22,0.16
EW,509,4,6/14/10 10:22,0.16
EW,509,5,6/14/10 10:22,0.19
EW,141,1,6/14/10 10:38,0.2
EW,141,2,6/14/10 10:38,0.22
EW,141,3,6/14/10 10:38,0.18
EW,141,4,6/14/10 10:38,0.18
EW,141,5,6/14/10 10:38,0.2
EW,157,1,6/14/10 11:17,0.08
EW,157,2,6/14/10 11:17,0.06
EW,157,3,6/14/10 11:17,0.08
EW,157,4,6/14/10 11:17,0.06
EW,157,5,6/14/10 11:17,0.06
EW,181,1,6/14/10 11:24,0.09
EW,181,2,6/14/10 11:24,0.09
EW,181,3,6/14/10 11:24,0.08
EW,181,4,6/14/10 11:24,0.07
EW,181,5,6/14/10 11:24,0.1
EW,300,1,6/14/10 11:43,0.07
EW,300,2,6/14/10 11:43,0.07
EW,300,3,6/14/10 11:43,0.06667
EW,300,4,6/14/10 11:43,0.06667
EW,300,5,6/14/10 11:43,0.06
EW,133,1,6/14/10 11:49,0.19
EW,133,2,6/14/10 11:49,0.19
EW,133,3,6/14/10 11:49,0.13
EW,133,4,6/14/10 11:49,0.11
EW,133,5,6/14/10 11:49,0.17
EW,135,1,6/14/10 11:54,0.15
EW,135,2,6/14/10 11:54,0.15
EW,135,3,6/14/10 11:54,0.14
EW,135,4,6/14/10 11:54,0.16
EW,135,5,6/14/10 11:54,0.19
EW,303,1,6/14/10 9:00,0.084
EW,303,2,6/14/10 9:00,0.06545
EW,303,3,6/14/10 9:00,0.09
EW,303,4,6/14/10 9:00,0.07
EW,303,5,6/14/10 9:00,0.11
EW,146,1,6/14/10 9:04,0.07
EW,146,2,6/14/10 9:04,0.08
EW,146,3,6/14/10 9:04,0.07
EW,146,4,6/14/10 9:04,0.06
EW,146,5,6/14/10 9:04,0.07
EW,148,1,6/14/10 9:06,0.08
EW,148,2,6/14/10 9:06,0.09
EW,148,3,6/14/10 9:06,0.08
EW,148,4,6/14/10 9:06,0.1
EW,148,5,6/14/10 9:06,0.11
EW,151,1,6/14/10 9:27,0.07
EW,151,2,6/14/10 9:27,0.07
EW,151,3,6/14/10 9:27,0.08
EW,151,4,6/14/10 9:27,0.07
EW,151,5,6/14/10 10:23,0.1
EW,156,1,6/14/10 9:33,0.06
EW,156,2,6/14/10 9:33,0.07
EW,156,3,6/14/10 9:33,0.06
EW,156,4,6/14/10 9:33,0.07
EW,156,5,6/14/10 9:33,0.07
EW,302,1,6/14/10 9:44,0.07
EW,302,2,6/14/10 9:44,0.08
EW,302,3,6/14/10 9:44,0.07
EW,302,4,6/14/10 9:44,0.07
EW,302,5,6/14/10 9:44,0.07
EW,152,1,6/14/10 9:55,0.1
EW,152,2,6/21/10 9:55,0.1
EW,152,3,6/21/10 9:55,0.08
EW,152,4,6/21/10 9:55,0.1
EW,152,5,6/21/10 9:55,0.09
EW,509,1,6/21/10 10:02,0.12
EW,509,2,6/21/10 10:02,0.22
EW,509,3,6/21/10 10:02,0.14
EW,509,4,6/21/10 10:02,0.1
EW,509,5,6/21/10 10:02,0.14
EW,141,1,6/21/10 10:15,0.12
EW,141,2,6/21/10 10:15,0.14
EW,141,3,6/21/10 10:15,0.12
EW,141,4,6/21/10 10:15,0.08
EW,141,5,6/21/10 10:15,0.14
EW,157,1,6/21/10 10:56,0.06
EW,157,2,6/21/10 10:56,0.07
EW,157,3,6/21/10 10:56,0.08
EW,157,4,6/21/10 10:56,0.06
EW,157,5,6/21/10 10:56,0.06
EW,181,1,6/21/10 11:05,0.07
EW,181,2,6/21/10 11:05,0.06
EW,181,3,6/21/10 11:05,0.06
EW,181,4,6/21/10 11:05,0.08
EW,181,5,6/21/10 11:05,0.08
EW,300,1,6/21/10 11:17,0.06
EW,300,2,6/21/10 11:17,0.06
EW,300,3,6/21/10 11:17,0.06
EW,300,4,6/21/10 11:17,0.06545
EW,300,5,6/21/10 11:17,0.07
EW,133,1,6/21/10 11:18,0.11
EW,133,2,6/21/10 11:18,0.1
EW,133,3,6/21/10 11:18,0.09
EW,133,4,6/21/10 11:18,0.09
EW,133,5,6/21/10 11:18,0.11
EW,135,1,6/21/10 11:24,0.08
EW,135,2,6/21/10 11:24,0.07
EW,135,3,6/21/10 11:24,0.07
EW,135,4,6/21/10 11:24,0.11
EW,135,5,6/21/10 11:24,0.12
EW,133,1,6/21/10 9:06,0.23
EW,133,2,6/21/10 9:06,0.2
EW,133,3,6/21/10 9:06,0.16
EW,133,4,6/21/10 9:06,0.16
EW,133,5,6/21/10 9:06,0.19
EW,303,1,6/21/10 9:31,0.11
EW,303,2,6/21/10 9:31,0.1
EW,303,3,6/21/10 9:31,0.16
EW,303,4,6/21/10 9:31,0.14
EW,303,5,6/21/10 9:31,0.17
EW,146,1,6/21/10 9:35,0.09
EW,146,2,6/21/10 9:35,0.12
EW,146,3,6/21/10 9:35,0.1
EW,146,4,6/21/10 9:35,0.09
EW,146,5,6/21/10 9:35,0.1
EW,148,1,6/21/10 9:37,0.1
EW,148,2,6/21/10 9:37,0.15
EW,148,3,6/21/10 9:37,0.12
EW,148,4,6/21/10 9:37,0.14
EW,148,5,6/21/10 9:37,0.22
EW,156,1,6/21/10 10:00,0.1
EW,156,2,6/22/10 10:00,0.1
EW,156,3,6/22/10 10:00,0.09
EW,156,4,6/22/10 10:00,0.1
EW,156,5,6/22/10 10:00,0.07
EW,151,1,6/22/10 10:41,0.1
EW,151,2,6/22/10 10:41,0.1
EW,151,3,6/22/10 10:41,0.1
EW,151,4,6/22/10 10:41,0.08
EW,151,5,6/22/10 11:24,0.09
EW,302,1,6/22/10 10:44,0.12
EW,302,2,6/22/10 10:44,0.12
EW,302,3,6/22/10 10:44,0.1
EW,302,4,6/22/10 10:44,0.09
EW,302,5,6/22/10 10:44,0.11
EW,152,1,6/22/10 10:55,0.19
EW,152,2,6/22/10 10:55,0.17
EW,152,3,6/22/10 10:55,0.16
EW,152,4,6/22/10 10:55,0.17
EW,152,5,6/22/10 10:55,0.21
EW,509,1,6/22/10 11:00,0.2
EW,509,2,6/22/10 11:00,0.35
EW,509,3,6/22/10 11:00,0.17
EW,509,4,6/22/10 11:00,0.21
EW,509,5,6/22/10 11:00,0.23
EW,141,1,6/22/10 11:11,0.2
EW,141,2,6/22/10 11:11,0.18
EW,141,3,6/22/10 11:11,0.2
EW,141,4,6/22/10 11:11,0.9
EW,141,5,6/22/10 11:11,0.91
EW,135,1,6/22/10 11:30,0.17
EW,135,2,6/22/10 11:30,0.15
EW,135,3,6/22/10 11:30,0.16
EW,135,4,6/22/10 11:30,0.19
EW,135,5,6/22/10 11:30,0.21
EW,300,1,6/22/10 11:45,0.08
EW,300,2,6/28/10 11:45,0.07
EW,300,3,6/28/10 11:45,0.09
EW,300,4,6/28/10 11:45,0.08
EW,300,5,6/28/10 11:45,0.07
EW,157,1,6/28/10 11:54,0.08
EW,157,2,6/28/10 11:54,0.08
EW,157,3,6/28/10 11:54,0.09
EW,157,4,6/28/10 11:54,0.09
EW,157,5,6/28/10 11:54,0.1
EW,181,1,6/28/10 11:57,0.13
EW,181,2,6/28/10 11:57,0.12
EW,181,3,6/28/10 11:57,0.11
EW,181,4,6/28/10 11:57,0.11
EW,181,5,6/28/10 11:57,0.13
EW,303,1,6/28/10 10:48,0.09
EW,303,2,6/28/10 10:48,0.11
EW,303,3,6/28/10 10:48,0.21
EW,303,4,6/28/10 10:48,0.21
EW,303,5,6/28/10 10:48,0.19
EW,146,1,6/28/10 11:09,0.13
EW,146,2,6/28/10 11:09,0.16
EW,146,3,6/28/10 11:09,0.14
EW,146,4,6/28/10 11:09,0.1
EW,146,5,6/28/10 11:09,0.12
EW,148,1,6/28/10 11:11,0.14
EW,148,2,6/28/10 11:11,0.21
EW,148,3,6/28/10 11:11,0.16
EW,148,4,6/28/10 11:11,0.15
EW,148,5,6/28/10 11:11,0.23
EW,157,1,6/28/10 11:20,0.16
EW,157,2,6/28/10 11:20,0.14
EW,157,3,6/28/10 11:20,0.14
EW,157,4,6/28/10 11:20,0.14
EW,157,5,6/28/10 11:20,0.12
EW,181,1,6/28/10 11:25,0.16
EW,181,2,6/28/10 11:25,0.17
EW,181,3,6/28/10 11:25,0.14
EW,181,4,6/28/10 11:25,0.18
EW,181,5,6/28/10 11:25,0.17
EW,300,1,6/28/10 11:31,0.13
EW,300,2,6/28/10 11:31,0.1
EW,300,3,6/28/10 11:31,0.12
EW,300,4,6/28/10 11:31,0.14
EW,300,5,6/28/10 11:31,0.11
EW,151,1,6/28/10 9:20,0.13
EW,151,2,6/28/10 9:20,0.15
EW,151,3,6/28/10 9:20,0.12
EW,151,4,6/28/10 9:20,0.12
EW,151,5,6/28/10 10:40,0.12
EW,156,1,6/28/10 9:30,0.11
EW,156,2,6/28/10 9:30,0.12
EW,156,3,6/28/10 9:30,0.13
EW,156,4,6/28/10 9:30,0.14
EW,156,5,6/28/10 9:30,0.11
EW,302,1,6/28/10 9:36,0.14
EW,302,2,6/28/10 9:36,0.14
EW,302,3,6/28/10 9:36,0.11
EW,302,4,6/28/10 9:36,0.09
EW,302,5,6/28/10 9:36,0.15
EW,152,1,6/28/10 9:46,0.21
EW,152,2,6/28/10 9:46,0.26
EW,152,3,6/28/10 9:46,0.23
EW,152,4,6/28/10 9:46,0.23
EW,152,5,6/28/10 9:46,0.24
EW,509,1,6/28/10 9:58,0.25
EW,509,2,6/28/10 9:58,0.42
EW,509,3,6/28/10 9:58,0.23
EW,509,4,6/28/10 9:58,0.23
EW,509,5,6/28/10 9:58,0.28
EW,141,1,6/28/10 10:33,0.2
EW,141,2,7/6/10 10:33,0.26
EW,141,3,7/6/10 10:33,0.21
EW,141,4,7/6/10 10:33,0.22
EW,141,5,7/6/10 10:33,0.25
EW,133,1,7/6/10 11:09,0.24
EW,133,2,7/6/10 11:09,0.25
EW,133,3,7/6/10 11:09,0.18
EW,133,4,7/6/10 11:09,0.19
EW,133,5,7/6/10 11:09,0.25
EW,135,1,7/6/10 11:31,0.21
EW,135,2,7/6/10 11:31,0.21
EW,135,3,7/6/10 11:31,0.2
EW,135,4,7/6/10 11:31,0.18
EW,135,5,7/6/10 11:31,0.24
EW,303,1,7/6/10 10:03,0.14
EW,303,2,7/6/10 10:03,0.1
EW,303,3,7/6/10 10:03,0.14
EW,303,4,7/6/10 10:03,0.15
EW,303,5,7/6/10 10:03,0.16
EW,146,1,7/6/10 10:09,0.11
EW,146,2,7/6/10 10:09,0.17
EW,146,3,7/6/10 10:09,0.1
EW,146,4,7/6/10 10:09,0.07
EW,146,5,7/6/10 10:09,0.11
EW,156,1,7/6/10 10:36,0.08
EW,156,2,7/6/10 10:36,0.10909
EW,156,3,7/6/10 10:36,0.12
EW,156,4,7/6/10 10:36,0.10909
EW,156,5,7/6/10 10:36,0.09
EW,509,1,7/6/10 10:58,0.18
EW,509,2,7/6/10 10:58,0.25
EW,509,3,7/6/10 10:58,0.2
EW,509,4,7/6/10 10:58,0.15
EW,509,5,7/6/10 10:58,0.19
EW,302,1,7/6/10 11:07,0.09818
EW,302,2,7/6/10 11:07,0.12
EW,302,3,7/6/10 11:07,0.09
EW,302,4,7/6/10 11:07,0.09
EW,302,5,7/6/10 11:07,0.09
EW,148,1,7/6/10 11:36,0.12
EW,148,2,7/6/10 11:36,0.16
