site,plot,event,year,doy,date,genus
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,120
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,188
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,188
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,137
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,214
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,120
clarkharvard,S02,bbd,2010,Acer,rubrum,137
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,120
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,120
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,120
clarkharvard,S02,bbd,2010,Acer,rubrum,120
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,188
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,120
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,120
clarkharvard,S02,bbd,2010,Acer,rubrum,120
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,214
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,120
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,188
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,120
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,105
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2010,Acer,rubrum,111
clarkharvard,S02,bbd,2011,Acer,rubrum,125
clarkharvard,S02,bbd,2011,Acer,rubrum,164
clarkharvard,S02,bbd,2011,Acer,rubrum,146
clarkharvard,S02,bbd,2011,Acer,rubrum,125
clarkharvard,S02,bbd,2011,Acer,rubrum,110
clarkharvard,S02,bbd,2011,Acer,rubrum,146
clarkharvard,S02,bbd,2011,Acer,rubrum,125
clarkharvard,S02,bbd,2011,Acer,rubrum,146
clarkharvard,S02,bbd,2011,Acer,rubrum,125
clarkharvard,S02,bbd,2011,Acer,rubrum,125
clarkharvard,S02,bbd,2011,Acer,rubrum,125
clarkharvard,S02,bbd,2011,Acer,rubrum,125
clarkharvard,S02,bbd,2011,Acer,rubrum,125
clarkharvard,S02,bbd,2011,Acer,rubrum,125
clarkharvard,S02,bbd,2011,Acer,rubrum,146
clarkharvard,S02,bbd,2011,Acer,rubrum,125
clarkharvard,S02,bbd,2011,Acer,rubrum,110
clarkharvard,S02,bbd,2011,Acer,rubrum,110
clarkharvard,S02,bbd,2011,Acer,rubrum,110
clarkharvard,S02,bbd,2011,Acer,rubrum,125
clarkharvard,S02,bbd,2011,Acer,rubrum,125
clarkharvard,S02,bbd,2011,Acer,rubrum,125
clarkharvard,S02,bbd,2011,Acer,rubrum,110
clarkharvard,S02,bbd,2011,Acer,rubrum,110
clarkharvard,S02,bbd,2011,Acer,rubrum,110
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,130
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,103
clarkharvard,S02,bbd,2012,Acer,rubrum,103
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,130
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,86
clarkharvard,S02,bbd,2012,Acer,rubrum,103
clarkharvard,S02,bbd,2012,Acer,rubrum,94
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,94
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,86
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,125
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,103
clarkharvard,S02,bbd,2012,Acer,rubrum,94
clarkharvard,S02,bbd,2012,Acer,rubrum,103
clarkharvard,S02,bbd,2012,Acer,rubrum,94
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,103
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,94
clarkharvard,S02,bbd,2012,Acer,rubrum,125
clarkharvard,S02,bbd,2012,Acer,rubrum,94
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,bbd,2012,Acer,rubrum,108
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,137
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,137
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,137
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,137
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,137
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,137
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,137
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,144
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,137
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,137
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,137
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,137
clarkharvard,S02,lud,2010,Acer,rubrum,137
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,137
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,137
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,120
clarkharvard,S02,lud,2010,Acer,rubrum,105
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,111
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2010,Acer,rubrum,214
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,146
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,164
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,146
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,146
clarkharvard,S02,lud,2011,Acer,rubrum,146
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2011,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,130
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,130
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,130
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,130
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,130
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,130
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,130
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,130
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lud,2012,Acer,rubrum,108
clarkharvard,S02,lud,2012,Acer,rubrum,125
clarkharvard,S02,lod,2010,Acer,rubrum,214
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,146
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,146
clarkharvard,S02,lod,2011,Acer,rubrum,146
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,146
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,146
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,146
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,146
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,146
clarkharvard,S02,lod,2011,Acer,rubrum,146
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,164
clarkharvard,S02,lod,2011,Acer,rubrum,207
clarkharvard,S02,lod,2011,Acer,rubrum,164
