Block,Plot,humidity treatment,temperature treatment,line,column,Species,Population,sowing,,55,65,85,91,95,death 
,,,T++,,,av,,25-Mar-03,3-Mar,24-May,7-Jun,5-Jul,,,
,,,T++,,,av,,25-Mar-03,5-Mar,,3-Jul,,,,
,,,T++,11,,av,,25-Mar-03,2-Mar,19-May,6-Jun,8-Jul,,,
,,,T++,15,,av,,25-Mar-03,12-Mar,20-May,6-Jun,7-Jul,,,
,,,,,,av,,25-Mar-03,5-Mar,14-Aug,20-Aug,sup11/9,,,
,,,,,,av,,25-Mar-03,4-Mar,22-Jun,26-Jun,1-Aug,,,
,,,,11,,av,,25-Mar-03,6-Mar,24-Jun,1-Jul,1-Aug,,,
,,,,15,,av,,25-Mar-03,3-Mar,6-Jul,18-Jul,24-Jul,,,
,,,T++,,,av,,25-Mar-03,,,,,,,
,,,T++,,,av,,25-Mar-03,21-Mar,,,,7-Aug,,
,,,T++,11,,av,,25-Mar-03,4-Mar,9-Jul,18-Jul,2-Aug,,,
,,,T++,15,,av,,25-Mar-03,7-Mar,13-May,23-May,30-Jun,,,
,,,T+,,,av,,25-Mar-03,4-Mar,26-May,8-Jun,11-Jul,,,
,,,T+,,,av,,25-Mar-03,4-Mar,27-May,11-Jun,23-Jun,,,
,,,T+,11,,av,,25-Mar-03,11-Mar,27-May,5-Jun,30-Jun,,,
,,,T+,15,,av,,25-Mar-03,3-Mar,21-May,7-Jun,6-Jul,,,
,,,T+,,,av,,25-Mar-03,5-Mar,10-Jun,18-Jun,25-Jul,,,
,,,T+,,,av,,25-Mar-03,3-Mar,31-May,6-Jun,5-Jul,,,
,,,T+,11,,av,,25-Mar-03,4-Mar,15-May,27-May,5-Jul,,,
,,,T+,15,,av,,25-Mar-03,12-Mar,5-Jun,12-Jun,18-Jul,,,
,,,T++,,,av,,26-Mar,3-Mar,,,,,,
,,,T++,,,av,,26-Mar,17-Mar,23-May,2-Jun,2-Jul,,,
,,,T++,11,,av,,26-Mar,7-Mar,27-May,4-Jun,7-Jul,,,
,,,T++,15,,av,,26-Mar,17-Mar,,,,,,
,,,T+,,,av,,26-Mar,4-Mar,,18-Jun,15-Jul,20-Aug,,
,,,T+,,,av,,26-Mar,5-Mar,26-May,5-Jun,2-Jul,,,
,,,T+,11,,av,,26-Mar,5-Mar,14-Jun,20-Jun,13-Jul,,,
,,,T+,15,,av,,26-Mar,3-Mar,16-Jun,20-Jun,20-Jul,,,
,,,T++,,,av,,26-Mar,19-Mar,5-Jun,13-Jun,22-Jul,,,
,,,T++,,,av,,26-Mar,1-Mar,26-May,5-Jun,1-Jul, inf 20/08/2003,,
,,,T++,11,,av,,26-Mar,3-Mar,,15-Jun,10/07/2003?,,,
,,,T++,15,,av,,26-Mar,4-Feb,5-Jun,10-Jun,5-Jul,,,
,,,,,,av,,26-Mar,6-Mar,22-Jun,26-Jun,22-Jul,,,
,,,,,,av,,26-Mar,4-Mar,5-Jun,13-Jun,9-Jul,,,
,,,,11,,av,,26-Mar,13-Mar,29-May,5-Jun,8-Jul,,,
,,,,15,,av,,26-Mar,16-Mar,2-Jun,5-Jun,sup 15/7,,,
,,,T+,,,av,,26-Mar,2-Feb,16-May,27-May,8-Jul,,,
,,,T+,,,av,,26-Mar,3-Feb,,,,,,
,,,T+,11,,av,,26-Mar,20-Feb,10-Jul,18-Jul,24-Aug,,,
,,,T+,15,,av,,26-Mar,4-Mar,,,,,,
,,,,,,av,,26-Mar,7-Mar,18-Jul,26-Jul,,,,
,,,,,,av,,26-Mar,3-Mar,20-Jun,26-Jun,12-Jul,,,
,,,,11,,av,,26-Mar,5-Mar,5-Jun,10-Jun,11-Jul,,,
,,,,15,,av,,26-Mar,5-Mar,5-Jun,16-Jun,18-Jul,,,
,,,T+,,,av,,27/03/03,2-Mar,26-May,3-Jun,6-Jul,,,
,,,T+,,,av,,27/03/03,1-Mar,,14-Jun,19-Jul,,,
,,,T+,11,,av,,27/03/03,5-Mar,28-May,7-Jun,9-Jul,,,
,,,T+,15,,av,,27/03/03,2-Mar,22-May,4-Jun,1-Jul,,,
,,,T+,15,,av,,27/03/03,5-Mar,23-May,2-Jun,5-Jul,,,
,,,,,,av,,27/03/03,,,9-Jul,29-Jul,,,
,,,,,,av,,27/03/03,6/03?,9-Jul,21-Jul,14-Aug,,,
,,,,11,,av,,27/03/03,6-Mar,24-Jun,28-Jun,29-Jul,,,
,,,,15,,av,,27/03/03,5-Mar,20-Jun,,,,,
,,,T++,,,av,,27/03/03,,28-May,10-Jun,12-Jul,13-Aug,,
,,,T++,,,av,,27/03/03,24-Mar,27-May,6-Jun,5-Jul,,,
,,,T++,11,,av,,27/03/03,,,,,,,
,,,T++,15,,av,,27/03/03,,26-May,6-Jun,8-Jul,,,
,,,T++,,,av,,27/03/03,,,,,,,
,,,T++,,,av,,27/03/03,8-Mar,21-May,31-May,3-Jul,,,
,,,T++,11,,av,,27/03/03,15-Mar,27-May,4-Jun,19-Jul,,,
,,,T++,15,,av,,27/03/03,,1-Jun,6-Jun,5-Jul,,,
,,,T+,,,av,,27/03/03,5-Mar,,,,,,
,,,T+,,,av,,27/03/03,25-Feb,27-May,6-Jun,,,,
,,,T+,11,,av,,27/03/03,23-Mar,,,,5-Aug,,
,,,T+,15,,av,,27/03/03,12-Mar,6-Jun,13-Jun,15-Jul,,,
,,,,,,av,,27/03/03,6-Mar,24-Jun,3-Jul,29-Jul,,,
,,,,,,av,,27/03/03,15-Mar,27-Jun,3-Jul,,,,
,,,,11,,av,,27/03/03,15-Mar,12-Aug,22-Aug,10-Sep,,,
,,,,15,,av,,27/03/03,5-Mar,10-Jun,19-Jun,15-Jul,,,
,,,T+,,,lp,,20/03/03,,7-May,19-May,14-Jun,,,
,,,T+,,,lp,,20/03/03,,28-Apr,15-May,21-Jun,,,
,,,T+,10,,lp,,20/03/03,,8-May,17-May,18-Jun,,,
,,,T+,14,,lp,,20/03/03,,30-Apr,12-May,11-Jun,,,
,,,T++,,,lp,,20/03/03,,28-Apr,13-May,13-Jun,,,
,,,T++,,,lp,,20/03/03,,5-May,15-May,11-Jun,,,
,,,T++,10,,lp,,20/03/03,,3-May,18-May,10-Jun,,,
,,,T++,14,,lp,,20/03/03,,30-Apr,18-May,15-Jun,,,
,,,,,,lp,,20/03/03,,4-May,20-May,28-Jun,,,
,,,,,,lp,,20/03/03,,7-May,26-May,25-Jun,,,
,,,,10,,lp,,20/03/03,,11-May,29-May,20-Jun,,,
,,,,14,,lp,,20/03/03,,5-May,26-May,24-Jun,,,
,,,T++,,,lp,,20/03/03,,7-May,23-May,19-Jun,,,
,,,T++,,,lp,,20/03/03,,3-May,18-May,15-Jun,,,
,,,T++,10,,lp,,20/03/03,,4-May,19-May,12-Jun,,,
,,,T++,14,,lp,,20/03/03,,4-May,18-May,11-Jun,,,
,,,,,,lp,,20/03/03,,10-May,25-May,21-Jun,,,
,,,,,,lp,,20/03/03,,6-May,22-May,17-Jun,,,
,,,,10,,lp,,20/03/03,,7-May,23-May,22-Jun,,,
,,,,14,,lp,,20/03/03,,6-May,27-May,17-Jun,,,
,,,T+,,,lp,,20/03/03,,6-May,19-May,18-Jun,,,
,,,T+,,,lp,,20/03/03,,4-May,17-May,10-Jun,,,
,,,T+,10,,lp,,20/03/03,,29-Apr,18-May,9-Jun,,,
,,,T+,14,,lp,,20/03/03,,12-May,29/05?,23-Jun,,,
,,,,,,lp,,21/03/03,,6-May,21-May,15-Jun,,,
,,,,,,lp,,21/03/03,,6-May,23-May,22-Jun,,,
,,,,10,,lp,,21/03/03,,5-May,20-May,13-Jun,,,
,,,,14,,lp,,21/03/03,,7-May,22-May,19-Jun,,,
,,,T+,,,lp,,21/03/03,,5-May,19-May,17-Jun,,,
,,,T+,,,lp,,21/03/03,,28-Apr,9-May,10-Jun,,,
,,,T+,10,,lp,,21/03/03,,28-Apr,12-May,10-Jun,,,
,,,T+,14,,lp,,21/03/03,,5-May,21-May,20-Jun,,,
,,,T++,,,lp,,21/03/03,,2-May,14-May,13-Jun,,,
,,,T++,,,lp,,21/03/03,,2-May,15-May,15-Jun,,,
,,,T++,10,,lp,,21/03/03,,6-May,20-May,16-Jun,,,
,,,T++,14,,lp,,21/03/03,,3-May,15-May,11-Jun,,,
,,,T+,,,lp,,21/03/03,,6-May,19-May,15-Jun,,,
,,,T+,,,lp,,21/03/03,,4-May,21-May,15-Jun,,,
,,,T+,10,,lp,,21/03/03,,30-Apr,14-May,13-Jun,,,
,,,T+,14,,lp,,21/03/03,,25-Apr,11-May,14-Jun,,,
,,,,,,lp,,21/03/03,,7-May,21-May,19-Jun,,,
,,,,,,lp,,21/03/03,,6-May,22-May,16-Jun,,,
,,,,10,,lp,,21/03/03,,12-May,24/05?,19-Jun,,,
,,,,14,,lp,,21/03/03,,6-May,17-May,15-Jun,,,
,,,T++,,,lp,,21/03/03,,5-May,15-May,10-Jun,,,
,,,T++,,,lp,,21/03/03,,29-Apr,14-May,10-Jun,,,
,,,T++,10,,lp,,21/03/03,,4-May,15-May,7-Jun,,,
,,,T++,14,,lp,,21/03/03,,29-Apr,15-May,8-Jun,,,
,,,,,,lp,,25-Mar-03,,7-May,25/05/2003?,20-Jun,,,
,,,,,,lp,,25-Mar-03,,9-May,26-May,18-Jun,,,
,,,,10,,lp,,25-Mar-03,,6-May,26-May,19-Jun,,,
,,,,14,,lp,,25-Mar-03,,7-May,21-May,14-Jun,,,
,,,T++,,,lp,,25-Mar-03,,14-May,20-May,15-Jun,,,
,,,T++,,,lp,,25-Mar-03,,5-May,23-May,13-Jun,,,
,,,T++,10,,lp,,25-Mar-03,,4-May,16-May,16-Jun,,,
,,,T++,14,,lp,,25-Mar-03,,16-May,29-May,18-Jun,,,
,,,,,,lp,,25-Mar-03,,6-May,18-May,12-Jun,,,
,,,,,,lp,,25-Mar-03,,15-May,29-May,20-Jun,,,
,,,,10,,lp,,25-Mar-03,,14-May,2-Jun,21-Jun,,,
,,,,14,,lp,,25-Mar-03,,14-May,29-May,30-Jun,,,
,,,T++,,,lp,,25-Mar-03,,5-May,18-May,12-Jun,,,
,,,T++,,,lp,,25-Mar-03,,3-May,15-May,8-Jun,,,
,,,T++,10,,lp,,25-Mar-03,,6-May,21-May,13-Jun,,,
,,,T++,14,,lp,,25-Mar-03,,6-May,20-May,14-Jun,,,
,,,T+,,,lp,,25-Mar-03,,5-May,18-May,11-Jun,,,
,,,T+,,,lp,,25-Mar-03,,6-May,19-May,15-Jun,,,
,,,T+,10,,lp,,25-Mar-03,,6-May,22-May,17-Jun,,,
,,,T+,14,,lp,,25-Mar-03,,28-Apr,13-May,13/06/2003?,,,
,,,T+,,,lp,,25-Mar-03,,3-May,17-May,10-Jun,,,
,,,T+,,,lp,,25-Mar-03,,5-May,18-May,11-Jun,,,
,,,T+,10,,lp,,25-Mar-03,,3-May,19-May,19-Jun,,,
,,,T+,14,,lp,,25-Mar-03,,5-May,20-May,15-Jun,,,
,,,T++,,,lp,,26-Mar,,3-May,20-May,12-Jun,,,
,,,T++,,,lp,,26-Mar,,30-Apr,16-May,9-Jun,,,
,,,T++,10,,lp,,26-Mar,,30-Apr,16-May,16-Jun,,,
,,,T++,14,,lp,,26-Mar,,1-May,13-May,10-Jun,,,
,,,T+,,,lp,,26-Mar,,5-May,23-May,18-Jun,,,
,,,T+,,,lp,,26-Mar,,3-May,16-May,10-Jun,,,
,,,T+,10,,lp,,26-Mar,,6-May,21-May,13-Jun,,,
,,,T+,14,,lp,,26-Mar,,5-May,17-May,9-Jun,,,
,,,T++,,,lp,,26-Mar,,1-May,21-May,15-Jun,,,
,,,T++,,,lp,,26-Mar,,28-Apr,19-May,15/6?,,,
,,,T++,10,,lp,,26-Mar,,4-May,16-May,13-Jun,,,
,,,T++,14,,lp,,26-Mar,,5-May,20-May,21-Jun,,,
,,,,,,lp,,26-Mar,,11-May,28-May,22-Jun,,,
,,,,,,lp,,26-Mar,,10-May,25-May,21-Jun,,,
,,,,10,,lp,,26-Mar,,12-May,29-May,22-Jun,,,
,,,,14,,lp,,26-Mar,,10-May,26-May,18-Jun,,,
,,,T+,,,lp,,26-Mar,,3-May,20-May,12-Jun,,,
,,,T+,,,lp,,26-Mar,,2-May,17-May,10-Jun,,,
,,,T+,10,,lp,,26-Mar,,2-May,17-May,12-Jun,,,
,,,T+,14,,lp,,26-Mar,,9-May,28/05/2003?,18-Jun,,,
,,,,,,lp,,26-Mar,,10-May,27-May,17-Jun,,,
,,,,,,lp,,26-Mar,,9-May,24-May,15-Jun,,,
,,,,10,,lp,,26-Mar,,11-May,28-May,17-Jun,,,
,,,,14,,lp,,26-Mar,,5-May,28-May,17-Jun,,,
,,,T+,,,lp,,27/03/03,,2-May,17-May,12-Jun,,,
,,,T+,,,lp,,27/03/03,,11-May,28-May,19-Jun,,,
,,,T+,10,,lp,,27/03/03,,10-May,23-May,16-Jun,,,
,,,T+,14,,lp,,27/03/03,,29-Apr,22-May,11-Jun,,,
,,,,,,lp,,27/03/03,,6-May,24-May,17-Jun,,,
,,,,,,lp,,27/03/03,,10-May,23-May,18-Jun,,,
,,,,10,,lp,,27/03/03,,12-May,29-May,19-Jun,,,
,,,,14,,lp,,27/03/03,,11-May,29-May,27-Jun,,,
,,,T++,,,lp,,27/03/03,,29-Apr,16-May,11-Jun,,,
,,,T++,,,lp,,27/03/03,,2-May,17-May,14-Jun,,,
,,,T++,10,,lp,,27/03/03,,30-Apr,15-May,14-Jun,,,
,,,T++,14,,lp,,27/03/03,,3-May,15-May,12-Jun,,,
,,,T++,,,lp,,27/03/03,,29-Apr,16-May,14-Jun,,,
,,,T++,,,lp,,27/03/03,,28-Apr,12-May,15-Jun,,,
,,,T++,10,,lp,,27/03/03,,2-May,18-May,16-Jun,,,
,,,T++,14,,lp,,27/03/03,,29-Apr,9-May,6-Jun,,,
,,,T+,,,lp,,27/03/03,,2-May,17-May,15-Jun,,,
,,,T+,,,lp,,27/03/03,,2-May,20-May,12-Jun,,,
,,,T+,10,,lp,,27/03/03,,2-May,16-May,16-Jun,,,
,,,T+,14,,lp,,27/03/03,,3-May,16-May,11-Jun,,,
,,,,,,lp,,27/03/03,,11-May,26-May,19-Jun,,,
,,,,,,lp,,27/03/03,,9-May,26-May,13-Jun,,,
,,,,10,,lp,,27/03/03,,9-May,27-May,17-Jun,,,
,,,T+,,,lp,,20/03/03,,,,,,,
,,,T+,,,lp,,20/03/03,,,,,,,
,,,T+,,,lp,,20/03/03,,,,,,,
,,,T+,14,,lp,,20/03/03,,27-May,2-Jun,25-Jun,,,
,,,T++,,,lp,,20/03/03,,22-May,29-May,29-Jun,,,
,,,T++,,,lp,,20/03/03,,,,,,,
,,,T++,,,lp,,20/03/03,,,,,,,
,,,T++,11,,lp,,20/03/03,,,,,,,
,,,,,,lp,,20/03/03,,22-May,29-May,15-Jun,,,
,,,,,,lp,,20/03/03,,5-Jun,16-Jun,5-Jul,,,
,,,,,,lp,,20/03/03,,2-Jun,10-Jun,5-Jul,,,
,,,,14,,lp,,20/03/03,,2-Jun,13-Jun,6-Jul,,,
,,,T++,,,lp,,20/03/03,,6-May,16-May,14-Jun,,,
,,,T++,,,lp,,20/03/03,,10-May,27-May,16-Jun,,,
,,,T++,,,lp,,20/03/03,,,,,,,
,,,T++,14,,lp,,20/03/03,,,,,,,
,,,,,,lp,,20/03/03,,22-May,29-May,17-Jun,,,
,,,,,,lp,,20/03/03,,,,,,,
,,,,,,lp,,20/03/03,,9-Jun,13-Jun,6-Jul,,,
,,,,,,lp,,20/03/03,,5-Jun,12-Jun,6-Jul,,,
,,,,14,,lp,,20/03/03,,29-May,02/06?,2-Jul,,,
,,,T+,,,lp,,20/03/03,18-Mar,,,,,,
,,,T+,,,lp,,20/03/03,,12-Jul,18-Jul,7-Aug,,,
,,,T+,,,lp,,20/03/03,,,,,,,
,,,T+,,,lp,,20/03/03,,15-May,27-May,19-Jun,,,
,,,T+,14,,lp,,20/03/03,,,,,,,
,,,,,,lp,,21/03/03,,27-May,2-Jun,22-Jun,,,
,,,,,,lp,,21/03/03,,10-May,24-May,9-Jun,,,
,,,,,,lp,,21/03/03,,10-Jun,16-Jun,11-Jul,,,
,,,,14,,lp,,21/03/03,,10-Jul,,,,,
,,,T+,,,lp,,21/03/03,,,,,,,
,,,T+,,,lp,,21/03/03,,22-May,31-May,2-Jul,,,
,,,T+,,,lp,,21/03/03,,,04/07?,4-Aug,,,
,,,T+,14,,lp,,21/03/03,,,,,,,
,,,T++,,,lp,,21/03/03,,,,,,,
,,,T++,,,lp,,21/03/03,,,,,,,
,,,T++,,,lp,,21/03/03,,,,,,,
,,,T++,14,,lp,,21/03/03,,,,,,,
,,,T+,,,lp,,21/03/03,,,,,,,
,,,T+,,,lp,,21/03/03,,4-Jun,10-Jun,30-Jun,,,
,,,T+,,,lp,,21/03/03,,27-Apr,2-Jun,28-Jun,,,
,,,T+,14,,lp,,21/03/03,,,,,,,
,,,,,,lp,,21/03/03,,28-May,,3-Jul,,,
,,,,,,lp,,21/03/03,,12-May,29-May,18-Jun,,,
,,,,,,lp,,21/03/03,,27-Jun,4-Jul,2-Aug,,,
,,,,14,,lp,,21/03/03,,29-May,10-Jun,11-Jul,,,
,,,T++,,,lp,,21/03/03,,,21-Jun,25-Jul,,,
,,,T++,,,lp,,21/03/03,,,,,,,
,,,T++,,,lp,,21/03/03,,15-May,27-May,15-Jun,,,
,,,T++,14,,lp,,21/03/03,,,,,,,
,,,,,,lp,,25-Mar-03,,26-May,7-Jun,29-Jun,,,
,,,,,,lp,,25-Mar-03,,11-Jun,20-Jun,15-Jul,,,
,,,,,,lp,,25-Mar-03,,15-Jul,,21-Jul,,,
,,,,14,,lp,,25-Mar-03,,27-May,11-Jun,5-Jul,,,
,,,T++,,,lp,,25-Mar-03,,,,,,,
,,,T++,,,lp,,25-Mar-03,,,,,,,
,,,T++,,,lp,,25-Mar-03,,,,,,,
,,,T++,14,,lp,,25-Mar-03,,16-May,28-May,21-Jun,,,
,,,,,,lp,,25-Mar-03,,,,,,,
,,,,,,lp,,25-Mar-03,,,,,,,
,,,,,,lp,,25-Mar-03,,8-Jun,19-Jun,10-Jul,,,
,,,,14,,lp,,25-Mar-03,,18-May,2-Jun,30-Jun,,,
,,,T++,,,lp,,25-Mar-03,,,,,,,
,,,T++,,,lp,,25-Mar-03,,,,,,,
,,,T++,,,lp,,25-Mar-03,,,,,,,
,,,T++,14,,lp,,25-Mar-03,,,,,,,
,,,T+,,,lp,,25-Mar-03,,,,,,,
,,,T+,,,lp,,25-Mar-03,,16-May,28-May,21-Jun,,,
,,,T+,,,lp,,25-Mar-03,,2-Jun,10-Jun,2-Jul,,,
,,,T+,14,,lp,,25-Mar-03,,11-Jul,15-Jul,,,,
,,,T+,,,lp,,25-Mar-03,,25-May,2-Jun,28-Jun,,,
,,,T+,,,lp,,25-Mar-03,,,,,,,
,,,T+,,,lp,,25-Mar-03,,,,,,,
,,,T+,14,,lp,,25-Mar-03,,,,15-Jul,,,
,,,T++,,,lp,,26-Mar,,,,,,,
,,,T++,,,lp,,26-Mar,,15-Jun,24-Jun,5-Aug,,,
,,,T++,,,lp,,26-Mar,,,,,,,
,,,T++,14,,lp,,26-Mar,,,30-Jun,,,,
,,,T+,,,lp,,26-Mar,,5-Jun,17-Jun,18-Jul,,,
,,,T+,,,lp,,26-Mar,,,,,,,
,,,T+,,,lp,,26-Mar,,,,,,,
,,,T+,14,,lp,,26-Mar,,20-Jun,8-Jul,29-Jul,,,
,,,T++,,,lp,,26-Mar,,5-May,25-May,13-Jun,,,
,,,T++,,,lp,,26-Mar,,,,,,,
,,,T++,,,lp,,26-Mar,,,,,,,
,,,T++,14,,lp,,26-Mar,,,,,,,
,,,,,,lp,,26-Mar,,,,,,,
,,,,,,lp,,26-Mar,,,,,,,
,,,,,,lp,,26-Mar,,26-May,2-Jun,30-Jun,,,
,,,,14,,lp,,26-Mar,,13-Jun,18-Jun,10-Jul,,,
,,,T+,,,lp,,26-Mar,,,,,,,
,,,T+,,,lp,,26-Mar,,,,,,,
,,,T+,,,lp,,26-Mar,,,,,,,
,,,T+,14,,lp,,26-Mar,,13-May,22-May,20-Jun,,,
,,,,,,lp,,26-Mar,,10-Jun,23-Jun,19-Jul,,,
,,,,,,lp,,26-Mar,,18-May,30-May,20-Jun,,,
,,,,,,lp,,26-Mar,,,,,,,
,,,,14,,lp,,26-Mar,,26-May,inf13/06/2003,25-Jun,,,
,,,T+,,,lp,,27/03/03,,27-May,6-Jun,25-Jun,,,
,,,T+,,,lp,,27/03/03,,23-May,2-Jun,27-Jun,,,
,,,T+,,,lp,,27/03/03,,27-May,2-Jun,4-Jul,,,
,,,T+,14,,lp,,27/03/03,,13-May,26-May,20-Jun,,,
,,,,,,lp,,27/03/03,,1-Jun,13-Jun,3-Jul,,,
,,,,,,lp,,27/03/03,,25-May,3-Jun,1-Jul,,,
,,,,,,lp,,27/03/03,,13-Jun,18-Jun,19-Jul,,,
,,,,14,,lp,,27/03/03,,15-Jul,22-Jul,,,,
,,,T++,,,lp,,27/03/03,,13-Jun,27-Jun,18-Jul,,,
,,,T++,,,lp,,27/03/03,,,,,,,
,,,T++,,,lp,,27/03/03,,,,,,,
,,,T++,14,,lp,,27/03/03,,26-May,2-Jun,26-Jun,,,
,,,T++,,,lp,,27/03/03,,13-Jun,,,,,
,,,T++,,,lp,,27/03/03,,,,,,,
,,,T++,,,lp,,27/03/03,,,,,,,
,,,T++,14,,lp,,27/03/03,,4-Jun,26-Jun,11-Jul,,,
,,,T+,,,lp,,27/03/03,,20-May,,25-Jun,,,
,,,T+,,,lp,,27/03/03,,,,,,,
,,,T+,,,lp,,27/03/03,,22-May,1-Jun,13-Jun,,,
,,,T+,14,,lp,,27/03/03,,12-Jun,18-Jun,17-Jul,,,
,,,,,,lp,,27/03/03,,29-May,3-Jun,29-Jun,,,
,,,,,,lp,,27/03/03,,20-May,2-Jun,28-Jun,,,
,,,,,,lp,,27/03/03,,5-May,24-May,14-Jun,,,
,,,,14,,lp,,27/03/03,,6-Jun,15-Jun,,,,
,,,,14,,lp,,27/03/03,,20-May,2-Jun,27-Jun,,,
,,,T+,,,lp,,29/10/02,15-Nov,6-May,21-May,16-Jun,,,
,,,T+,,,lp,,29/10/02,,,,,,,
,,,T+,11,,lp,,29/10/02,18-Nov,23-May,29-May,8-Jun,,,
,,,T+,11,,lp,,29/10/02,18-Nov,5-May,15-May,27-May,,,
,,,T++,,,lp,,29/10/02,,,,,,,
,,,T++,,,lp,,29/10/02,,,,,,,
,,,T++,11,,lp,,29/10/02,26-Nov,4-May,18-May,1-Jun,,,
,,,T++,14,,lp,,29/10/02,18-Nov,,,,,,
,,,,,,lp,,29/10/02,4-Dec,,,,,,
,,,,,,lp,,29/10/02,15-Nov,9-May,22-May,11-Jun,,,
,,,,11,,lp,,29/10/02,22-Mar,,,,,,
,,,,11,,lp,,29/10/02,,,,,,,
,,,T++,,,lp,,29/10/02,18-Nov,6-May,19-May,6-Jun,,,
,,,T++,,,lp,,29/10/02,26-Nov,,,,,,
,,,T++,11,,lp,,29/10/02,18-Nov,12-May,22-May,10-Jun,,,
,,,T++,11,,lp,,29/10/02,26-Nov,,,,,,
,,,,,,lp,,29/10/02,18-Nov,5-May,18-May,8-Jun,,,
,,,,11,,lp,,29/10/02,15-Nov,11-May,29-May,15-Jun,,,
,,,,11,,lp,,29/10/02,20-Mar,,,,,,
,,,T+,,,lp,,29/10/02,6-Apr,,,,,,
,,,T+,11,,lp,,29/10/02,26-Nov,19-May,2-Jun,14-Jun,,,
,,,T+,11,,lp,,29/10/02,15-Nov,6-May,15-May,1-Jun,,,
,,,,,,lp,,29/10/02,22-Mar,,,,,,
,,,,,,lp,,29/10/02,20-Mar,,,,,,
,,,,11,,lp,,29/10/02,,,,,,,
,,,,11,,lp,,29/10/02,18-Nov,,,,,,
,,,T+,,,lp,,29/10/02,18-Nov,13-May,20-May,17-Jun,,,
,,,T+,,,lp,,29/10/02,26-Nov,,,,,,
,,,T+,11,,lp,,29/10/02,,,,,,,
,,,T+,11,,lp,,29/10/02,18-Nov,,,,,,
,,,T++,,,lp,,29/10/02,,,,,,,
,,,T++,,,lp,,29/10/02,,,,,,,
,,,T++,11,,lp,,21/03/03,,,,,,,
,,,T++,11,,lp,,29/10/02,18-Nov,14-May,29-May,14-Jun,,,
,,,T+,,,lp,,29/10/02,15-Nov,9-May,25-May,8-Jun,,,
,,,T+,,,lp,,29/10/02,26-Nov,4-May,15-May,28-May,,,
,,,T+,11,,lp,,29/10/02,18-Nov,,,,,,
,,,T+,11,,lp,,29/10/02,18-Nov,,,,,,
,,,,,,lp,,29/10/02,15-Nov,,,,,,
,,,,,,lp,,29/10/02,26-Nov,7-May,21-May,14-Jun,,,
,,,,11,,lp,,29/10/02,18-Nov,16-May,29-May,13-Jun,,,
,,,,11,,lp,,29/10/02,16-Dec,,,,,,
,,,T++,,,lp,,29/10/02,18-Mar,,,,,,
,,,T++,,,lp,,29/10/02,18-Mar,,,,,,
,,,T++,11,,lp,,29/10/02,15-Nov,28-Apr,12-May,1-Jun,,,
,,,T++,11,,lp,,29/10/02,15-Nov,29-Apr,15-May,1-Jun,,,
,,,,,,lp,,30/10/02,18-Nov,26-May,6-Jun,23-Jun,,,
,,,,,,lp,,30/10/02,3-Mar,27-May,7-Jun,23-Jun,,,
,,,,11,,lp,,30/10/02,26-Nov,7-May,27-May,21-Jun,,,
,,,,11,,lp,,30/10/02,3-Mar,,,,,,
,,,T++,,,lp,,30/10/02,18-Nov,26-May,5-Jun,28-Jun,,,
,,,T++,,,lp,,30/10/02,,,,,,,
,,,T++,11,,lp,,30/10/02,,,,,,,
,,,T++,11,,lp,,30/10/02,19-Mar,,,,,,
,,,,,,lp,,30/10/02,4-Dec,14-May,25-May,12-Jun,,,
,,,,,,lp,,30/10/02,15-Nov,15-May,29-May,20-Jun,,,
,,,,11,,lp,,30/10/02,18-Nov,14-May,27-May,13-Jun,,,
,,,,11,,lp,,30/10/02,20-Mar,,,,,,
,,,T++,,,lp,,30/10/02,23-Feb,4-May,15-May,7-Jun,,,
,,,T++,,,lp,,30/10/02,,,,,,,
,,,T++,11,,lp,,30/10/02,18-Nov,,,,,,
,,,T++,11,,lp,,30/10/02,26-Nov,,,,,,
,,,T+,,,lp,,30/10/02,15-Nov,8-May,23-May,14-Jun,,,
,,,T+,,,lp,,30/10/02,26-Mar,,,,,,
,,,T+,11,,lp,,30/10/02,24-Mar,,,,,,
,,,T+,11,,lp,,30/10/02,18-Nov,,,,,,
,,,T+,,,lp,,30/10/02,1-Mar,2-Jun,8-Jun,21-Jun,,,
,,,T+,,,lp,,30/10/02,,,,,,,
,,,T+,11,,lp,,30/10/02,19-Mar,,,,,,
,,,T+,11,,lp,,30/10/02,26-Nov,4-May,19-May,5-Jun,,,
,,,T++,,,lp,,30/10/02,18-Nov,9-May,16-May,inf10/06/2003,,,
,,,T++,,,lp,,30/10/02,26-Nov,,,,,,
,,,T++,11,,lp,,30/10/02,15-Nov,30-Apr,16-May,inf 10/06/2003,,,
,,,T++,11,,lp,,30/10/02,15-Nov,4-May,22-May,10-Jun,,,
,,,T+,,,lp,,30/10/02,15-Nov,,,,,,
,,,T+,,,lp,,30/10/02,,,,,,,
,,,T+,11,,lp,,30/10/02,18-Nov,26-May,5-Jun,30-Jun,,,
,,,T+,11,,lp,,30/10/02,18-Nov,6-May,22-May,12-Jun,,,
,,,T++,,,lp,,30/10/02,18-Nov,9-May,22-May,15-Jun,,,
,,,T++,,,lp,,30/10/02,15-Nov,,,,,,
,,,T++,11,,lp,,30/10/02,4/12?,,,,,,
,,,T++,11,,lp,,30/10/02,26-Nov,,,,,,
