year,plot_code,plant_id,1st_snowfree,1st_leaf,1st_flower,1st_flower_open,1st_petal_shed,last_petal_shed,1st_seed_disp,1st_red_leaf
1994,755E,AR2,<157,<157,158,<164,165,<186,NaN,<199
1994,755E,AR3,<157,<157,<160,161,167,<186,NaN,<199
1994,755E,AR4,<157,<157,<157,<164,167,<186,NaN,<199
1994,755E,AR5,<157,<157,<157,<157,160,<206,NaN,<199
1994,755E,BB1,<157,<157,NaN,NaN,NaN,NaN,NaN,200
1994,755E,BB2,<157,<157,<157,<178,<186,NaN,NaN,<206
1994,755E,BB3,<157,<157,NaN,NaN,NaN,NaN,NaN,<203
1994,755E,BB4,<157,<157,NaN,NaN,NaN,NaN,NaN,<199
1994,755E,BB5,<157,<157,NaN,NaN,NaN,NaN,NaN,<203
1994,755C,AR1,<157,<157,NaN,NaN,NaN,NaN,NaN,200
1994,755C,AR2,<157,<157,<157,158,165,<186,NaN,<196
1994,755C,AR3,<157,<157,<157,<160,<171,<186,NaN,<196
1994,755C,AR4,<157,<157,NaN,NaN,NaN,NaN,NaN,<196
1994,755C,AR5,<157,<157,<157,<157,167,<186,NaN,200
1994,755C,BB1,<157,<157,NaN,NaN,NaN,NaN,NaN,200
1994,755C,BB2,<157,<157,NaN,NaN,NaN,NaN,NaN,<196
1994,755C,BB3,<157,<157,<157,<178,<192,NaN,NaN,200
1994,755C,BB4,<157,<157,NaN,NaN,NaN,NaN,NaN,<196
1994,755C,BB5,<157,<157,<157,<178,200,NaN,NaN,<203
1994,754E,AR1,<157,<157,<157,<157,<171,<186,NaN,<196
1994,754E,AR2,<157,<157,158,<171,<182,<186,NaN,<196
1994,754E,AR3,<157,<157,NaN,NaN,NaN,NaN,NaN,<199
1994,754E,AR4,<157,<157,<157,161,<171,<186,NaN,<196
1994,754E,AR5,<157,<157,NaN,NaN,NaN,NaN,NaN,<199
1994,754E,BB1,<157,<157,NaN,NaN,NaN,NaN,NaN,<203
1994,754E,BB2,<157,<157,NaN,NaN,NaN,NaN,NaN,200
1994,754E,BB3,<157,<157,<157,NaN,NaN,NaN,NaN,<199
1994,754E,BB4,<157,<157,<157,<171,<199,NaN,NaN,<203
1994,754E,BB5,<157,<157,<157,<178,<186,NaN,NaN,200
1994,754C,AR1,<157,<157,NaN,NaN,NaN,NaN,NaN,<199
1994,754C,AR2,<157,<157,NaN,NaN,NaN,NaN,NaN,207
1994,754C,AR3,<157,<157,NaN,NaN,NaN,NaN,NaN,<199
1994,754C,AR4,<157,<157,NaN,NaN,NaN,NaN,NaN,<199
1994,754C,AR5,<157,<157,NaN,NaN,NaN,NaN,NaN,<199
1994,754C,BB1,<157,<157,NaN,NaN,NaN,NaN,NaN,200
1994,754C,BB2,<157,<157,NaN,NaN,NaN,NaN,NaN,<206
1994,754C,BB3,<157,<157,NaN,NaN,NaN,NaN,NaN,200
1994,754C,BB4,<157,<157,<157,<178,<199,NaN,NaN,<199
1994,754C,BB5,<157,<157,<157,<178,193,NaN,NaN,<199
1994,753E,AR1,<157,<157,NaN,NaN,NaN,NaN,NaN,<196
1994,753E,AR2,<157,<157,NaN,NaN,NaN,NaN,NaN,<196
1994,753E,AR3,<157,<157,NaN,NaN,NaN,NaN,NaN,200
1994,753E,AR4,<157,<157,NaN,NaN,NaN,NaN,NaN,<199
1994,753E,AR5,<157,<157,<157,<160,<160,<192,NaN,<203
1994,753E,BB1,<157,<157,<157,<178,<182,<206,NaN,<199
1994,753E,BB2,<157,<157,<157,<178,<182,NaN,NaN,200
1994,753E,BB3,<157,<157,NaN,NaN,NaN,NaN,NaN,<196
1994,753E,BB4,<157,<157,<157,<178,<199,207,NaN,200
1994,753E,BB5,<157,<157,165,<182,193,NaN,NaN,200
1994,753C,AR1,<157,<157,NaN,NaN,NaN,NaN,NaN,200
1994,753C,AR2,<157,<157,NaN,NaN,NaN,NaN,NaN,<196
1994,753C,AR3,<157,<157,NaN,NaN,NaN,NaN,NaN,<199
1994,753C,AR4,<157,<157,NaN,NaN,NaN,NaN,NaN,<199
1994,753C,AR5,<157,<157,NaN,NaN,NaN,NaN,NaN,200
1994,753C,BB1,<157,<157,<157,<178,<186,NaN,NaN,200
1994,753C,BB2,<157,<157,NaN,NaN,NaN,NaN,NaN,<199
1994,753C,BB3,<157,<157,NaN,NaN,NaN,NaN,NaN,<196
1994,753C,BB4,<157,<157,NaN,NaN,NaN,NaN,NaN,200
1994,753C,BB5,<157,<157,<157,<178,<178,NaN,NaN,<203
1994,752E,AR1,<157,<157,NaN,NaN,NaN,NaN,NaN,193
1994,752E,AR2,<157,<157,158,NaN,NaN,NaN,NaN,193
1994,752E,AR3,<157,<157,NaN,NaN,NaN,NaN,NaN,200
1994,752E,AR4,<157,<157,<157,<160,161,<186,NaN,193
1994,752E,AR5,<157,<157,<157,<164,<171,<186,NaN,<196
1994,752E,BB1,<157,<157,NaN,NaN,NaN,NaN,NaN,<203
1994,752E,BB2,<157,<157,<157,175,200,NaN,NaN,200
1994,752E,BB3,<157,<157,<157,<171,<186,NaN,NaN,<203
1994,752E,BB4,<157,<157,<157,175,<178,NaN,NaN,<203
1994,752E,BB5,<157,<157,NaN,NaN,NaN,NaN,NaN,<196
1994,752C,AR1,<157,<157,<157,<160,165,<186,NaN,<196
1994,752C,AR2,<157,<157,<157,166,167,<186,NaN,193
1994,752C,AR3,<157,<157,<157,<157,<171,<186,NaN,<196
1994,752C,AR4,<157,<157,NaN,NaN,NaN,NaN,NaN,193
1994,752C,AR5,<157,<157,NaN,NaN,NaN,NaN,NaN,193
1994,752C,BB1,<157,<157,<157,<171,<186,NaN,NaN,<196
1994,752C,BB2,<157,<157,<157,<182,<196,NaN,NaN,<196
1994,752C,BB3,<157,<157,NaN,NaN,NaN,NaN,NaN,200
1994,752C,BB4,<157,<157,<157,175,NaN,NaN,NaN,<199
1994,752C,BB5,<157,<157,NaN,NaN,NaN,NaN,NaN,<196
1994,751E,AR1,<157,<157,NaN,NaN,NaN,NaN,NaN,<196
1994,751E,AR2,<157,<157,NaN,NaN,NaN,NaN,NaN,193
1994,751E,AR3,<157,<157,NaN,NaN,NaN,NaN,NaN,193
1994,751E,AR4,<157,<157,NaN,NaN,NaN,NaN,NaN,<196
1994,751E,AR5,<157,<157,NaN,NaN,NaN,NaN,NaN,<196
1994,751E,BB1,<157,<186,<186,<186,200,NaN,NaN,<196
1994,751E,BB2,<157,<157,<157,<171,<182,NaN,NaN,<196
1994,751E,BB3,<157,<157,NaN,NaN,NaN,NaN,NaN,<196
1994,751E,BB4,<157,<157,NaN,NaN,NaN,NaN,NaN,<196
1994,751E,BB5,<157,<157,NaN,NaN,NaN,NaN,NaN,200
1994,751C,AR1,<157,<157,<160,<178,<186,<186,NaN,<196
1994,751C,AR2,<157,<157,NaN,NaN,NaN,NaN,NaN,<196
1994,751C,AR3,<157,<157,<157,<171,<171,<186,NaN,<196
1994,751C,AR4,<157,<157,<157,165,<171,<186,NaN,<196
1994,751C,AR5,<157,<157,NaN,NaN,NaN,NaN,NaN,<196
1994,751C,BB1,<157,<160,NaN,NaN,NaN,NaN,NaN,<196
1994,751C,BB2,<157,<157,<157,<178,NaN,NaN,NaN,<199
1994,751C,BB3,<157,<157,NaN,NaN,NaN,NaN,NaN,193
1994,751C,BB4,<157,<157,NaN,NaN,NaN,NaN,NaN,193
1994,751C,BB5,<157,<157,NaN,NaN,NaN,NaN,NaN,193
1995,101E,AR1,206,207,228,228,236,246,NaN,261
1995,101E,AR2,206,207,NaN,NaN,NaN,NaN,NaN,261
1995,101E,AR3,206,219,NaN,NaN,NaN,NaN,NaN,261
1995,101E,AR4,206,210,219,228,246,NaN,NaN,261
1995,101E,AR5,206,210,223,228,246,NaN,NaN,NaN
1995,101E,BB1,206,207,219,228,NaN,NaN,NaN,261
1995,101E,BB2,206,207,228,228,NaN,NaN,NaN,261
1995,101E,BB3,206,207,NaN,NaN,NaN,NaN,NaN,261
1995,101E,BB4,206,207,214,A,NaN,NaN,NaN,261
1995,101E,BB5,206,207,219,228,246,NaN,NaN,261
1995,101C,AR1,206,210,219,228,246,261,NaN,261
1995,101C,AR2,206,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,101C,AR3,206,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,101C,AR4,206,219,224,228,246,261,NaN,261
1995,101C,AR5,206,207,NaN,NaN,NaN,NaN,NaN,228
1995,101C,BB1,206,206,NaN,NaN,NaN,NaN,NaN,NaN
1995,101C,BB2,206,206,NaN,NaN,NaN,NaN,NaN,261
1995,101C,BB3,206,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,101C,BB4,206,183,224,228,261,NaN,NaN,261
1995,101C,BB5,206,209,NaN,NaN,NaN,NaN,NaN,261
1995,102E,AR1,205,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,102E,AR2,205,206,NaN,NaN,NaN,NaN,NaN,NaN
1995,102E,AR3,205,207,219,228,246,NaN,NaN,246
1995,102E,AR4,205,207,NaN,NaN,NaN,NaN,NaN,NaN
1995,102E,AR5,205,206,219,228,246,261,NaN,261
1995,102E,BB1,205,205,NaN,NaN,NaN,NaN,NaN,261
1995,102E,BB2,205,219,228,228,246,NaN,NaN,261
1995,102E,BB3,205,205,NaN,NaN,NaN,NaN,NaN,NaN
1995,102E,BB4,205,205,NaN,NaN,NaN,NaN,NaN,NaN
1995,102E,BB5,205,205,228,228,NaN,NaN,NaN,246
1995,102C,AR1,205,207,NaN,NaN,NaN,NaN,NaN,261
1995,102C,AR2,205,207,NaN,NaN,NaN,NaN,NaN,NaN
1995,102C,AR3,205,208,NaN,NaN,NaN,NaN,NaN,261
1995,102C,AR4,205,207,219,228,246,NaN,NaN,NaN
1995,102C,AR5,205,207,219,228,238,246,NaN,261
1995,102C,BB1,205,205,NaN,NaN,NaN,NaN,NaN,NaN
1995,102C,BB2,205,205,219,228,NaN,NaN,NaN,246
1995,102C,BB3,205,205,NaN,NaN,NaN,NaN,NaN,NaN
1995,102C,BB4,205,205,NaN,NaN,NaN,NaN,NaN,261
1995,102C,BB5,205,206,NaN,NaN,NaN,NaN,NaN,246
1995,103E,AR1,205,208,219,228,230,236,NaN,261
1995,103E,AR2,205,207,228,228,236,246,NaN,261
1995,103E,AR3,205,208,NaN,NaN,NaN,NaN,NaN,261
1995,103E,AR4,205,208,219,A,NaN,NaN,NaN,261
1995,103E,AR5,205,210,219,228,230,236,NaN,261
1995,103E,BB1,205,205,NaN,NaN,NaN,NaN,NaN,246
1995,103E,BB2,205,219,NaN,NaN,NaN,NaN,NaN,261
1995,103E,BB3,205,207,NaN,NaN,NaN,NaN,NaN,261
1995,103E,BB4,205,207,NaN,NaN,NaN,NaN,NaN,261
1995,103E,BB5,205,212,NaN,NaN,NaN,NaN,NaN,NaN
1995,103C,AR1,205,211,219,228,236,246,NaN,246
1995,103C,AR2,205,210,NaN,NaN,NaN,NaN,NaN,246
1995,103C,AR3,205,208,NaN,NaN,NaN,NaN,NaN,261
1995,103C,AR4,205,207,NaN,NaN,NaN,NaN,NaN,246
1995,103C,AR5,205,208,NaN,NaN,NaN,NaN,NaN,246
1995,103C,BB1,205,207,NaN,NaN,NaN,NaN,NaN,261
1995,103C,BB2,205,207,NaN,NaN,NaN,NaN,NaN,261
1995,103C,BB3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,103C,BB4,205,206,219,228,NaN,NaN,NaN,261
1995,103C,BB5,205,205,219,226,236,NaN,NaN,261
1995,104E,AR1,206,212,NaN,NaN,NaN,NaN,NaN,261
1995,104E,AR2,206,207,NaN,NaN,NaN,NaN,NaN,261
1995,104E,AR3,206,212,219,228,230,236,NaN,261
1995,104E,AR4,206,219,NaN,NaN,NaN,NaN,NaN,261
1995,104E,AR5,206,206,NaN,NaN,NaN,NaN,NaN,261
1995,104E,BB1,206,206,219,228,NaN,NaN,NaN,261
1995,104E,BB2,206,206,NaN,NaN,NaN,NaN,NaN,261
1995,104E,BB3,206,206,219,228,NaN,NaN,NaN,261
1995,104E,BB4,206,206,219,228,NaN,NaN,NaN,261
1995,104E,BB5,206,206,NaN,NaN,NaN,NaN,NaN,261
1995,104C,AR1,206,210,NaN,NaN,NaN,NaN,NaN,246
1995,104C,AR2,206,207,NaN,NaN,NaN,NaN,NaN,246
1995,104C,AR3,206,209,219,228,236,246,NaN,261
1995,104C,AR4,206,210,219,228,236,246,NaN,261
1995,104C,AR5,206,206,NaN,NaN,NaN,NaN,NaN,261
1995,104C,BB1,206,206,219,228,261,NaN,NaN,261
1995,104C,BB2,206,206,219,A,NaN,NaN,NaN,261
1995,104C,BB3,206,206,228,228,228,NaN,NaN,261
1995,104C,BB4,206,207,219,228,261,NaN,NaN,261
1995,104C,BB5,206,206,NaN,NaN,NaN,NaN,NaN,261
1995,105E,AR1,206,206,NaN,NaN,NaN,NaN,NaN,261
1995,105E,AR2,206,210,NaN,NaN,NaN,NaN,NaN,246
1995,105E,AR3,206,206,NaN,NaN,NaN,NaN,NaN,261
1995,105E,AR4,206,206,NaN,NaN,NaN,NaN,NaN,261
1995,105E,AR5,206,206,NaN,NaN,NaN,NaN,NaN,261
1995,105E,BB1,206,206,219,226,228,261,NaN,261
1995,105E,BB2,206,206,212,228,261,NaN,NaN,261
1995,105E,BB3,206,206,228,236,NaN,NaN,NaN,261
1995,105E,BB4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,105E,BB5,206,206,NaN,NaN,NaN,NaN,NaN,261
1995,105C,AR1,206,206,219,219,230,NaN,NaN,261
1995,105C,AR2,206,207,NaN,NaN,NaN,NaN,NaN,246
1995,105C,AR3,206,206,219,228,236,246,NaN,261
1995,105C,AR4,206,207,NaN,NaN,NaN,NaN,NaN,261
1995,105C,AR5,206,206,219,228,232,236,NaN,261
1995,105C,BB1,206,206,212,NaN,NaN,NaN,NaN,261
1995,105C,BB2,206,212,NaN,NaN,NaN,NaN,NaN,265
1995,105C,BB3,206,206,NaN,NaN,NaN,NaN,NaN,261
1995,105C,BB4,206,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995,105C,BB5,206,219,NaN,NaN,NaN,NaN,NaN,265
1995,255E,AR1,202,205,224,228,232,236,NaN,246
1995,255E,AR2,202,205,224,228,232,236,NaN,261
1995,255E,AR3,202,205,NaN,NaN,NaN,NaN,NaN,246
1995,255E,AR4,202,205,NaN,NaN,NaN,NaN,NaN,246
1995,255E,AR5,202,205,219,219,228,236,NaN,236
1995,255E,BB1,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,255E,BB2,202,205,205,228,236,NaN,NaN,261
1995,255E,BB3,202,205,NaN,NaN,NaN,NaN,NaN,246
1995,255E,BB4,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,255E,BB5,202,205,209,219,228,NaN,NaN,261
1995,255C,AR1,202,205,219,219,226,228,NaN,246
1995,255C,AR2,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,255C,AR3,202,205,NaN,NaN,NaN,NaN,NaN,246
1995,255C,AR4,202,205,212,228,228,236,NaN,246
1995,255C,AR5,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,255C,BB1,202,205,212,219,NaN,NaN,NaN,246
1995,255C,BB2,202,205,NaN,NaN,NaN,NaN,NaN,246
1995,255C,BB3,202,205,219,228,236,NaN,NaN,261
1995,255C,BB4,202,205,210,219,236,NaN,NaN,246
1995,255C,BB5,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,254E,AR1,202,205,NaN,NaN,NaN,NaN,NaN,246
1995,254E,AR2,202,205,212,219,228,236,NaN,246
1995,254E,AR3,202,205,212,219,236,261,NaN,261
1995,254E,AR4,202,205,212,228,228,NaN,NaN,246
1995,254E,AR5,202,205,228,236,246,265,NaN,261
1995,254E,BB1,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,254E,BB2,202,205,219,232,NaN,NaN,NaN,261
1995,254E,BB3,202,205,219,230,261,NaN,NaN,261
1995,254E,BB4,202,208,219,228,261,NaN,NaN,261
1995,254E,BB5,202,205,228,228,261,NaN,NaN,261
1995,254C,AR1,202,205,212,228,234,261,NaN,261
1995,254C,AR2,202,205,212,228,234,236,NaN,261
1995,254C,AR3,202,205,212,217,224,228,NaN,261
1995,254C,AR4,202,205,212,228,228,236,NaN,261
1995,254C,AR5,202,205,212,228,228,236,NaN,261
1995,254C,BB1,202,205,219,228,265,NaN,NaN,261
1995,254C,BB2,202,205,212,219,261,NaN,NaN,261
1995,254C,BB3,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,254C,BB4,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,254C,BB5,202,205,219,219,261,265,NaN,261
1995,253E,AR1,202,205,219,228,236,246,NaN,261
1995,253E,AR2,202,205,NaN,NaN,NaN,NaN,NaN,246
1995,253E,AR3,202,205,212,A,NaN,NaN,NaN,NaN
1995,253E,AR4,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,253E,AR5,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,253E,BB1,202,205,212,219,261,NaN,NaN,261
1995,253E,BB2,202,205,212,219,236,NaN,NaN,261
1995,253E,BB3,202,205,212,219,NaN,NaN,NaN,261
1995,253E,BB4,202,205,205,205,228,261,NaN,261
1995,253E,BB5,202,205,205,219,236,NaN,NaN,261
1995,253C,AR1,202,205,NaN,NaN,NaN,NaN,NaN,236
1995,253C,AR2,202,205,NaN,NaN,NaN,NaN,NaN,236
1995,253C,AR3,202,205,212,228,228,236,NaN,246
1995,253C,AR4,202,205,212,219,224,228,NaN,236
1995,253C,AR5,202,205,NaN,NaN,NaN,NaN,NaN,246
1995,253C,BB1,202,205,212,219,228,NaN,NaN,261
1995,253C,BB2,202,205,212,219,236,NaN,NaN,246
1995,253C,BB3,202,205,NaN,NaN,NaN,NaN,NaN,246
1995,253C,BB4,202,205,212,228,236,261,NaN,261
1995,253C,BB5,202,205,212,216,261,NaN,NaN,261
1995,252E,AR1,202,205,212,228,236,NaN,NaN,261
1995,252E,AR2,202,205,NaN,NaN,NaN,NaN,NaN,246
1995,252E,AR3,202,205,212,219,228,236,NaN,261
1995,252E,AR4,202,205,NaN,NaN,NaN,NaN,NaN,246
1995,252E,AR5,202,205,212,228,228,236,NaN,246
1995,252E,BB1,202,205,212,228,228,NaN,NaN,261
1995,252E,BB2,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,252E,BB3,202,205,212,228,236,NaN,NaN,219
1995,252E,BB4,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,252E,BB5,202,205,213,228,261,NaN,NaN,246
1995,252C,AR1,202,205,212,228,228,236,NaN,236
1995,252C,AR2,202,205,219,224,NaN,228,NaN,236
1995,252C,AR3,202,205,NaN,NaN,NaN,NaN,NaN,236
1995,252C,AR4,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,252C,AR5,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,252C,BB1,202,205,212,219,261,NaN,NaN,261
1995,252C,BB2,202,205,212,219,236,NaN,NaN,246
1995,252C,BB3,202,205,219,228,236,NaN,NaN,261
1995,252C,BB4,202,205,212,219,261,NaN,NaN,261
1995,252C,BB5,202,205,212,228,261,NaN,NaN,261
1995,251E,AR1,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,251E,AR2,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,251E,AR3,202,205,212,219,230,236,NaN,261
1995,251E,AR4,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,251E,AR5,202,205,228,236,246,261,NaN,261
1995,251E,BB1,202,205,212,219,261,NaN,NaN,261
1995,251E,BB2,202,205,219,228,261,NaN,NaN,219
1995,251E,BB3,202,205,212,228,261,NaN,NaN,261
1995,251E,BB4,202,205,212,219,236,NaN,NaN,246
1995,251E,BB5,202,205,212,219,261,NaN,NaN,261
1995,251C,AR1,202,205,NaN,NaN,NaN,NaN,NaN,246
1995,251C,AR2,202,205,NaN,NaN,NaN,NaN,NaN,246
1995,251C,AR3,202,205,NaN,NaN,NaN,NaN,NaN,246
1995,251C,AR4,202,205,NaN,NaN,NaN,NaN,NaN,246
1995,251C,AR5,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,251C,BB1,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,251C,BB2,202,205,212,219,261,NaN,NaN,261
1995,251C,BB3,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,251C,BB4,202,205,212,228,261,NaN,NaN,261
1995,251C,BB5,202,205,NaN,NaN,NaN,NaN,NaN,261
1995,451E,AR1,180,181,NaN,NaN,NaN,NaN,NaN,261
1995,451E,AR2,180,181,194,200,209,213,NaN,236
1995,451E,AR3,181,181,NaN,NaN,NaN,NaN,NaN,246
1995,451E,AR4,180,182,NaN,NaN,NaN,NaN,NaN,236
1995,451E,AR5,180,182,201,219,219,228,NaN,236
1995,451E,BB1,180,181,NaN,NaN,NaN,NaN,NaN,246
1995,451E,BB2,180,181,NaN,NaN,NaN,NaN,NaN,246
1995,451E,BB3,180,182,NaN,NaN,NaN,NaN,NaN,246
1995,451E,BB4,180,180,194,205,224,261,NaN,246
1995,451E,BB5,181,182,205,205,219,261,NaN,261
1995,451C,AR1,182,182,197,201,205,228,NaN,236
1995,451C,AR2,182,182,NaN,NaN,NaN,NaN,NaN,236
1995,451C,AR3,181,184,197,201,210,228,NaN,236
1995,451C,AR4,181,181,212,A,NaN,NaN,NaN,236
1995,451C,AR5,181,182,NaN,NaN,NaN,NaN,NaN,236
1995,451C,BB1,181,182,NaN,NaN,NaN,NaN,NaN,236
1995,451C,BB2,181,181,201,219,NaN,NaN,NaN,246
1995,451C,BB3,181,181,197,205,219,NaN,NaN,236
1995,451C,BB4,182,182,201,212,228,NaN,NaN,NaN
1995,451C,BB5,182,183,194,212,228,NaN,NaN,236
1995,452E,AR1,186,186,197,201,219,228,NaN,236
1995,452E,AR2,186,186,197,201,209,228,NaN,236
1995,452E,AR3,185,185,NaN,NaN,NaN,NaN,NaN,236
1995,452E,AR4,186,186,NaN,NaN,NaN,NaN,NaN,246
1995,452E,AR5,186,186,194,205,212,261,NaN,246
1995,452E,BB1,186,186,197,205,219,NaN,NaN,236
1995,452E,BB2,186,186,197,212,228,261,NaN,236
1995,452E,BB3,186,186,210,NaN,228,NaN,NaN,261
1995,452E,BB4,184,185,NaN,NaN,NaN,NaN,NaN,236
1995,452E,BB5,187,187,205,205,236,261,NaN,246
1995,452C,AR1,187,187,201,207,219,228,NaN,236
1995,452C,AR2,187,187,NaN,NaN,NaN,NaN,NaN,236
1995,452C,AR3,187,188,NaN,NaN,NaN,NaN,NaN,236
1995,452C,AR4,187,188,NaN,NaN,NaN,NaN,NaN,236
1995,452C,AR5,187,188,NaN,NaN,NaN,NaN,NaN,236
1995,452C,BB1,187,187,NaN,NaN,NaN,NaN,NaN,246
1995,452C,BB2,187,188,201,212,236,261,NaN,261
1995,452C,BB3,187,187,NaN,NaN,NaN,NaN,NaN,246
1995,452C,BB4,188,188,NaN,NaN,NaN,NaN,NaN,236
1995,452C,BB5,188,188,205,205,236,261,NaN,236
1995,453E,AR1,193,193,201,210,219,228,NaN,261
1995,453E,AR2,193,193,NaN,NaN,NaN,NaN,NaN,236
1995,453E,AR3,193,193,201,210,219,228,NaN,246
1995,453E,AR4,193,193,205,210,219,236,NaN,246
1995,453E,AR5,193,193,NaN,NaN,NaN,NaN,NaN,246
1995,453E,BB1,193,193,201,210,236,261,NaN,261
1995,453E,BB2,193,194,NaN,NaN,NaN,NaN,NaN,261
1995,453E,BB3,193,193,NaN,NaN,NaN,NaN,NaN,246
1995,453E,BB4,193,193,NaN,NaN,NaN,NaN,NaN,261
1995,453E,BB5,193,208,NaN,NaN,NaN,NaN,NaN,261
1995,453C,AR1,193,193,NaN,NaN,NaN,NaN,NaN,236
1995,453C,AR2,193,193,201,219,219,228,NaN,236
1995,453C,AR3,193,203,NaN,NaN,NaN,NaN,NaN,236
1995,453C,AR4,193,212,NaN,NaN,NaN,NaN,NaN,261
1995,453C,AR5,193,193,203,212,228,236,NaN,236
1995,453C,BB1,193,193,201,219,247,258,NaN,261
1995,453C,BB2,193,193,201,219,247,261,NaN,246
1995,453C,BB3,193,193,NaN,219,247,261,NaN,261
1995,453C,BB4,193,193,201,205,228,261,NaN,261
1995,453C,BB5,193,193,212,219,219,261,NaN,246
1995,454E,AR1,193,193,NaN,NaN,NaN,NaN,NaN,246
1995,454E,AR2,193,194,205,212,219,236,NaN,246
1995,454E,AR3,193,193,208,212,219,236,NaN,236
1995,454E,AR4,193,193,246,246,246,246,NaN,246
1995,454E,AR5,193,193,NaN,NaN,NaN,NaN,NaN,236
1995,454E,BB1,193,193,201,219,236,261,NaN,246
1995,454E,BB2,193,194,205,219,228,261,NaN,246
1995,454E,BB3,193,193,205,A,NaN,NaN,NaN,246
1995,454E,BB4,193,193,219,228,NaN,NaN,NaN,261
1995,454E,BB5,193,193,212,219,228,NaN,NaN,246
1995,454C,AR1,193,194,NaN,NaN,NaN,NaN,NaN,236
1995,454C,AR2,193,193,205,219,219,228,NaN,246
1995,454C,AR3,193,219,NaN,NaN,NaN,NaN,NaN,261
1995,454C,AR4,193,194,NaN,NaN,NaN,NaN,NaN,236
1995,454C,AR5,193,194,NaN,NaN,NaN,NaN,NaN,246
1995,454C,BB1,193,194,NaN,NaN,NaN,NaN,NaN,261
1995,454C,BB2,193,194,205,219,228,NaN,NaN,261
1995,454C,BB3,193,193,219,228,NaN,NaN,NaN,261
1995,454C,BB4,193,194,212,228,NaN,NaN,NaN,261
1995,454C,BB5,193,193,205,219,NaN,NaN,NaN,246
1995,455E,AR1,190,191,NaN,NaN,NaN,NaN,NaN,246
1995,455E,AR2,190,193,NaN,NaN,NaN,NaN,NaN,261
1995,455E,AR3,190,194,NaN,NaN,NaN,NaN,NaN,261
1995,455E,AR4,190,194,NaN,NaN,NaN,NaN,NaN,236
1995,455E,AR5,190,191,NaN,NaN,NaN,NaN,NaN,261
1995,455E,BB1,190,191,NaN,NaN,NaN,NaN,NaN,261
1995,455E,BB2,190,190,NaN,NaN,NaN,NaN,NaN,261
1995,455E,BB3,190,194,NaN,NaN,NaN,NaN,NaN,236
1995,455E,BB4,190,193,NaN,NaN,NaN,NaN,NaN,236
1995,455E,BB5,190,191,NaN,NaN,NaN,NaN,NaN,261
1995,455C,AR1,190,191,NaN,NaN,NaN,NaN,NaN,246
1995,455C,AR2,190,191,NaN,NaN,NaN,NaN,NaN,246
1995,455C,AR3,190,191,NaN,NaN,NaN,NaN,NaN,246
1995,455C,AR4,190,191,NaN,NaN,NaN,NaN,NaN,236
1995,455C,AR5,191,191,219,219,219,228,NaN,236
1995,455C,BB1,190,191,NaN,NaN,NaN,NaN,NaN,246
1995,455C,BB2,191,191,NaN,NaN,NaN,NaN,NaN,246
1995,455C,BB3,190,NaN,NaN,NaN,NaN,NaN,NaN,246
1995,455C,BB4,190,191,236,NaN,NaN,NaN,NaN,246
1995,455C,BB5,190,191,NaN,NaN,NaN,NaN,NaN,246
1995,755E,AR1,171,175,NaN,NaN,NaN,NaN,NaN,236
1995,755E,AR2,171,172,NaN,NaN,NaN,NaN,NaN,236
1995,755E,AR3,171,172,191,195,201,219,NaN,236
1995,755E,AR4,171,176,203,212,219,228,NaN,236
1995,755E,AR5,171,171,194,197,228,236,NaN,236
1995,755E,BB1,171,180,NaN,NaN,NaN,NaN,NaN,236
1995,755E,BB2,171,172,NaN,NaN,NaN,NaN,NaN,236
1995,755E,BB3,171,171,194,197,219,228,236,246
1995,755E,BB4,171,172,NaN,NaN,NaN,NaN,NaN,236
1995,755E,BB5,171,180,194,197,228,NaN,NaN,246
1995,755C,AR1,172,172,191,205,219,219,NaN,246
1995,755C,AR2,172,172,NaN,NaN,NaN,NaN,NaN,236
