ID,BLOCK,TREATMENT,CO2,HEAT,WATER,N,PTREAT,STREAT,PLOT,QUAD,SM030,NOV1DAY
112,7,12,2,1,2,2,2,4,28,4,28.57255149,67
112,7,12,2,1,2,2,2,4,28,4,34.42885048,83
112,7,12,2,1,2,2,2,4,28,4,31.98102026,96
112,7,12,2,1,2,2,2,4,28,4,35.06973392,111
112,7,12,2,1,2,2,2,4,28,4,32.98009818,124
112,7,12,2,1,2,2,2,4,28,4,33.18331892,137
112,7,12,2,1,2,2,2,4,28,4,34.21800086,152
112,7,12,2,1,2,2,2,4,28,4,29.68173356,170
112,7,12,2,1,2,2,2,4,28,4,29.12440586,174
112,7,12,2,1,2,2,2,4,28,4,24.44191904,179
112,7,12,2,1,2,2,2,4,28,4,21.82537933,181
112,7,12,2,1,2,2,2,4,28,4,19.57863538,188
112,7,12,2,1,2,2,2,4,28,4,19.48262866,192
112,7,12,2,1,2,2,2,4,28,4,18.50977098,195
112,7,12,2,1,2,2,2,4,28,4,,200
112,7,12,2,1,2,2,2,4,28,4,17.30807378,202
112,7,12,2,1,2,2,2,4,28,4,16.48335115,207
112,7,12,2,1,2,2,2,4,28,4,12.48638341,209
112,7,12,2,1,2,2,2,4,28,4,14.87903024,214
112,7,12,2,1,2,2,2,4,28,4,15.20636742,216
112,7,12,2,1,2,2,2,4,28,4,14.76916105,220
112,7,12,2,1,2,2,2,4,28,4,14.54826634,225
112,7,12,2,1,2,2,2,4,28,4,14.54826634,230
112,7,12,2,1,2,2,2,4,28,4,14.54826634,237
112,7,12,2,1,2,2,2,4,28,4,13.76261922,245
112,7,12,2,1,2,2,2,4,28,4,,263
112,7,12,2,1,2,2,2,4,28,4,12.48638341,281
112,7,12,2,1,2,2,2,4,28,4,12.24856519,305
112,7,12,2,1,2,2,2,4,28,4,12.60460849,328
113,7,13,2,2,1,1,4,1,29,1,29.68173356,31
113,7,13,2,2,1,1,4,1,29,1,28.93988389,38
113,7,13,2,2,1,1,4,1,29,1,26.94220712,52
113,7,13,2,2,1,1,4,1,29,1,26.22583783,67
113,7,13,2,2,1,1,4,1,29,1,39.96524618,83
113,7,13,2,2,1,1,4,1,29,1,32.57714654,96
113,7,13,2,2,1,1,4,1,29,1,36.39154676,111
113,7,13,2,2,1,1,4,1,29,1,33.18331892,124
113,7,13,2,2,1,1,4,1,29,1,34.42885048,137
113,7,13,2,2,1,1,4,1,29,1,33.18331892,152
113,7,13,2,2,1,1,4,1,29,1,32.57714654,170
113,7,13,2,2,1,1,4,1,29,1,29.12440586,174
113,7,13,2,2,1,1,4,1,29,1,26.76278123,179
113,7,13,2,2,1,1,4,1,29,1,27.3018954,181
113,7,13,2,2,1,1,4,1,29,1,20.80812882,188
113,7,13,2,2,1,1,4,1,29,1,19.76999701,192
113,7,13,2,2,1,1,4,1,29,1,19.38639998,195
113,7,13,2,2,1,1,4,1,29,1,,200
113,7,13,2,2,1,1,4,1,29,1,,202
113,7,13,2,2,1,1,4,1,29,1,18.60815617,207
113,7,13,2,2,1,1,4,1,29,1,18.70628763,209
113,7,13,2,2,1,1,4,1,29,1,17.30807378,214
113,7,13,2,2,1,1,4,1,29,1,17.71313193,216
113,7,13,2,2,1,1,4,1,29,1,17.71313193,220
113,7,13,2,2,1,1,4,1,29,1,17.61230443,225
113,7,13,2,2,1,1,4,1,29,1,17.30807378,230
113,7,13,2,2,1,1,4,1,29,1,17.20606908,237
113,7,13,2,2,1,1,4,1,29,1,15.85114163,245
113,7,13,2,2,1,1,4,1,29,1,15.31473479,263
113,7,13,2,2,1,1,4,1,29,1,14.87903024,281
113,7,13,2,2,1,1,4,1,29,1,15.20636742,305
113,7,13,2,2,1,1,4,1,29,1,15.42273552,328
114,7,16,2,2,2,2,4,4,29,2,23.90557556,31
114,7,16,2,2,2,2,4,4,29,2,29.68173356,38
114,7,16,2,2,2,2,4,4,29,2,30.24529673,52
114,7,16,2,2,2,2,4,4,29,2,27.6628872,67
114,7,16,2,2,2,2,4,4,29,2,43.71447658,83
114,7,16,2,2,2,2,4,4,29,2,31.98102026,96
114,7,16,2,2,2,2,4,4,29,2,37.77183505,111
114,7,16,2,2,2,2,4,4,29,2,33.80029952,124
114,7,16,2,2,2,2,4,4,29,2,35.06973392,137
114,7,16,2,2,2,2,4,4,29,2,34.85468879,152
114,7,16,2,2,2,2,4,4,29,2,34.64107039,170
114,7,16,2,2,2,2,4,4,29,2,31.78441224,174
114,7,16,2,2,2,2,4,4,29,2,29.12440586,179
114,7,16,2,2,2,2,4,4,29,2,28.93988389,181
114,7,16,2,2,2,2,4,4,29,2,26.94220712,188
114,7,16,2,2,2,2,4,4,29,2,26.40462481,192
114,7,16,2,2,2,2,4,4,29,2,20.43328935,195
114,7,16,2,2,2,2,4,4,29,2,,200
114,7,16,2,2,2,2,4,4,29,2,18.8041689,202
114,7,16,2,2,2,2,4,4,29,2,18.99919497,207
114,7,16,2,2,2,2,4,4,29,2,18.70628763,209
114,7,16,2,2,2,2,4,4,29,2,17.30807378,214
114,7,16,2,2,2,2,4,4,29,2,17.91393401,216
114,7,16,2,2,2,2,4,4,29,2,17.51118793,220
114,7,16,2,2,2,2,4,4,29,2,17.20606908,225
114,7,16,2,2,2,2,4,4,29,2,17.20606908,230
114,7,16,2,2,2,2,4,4,29,2,17.20606908,237
114,7,16,2,2,2,2,4,4,29,2,16.16876815,245
114,7,16,2,2,2,2,4,4,29,2,15.20636742,263
114,7,16,2,2,2,2,4,4,29,2,15.85114056,281
114,7,16,2,2,2,2,4,4,29,2,15.53037315,305
114,7,16,2,2,2,2,4,4,29,2,15.95736,328
115,7,14,2,2,1,2,4,3,29,3,26.40462481,31
115,7,14,2,2,1,2,4,3,29,3,29.30953598,38
115,7,14,2,2,1,2,4,3,29,3,29.68173356,52
115,7,14,2,2,1,2,4,3,29,3,29.12440586,67
115,7,14,2,2,1,2,4,3,29,3,39.21669581,83
115,7,14,2,2,1,2,4,3,29,3,31.39417794,96
115,7,14,2,2,1,2,4,3,29,3,35.28623402,111
115,7,14,2,2,1,2,4,3,29,3,33.38774057,124
115,7,14,2,2,1,2,4,3,29,3,35.06973392,137
115,7,14,2,2,1,2,4,3,29,3,34.42885048,152
115,7,14,2,2,1,2,4,3,29,3,33.59339136,170
115,7,14,2,2,1,2,4,3,29,3,30.05670246,174
115,7,14,2,2,1,2,4,3,29,3,27.12190244,179
115,7,14,2,2,1,2,4,3,29,3,26.94220712,181
115,7,14,2,2,1,2,4,3,29,3,20.71468664,188
115,7,14,2,2,1,2,4,3,29,3,19.48262866,192
115,7,14,2,2,1,2,4,3,29,3,19.19326258,195
115,7,14,2,2,1,2,4,3,29,3,,200
115,7,14,2,2,1,2,4,3,29,3,18.8041689,202
115,7,14,2,2,1,2,4,3,29,3,18.90180351,207
115,7,14,2,2,1,2,4,3,29,3,18.8041689,209
115,7,14,2,2,1,2,4,3,29,3,17.40977889,214
115,7,14,2,2,1,2,4,3,29,3,17.81367394,216
115,7,14,2,2,1,2,4,3,29,3,17.91393401,220
115,7,14,2,2,1,2,4,3,29,3,17.61230443,225
115,7,14,2,2,1,2,4,3,29,3,18.21305777,230
115,7,14,2,2,1,2,4,3,29,3,18.3122253,237
115,7,14,2,2,1,2,4,3,29,3,16.69142817,245
115,7,14,2,2,1,2,4,3,29,3,15.42273552,263
115,7,14,2,2,1,2,4,3,29,3,16.16876815,281
115,7,14,2,2,1,2,4,3,29,3,14.98851867,305
115,7,14,2,2,1,2,4,3,29,3,15.20636742,328
116,7,15,2,2,2,1,4,2,29,4,25.33368616,31
116,7,15,2,2,2,1,4,2,29,4,25.69030309,38
116,7,15,2,2,2,1,4,2,29,4,24.97713075,52
116,7,15,2,2,2,1,4,2,29,4,23.54700812,67
116,7,15,2,2,2,1,4,2,29,4,40.73222606,83
116,7,15,2,2,2,1,4,2,29,4,27.48221425,96
116,7,15,2,2,2,1,4,2,29,4,31.78441224,111
116,7,15,2,2,2,1,4,2,29,4,28.57255149,124
116,7,15,2,2,2,1,4,2,29,4,29.68173356,137
116,7,15,2,2,2,1,4,2,29,4,29.68173356,152
116,7,15,2,2,2,1,4,2,29,4,28.02540833,170
116,7,15,2,2,2,1,4,2,29,4,26.40462481,174
116,7,15,2,2,2,1,4,2,29,4,24.79880556,179
116,7,15,2,2,2,1,4,2,29,4,18.8041689,181
116,7,15,2,2,2,1,4,2,29,4,17.30807378,188
116,7,15,2,2,2,1,4,2,29,4,16.69142921,192
116,7,15,2,2,2,1,4,2,29,4,17.30807378,195
116,7,15,2,2,2,1,4,2,29,4,,200
116,7,15,2,2,2,1,4,2,29,4,15.95736,202
116,7,15,2,2,2,1,4,2,29,4,15.20636742,207
116,7,15,2,2,2,1,4,2,29,4,15.6376512,209
116,7,15,2,2,2,1,4,2,29,4,14.43723374,214
116,7,15,2,2,2,1,4,2,29,4,14.87903024,216
116,7,15,2,2,2,1,4,2,29,4,14.32580629,220
116,7,15,2,2,2,1,4,2,29,4,14.54826522,225
116,7,15,2,2,2,1,4,2,29,4,12.9565923,230
116,7,15,2,2,2,1,4,2,29,4,14.10175044,237
116,7,15,2,2,2,1,4,2,29,4,13.53445822,245
116,7,15,2,2,2,1,4,2,29,4,13.30460488,263
116,7,15,2,2,2,1,4,2,29,4,13.18903475,281
116,7,15,2,2,2,1,4,2,29,4,12.12896499,305
116,7,15,2,2,2,1,4,2,29,4,12.83970824,328
117,7,7,1,2,2,1,3,2,30,1,30.05670246,31
117,7,7,1,2,2,1,3,2,30,1,29.68173356,38
117,7,7,1,2,2,1,3,2,30,1,29.12440586,52
117,7,7,1,2,2,1,3,2,30,1,27.48221425,67
117,7,7,1,2,2,1,3,2,30,1,35.50421729,83
117,7,7,1,2,2,1,3,2,30,1,31.98102026,96
117,7,7,1,2,2,1,3,2,30,1,34.00849328,111
117,7,7,1,2,2,1,3,2,30,1,32.37735918,124
117,7,7,1,2,2,1,3,2,30,1,32.98009818,137
117,7,7,1,2,2,1,3,2,30,1,32.57714654,152
117,7,7,1,2,2,1,3,2,30,1,29.68173356,170
117,7,7,1,2,2,1,3,2,30,1,27.48221425,174
117,7,7,1,2,2,1,3,2,30,1,25.33368616,179
117,7,7,1,2,2,1,3,2,30,1,21.45758969,181
117,7,7,1,2,2,1,3,2,30,1,19.67442365,188
117,7,7,1,2,2,1,3,2,30,1,18.3122253,192
117,7,7,1,2,2,1,3,2,30,1,18.01391565,195
117,7,7,1,2,2,1,3,2,30,1,,200
117,7,7,1,2,2,1,3,2,30,1,16.69142817,202
117,7,7,1,2,2,1,3,2,30,1,16.37882268,207
117,7,7,1,2,2,1,3,2,30,1,16.06323504,209
117,7,7,1,2,2,1,3,2,30,1,15.20636742,214
117,7,7,1,2,2,1,3,2,30,1,15.09762989,216
117,7,7,1,2,2,1,3,2,30,1,14.6589076,220
117,7,7,1,2,2,1,3,2,30,1,14.54826634,225
117,7,7,1,2,2,1,3,2,30,1,13.76261922,230
117,7,7,1,2,2,1,3,2,30,1,13.9891161,237
117,7,7,1,2,2,1,3,2,30,1,13.6487485,245
117,7,7,1,2,2,1,3,2,30,1,12.83970824,263
117,7,7,1,2,2,1,3,2,30,1,12.72238225,281
117,7,7,1,2,2,1,3,2,30,1,12.24856519,305
117,7,7,1,2,2,1,3,2,30,1,13.6487485,328
118,7,8,1,2,2,2,3,4,30,2,30.4346685,31
118,7,8,1,2,2,2,3,4,30,2,30.05670246,38
118,7,8,1,2,2,2,3,4,30,2,29.68173356,52
118,7,8,1,2,2,2,3,4,30,2,28.02540833,67
118,7,8,1,2,2,2,3,4,30,2,34.64107039,83
118,7,8,1,2,2,2,3,4,30,2,32.37735918,96
118,7,8,1,2,2,2,3,4,30,2,33.80029952,111
118,7,8,1,2,2,2,3,4,30,2,32.98009818,124
118,7,8,1,2,2,2,3,4,30,2,33.59339136,137
118,7,8,1,2,2,2,3,4,30,2,32.98009818,152
118,7,8,1,2,2,2,3,4,30,2,30.4346685,170
118,7,8,1,2,2,2,3,4,30,2,27.84394249,174
118,7,8,1,2,2,2,3,4,30,2,26.04720737,179
118,7,8,1,2,2,2,3,4,30,2,20.71468664,181
118,7,8,1,2,2,2,3,4,30,2,18.70628763,188
118,7,8,1,2,2,2,3,4,30,2,19.48262866,192
118,7,8,1,2,2,2,3,4,30,2,18.21305777,195
118,7,8,1,2,2,2,3,4,30,2,,200
118,7,8,1,2,2,2,3,4,30,2,17.20606908,202
118,7,8,1,2,2,2,3,4,30,2,16.79498376,207
118,7,8,1,2,2,2,3,4,30,2,16.58755181,209
118,7,8,1,2,2,2,3,4,30,2,15.95736,214
118,7,8,1,2,2,2,3,4,30,2,16.16876815,216
118,7,8,1,2,2,2,3,4,30,2,16.06323504,220
118,7,8,1,2,2,2,3,4,30,2,15.6376512,225
118,7,8,1,2,2,2,3,4,30,2,16.16876815,230
118,7,8,1,2,2,2,3,4,30,2,16.06323504,237
118,7,8,1,2,2,2,3,4,30,2,15.20636742,245
118,7,8,1,2,2,2,3,4,30,2,14.32580629,263
118,7,8,1,2,2,2,3,4,30,2,14.21397933,281
118,7,8,1,2,2,2,3,4,30,2,14.32580517,305
118,7,8,1,2,2,2,3,4,30,2,14.6589076,328
119,7,6,1,2,1,2,3,3,30,3,30.62484601,31
119,7,6,1,2,1,2,3,3,30,3,30.24529673,38
119,7,6,1,2,1,2,3,3,30,3,29.49530247,52
119,7,6,1,2,1,2,3,3,30,3,27.48221425,67
119,7,6,1,2,1,2,3,3,30,3,38.24597949,83
119,7,6,1,2,1,2,3,3,30,3,33.80029952,96
119,7,6,1,2,1,2,3,3,30,3,36.84484449,111
119,7,6,1,2,1,2,3,3,30,3,33.18331892,124
119,7,6,1,2,1,2,3,3,30,3,33.80029952,137
119,7,6,1,2,1,2,3,3,30,3,32.37735918,152
119,7,6,1,2,1,2,3,3,30,3,29.86885749,170
119,7,6,1,2,1,2,3,3,30,3,25.8687052,174
119,7,6,1,2,1,2,3,3,30,3,22.64542502,179
119,7,6,1,2,1,2,3,3,30,3,18.99919497,181
119,7,6,1,2,1,2,3,3,30,3,16.89822213,188
119,7,6,1,2,1,2,3,3,30,3,16.37882268,192
119,7,6,1,2,1,2,3,3,30,3,16.16876815,195
119,7,6,1,2,1,2,3,3,30,3,,200
119,7,6,1,2,1,2,3,3,30,3,15.53037315,202
119,7,6,1,2,1,2,3,3,30,3,15.6376512,207
119,7,6,1,2,1,2,3,3,30,3,15.31473479,209
119,7,6,1,2,1,2,3,3,30,3,14.98851867,214
119,7,6,1,2,1,2,3,3,30,3,14.43723374,216
119,7,6,1,2,1,2,3,3,30,3,13.9891161,220
119,7,6,1,2,1,2,3,3,30,3,14.6589076,225
119,7,6,1,2,1,2,3,3,30,3,14.54826634,230
119,7,6,1,2,1,2,3,3,30,3,14.6589076,237
119,7,6,1,2,1,2,3,3,30,3,13.98911723,245
119,7,6,1,2,1,2,3,3,30,3,13.30460488,263
119,7,6,1,2,1,2,3,3,30,3,13.9891161,281
119,7,6,1,2,1,2,3,3,30,3,13.41974486,305
119,7,6,1,2,1,2,3,3,30,3,14.10175044,328
120,7,5,1,2,1,1,3,1,30,4,31.20049522,31
120,7,5,1,2,1,1,3,1,30,4,28.75594185,38
120,7,5,1,2,1,1,3,1,30,4,28.93988389,52
120,7,5,1,2,1,1,3,1,30,4,26.94220712,67
120,7,5,1,2,1,1,3,1,30,4,37.77183505,83
120,7,5,1,2,1,1,3,1,30,4,31.98102026,96
120,7,5,1,2,1,1,3,1,30,4,36.16734848,111
120,7,5,1,2,1,1,3,1,30,4,32.37735918,124
120,7,5,1,2,1,1,3,1,30,4,32.57714654,137
120,7,5,1,2,1,1,3,1,30,4,30.81585748,152
120,7,5,1,2,1,1,3,1,30,4,28.02540833,170
120,7,5,1,2,1,1,3,1,30,4,25.33368616,174
120,7,5,1,2,1,1,3,1,30,4,23.18737313,179
120,7,5,1,2,1,1,3,1,30,4,18.99919497,181
120,7,5,1,2,1,1,3,1,30,4,16.89822213,188
120,7,5,1,2,1,1,3,1,30,4,16.89822213,192
120,7,5,1,2,1,1,3,1,30,4,16.48335115,195
120,7,5,1,2,1,1,3,1,30,4,,200
120,7,5,1,2,1,1,3,1,30,4,15.20636742,202
120,7,5,1,2,1,1,3,1,30,4,15.95736,207
120,7,5,1,2,1,1,3,1,30,4,15.95736,209
120,7,5,1,2,1,1,3,1,30,4,14.98851867,214
120,7,5,1,2,1,1,3,1,30,4,14.87903024,216
120,7,5,1,2,1,1,3,1,30,4,15.31473479,220
120,7,5,1,2,1,1,3,1,30,4,13.87607505,225
120,7,5,1,2,1,1,3,1,30,4,14.76916105,230
120,7,5,1,2,1,1,3,1,30,4,14.21397933,237
120,7,5,1,2,1,1,3,1,30,4,14.98851867,245
120,7,5,1,2,1,1,3,1,30,4,13.6487485,263
120,7,5,1,2,1,1,3,1,30,4,13.9891161,281
120,7,5,1,2,1,1,3,1,30,4,13.30460488,305
120,7,5,1,2,1,1,3,1,30,4,13.76261922,328
121,6,4,1,1,2,2,1,4,31,1,30.24529673,31
121,6,4,1,1,2,2,1,4,31,1,29.68173356,38
121,6,4,1,1,2,2,1,4,31,1,30.24529673,52
121,6,4,1,1,2,2,1,4,31,1,27.12190244,67
121,6,4,1,1,2,2,1,4,31,1,33.38774057,83
121,6,4,1,1,2,2,1,4,31,1,30.24529673,96
121,6,4,1,1,2,2,1,4,31,1,31.98102026,111
121,6,4,1,1,2,2,1,4,31,1,,124
121,6,4,1,1,2,2,1,4,31,1,31.39417794,137
121,6,4,1,1,2,2,1,4,31,1,29.86885749,152
121,6,4,1,1,2,2,1,4,31,1,27.84394249,170
121,6,4,1,1,2,2,1,4,31,1,25.33368616,174
121,6,4,1,1,2,2,1,4,31,1,23.90557556,179
121,6,4,1,1,2,2,1,4,31,1,19.28994579,181
121,6,4,1,1,2,2,1,4,31,1,17.00114678,188
121,6,4,1,1,2,2,1,4,31,1,16.58755181,192
121,6,4,1,1,2,2,1,4,31,1,15.6376512,195
121,6,4,1,1,2,2,1,4,31,1,15.74457214,200
121,6,4,1,1,2,2,1,4,31,1,15.6376512,202
121,6,4,1,1,2,2,1,4,31,1,15.20636742,207
121,6,4,1,1,2,2,1,4,31,1,14.21397933,209
121,6,4,1,1,2,2,1,4,31,1,14.98851867,214
121,6,4,1,1,2,2,1,4,31,1,14.54826634,216
121,6,4,1,1,2,2,1,4,31,1,15.31473479,220
121,6,4,1,1,2,2,1,4,31,1,14.76916105,225
121,6,4,1,1,2,2,1,4,31,1,15.09762989,230
121,6,4,1,1,2,2,1,4,31,1,15.31473479,237
121,6,4,1,1,2,2,1,4,31,1,14.76916105,245
121,6,4,1,1,2,2,1,4,31,1,15.09762989,263
121,6,4,1,1,2,2,1,4,31,1,14.98851867,281
121,6,4,1,1,2,2,1,4,31,1,14.98851867,305
121,6,4,1,1,2,2,1,4,31,1,15.74457214,328
122,6,2,1,1,1,2,1,3,31,2,31.00773114,31
122,6,2,1,1,1,2,1,3,31,2,30.24529673,38
122,6,2,1,1,1,2,1,3,31,2,29.49530247,52
122,6,2,1,1,1,2,1,3,31,2,27.84394249,67
122,6,2,1,1,1,2,1,3,31,2,33.18331892,83
122,6,2,1,1,1,2,1,3,31,2,30.24529673,96
122,6,2,1,1,1,2,1,3,31,2,,111
122,6,2,1,1,1,2,1,3,31,2,,124
122,6,2,1,1,1,2,1,3,31,2,30.81585748,137
122,6,2,1,1,1,2,1,3,31,2,30.05670246,152
122,6,2,1,1,1,2,1,3,31,2,28.75594185,170
122,6,2,1,1,1,2,1,3,31,2,25.8687052,174
122,6,2,1,1,1,2,1,3,31,2,24.44191904,179
122,6,2,1,1,1,2,1,3,31,2,19.76999701,181
122,6,2,1,1,1,2,1,3,31,2,18.3122253,188
122,6,2,1,1,1,2,1,3,31,2,17.51118793,192
122,6,2,1,1,1,2,1,3,31,2,16.58755181,195
122,6,2,1,1,1,2,1,3,31,2,15.95736,200
122,6,2,1,1,1,2,1,3,31,2,16.16876815,202
122,6,2,1,1,1,2,1,3,31,2,16.27396285,207
122,6,2,1,1,1,2,1,3,31,2,15.74457214,209
122,6,2,1,1,1,2,1,3,31,2,15.6376512,214
122,6,2,1,1,1,2,1,3,31,2,15.42273552,216
122,6,2,1,1,1,2,1,3,31,2,15.95736,220
122,6,2,1,1,1,2,1,3,31,2,15.95736,225
122,6,2,1,1,1,2,1,3,31,2,15.95736,230
122,6,2,1,1,1,2,1,3,31,2,15.6376512,237
122,6,2,1,1,1,2,1,3,31,2,15.42273552,245
122,6,2,1,1,1,2,1,3,31,2,15.20636742,263
122,6,2,1,1,1,2,1,3,31,2,15.53037207,281
122,6,2,1,1,1,2,1,3,31,2,15.85114056,305
122,6,2,1,1,1,2,1,3,31,2,16.06323504,328
123,6,3,1,1,2,1,1,2,31,3,29.68173356,31
123,6,3,1,1,2,1,1,2,31,3,18.11362239,38
123,6,3,1,1,2,1,1,2,31,3,28.93988389,52
123,6,3,1,1,2,1,1,2,31,3,26.76278123,67
123,6,3,1,1,2,1,1,2,31,3,33.59339136,83
123,6,3,1,1,2,1,1,2,31,3,30.24529673,96
123,6,3,1,1,2,1,1,2,31,3,31.78441224,111
123,6,3,1,1,2,1,1,2,31,3,,124
123,6,3,1,1,2,1,1,2,31,3,30.81585748,137
123,6,3,1,1,2,1,1,2,31,3,31.39417794,152
123,6,3,1,1,2,1,1,2,31,3,28.57255149,170
123,6,3,1,1,2,1,1,2,31,3,26.40462481,174
123,6,3,1,1,2,1,1,2,31,3,24.97713075,179
123,6,3,1,1,2,1,1,2,31,3,20.99449901,181
123,6,3,1,1,2,1,1,2,31,3,18.41112853,188
123,6,3,1,1,2,1,1,2,31,3,19.57863538,192
123,6,3,1,1,2,1,1,2,31,3,17.81367394,195
123,6,3,1,1,2,1,1,2,31,3,17.00114678,200
123,6,3,1,1,2,1,1,2,31,3,16.79498376,202
123,6,3,1,1,2,1,1,2,31,3,16.58755181,207
123,6,3,1,1,2,1,1,2,31,3,16.16876815,209
123,6,3,1,1,2,1,1,2,31,3,12.60460849,214
123,6,3,1,1,2,1,1,2,31,3,15.95736,216
123,6,3,1,1,2,1,1,2,31,3,15.85114163,220
123,6,3,1,1,2,1,1,2,31,3,15.74457214,225
123,6,3,1,1,2,1,1,2,31,3,16.06323504,230
123,6,3,1,1,2,1,1,2,31,3,16.27396285,237
123,6,3,1,1,2,1,1,2,31,3,15.74457214,245
123,6,3,1,1,2,1,1,2,31,3,15.20636742,263
123,6,3,1,1,2,1,1,2,31,3,15.74457214,281
123,6,3,1,1,2,1,1,2,31,3,15.6376512,305
123,6,3,1,1,2,1,1,2,31,3,16.37882268,328
124,6,1,1,1,1,1,1,1,31,4,30.05670246,31
124,6,1,1,1,1,1,1,1,31,4,29.12440586,38
124,6,1,1,1,1,1,1,1,31,4,28.38968461,52
124,6,1,1,1,1,1,1,1,31,4,26.76278123,67
124,6,1,1,1,1,1,1,1,31,4,34.42885048,83
124,6,1,1,1,1,1,1,1,31,4,29.68173356,96
124,6,1,1,1,1,1,1,1,31,4,32.57714654,111
124,6,1,1,1,1,1,1,1,31,4,,124
124,6,1,1,1,1,1,1,1,31,4,30.4346685,137
124,6,1,1,1,1,1,1,1,31,4,29.86885749,152
124,6,1,1,1,1,1,1,1,31,4,27.48221425,170
124,6,1,1,1,1,1,1,1,31,4,23.72641117,174
124,6,1,1,1,1,1,1,1,31,4,21.54975009,179
124,6,1,1,1,1,1,1,1,31,4,18.90180351,181
124,6,1,1,1,1,1,1,1,31,4,16.58755181,188
124,6,1,1,1,1,1,1,1,31,4,15.6376512,192
124,6,1,1,1,1,1,1,1,31,4,14.87903024,195
124,6,1,1,1,1,1,1,1,31,4,15.09762989,200
124,6,1,1,1,1,1,1,1,31,4,14.98851867,202
124,6,1,1,1,1,1,1,1,31,4,14.6589076,207
124,6,1,1,1,1,1,1,1,31,4,14.21397933,209
124,6,1,1,1,1,1,1,1,31,4,,214
124,6,1,1,1,1,1,1,1,31,4,11.27853409,216
124,6,1,1,1,1,1,1,1,31,4,14.10175044,220
124,6,1,1,1,1,1,1,1,31,4,13.6487485,225
124,6,1,1,1,1,1,1,1,31,4,14.21397933,230
124,6,1,1,1,1,1,1,1,31,4,13.87607391,237
124,6,1,1,1,1,1,1,1,31,4,13.6487485,245
124,6,1,1,1,1,1,1,1,31,4,12.95658996,263
124,6,1,1,1,1,1,1,1,31,4,13.6487485,281
124,6,1,1,1,1,1,1,1,31,4,13.6487485,305
124,6,1,1,1,1,1,1,1,31,4,14.6589076,328
125,4,1,1,1,1,1,1,1,32,1,,31
125,4,1,1,1,1,1,1,1,32,1,23.72641117,38
125,4,1,1,1,1,1,1,1,32,1,24.26330127,52
125,4,1,1,1,1,1,1,1,32,1,23.18737313,67
125,4,1,1,1,1,1,1,1,32,1,31.78441224,83
125,4,1,1,1,1,1,1,1,32,1,28.02540833,96
125,4,1,1,1,1,1,1,1,32,1,30.24529673,111
125,4,1,1,1,1,1,1,1,32,1,29.68173356,124
125,4,1,1,1,1,1,1,1,32,1,30.24529673,137
125,4,1,1,1,1,1,1,1,32,1,,152
125,4,1,1,1,1,1,1,1,32,1,27.48221425,170
125,4,1,1,1,1,1,1,1,32,1,24.79880556,174
125,4,1,1,1,1,1,1,1,32,1,23.00708474,179
125,4,1,1,1,1,1,1,1,32,1,19.86535899,181
125,4,1,1,1,1,1,1,1,32,1,18.11362239,188
125,4,1,1,1,1,1,1,1,32,1,16.27396285,192
125,4,1,1,1,1,1,1,1,32,1,15.31473479,195
125,4,1,1,1,1,1,1,1,32,1,,200
125,4,1,1,1,1,1,1,1,32,1,13.6487485,202
125,4,1,1,1,1,1,1,1,32,1,12.95658996,207
125,4,1,1,1,1,1,1,1,32,1,12.60460849,209
125,4,1,1,1,1,1,1,1,32,1,12.24856519,214
125,4,1,1,1,1,1,1,1,32,1,12.48638341,216
125,4,1,1,1,1,1,1,1,32,1,12.60460849,220
125,4,1,1,1,1,1,1,1,32,1,12.60460849,225
125,4,1,1,1,1,1,1,1,32,1,12.48638341,230
125,4,1,1,1,1,1,1,1,32,1,11.8883648,237
125,4,1,1,1,1,1,1,1,32,1,11.27853409,245
125,4,1,1,1,1,1,1,1,32,1,11.27853409,263
125,4,1,1,1,1,1,1,1,32,1,10.78187219,281
125,4,1,1,1,1,1,1,1,32,1,10.53052807,305
125,4,1,1,1,1,1,1,1,32,1,11.15511168,328
126,4,4,1,1,2,2,1,4,32,2,26.04720737,31
126,4,4,1,1,2,2,1,4,32,2,25.33368616,38
126,4,4,1,1,2,2,1,4,32,2,25.33368616,52
126,4,4,1,1,2,2,1,4,32,2,22.46399724,67
126,4,4,1,1,2,2,1,4,32,2,31.39417794,83
126,4,4,1,1,2,2,1,4,32,2,28.02540833,96
126,4,4,1,1,2,2,1,4,32,2,30.24529673,111
126,4,4,1,1,2,2,1,4,32,2,29.30953598,124
126,4,4,1,1,2,2,1,4,32,2,29.68173356,137
126,4,4,1,1,2,2,1,4,32,2,,152
126,4,4,1,1,2,2,1,4,32,2,25.51197282,170
126,4,4,1,1,2,2,1,4,32,2,23.18737313,174
126,4,4,1,1,2,2,1,4,32,2,21.54975009,179
126,4,4,1,1,2,2,1,4,32,2,18.41112853,181
126,4,4,1,1,2,2,1,4,32,2,15.95736,188
126,4,4,1,1,2,2,1,4,32,2,15.20636524,192
126,4,4,1,1,2,2,1,4,32,2,15.95736,195
126,4,4,1,1,2,2,1,4,32,2,14.32580517,200
126,4,4,1,1,2,2,1,4,32,2,14.76916105,202
126,4,4,1,1,2,2,1,4,32,2,14.32580629,207
126,4,4,1,1,2,2,1,4,32,2,13.53445822,209
126,4,4,1,1,2,2,1,4,32,2,12.95658996,214
126,4,4,1,1,2,2,1,4,32,2,12.95658996,216
