"sp.name","form"
"Verbesina.alternifolia","forb"
"Verbesina.aristata","forb"
"Verbesina.chapmanii","forb"
"Verbesina.encelioides","forb"
"Verbesina.encelioides.ssp..encelioides","forb"
"Verbesina.encelioides.ssp..exauriculata","forb"
"Verbesina.helianthoides","forb"
"Verbesina.heterophylla","forb"
"Verbesina.lindheimeri","forb"
"Verbesina.longifolia","forb"
"Verbesina.microptera","forb"
"Verbesina.nana","forb"
"Verbesina.occidentalis","forb"
"Verbesina.oreophila","forb"
"Verbesina.rothrockii","forb"
"Verbesina.virginica","forb"
"Verbesina.virginica.var..laciniata","forb"
"Verbesina.virginica.var..virginica","forb"
"Verbesina.walteri","forb"
"Vernonia.×concinna","forb"
"Vernonia.×dissimilis","forb"
"Vernonia.×georgiana","forb"
"Vernonia.×guadalupensis","forb"
"Vernonia.×illinoensis","forb"
"Vernonia.×peralta","forb"
"Vernonia.×vulturina","forb"
"Vernonia.acaulis","forb"
"Vernonia.angustifolia","forb"
"Vernonia.angustifolia.ssp..angustifolia","forb"
"Vernonia.angustifolia.ssp..mohrii","forb"
"Vernonia.angustifolia.ssp..scaberrima","forb"
"Vernonia.arkansana","forb"
"Vernonia.baldwinii","forb"
"Vernonia.baldwinii.ssp..baldwinii","forb"
"Vernonia.baldwinii.ssp..interior","forb"
"Vernonia.blodgettii","forb"
"Vernonia.fasciculata","forb"
"Vernonia.fasciculata.ssp..corymbosa","forb"
"Vernonia.fasciculata.ssp..fasciculata","forb"
"Vernonia.flaccidifolia","forb"
"Vernonia.gigantea","forb"
"Vernonia.gigantea.ssp..gigantea","forb"
"Vernonia.gigantea.ssp..ovalifolia","forb"
"Vernonia.glauca","forb"
"Vernonia.larseniae","forb"
"Vernonia.lettermannii","forb"
"Vernonia.lindheimeri","forb"
"Vernonia.marginata","forb"
"Vernonia.missurica","forb"
"Vernonia.noveboracensis","forb"
"Vernonia.pulchella","forb"
"Vernonia.texana","forb"
"Veronica.agrestis","forb"
"Veronica.alpina","forb"
"Veronica.americana","forb"
"Veronica.anagallis-aquatica","forb"
"Veronica.arvensis","forb"
"Veronica.austriaca","forb"
"Veronica.austriaca.ssp..teucrium","forb"
"Veronica.austriaca.ssp..vahlii","forb"
"Veronica.beccabunga","forb"
"Veronica.biloba","forb"
"Veronica.campylopoda","forb"
"Veronica.chamaedrys","forb"
"Veronica.copelandii","forb"
"Veronica.cusickii","forb"
"Veronica.cymbalaria","forb"
"Veronica.dillenii","forb"
"Veronica.filiformis","forb"
"Veronica.grandiflora","forb"
"Veronica.grandis","forb"
"Veronica.hederifolia","forb"
"Veronica.officinalis","forb"
"Veronica.officinalis.var..officinalis","forb"
"Veronica.officinalis.var..tournefortii","forb"
"Veronica.peregrina","forb"
"Veronica.peregrina.ssp..peregrina","forb"
"Veronica.peregrina.ssp..xalapensis","forb"
"Veronica.persica","forb"
"Veronica.plebia","forb"
"Veronica.polita","forb"
"Veronica.prostrata","forb"
"Veronica.scutellata","forb"
"Veronica.serpyllifolia","forb"
"Veronica.serpyllifolia.ssp..humifusa","forb"
"Veronica.serpyllifolia.ssp..serpyllifolia","forb"
"Veronica.spicata","forb"
"Veronica.spicata.ssp..incana","forb"
"Veronica.spicata.ssp..spicata","forb"
"Veronica.triphyllos","forb"
"Veronica.undulata","forb"
"Veronica.verna","forb"
"Veronica.wormskjoldii","forb"
"Veronica.wormskjoldii.var..stelleri","forb"
"Veronica.wormskjoldii.var..wormskjoldii","forb"
"Veronicastrum.virginicum","forb"
"Vesicarpa.potentilloides","forb"
"Vesicarpa.potentilloides.var..nitrophilum","forb"
"Vesicarpa.potentilloides.var..potentilloides","forb"
"Vicia.acutifolia","forb"
"Vicia.americana","forb"
"Vicia.americana.ssp..americana","forb"
"Vicia.americana.ssp..minor","forb"
"Vicia.articulata","forb"
"Vicia.benghalensis","forb"
"Vicia.bithynica","forb"
"Vicia.caroliniana","forb"
"Vicia.cracca","forb"
"Vicia.cracca.ssp..cracca","forb"
"Vicia.cracca.ssp..tenuifolia","forb"
"Vicia.disperma","forb"
"Vicia.ervilia","forb"
"Vicia.faba","forb"
"Vicia.floridana","forb"
"Vicia.grandiflora","forb"
"Vicia.hassei","forb"
"Vicia.hirsuta","forb"
"Vicia.hybrida","forb"
"Vicia.lathyroides","forb"
"Vicia.laxiflora","forb"
"Vicia.leucophaea","forb"
"Vicia.ludoviciana","forb"
"Vicia.ludoviciana.ssp..leavenworthii","forb"
"Vicia.ludoviciana.ssp..ludoviciana","forb"
"Vicia.lutea","forb"
"Vicia.menziesii","forb"
"Vicia.minutiflora","forb"
"Vicia.monantha","forb"
"Vicia.narbonensis","forb"
"Vicia.nigricans","forb"
"Vicia.nigricans.ssp..gigantea","forb"
"Vicia.ocalensis","forb"
"Vicia.pannonica","forb"
"Vicia.peregrina","forb"
"Vicia.pulchella","forb"
"Vicia.sativa","forb"
"Vicia.sativa.ssp..nigra","forb"
"Vicia.sativa.ssp..sativa","forb"
"Vicia.sepium","forb"
"Vicia.sepium.var..montana","forb"
"Vicia.sepium.var..sepium","forb"
"Vicia.tetrasperma","forb"
"Vicia.villosa","forb"
"Vicia.villosa.ssp..pseudocracca","forb"
"Vicia.villosa.ssp..varia","forb"
"Vicia.villosa.ssp..villosa","forb"
"Vigna.adenantha","forb"
"Vigna.angularis","forb"
"Vigna.antillana","forb"
"Vigna.hosei","forb"
"Vigna.juruana","forb"
"Vigna.longifolia","forb"
"Vigna.luteola","forb"
"Vigna.marina","forb"
"Vigna.mungo","forb"
"Vigna.owahuensis","forb"
"Vigna.peduncularis","forb"
"Vigna.radiata","forb"
"Vigna.speciosa","forb"
"Vigna.unguiculata","forb"
"Vigna.vexillata","forb"
"Viguiera.cordifolia","forb"
"Viguiera.dentata","forb"
"Viguiera.dentata.var..dentata","forb"
"Viguiera.dentata.var..lancifolia","forb"
"Viguiera.phenax","forb"
"Viguiera.triloba","forb"
"Villadia.squamulosa","forb"
"Vinca.herbacea","forb"
"Vinca.major","forb"
"Vinca.minor","forb"
"Viola.×bernardii","forb"
"Viola.×bissellii","forb"
"Viola.×brauniae","forb"
"Viola.×champlainensis","forb"
"Viola.×conjugens","forb"
"Viola.×consobrina","forb"
"Viola.×consocia","forb"
"Viola.×cooperrideri","forb"
"Viola.×cordifolia","forb"
"Viola.×davisii","forb"
"Viola.×dissita","forb"
"Viola.×eamesii","forb"
"Viola.×eclipes","forb"
"Viola.×esculenta","forb"
"Viola.×filicetorum","forb"
"Viola.×greenmanii","forb"
"Viola.×hollickii","forb"
"Viola.×insessa","forb"
"Viola.×insolita","forb"
"Viola.×lovelliana","forb"
"Viola.×luciae","forb"
"Viola.×malteana","forb"
"Viola.×melissifolia","forb"
"Viola.×mistura","forb"
"Viola.×modesta","forb"
"Viola.×mollicula","forb"
"Viola.×mulfordiae","forb"
"Viola.×napae","forb"
"Viola.×notabilis","forb"
"Viola.×palmata","forb"
"Viola.×populifolia","forb"
"Viola.×porteriana","forb"
"Viola.×primulifolia","forb"
"Viola.×ravida","forb"
"Viola.×redacta","forb"
"Viola.×robinsoniana","forb"
"Viola.×ryoniae","forb"
"Viola.×slavinii","forb"
"Viola.×subaffinis","forb"
"Viola.×viarum","forb"
"Viola.×wittrockiana","forb"
"Viola.×wujekii","forb"
"Viola.adunca","forb"
"Viola.adunca.var..adunca","forb"
"Viola.adunca.var..kirkii","forb"
"Viola.adunca.var..oxyceras","forb"
"Viola.affinis","forb"
"Viola.appalachiensis","forb"
"Viola.arvensis","forb"
"Viola.aurea","forb"
"Viola.bakeri","forb"
"Viola.beckwithii","forb"
"Viola.beckwithii.ssp..beckwithii","forb"
"Viola.beckwithii.ssp..glabrata","forb"
"Viola.bicolor","forb"
"Viola.biflora","forb"
"Viola.biflora.ssp..biflora","forb"
"Viola.biflora.ssp..carlottae","forb"
"Viola.blanda","forb"
"Viola.blanda.var..blanda","forb"
"Viola.blanda.var..palustriformis","forb"
"Viola.brittoniana","forb"
"Viola.brittoniana.var..brittoniana","forb"
"Viola.brittoniana.var..pectinata","forb"
"Viola.calcicola","forb"
"Viola.californica","forb"
"Viola.canadensis","forb"
"Viola.canadensis.var..canadensis","forb"
"Viola.canadensis.var..rugulosa","forb"
"Viola.canadensis.var..scariosa","forb"
"Viola.canadensis.var..scopulorum","forb"
"Viola.canina","forb"
"Viola.canina.ssp..canina","forb"
"Viola.canina.ssp..montana","forb"
"Viola.chamissoniana","forb"
"Viola.chamissoniana.ssp..chamissoniana","forb"
"Viola.chamissoniana.ssp..robusta","forb"
"Viola.chamissoniana.ssp..tracheliifolia","forb"
"Viola.charlestonensis","forb"
"Viola.clauseniana","forb"
"Viola.conspersa.×.walteri","forb"
"Viola.cucullata","forb"
"Viola.cuneata","forb"
"Viola.douglasii","forb"
"Viola.egglestonii","forb"
"Viola.epipsila","forb"
"Viola.epipsila.ssp..repens","forb"
"Viola.flettii","forb"
"Viola.frank-smithii","forb"
"Viola.glabella","forb"
"Viola.guadalupensis","forb"
"Viola.hallii","forb"
"Viola.hastata","forb"
"Viola.helenae","forb"
"Viola.hirsutula","forb"
"Viola.howellii","forb"
"Viola.japonica","forb"
"Viola.kauaensis","forb"
"Viola.kauaensis.var..hosakae","forb"
"Viola.kauaensis.var..kauaensis","forb"
"Viola.kauaensis.var..wahiawaensis","forb"
"Viola.labradorica","forb"
"Viola.lanaiensis","forb"
"Viola.lanceolata","forb"
"Viola.lanceolata.ssp..lanceolata","forb"
"Viola.lanceolata.ssp..occidentalis","forb"
"Viola.lanceolata.ssp..vittata","forb"
"Viola.langloisii","forb"
"Viola.langsdorffii","forb"
"Viola.lithion","forb"
"Viola.lobata","forb"
"Viola.lobata.ssp..integrifolia","forb"
"Viola.lobata.ssp..lobata","forb"
"Viola.macloskeyi","forb"
"Viola.macloskeyi.ssp..macloskeyi","forb"
"Viola.macloskeyi.ssp..pallens","forb"
"Viola.maviensis","forb"
"Viola.missouriensis","forb"
"Viola.nephrophylla","forb"
"Viola.novae-angliae","forb"
"Viola.nuttallii","forb"
"Viola.oahuensis","forb"
"Viola.ocellata","forb"
"Viola.odorata","forb"
"Viola.orbiculata","forb"
"Viola.palustris","forb"
"Viola.palustris.var..brevipes","forb"
"Viola.palustris.var..palustris","forb"
"Viola.patrinii","forb"
"Viola.pedata","forb"
"Viola.pedatifida","forb"
"Viola.pedunculata","forb"
"Viola.pedunculata.ssp..pedunculata","forb"
"Viola.pedunculata.ssp..tenuifolia","forb"
"Viola.pinetorum","forb"
"Viola.pinetorum.var..grisea","forb"
"Viola.pinetorum.var..pinetorum","forb"
"Viola.praemorsa","forb"
"Viola.praemorsa.ssp..flavovirens","forb"
"Viola.praemorsa.ssp..linguifolia","forb"
"Viola.praemorsa.ssp..praemorsa","forb"
"Viola.psychodes","forb"
"Viola.pubescens","forb"
"Viola.pubescens.var..peckii","forb"
"Viola.pubescens.var..pubescens","forb"
"Viola.pubescens.var..scabriuscula","forb"
"Viola.purpurea","forb"
"Viola.purpurea.ssp..dimorpha","forb"
"Viola.purpurea.ssp..geophyta","forb"
"Viola.purpurea.ssp..integrifolia","forb"
"Viola.purpurea.ssp..mesophyta","forb"
"Viola.purpurea.ssp..mohavensis","forb"
"Viola.purpurea.ssp..purpurea","forb"
"Viola.purpurea.ssp..quercetorum","forb"
"Viola.purpurea.ssp..venosa","forb"
"Viola.renifolia","forb"
"Viola.rostrata","forb"
"Viola.rotundifolia","forb"
"Viola.sagittata","forb"
"Viola.sagittata.var..ovata","forb"
"Viola.sagittata.var..sagittata","forb"
"Viola.selkirkii","forb"
"Viola.sempervirens","forb"
"Viola.septemloba","forb"
"Viola.septentrionalis","forb"
"Viola.sheltonii","forb"
"Viola.sororia","forb"
"Viola.striata","forb"
"Viola.sublanceolata","forb"
"Viola.tomentosa","forb"
"Viola.tricolor","forb"
"Viola.triloba","forb"
"Viola.triloba.var..dilatata","forb"
"Viola.triloba.var..triloba","forb"
"Viola.trinervata","forb"
"Viola.tripartita","forb"
"Viola.umbraticola","forb"
"Viola.umbraticola.var..glaberrima","forb"
"Viola.utahensis","forb"
"Viola.vallicola","forb"
"Viola.vallicola.var..major","forb"
"Viola.vallicola.var..vallicola","forb"
"Viola.vanroyenii","forb"
"Viola.villosa","forb"
"Viola.wailenalenae","forb"
"Viola.walteri","forb"
"Vittaria.appalachiana","forb"
"Vittaria.costata","forb"
"Vittaria.elongata","forb"
"Vittaria.graminifolia","forb"
"Vittaria.lineata","forb"
"Vittaria.remota","forb"
"Voyria.aphylla","forb"
"Voyria.parasitica","forb"
"Voyria.tenella","forb"
"Vriesea.macrostachya","forb"
"Vriesea.proctorii","forb"
"Vriesea.ringens","forb"
"Vriesea.sintenisii","forb"
"Vrydagzynea.micronesiaca","forb"
"Wahlenbergia.linarioides","forb"
"Wahlenbergia.marginata","forb"
"Waldsteinia.fragarioides","forb"
"Waldsteinia.fragarioides.ssp..doniana","forb"
"Waldsteinia.fragarioides.ssp..fragarioides","forb"
"Waldsteinia.idahoensis","forb"
"Waldsteinia.lobata","forb"
"Waldsteinia.pendula","forb"
"Waltheria.indica","forb"
"Warea.amplexifolia","forb"
"Warea.carteri","forb"
"Warea.cuneifolia","forb"
"Warea.sessilifolia","forb"
"Warnockia.scutellarioides","forb"
"Watsonia.borbonica","forb"
"Watsonia.marginata","forb"
"Watsonia.meriana","forb"
"Wilhelmsia.physodes","forb"
"Wislizenia.refracta","forb"
"Wislizenia.refracta.ssp..californica","forb"
"Wislizenia.refracta.ssp..palmeri","forb"
"Wislizenia.refracta.ssp..refracta","forb"
"Wissadula.amplissima","forb"
"Wissadula.periplocifolia","forb"
"Wolffia.arrhiza","forb"
"Wolffia.borealis","forb"
"Wolffia.brasiliensis","forb"
"Wolffia.columbiana","forb"
"Wolffia.globosa","forb"
"Wolffiella.gladiata","forb"
"Wolffiella.lingulata","forb"
"Wolffiella.oblonga","forb"
"Wolffiella.welwitschii","forb"
"Woodsia.×abbeae","forb"
"Woodsia.×gracilis","forb"
"Woodsia.×kansana","forb"
"Woodsia.×maxonii","forb"
"Woodsia.×tryonis","forb"
"Woodsia.alpina","forb"
"Woodsia.appalachiana","forb"
"Woodsia.cochisensis","forb"
"Woodsia.glabella","forb"
"Woodsia.ilvensis","forb"
"Woodsia.neomexicana","forb"
"Woodsia.obtusa","forb"
"Woodsia.obtusa.ssp..obtusa","forb"
"Woodsia.obtusa.ssp..occidentalis","forb"
"Woodsia.oregana","forb"
"Woodsia.oregana.ssp..cathcartiana","forb"
"Woodsia.oregana.ssp..oregana","forb"
"Woodsia.phillipsii","forb"
"Woodsia.plummerae","forb"
"Woodsia.scopulina","forb"
"Woodsia.scopulina.ssp..laurentiana","forb"
"Woodsia.scopulina.ssp..scopulina","forb"
"Woodwardia.areolata","forb"
"Woodwardia.fimbriata","forb"
"Woodwardia.radicans","forb"
"Woodwardia.virginica","forb"
"Wullschlaegelia.aphylla","forb"
"Wyethia.×cusickii","forb"
"Wyethia.×magna","forb"
"Wyethia.amplexicaulis","forb"
"Wyethia.angustifolia","forb"
"Wyethia.arizonica","forb"
"Wyethia.glabra","forb"
"Wyethia.helenioides","forb"
"Wyethia.helianthoides","forb"
"Wyethia.longicaulis","forb"
"Wyethia.mollis","forb"
"Xanthisma.texanum","forb"
"Xanthisma.texanum.var..drummondii","forb"
"Xanthisma.texanum.var..orientale","forb"
"Xanthisma.texanum.var..texanum","forb"
"Xanthium.spinosum","forb"
"Xanthium.strumarium","forb"
"Xanthium.strumarium.var..canadense","forb"
"Xanthium.strumarium.var..glabratum","forb"
"Xanthium.strumarium.var..strumarium","forb"
"Xanthocephalum.gymnospermoides","forb"
"Xanthorhiza.simplicissima","forb"
"Xanthosoma.atrovirens","forb"
"Xanthosoma.brasiliense","forb"
"Xanthosoma.caracu","forb"
"Xanthosoma.helleborifolium","forb"
"Xanthosoma.roseum","forb"
"Xanthosoma.sagittifolium","forb"
"Xanthosoma.undipes","forb"
"Xanthosoma.violaceum","forb"
"Xenostegia.tridentata","forb"
"Xerophyllum.asphodeloides","forb"
"Xerophyllum.tenax","forb"
"Xiphidium.caeruleum","forb"
"Xolantha.guttata","forb"
"Xylorhiza.confertifolia","forb"
"Xylorhiza.glabriuscula","forb"
"Xylorhiza.glabriuscula.var..glabriuscula","forb"
"Xylorhiza.glabriuscula.var..linearifolia","forb"
"Xylorhiza.glabriuscula.var..villosa","forb"
"Xylorhiza.tortifolia","forb"
"Xylorhiza.tortifolia.var..imberbis","forb"
"Xylorhiza.tortifolia.var..tortifolia","forb"
"Xylorhiza.wrightii","forb"
"Xyris.ambigua","forb"
"Xyris.baldwiniana","forb"
"Xyris.brevifolia","forb"
"Xyris.calcicola","forb"
"Xyris.caroliniana","forb"
"Xyris.chapmanii","forb"
"Xyris.complanata","forb"
"Xyris.correlliorum","forb"
"Xyris.difformis","forb"
"Xyris.difformis.var..curtissii","forb"
"Xyris.difformis.var..difformis","forb"
"Xyris.drummondii","forb"
"Xyris.elliottii","forb"
"Xyris.fimbriata","forb"
"Xyris.flabelliformis","forb"
"Xyris.floridana","forb"
"Xyris.isoetifolia","forb"
"Xyris.jupicai","forb"
"Xyris.laxifolia","forb"
"Xyris.laxifolia.var..iridifolia","forb"
"Xyris.longisepala","forb"
"Xyris.louisianica","forb"
"Xyris.montana","forb"
"Xyris.panacea","forb"
"Xyris.pauciflora","forb"
"Xyris.platylepis","forb"
"Xyris.scabrifolia","forb"
"Xyris.serotina","forb"
"Xyris.smalliana","forb"
"Xyris.stricta","forb"
"Xyris.tennesseensis","forb"
"Xyris.torta","forb"
"Yabea.microcarpa","forb"
"Yeatesia.platystegia","forb"
"Yeatesia.viridiflora","forb"
"Yermo.xanthocephalus","forb"
"Youngia.japonica","forb"
"Youngia.thunbergiana","forb"
"Yucca.×karlsruhensis","forb"
"Yucca.×schottii","forb"
"Yucca.angustissima","forb"
"Yucca.angustissima.var..angustissima","forb"
"Yucca.angustissima.var..kanabensis","forb"
"Yucca.angustissima.var..toftiae","forb"
"Yucca.arkansana","forb"
"Yucca.baccata","forb"
"Yucca.baileyi","forb"
"Yucca.baileyi.var..baileyi","forb"
"Yucca.baileyi.var..intermedia","forb"
"Yucca.baileyi.var..navajoa","forb"
"Yucca.campestris","forb"
"Yucca.constricta","forb"
"Yucca.filamentosa","forb"
"Yucca.flaccida","forb"
"Yucca.glauca","forb"
"Yucca.glauca.var..glauca","forb"
"Yucca.glauca.var..gurneyi","forb"
"Yucca.gloriosa","forb"
"Yucca.guatemalensis","forb"
"Yucca.harrimaniae","forb"
"Yucca.harrimaniae.var..harrimaniae","forb"
"Yucca.harrimaniae.var..neomexicana","forb"
"Yucca.harrimaniae.var..sterilis","forb"
"Yucca.louisianensis","forb"
"Yucca.madrensis","forb"
"Yucca.necopina","forb"
"Yucca.pallida","forb"
"Yucca.recurvifolia","forb"
"Yucca.reverchonii","forb"
"Yucca.rupicola","forb"
"Yucca.schidigera","forb"
"Yucca.tenuistyla","forb"
"Yucca.thompsoniana","forb"
"Yucca.torreyi","forb"
"Yucca.treculeana","forb"
"Yucca.treculeana.var..succulenta","forb"
"Yucca.treculeana.var..treculeana","forb"
"Zannichellia.palustris","forb"
"Zantedeschia.aethiopica","forb"
"Zantedeschia.albomaculata","forb"
"Zephyranthes.atamasca","forb"
"Zephyranthes.candida","forb"
"Zephyranthes.citrina","forb"
"Zephyranthes.grandiflora","forb"
"Zephyranthes.longifolia","forb"
"Zephyranthes.proctorii","forb"
"Zephyranthes.puertoricensis","forb"
"Zephyranthes.pulchella","forb"
"Zephyranthes.refugiensis","forb"
"Zephyranthes.rosea","forb"
"Zephyranthes.simpsonii","forb"
"Zephyranthes.treatiae","forb"
"Zeuxine.palawensis.var..palawensis","forb"
"Zeuxine.palawensis.var..variegata","forb"
"Zeuxine.strateumatica","forb"
"Zigadenus.brevibracteatus","forb"
"Zigadenus.densus","forb"
"Zigadenus.elegans","forb"
"Zigadenus.elegans.ssp..elegans","forb"
"Zigadenus.elegans.ssp..glaucus","forb"
"Zigadenus.exaltatus","forb"
"Zigadenus.fremontii","forb"
"Zigadenus.glaberrimus","forb"
"Zigadenus.leimanthoides","forb"
"Zigadenus.micranthus","forb"
"Zigadenus.micranthus.var..fontanus","forb"
"Zigadenus.micranthus.var..micranthus","forb"
"Zigadenus.mogollonensis","forb"
"Zigadenus.nuttallii","forb"
"Zigadenus.paniculatus","forb"
"Zigadenus.vaginatus","forb"
"Zigadenus.venenosus","forb"
"Zigadenus.venenosus.var..gramineus","forb"
"Zigadenus.venenosus.var..venenosus","forb"
"Zigadenus.virescens","forb"
"Zingiber.montanum","forb"
"Zingiber.officinale","forb"
"Zingiber.zerumbet","forb"
"Zinnia.acerosa","forb"
"Zinnia.angustifolia","forb"
"Zinnia.anomala","forb"
"Zinnia.grandiflora","forb"
"Zinnia.maritima","forb"
"Zinnia.maritima.var..palmeri","forb"
"Zinnia.peruviana","forb"
"Zinnia.violacea","forb"
"Zizia.aptera","forb"
"Zizia.aurea","forb"
"Zizia.trifoliata","forb"
"Zornia.bracteata","forb"
"Zornia.gemella","forb"
"Zornia.leptophylla","forb"
"Zornia.reticulata","forb"
"Zostera.marina","forb"
"Zygophlebia.sectifrons","forb"
"Zygophyllum.fabago","forb"
"Abildgaardia.ovata","grass"
"Achnatherum.×bloomeri","grass"
"Achnatherum.aridum","grass"
"Achnatherum.brachychaetum","grass"
"Achnatherum.bromoides","grass"
"Achnatherum.calamagrostis","grass"
"Achnatherum.capense","grass"
"Achnatherum.caragana","grass"
"Achnatherum.caudatum","grass"
"Achnatherum.clandestinum","grass"
"Achnatherum.contractum","grass"
"Achnatherum.coronatum","grass"
"Achnatherum.curvifolium","grass"
"Achnatherum.diegoense","grass"
"Achnatherum.eminens","grass"
"Achnatherum.hendersonii","grass"
"Achnatherum.hymenoides","grass"
"Achnatherum.latiglume","grass"
"Achnatherum.lemmonii","grass"
"Achnatherum.lemmonii.var..lemmonii","grass"
"Achnatherum.lemmonii.var..pubescens","grass"
"Achnatherum.lettermanii","grass"
"Achnatherum.lobatum","grass"
"Achnatherum.nelsonii","grass"
"Achnatherum.nelsonii.ssp..dorei","grass"
"Achnatherum.nelsonii.ssp..nelsonii","grass"
"Achnatherum.nevadense","grass"
"Achnatherum.occidentale","grass"
"Achnatherum.occidentale.ssp..californicum","grass"
"Achnatherum.occidentale.ssp..occidentale","grass"
"Achnatherum.occidentale.ssp..pubescens","grass"
"Achnatherum.parishii","grass"
"Achnatherum.parishii.var..depauperatum","grass"
"Achnatherum.parishii.var..parishii","grass"
"Achnatherum.pekinense","grass"
"Achnatherum.perplexum","grass"
"Achnatherum.pinetorum","grass"
"Achnatherum.richardsonii","grass"
"Achnatherum.robustum","grass"
"Achnatherum.scribneri","grass"
"Achnatherum.speciosum","grass"
"Achnatherum.splendens","grass"
"Achnatherum.stillmanii","grass"
"Achnatherum.swallenii","grass"
"Achnatherum.thurberianum","grass"
"Achnatherum.wallowaense","grass"
"Achnatherum.webberi","grass"
"×Achnella.caduca","grass"
"Acrachne.racemosa","grass"
"Acroceras.amplectens","grass"
"Acroceras.macrum","grass"
"Acroceras.oryzoides","grass"
"Aegilops.bicornis","grass"
"Aegilops.comosa","grass"
"Aegilops.crassa","grass"
"Aegilops.cylindrica","grass"
"Aegilops.geniculata","grass"
"Aegilops.longissima","grass"
"Aegilops.lorentii","grass"
"Aegilops.neglecta","grass"
"Aegilops.searsii","grass"
"Aegilops.speltoides","grass"
"Aegilops.tauschii","grass"
"Aegilops.triuncialis","grass"
"Aegilops.umbellulata","grass"
"Aegilops.ventricosa","grass"
"Aegopogon.cenchroides","grass"
"Aegopogon.tenellus","grass"
"Aeluropus.lagopoides","grass"
"Aeluropus.littoralis","grass"
"×Agroelymus.adamsii","grass"
"×Agroelymus.bowdenii","grass"
"×Agropogon.littoralis","grass"
"Agropyron.×hybrid","grass"
"Agropyron.cristatum","grass"
"Agropyron.cristatum.ssp..cristatum","grass"
"Agropyron.cristatum.ssp..pectinatum","grass"
"Agropyron.cristatum.ssp..pectinatum.var..imbricatum","grass"
"Agropyron.desertorum","grass"
"Agropyron.fragile","grass"
"Agrostis.aequivalvis","grass"
"Agrostis.anadyrensis","grass"
"Agrostis.avenacea","grass"
"Agrostis.blasdalei","grass"
"Agrostis.canina","grass"
"Agrostis.capillaris","grass"
"Agrostis.castellana","grass"
"Agrostis.clavata","grass"
"Agrostis.clivicola","grass"
"Agrostis.clivicola.var..clivicola","grass"
"Agrostis.clivicola.var..punta-reyesensis","grass"
"Agrostis.curtisii","grass"
"Agrostis.densiflora","grass"
"Agrostis.elliottiana","grass"
"Agrostis.exarata","grass"
"Agrostis.gigantea","grass"
"Agrostis.hallii","grass"
"Agrostis.hendersonii","grass"
"Agrostis.hooveri","grass"
"Agrostis.howellii","grass"
"Agrostis.humilis","grass"
"Agrostis.hyemalis","grass"
"Agrostis.idahoensis","grass"
"Agrostis.lacuna-vernalis","grass"
"Agrostis.mertensii","grass"
"Agrostis.microphylla","grass"
"Agrostis.nebulosa","grass"
"Agrostis.oregonensis","grass"
"Agrostis.pallens","grass"
"Agrostis.pauzhetica","grass"
"Agrostis.perennans","grass"
"Agrostis.rossiae","grass"
"Agrostis.sandwicensis","grass"
"Agrostis.scabra","grass"
"Agrostis.stolonifera","grass"
"Agrostis.transcaspica","grass"
"Agrostis.variabilis","grass"
"Agrostis.vinealis","grass"
"Agrostis.vinealis.ssp..vinealis","grass"
"Aira.caryophyllea","grass"
"Aira.caryophyllea.var..caryophyllea","grass"
"Aira.caryophyllea.var..cupaniana","grass"
"Aira.caryophyllea.var..multiculmis","grass"
"Aira.elegans","grass"
"Aira.praecox","grass"
"Allolepis.texana","grass"
"Alloteropsis.cimicina","grass"
"Alopecurus.×haussknechtianus","grass"
"Alopecurus.aequalis","grass"
"Alopecurus.aequalis.var..aequalis","grass"
"Alopecurus.aequalis.var..sonomensis","grass"
"Alopecurus.arundinaceus","grass"
"Alopecurus.brachystachus","grass"
"Alopecurus.bulbosus","grass"
"Alopecurus.carolinianus","grass"
"Alopecurus.creticus","grass"
"Alopecurus.dasyanthus","grass"
"Alopecurus.geniculatus","grass"
"Alopecurus.geniculatus.var..geniculatus","grass"
"Alopecurus.magellanicus","grass"
"Alopecurus.myosuroides","grass"
"Alopecurus.pratensis","grass"
"Alopecurus.rendlei","grass"
"Alopecurus.saccatus","grass"
"Alopecurus.utriculatus","grass"
"Alopecurus.vaginatus","grass"
"Amblyopyrum.muticum","grass"
"×Ammocalamagrostis.baltica","grass"
"Ammophila.arenaria","grass"
"Ammophila.arenaria.ssp..arundinacea","grass"
"Ammophila.breviligulata","grass"
"Ammophila.champlainensis","grass"
"Ampelodesmos.mauritanicus","grass"
"Amphibromus.neesii","grass"
"Amphibromus.scabrivalvis","grass"
"Amphicarpum.muehlenbergianum","grass"
"Amphicarpum.purshii","grass"
"Ancistrachne.uncinulata","grass"
"Andropogon.arctatus","grass"
"Andropogon.bicornis","grass"
"Andropogon.brachystachyus","grass"
"Andropogon.capillipes","grass"
"Andropogon.floridanus","grass"
"Andropogon.fragilis","grass"
"Andropogon.gayanus","grass"
"Andropogon.gerardii","grass"
"Andropogon.glaucopsis","grass"
"Andropogon.glomeratus","grass"
"Andropogon.glomeratus.var..glomeratus","grass"
"Andropogon.glomeratus.var..hirsutior","grass"
"Andropogon.glomeratus.var..pumilus","grass"
"Andropogon.glomeratus.var..scabriglumis","grass"
"Andropogon.gracilis","grass"
"Andropogon.gyrans","grass"
"Andropogon.gyrans.var..gyrans","grass"
"Andropogon.gyrans.var..stenophyllus","grass"
"Andropogon.hallii","grass"
"Andropogon.lateralis","grass"
"Andropogon.leucostachyus","grass"
"Andropogon.longiberbis","grass"
