Year,Month,Date,Treatment,Plot,Season,Year_Season,at,st5,soilmoisture
2013,12,31,WW,91,ng,2014,-17.87500002,-2.354166663,0.117079306
2013,1,1,WW,92,ng,2013,-14.55666668,-2.274999996,0.124535432
2013,1,2,WW,92,ng,2013,-15.2183334,-2.245833357,0.12237298
2013,1,3,WW,92,ng,2013,-16.05833325,-2.449999963,0.123099159
2013,1,4,WW,92,ng,2013,-13.27666686,-1.90833333,0.12687691
2013,1,5,WW,92,ng,2013,-13.29833329,-1.687499996,0.128479856
2013,1,6,WW,92,ng,2013,-12.87,-1.658333339,0.127125213
2013,1,7,WW,92,ng,2013,-14.74499988,-2.141666683,0.12522837
2013,1,8,WW,92,ng,2013,-17.79666668,-2.666666657,0.121808466
2013,1,9,WW,92,ng,2013,-18.23166673,-3.108333364,0.119514823
2013,1,10,WW,92,ng,2013,-17.52666659,-3.287500034,0.118412919
2013,1,11,WW,92,ng,2013,-17.02499994,-3.358333324,0.118499358
2013,1,12,WW,92,ng,2013,-17.30333336,-3.554166665,0.116636862
2013,1,13,WW,92,ng,2013,-15.64833331,-3.420833327,0.118213028
2013,1,14,WW,92,ng,2013,-10.43833335,-2.233333314,0.123038655
2013,1,15,WW,92,ng,2013,-14.28333343,-2.375000014,0.123151098
2013,1,16,WW,92,ng,2013,-15.17999998,-2.224999982,0.123953176
2013,1,17,WW,92,ng,2013,-14.65999993,-2.145833333,0.12555309
2013,1,18,WW,92,ng,2013,-12.36666662,-1.629166652,0.130148265
2013,1,19,WW,92,ng,2013,-8.080000008,-0.9,0.136204761
2013,1,20,WW,92,ng,2013,-9.805000047,-0.525000003,0.140411533
2013,1,21,WW,92,ng,2013,-13.06999988,-1.200000003,0.134274675
2013,1,22,WW,92,ng,2013,-12.74500006,-1.004166664,0.133929092
2013,1,23,WW,92,ng,2013,-13.87833342,-1.849999987,0.128089694
2013,1,24,WW,92,ng,2013,-14.77666669,-1.904166689,0.128253282
2013,1,25,WW,92,ng,2013,-15.07166665,-1.933333328,0.128450849
2013,1,26,WW,92,ng,2013,-13.82000007,-1.783333347,0.130294927
2013,1,27,WW,92,ng,2013,-13.96500001,-1.620833351,0.133147704
2013,1,28,WW,92,ng,2013,-12.765,-1.320833329,0.135628271
2013,1,29,WW,92,ng,2013,-13.28999985,-1.404166679,0.128002677
2013,1,30,WW,92,ng,2013,-11.96333337,-1.787499995,0.131702071
2013,1,31,WW,92,ng,2013,-8.955000028,-0.924999987,0.144618527
2013,2,1,WW,92,ng,2013,-9.581666755,-0.71666666,0.145735532
2013,2,2,WW,92,ng,2013,-9.510000244,-0.316666657,0.149163623
2013,2,3,WW,92,ng,2013,-9.073333338,-0.054166665,0.154373584
2013,2,4,WW,92,ng,2013,-8.441666606,-0.087500003,0.153163514
2013,2,5,WW,92,ng,2013,-7.523333326,0.149999997,0.157152435
2013,2,6,WW,92,ng,2013,-7.003333238,0.229166658,0.162677734
2013,2,7,WW,92,ng,2013,-6.334999959,0.374999993,0.173207851
2013,2,8,WW,92,ng,2013,-10.52166667,0.016666669,0.16425208
2013,2,9,WW,92,ng,2013,-13.12166684,-0.041666668,0.151529283
2013,2,10,WW,92,ng,2013,-7.725000004,0.183333326,0.155241847
2013,2,11,WW,92,ng,2013,-9.679999943,-0.100000002,0.156201341
2013,2,12,WW,92,ng,2013,-13.22499994,-0.524999998,0.13852084
2013,2,13,WW,92,ng,2013,-7.323333355,-0.199999997,0.142385625
2013,2,14,WW,92,ng,2013,-9.221666599,-0.212500004,0.142666562
2013,2,15,WW,92,ng,2013,-11.10999995,-0.387499999,0.135277514
2013,2,16,WW,92,ng,2013,-4.148333426,0.179166659,0.147381465
2013,2,17,WW,92,ng,2013,-9.306666732,-0.220833339,0.142456705
2013,2,18,WW,92,ng,2013,-11.23500001,-0.454166668,0.134761004
2013,2,19,WW,92,ng,2013,-13.66500006,-0.874999997,0.127746145
2013,2,20,WW,92,ng,2013,-11.21666663,-0.437499998,0.131793358
2013,2,21,WW,92,ng,2013,-8.973333337,-0.029166664,0.136904981
2013,2,22,WW,92,ng,2013,-9.025000003,0.316666662,0.140658461
2013,2,23,WW,92,ng,2013,-4.525000046,0.974999997,0.159532655
2013,2,24,WW,92,ng,2013,-4.078333355,1.287499974,0.170518796
2013,2,25,WW,92,ng,2013,-3.294999942,1.72499997,0.18051107
2013,2,26,WW,92,ng,2013,-2.673333359,2.216666675,0.186030388
2013,2,27,WW,92,ng,2013,-3.414999977,2.600000003,0.187160301
2013,2,28,WW,92,ng,2013,-3.483333282,1.420833336,0.190160769
2013,3,1,WW,92,ng,2013,-5.881666667,1.037500003,0.186374802
2013,3,2,WW,92,ng,2013,-8.246666712,0.650000004,0.181522726
2013,3,3,WW,92,ng,2013,-9.258333216,1.395833333,0.174370545
2013,3,4,WW,92,ng,2013,-6.608333404,1.966666648,0.180157764
2013,3,5,WW,92,ng,2013,-4.513333337,2.366666653,0.180257722
2013,3,6,WW,92,ng,2013,-3.566666701,2.783333321,0.184689311
2013,3,7,WW,92,ng,2013,-2.751666613,3.295833361,0.183707672
2013,3,8,WW,92,ng,2013,-3.064545393,3.804166645,0.186115465
2013,3,9,WW,92,ng,2013,-1.673333329,3.191666671,0.186354
2013,3,10,WW,92,ng,2013,-1.231666694,4.125000018,0.187652852
2013,3,11,WW,92,ng,2013,0.326666653,4.291666677,0.187984175
2013,3,12,WW,92,ng,2013,-3.858333317,3.337499999,0.187578486
2013,3,13,WW,92,ng,2013,-4.478333369,2.724999989,0.187297095
2013,3,14,WW,92,ng,2013,-0.93166657,4.52083341,0.189376477
2013,3,15,WW,92,ng,2013,-0.541666662,4.933333327,0.189103118
2013,3,16,WW,92,ng,2013,-0.061666672,5.495833327,0.189285131
2013,3,17,WW,92,ng,2013,-4.378333271,3.933333315,0.188617921
2013,3,18,WW,92,ng,2013,-4.105000049,3.816666633,0.188499324
2013,3,19,WW,92,ng,2013,-3.653333388,4.120833383,0.188730597
2013,3,20,WW,92,ng,2013,-2.499999948,4.66250006,0.188645415
2013,3,21,WW,92,ng,2013,0.764999996,5.779166698,0.188895499
2013,3,22,WW,92,ng,2013,-1.338333353,5.81250004,0.18868296
2013,3,23,WW,92,ng,2013,-1.746666685,5.466666609,0.187902916
2013,3,24,WW,92,ng,2013,-1.360000014,5.545833324,0.18741295
2013,3,25,WW,92,ng,2013,-2.168333307,5.008333315,0.186410274
2013,3,26,WW,92,ng,2013,-4.408333395,2.579166662,0.176370764
2013,3,27,WW,92,ng,2013,-2.683333271,4.354166608,0.187574846
2013,3,28,WW,92,ng,2013,1.223333339,6.904166609,0.188471895
2013,3,29,WW,92,ng,2013,-0.430000081,6.608333369,0.186961172
2013,3,30,WW,92,ng,2013,-0.135,7.241666635,0.186518025
2013,3,31,WW,92,ng,2013,-0.048333313,7.133333365,0.185378668
2013,4,1,WW,92,ng,2013,-0.609999989,6.454166631,0.1864214
2013,4,2,WW,92,ng,2013,0.349999977,7.008333405,0.189299671
2013,4,3,WW,92,ng,2013,0.831666697,6.779166758,0.188291136
2013,4,4,WW,92,ng,2013,-2.830000034,5.583333304,0.188750759
2013,4,5,WW,92,ng,2013,-7.000000018,3.400000013,0.188015942
2013,4,6,WW,92,ng,2013,-4.024999996,4.174999971,0.188593146
2013,4,7,WW,92,ng,2013,-2.143333358,4.870833283,0.188523206
2013,4,8,WW,92,ng,2013,-2.90166665,4.229166682,0.187336355
2013,4,9,WW,92,ng,2013,-3.828333283,4.229166659,0.187789144
2013,4,10,WW,92,ng,2013,-2.229999972,5.366666642,0.187739652
2013,4,11,WW,92,ng,2013,-1.425000021,6.408333351,0.187221743
2013,4,12,WW,92,g,2013,-0.948333338,6.579166631,0.186261207
2013,4,13,WW,92,g,2013,-0.153333379,7.00000003,0.185394973
2013,4,14,WW,92,g,2013,0.868333347,7.916666687,0.183280937
2013,4,15,WW,92,g,2013,1.354999947,7.975000004,0.180548094
2013,4,16,WW,92,g,2013,3.201666608,8.070833306,0.179104997
2013,4,17,WW,92,g,2013,3.818333273,7.687499955,0.176662058
2013,4,18,WW,92,g,2013,6.018333286,8.150000006,0.174963486
2013,4,19,WW,92,g,2013,5.351666711,8.225000044,0.173138941
2013,4,20,WW,92,g,2013,2.981666644,7.266666651,0.171727724
2013,4,21,WW,92,g,2013,5.761666682,8.066666623,0.171843288
2013,4,22,WW,92,g,2013,1.87999997,7.379166643,0.171874316
2013,4,23,WW,92,g,2013,2.470000029,6.945833306,0.172297495
2013,4,24,WW,92,g,2013,2.435000019,7.100000034,0.17040997
2013,4,25,WW,92,g,2013,3.268333368,7.875000065,0.169240385
2013,4,26,WW,92,g,2013,5.226666624,8.566666653,0.166712583
2013,4,27,WW,92,g,2013,6.636666593,8.920833349,0.16405478
2013,4,28,WW,92,g,2013,1.75166664,6.962500056,0.162836473
2013,4,29,WW,92,g,2013,2.493333311,7.029166698,0.167038515
2013,4,30,WW,92,g,2013,5.408333347,8.225000024,0.169817072
2013,5,1,WW,92,g,2013,5.68666671,9.154166679,0.173491941
2013,5,2,WW,92,g,2013,5.124999945,9.425000032,0.172649422
2013,5,3,WW,92,g,2013,4.98333337,8.966666669,0.171438497
2013,5,4,WW,92,g,2013,5.928333431,9.287500024,0.170242187
2013,5,5,WW,92,g,2013,6.473333303,9.654166579,0.16892359
2013,5,6,WW,92,g,2013,6.296666663,9.612499992,0.167379451
2013,5,7,WW,92,g,2013,2.489999999,7.583333254,0.170666754
2013,5,8,WW,92,g,2013,0.194999985,3.383333335,0.206052963
2013,5,9,WW,92,g,2013,0.245000038,4.895833318,0.2419962
2013,5,10,WW,92,g,2013,2.496666667,5.995833337,0.242014093
2013,5,11,WW,92,g,2013,3.915000029,7.020833368,0.232713904
2013,5,12,WW,92,g,2013,5.976666687,8.425000002,0.226888052
2013,5,13,WW,92,g,2013,6.305000059,9.466666599,0.222218284
2013,5,14,WW,92,g,2013,4.006666702,8.208333393,0.220823113
2013,5,15,WW,92,g,2013,6.306666652,9.183333337,0.220716528
2013,5,16,WW,92,g,2013,2.888333358,7.254166683,0.21784615
2013,5,17,WW,92,g,2013,2.593333318,7.799999972,0.226341824
2013,5,18,WW,92,g,2013,3.040000012,7.266666691,0.231871876
2013,5,19,WW,92,g,2013,4.670000033,8.229166687,0.228857456
2013,5,20,WW,92,g,2013,6.468333309,9.183333337,0.225131407
2013,5,21,WW,92,g,2013,6.181666758,9.450000008,0.220236026
2013,5,22,WW,92,g,2013,8.035000052,10.9708333,0.219159165
2013,5,23,WW,92,g,2013,4.52499995,9.474999925,0.213853798
2013,5,24,WW,92,g,2013,5.338333348,9.729166706,0.224064026
2013,5,25,WW,92,g,2013,8.678333404,11.41666667,0.237095242
2013,5,26,WW,92,g,2013,8.298333332,11.46249988,0.229388947
2013,5,27,WW,92,g,2013,10.20166668,12.53750002,0.224537414
2013,5,28,WW,92,g,2013,1.993333331,8.93750006,0.22622995
2013,5,29,WW,92,g,2013,5.78166668,10.13750001,0.233961018
2013,5,30,WW,92,g,2013,6.286666709,11.2166667,0.227973657
2013,5,31,WW,92,g,2013,6.391666631,11.04583327,0.240822518
2013,6,1,WW,92,g,2013,7.948333253,12.15,0.237688694
2013,6,2,WW,92,g,2013,8.175000006,12.57916657,0.231887789
2013,6,3,WW,92,g,2013,8.683333449,13.02500006,0.227598406
2013,6,4,WW,92,g,2013,10.71333352,13.64583325,0.220170672
2013,6,5,WW,92,g,2013,12.18499994,14.84583334,0.212866575
2013,6,6,WW,92,g,2013,12.2766665,15.81250004,0.208626204
2013,6,7,WW,92,g,2013,10.08166672,14.39166661,0.202210129
2013,6,8,WW,92,g,2013,5.638333281,11.00000004,0.266029541
2013,6,9,WW,92,g,2013,1.571666657,8.983333369,0.275821891
2013,6,10,WW,92,g,2013,4.111666686,9.604166667,0.265771383
2013,6,11,WW,92,g,2013,6.500000065,11.65833332,0.254678971
2013,6,12,WW,92,g,2013,8.88666662,13.10833339,0.245503688
2013,6,13,WW,92,g,2013,9.081666668,13.33749994,0.240122046
2013,6,14,WW,92,g,2013,11.45500011,14.37083344,0.236964626
2013,6,15,WW,92,g,2013,10.29666666,13.27916666,0.250053332
2013,6,16,WW,92,g,2013,12.74833337,14.37083336,0.252270815
2013,6,17,WW,92,g,2013,14.56999985,16.19166664,0.245138546
2013,6,18,WW,92,g,2013,14.68333344,16.2583334,0.239831035
2013,6,19,WW,92,g,2013,14.28000001,15.9083335,0.232003544
2013,6,20,WW,92,g,2013,11.68666667,15.29999999,0.228373146
2013,6,21,WW,92,g,2013,9.053333282,13.8125,0.226847876
2013,6,22,WW,92,g,2013,9.288333329,14.15416682,0.223780327
2013,6,23,WW,92,g,2013,10.68000001,15.08333329,0.222056386
2013,6,24,WW,92,g,2013,8.343333393,14.21250006,0.219888637
2013,6,25,WW,92,g,2013,8.968333398,14.26666681,0.221736837
2013,6,26,WW,92,g,2013,9.258333364,15.30000003,0.222611694
2013,6,27,WW,92,g,2013,9.401666654,14.98333335,0.22076306
2013,6,28,WW,92,g,2013,10.78999996,15.42916644,0.216304251
2013,6,29,WW,92,g,2013,9.994999935,14.7583334,0.208303583
2013,6,30,WW,92,g,2013,14.16166688,16.32083333,0.203925371
2013,7,1,WW,92,g,2013,14.87833329,16.87500008,0.194465717
2013,7,2,WW,92,g,2013,16.06833327,17.37083336,0.185222313
2013,7,3,WW,92,g,2013,13.06499994,16.70833329,0.179409652
2013,7,4,WW,92,g,2013,11.36666673,15.43333336,0.18040303
2013,7,5,WW,92,g,2013,12.64999992,16.0041668,0.179987078
2013,7,6,WW,92,g,2013,13.25666674,16.68333336,0.180249334
2013,7,7,WW,92,g,2013,11.39500006,15.42916667,0.204725798
2013,7,8,WW,92,g,2013,10.45166661,14.12499992,0.227248828
2013,7,9,WW,92,g,2013,8.3950001,12.09583334,0.251420845
2013,7,10,WW,92,g,2013,11.4433333,13.60833335,0.254240083
2013,7,11,WW,92,g,2013,11.60500002,13.40416666,0.248606559
2013,7,12,WW,92,g,2013,13.80833332,14.54166675,0.244565579
2013,7,13,WW,92,g,2013,14.06833337,15.3458333,0.235956046
2013,7,14,WW,92,g,2013,11.68666669,14.79166663,0.22810779
2013,7,15,WW,92,g,2013,13.14000008,15.11666667,0.22368933
2013,7,16,WW,92,g,2013,11.99666661,14.86249999,0.213406511
2013,7,17,WW,92,g,2013,9.711666703,13.72499994,0.213771471
2013,7,18,WW,92,g,2013,9.778333376,13.6583333,0.242418241
2013,7,19,WW,92,g,2013,9.32,14.16666667,0.253644381
2013,7,20,WW,92,g,2013,10.4200001,14.48750003,0.245640107
2013,7,21,WW,92,g,2013,11.95333332,15.15833338,0.244451984
2013,7,22,WW,92,g,2013,12.04666668,15.30000011,0.24174894
2013,7,23,WW,92,g,2013,12.95333333,15.51666665,0.23170776
2013,7,24,WW,92,g,2013,11.295,14.6291666,0.224139274
2013,7,25,WW,92,g,2013,9.074999909,13.52083329,0.223750908
2013,7,26,WW,92,g,2013,11.56666662,13.56250004,0.224840101
2013,7,27,WW,92,g,2013,11.79499994,14.3499999,0.226089398
2013,7,28,WW,92,g,2013,10.16499993,14.06666668,0.229540524
2013,7,29,WW,92,g,2013,9.263333266,13.41666663,0.251205525
2013,7,30,WW,92,g,2013,11.24333322,14.38333329,0.246647136
2013,7,31,WW,92,g,2013,9.639999988,13.89166657,0.238736307
2013,8,1,WW,92,g,2013,9.281666706,13.43750008,0.232176231
2013,8,2,WW,92,g,2013,11.84999994,14.45833321,0.223237074
2013,8,3,WW,92,g,2013,11.9066666,14.67916663,0.210960923
2013,8,4,WW,92,g,2013,11.11666671,14.6208332,0.198924291
2013,8,5,WW,92,g,2013,10.34500003,13.96666674,0.190096037
2013,8,6,WW,92,g,2013,7.351666629,12.09583334,0.237034975
2013,8,7,WW,92,g,2013,9.726666609,12.36666667,0.264576409
2013,8,8,WW,92,g,2013,10.74833333,13.63333344,0.26447991
2013,8,9,WW,92,g,2013,12.36666663,14.62916672,0.25462743
2013,8,10,WW,92,g,2013,11.76999998,14.88750001,0.247156175
2013,8,11,WW,92,g,2013,10.73500004,14.3041666,0.250348759
2013,8,12,WW,92,g,2013,12.22666655,14.89583329,0.241000973
2013,8,13,WW,92,g,2013,13.04333339,15.30416671,0.230537135
2013,8,14,WW,92,g,2013,14.92833328,16.03749994,0.218354709
2013,8,15,WW,92,g,2013,14.98833323,16.26250001,0.208450089
2013,8,16,WW,92,g,2013,13.40333335,14.87916664,0.20071162
2013,8,17,WW,92,g,2013,13.1900001,14.33333333,0.197250425
2013,8,18,WW,92,g,2013,15.22166673,15.22083334,0.190803
2013,8,19,WW,92,g,2013,15.92666662,16.27916674,0.186784923
2013,8,20,WW,92,g,2013,14.24500004,15.93749996,0.206587646
2013,8,21,WW,92,g,2013,14.79166667,16.48749991,0.23617593
2013,8,22,WW,92,g,2013,13.92000006,16.23749999,0.239234778
2013,8,23,WW,92,g,2013,13.07999984,15.83749998,0.270815052
2013,8,24,WW,92,g,2013,14.11166656,16.11666671,0.27437341
2013,8,25,WW,92,g,2013,12.84333331,15.76250005,0.261212793
2013,8,26,WW,92,g,2013,14.17833332,16.27916666,0.249789925
2013,8,27,WW,92,g,2013,10.01333328,14.48749991,0.286327881
2013,8,28,WW,92,g,2013,11.71333335,14.46250014,0.28397339
2013,8,29,WW,92,g,2013,10.5150001,14.29583319,0.289120422
2013,8,30,WW,92,g,2013,9.950000018,14.2250001,0.275975845
2013,8,31,WW,92,g,2013,9.445000033,14.02500002,0.267617318
2013,9,1,WW,92,g,2013,7.563333323,13.1541667,0.261509294
2013,9,2,WW,92,g,2013,10.27999997,13.48749995,0.257038864
2013,9,3,WW,92,g,2013,4.546666642,11.98749999,0.265867334
2013,9,4,WW,92,g,2013,5.230000014,11.02499998,0.275925928
2013,9,5,WW,92,g,2013,5.816666666,11.12499988,0.269228378
2013,9,6,WW,92,g,2013,8.303333315,11.88333352,0.261698786
2013,9,7,WW,92,g,2013,6.319999973,11.60833327,0.255211568
2013,9,8,WW,92,g,2013,6.513333346,11.40416662,0.254860411
2013,9,9,WW,92,g,2013,5.521666683,11.32500001,0.248506482
2013,9,10,WW,92,g,2013,5.320000036,10.99166656,0.252728076
2013,9,11,WW,92,g,2013,3.083333326,9.983333329,0.249177288
2013,9,12,WW,92,g,2013,4.811666664,9.929166694,0.243049495
2013,9,13,WW,92,g,2013,5.918333357,10.12916664,0.236110079
2013,9,14,WW,92,g,2013,8.103333338,11.14166669,0.228396259
2013,9,15,WW,92,g,2013,7.043333292,11.27083329,0.225004539
2013,9,16,WW,92,g,2013,8.631666736,11.35833339,0.222893673
2013,9,17,WW,92,g,2013,10.83999995,12.30000003,0.218600725
2013,9,18,WW,92,g,2013,9.25666669,12.24999988,0.219192839
2013,9,19,WW,92,g,2013,8.719999989,12.02500002,0.2285938
2013,9,20,WW,92,g,2013,6.87333329,11.70416665,0.228417967
2013,9,21,WW,92,g,2013,6.421666597,10.86666667,0.226119249
2013,9,22,WW,92,g,2013,6.081666669,10.59166662,0.223420917
2013,9,23,WW,92,g,2013,6.928333336,10.71250002,0.236044641
2013,9,24,WW,92,g,2013,5.133333365,10.2208334,0.236534345
2013,9,25,WW,92,g,2013,4.438333318,9.720833381,0.232900281
2013,9,26,WW,92,g,2013,6.373333327,10.2458334,0.230905737
2013,9,27,WW,92,g,2013,4.781666732,10.09166662,0.225326018
2013,9,28,WW,92,g,2013,3.666666554,9.12499996,0.218206779
2013,9,29,WW,92,g,2013,4.573333318,8.741666635,0.212688382
2013,9,30,WW,92,g,2013,7.158333341,9.649999996,0.20879662
2013,10,1,WW,92,g,2013,5.534999959,9.700000008,0.203683412
2013,10,2,WW,92,g,2013,2.968333274,8.62500002,0.198192761
2013,10,3,WW,92,g,2013,3.354999987,8.504166643,0.194250617
2013,10,4,WW,92,g,2013,2.408333293,8.06249996,0.189384639
2013,10,5,WW,92,g,2013,2.22166665,7.708333333,0.185218237
2013,10,6,WW,92,g,2013,1.956666612,7.51666671,0.182084753
2013,10,7,WW,92,g,2013,3.926666761,8.191666583,0.179442871
2013,10,8,WW,92,g,2013,2.511666627,7.616666595,0.17581821
2013,10,9,WW,92,g,2013,1.641666639,7.291666617,0.172636826
2013,10,10,WW,92,g,2013,2.051666681,7.183333387,0.170666721
2013,10,11,WW,92,g,2013,3.46499994,7.454166651,0.168417192
2013,10,12,WW,92,g,2013,4.853333245,7.954166651,0.166379105
2013,10,13,WW,92,g,2013,5.841666672,8.733333349,0.16602069
2013,10,14,WW,92,g,2013,2.108333335,8.183333337,0.167551568
2013,10,15,WW,92,g,2013,0.28833333,6.325000008,0.165254338
2013,10,16,WW,92,g,2013,0.715000014,6.666666706,0.165646365
2013,10,17,WW,92,g,2013,0.304999953,6.179166655,0.165253483
2013,10,18,WW,92,ng,2014,1.381666637,6.545833329,0.166174037
2013,10,19,WW,92,ng,2014,0.643333347,6.441666683,0.168638309
2013,10,20,WW,92,ng,2014,-1.523333331,6.324999968,0.170177775
2013,10,21,WW,92,ng,2014,-3.296666756,5.008333385,0.168754613
2013,10,22,WW,92,ng,2014,-3.074999967,4.950000018,0.16812749
2013,10,23,WW,92,ng,2014,-2.4466667,5.31250001,0.168483722
2013,10,24,WW,92,ng,2014,-2.146666686,5.583333343,0.168653119
2013,10,25,WW,92,ng,2014,-1.81833336,5.708333313,0.168518296
2013,10,26,WW,92,ng,2014,-0.340000035,6.100000044,0.168687721
2013,10,27,WW,92,ng,2014,-1.12333337,6.616666734,0.168502099
2013,10,28,WW,92,ng,2014,-3.241666675,5.654166669,0.167703788
2013,10,29,WW,92,ng,2014,-1.231666689,5.962500036,0.167823576
2013,10,30,WW,92,ng,2014,-1.37000001,5.541666647,0.167450759
2013,10,31,WW,92,ng,2014,-3.498333323,5.175000012,0.168399235
2013,11,1,WW,92,ng,2014,-7.600000064,3.729166672,0.168668418
2013,11,2,WW,92,ng,2014,-6.231666684,3.599999979,0.168703352
2013,11,3,WW,92,ng,2014,-4.996666646,3.887499978,0.169076501
2013,11,4,WW,92,ng,2014,-3.24499999,4.487500012,0.169653289
2013,11,5,WW,92,ng,2014,-4.603333369,4.033333361,0.169499727
2013,11,6,WW,92,ng,2014,-5.599999979,3.925000042,0.169296466
2013,11,7,WW,92,ng,2014,-5.754999985,3.212499971,0.168891142
2013,11,8,WW,92,ng,2014,-2.79999994,3.812500045,0.169601162
2013,11,9,WW,92,ng,2014,-1.690000027,4.720833321,0.171071799
2013,11,10,WW,92,ng,2014,-3.19833335,4.266666661,0.170464025
2013,11,11,WW,92,ng,2014,-3.340000004,4.154166689,0.170564809
2013,11,12,WW,92,ng,2014,-0.746666644,4.833333333,0.171274466
2013,11,13,WW,92,ng,2014,-5.633333297,4.433333337,0.171846881
2013,11,14,WW,92,ng,2014,-10.47166669,2.27916668,0.17031143
2013,11,15,WW,92,ng,2014,-8.93500003,1.874999984,0.170277277
2013,11,16,WW,92,ng,2014,-7.12666671,1.912499979,0.170732434
2013,11,17,WW,92,ng,2014,-7.883333258,1.983333318,0.170968508
2013,11,18,WW,92,ng,2014,-9.923333496,0.545833332,0.165713425
2013,11,19,WW,92,ng,2014,-9.041666672,0.670833341,0.169010616
2013,11,20,WW,92,ng,2014,-8.458333239,1.012499991,0.172407061
2013,11,21,WW,92,ng,2014,-10.11666671,0.295833331,0.165709561
2013,11,22,WW,92,ng,2014,-6.713333348,0.92083333,0.174260361
2013,11,23,WW,92,ng,2014,-11.24666663,0.595833343,0.174733532
2013,11,24,WW,92,ng,2014,-16.5866667,0.025000001,0.169098057
2013,11,25,WW,92,ng,2014,-15.54333345,-0.262500005,0.156369166
2013,11,26,WW,92,ng,2014,-14.88666665,-0.500000006,0.145946201
2013,11,27,WW,92,ng,2014,-14.50666661,-0.770833337,0.139510409
2013,11,28,WW,92,ng,2014,-15.23166671,-0.787500006,0.137430655
2013,11,29,WW,92,ng,2014,-11.92666671,-0.862500001,0.136685406
2013,11,30,WW,92,ng,2014,-9.058333218,-0.308333339,0.148119499
2013,12,1,WW,92,ng,2014,-10.14666672,-0.366666671,0.149271941
2013,12,2,WW,92,ng,2014,-8.990000077,-0.295833334,0.150688404
2013,12,3,WW,92,ng,2014,-11.14500005,-0.375000007,0.148597684
2013,12,4,WW,92,ng,2014,-9.829999909,-0.354166669,0.14748812
2013,12,5,WW,92,ng,2014,-9.758333246,-0.325000001,0.148999561
2013,12,6,WW,92,ng,2014,-10.18333328,-0.283333334,0.150197359
2013,12,7,WW,92,ng,2014,-10.83166668,-0.320833335,0.148378506
2013,12,8,WW,92,ng,2014,-10.98666656,-0.316666675,0.145076085
2013,12,9,WW,92,ng,2014,-14.43333338,-0.729166665,0.138821574
2013,12,10,WW,92,ng,2014,-11.44666667,-0.295833334,0.148614206
2013,12,11,WW,92,ng,2014,-12.25499998,-0.30833333,0.149911222
2013,12,12,WW,92,ng,2014,-10.93666674,-0.050000002,0.155196442
2013,12,13,WW,92,ng,2014,-12.59166674,-0.283333332,0.152015954
2013,12,14,WW,92,ng,2014,-9.833333333,0.016666668,0.162823432
2013,12,15,WW,92,ng,2014,-15.25833331,-0.166666673,0.154303721
2013,12,16,WW,92,ng,2014,-16.07666666,-0.691666654,0.14294131
2013,12,17,WW,92,ng,2014,-15.10000006,-0.800000001,0.13862144
2013,12,18,WW,92,ng,2014,-14.52333332,-0.945833337,0.134356391
2013,12,19,WW,92,ng,2014,-17.10499991,-1.983333346,0.119455695
2013,12,20,WW,92,ng,2014,-14.89333328,-1.316666678,0.121860613
2013,12,21,WW,92,ng,2014,-16.82333323,-1.641666648,0.122457169
2013,12,22,WW,92,ng,2014,-17.84833319,-2.20000001,0.114365584
2013,12,23,WW,92,ng,2014,-15.7066666,-2.012499991,0.116874001
2013,12,24,WW,92,ng,2014,-13.81500004,-1.545833318,0.122456846
2013,12,25,WW,92,ng,2014,-15.36499997,-1.545833325,0.117672933
2013,12,26,WW,92,ng,2014,-15.44499987,-1.725000008,0.117387927
2013,12,27,WW,92,ng,2014,-16.27333318,-2.091666675,0.115953837
2013,12,28,WW,92,ng,2014,-16.7183332,-2.250000015,0.111208977
2013,12,29,WW,92,ng,2014,-17.1250002,-2.545833354,0.111236797
2013,12,30,WW,92,ng,2014,-17.21333337,-2.583333339,0.111525799
2013,12,31,WW,92,ng,2014,-17.58166667,-2.729166652,0.11160096
2014,1,1,C,15,ng,2014,-17.53500008,-6.491666724,0.124585022
2014,1,2,C,15,ng,2014,-14.50500008,-5.529166669,0.126607942
2014,1,3,C,15,ng,2014,-17.31,-6.283333302,0.124717293
2014,1,4,C,15,ng,2014,-15.62166665,-5.99999999,0.12535272
2014,1,5,C,15,ng,2014,-16.92833323,-6.216666649,0.124859951
2014,1,6,C,15,ng,2014,-13.49666669,-5.337499986,0.126558248
2014,1,7,C,15,ng,2014,-13.46333325,-5.270833304,0.126472844
2014,1,8,C,15,ng,2014,-18.24833322,-5.662500014,0.125766752
2014,1,9,C,15,ng,2014,-20.00833333,-7.166666617,0.12263971
2014,1,10,C,15,ng,2014,-13.14666673,-6.020833214,0.124205972
2014,1,11,C,15,ng,2014,-17.05000009,-6.700000077,0.123155352
2014,1,12,C,15,ng,2014,-17.61166682,-6.270833343,0.124175244
2014,1,13,C,15,ng,2014,-18.06499999,-6.795833339,0.123096801
2014,1,14,C,15,ng,2014,-17.65333325,-6.754166643,0.123076721
2014,1,15,C,15,ng,2014,-15.86500015,-6.333333343,0.124036772
2014,1,16,C,15,ng,2014,-15.77833349,-6.208333313,0.124408642
2014,1,17,C,15,ng,2014,-15.52999996,-6.137499958,0.124572772
2014,1,18,C,15,ng,2014,-13.18166683,-5.716666718,0.125440378
2014,1,19,C,15,ng,2014,-11.21166651,-4.595833311,0.127920309
