JULIAN DAY,TIME,Plot,air,7.5
83,2145,9,23.687,19.271
83,2145,10,15.849,16.261999
83,2145,11,15.924,15.462
83,2145,12,20.281,17.885
83,2145,13,22.298,17.118999
83,2145,14,15.695,16.066999
83,2145,15,20.381001,21.507
83,2145,16,15.815,15.993
83,2145,17,-99999,-99999
83,2145,18,15.244,16.159
83,2145,19,21.802,20.285999
83,2145,20,15.38,16.167
83,2200,1,22.028,21.360001
83,2200,2,15.767,16.577999
83,2200,3,27.676001,20.238001
83,2200,4,-99999,16.027
83,2200,5,-99999,19.57
83,2200,6,15.531,16.226999
83,2200,7,-99999,19.451
83,2200,8,15.597,15.569
83,2200,9,22.978001,19.214001
83,2200,10,15.819,16.187
83,2200,11,15.838,15.41
83,2200,12,20.250999,17.882
83,2200,13,22.264,17.128
83,2200,14,15.672,15.991
83,2200,15,20.33,21.254999
83,2200,16,16.139999,15.929
83,2200,17,-99999,-99999
83,2200,18,16.117001,16.091
83,2200,19,21.917,20.247999
83,2200,20,15.82,16.096001
83,2215,1,21.903999,21.33
83,2215,2,15.822,16.506001
83,2215,3,27.205,20.224001
83,2215,4,-99999,15.984
83,2215,5,-99999,19.549
83,2215,6,15.629,16.16
83,2215,7,-99999,19.417999
83,2215,8,15.611,15.677
83,2215,9,23.281,19.167
83,2215,10,15.787,16.120001
83,2215,11,15.794,15.365
83,2215,12,20.225,17.881001
83,2215,13,22.158001,17.136999
83,2215,14,15.656,15.929
83,2215,15,20.334,21.4
83,2215,16,16.172001,15.874
83,2215,17,-99999,-99999
83,2215,18,16.087,16.028
83,2215,19,21.934,20.219
83,2215,20,15.827,16.035
83,2230,1,21.896,21.320999
83,2230,2,15.708,16.444
83,2230,3,27.334,20.212999
83,2230,4,-99999,15.943
83,2230,5,-99999,19.530001
83,2230,6,15.506,16.1
83,2230,7,-99999,19.403999
83,2230,8,15.577,15.696
83,2230,9,23.15,19.131001
83,2230,10,15.74,16.059
83,2230,11,15.716,15.323
83,2230,12,20.205,17.882999
83,2230,13,22.177,17.148001
83,2230,14,15.628,15.877
83,2230,15,20.41,21.542
83,2230,16,16.058001,15.826
83,2230,17,-99999,-99999
83,2230,18,16.063,15.973
83,2230,19,21.926001,20.197001
83,2230,20,15.67,15.981
83,2245,1,21.65,21.268
83,2245,2,15.597,16.385
83,2245,3,25.236,20.205
83,2245,4,-99999,15.906
83,2245,5,-99999,19.511999
83,2245,6,15.418,16.042999
83,2245,7,-99999,19.381001
83,2245,8,15.555,15.771
83,2245,9,22.250999,19.091
83,2245,10,15.692,16.004
83,2245,11,15.638,15.282
83,2245,12,20.193001,17.881001
83,2245,13,21.85,17.157
83,2245,14,15.587,15.827
83,2245,15,20.327999,21.108
83,2245,16,15.989,15.78
83,2245,17,-99999,-99999
83,2245,18,16.544001,15.922
83,2245,19,21.671,20.181
83,2245,20,15.839,15.932
83,2300,1,21.733,21.243999
83,2300,2,15.201,16.334
83,2300,3,27.249001,20.191999
83,2300,4,-99999,15.869
83,2300,5,-99999,19.493
83,2300,6,14.937,15.99
83,2300,7,-99999,19.362
83,2300,8,15.398,14.491
83,2300,9,23.309999,19.068001
83,2300,10,15.597,15.949
83,2300,11,15.49,15.233
83,2300,12,20.176001,17.879
83,2300,13,21.878,17.169001
83,2300,14,15.516,15.782
83,2300,15,20.323,21.424
83,2300,16,15.611,15.733
83,2300,17,-99999,-99999
83,2300,18,15.224,15.876
83,2300,19,21.652,20.16
83,2300,20,14.951,15.884
83,2315,1,21.804001,21.23
83,2315,2,15.191,16.278999
83,2315,3,27.659,20.179001
83,2315,4,-99999,15.834
83,2315,5,-99999,19.473
83,2315,6,14.893,15.936
83,2315,7,-99999,19.360001
83,2315,8,15.253,14.409
83,2315,9,23.673,19.052
83,2315,10,15.501,15.894
83,2315,11,15.398,15.164
83,2315,12,20.158001,17.879
83,2315,13,22.033001,17.181
83,2315,14,15.411,15.732
83,2315,15,20.332001,21.497
83,2315,16,15.527,15.683
83,2315,17,-99999,-99999
83,2315,18,14.966,15.83
83,2315,19,21.635,20.139999
83,2315,20,14.879,15.833
83,2330,1,21.830999,21.223
83,2330,2,15.277,16.215
83,2330,3,27.749001,20.165001
83,2330,4,-99999,15.8
83,2330,5,-99999,19.457001
83,2330,6,14.936,15.878
83,2330,7,-99999,19.355
83,2330,8,15.223,14.667
83,2330,9,23.465,19.025
83,2330,10,15.449,15.836
83,2330,11,15.348,15.105
83,2330,12,20.138,17.865
83,2330,13,22.077,17.190001
83,2330,14,15.349,15.677
83,2330,15,20.309,21.368999
83,2330,16,15.562,15.63
83,2330,17,-99999,-99999
83,2330,18,15.141,15.787
83,2330,19,21.658001,20.117001
83,2330,20,15.065,15.778
83,2345,1,21.66,21.184
83,2345,2,15.362,16.149
83,2345,3,25.968,20.153999
83,2345,4,-99999,15.765
83,2345,5,-99999,19.441999
83,2345,6,15.126,15.821
83,2345,7,-99999,19.33
83,2345,8,15.258,15.571
83,2345,9,22.061001,18.985001
83,2345,10,15.425,15.778
83,2345,11,15.302,15.052
83,2345,12,20.118999,17.858
83,2345,13,21.882999,17.194
83,2345,14,15.313,15.617
83,2345,15,20.198,20.875
83,2345,16,15.935,15.58
83,2345,17,-99999,-99999
83,2345,18,16.448999,15.74
83,2345,19,21.690001,20.091
83,2345,20,15.685,15.724
83,2400,1,21.59,21.146999
83,2400,2,15.219,16.091
83,2400,3,26.506001,20.143
83,2400,4,-99999,15.73
83,2400,5,-99999,19.424
83,2400,6,14.893,15.768
83,2400,7,-99999,19.294001
83,2400,8,15.215,14.804
83,2400,9,22.673,18.945999
83,2400,10,15.374,15.725
83,2400,11,15.205,15.005
83,2400,12,20.097,17.854
83,2400,13,21.695999,17.198999
83,2400,14,15.271,15.564
83,2400,15,20.171,21.157
83,2400,16,15.682,15.535
83,2400,17,-99999,-99999
83,2400,18,15.577,15.694
83,2400,19,21.597,20.065001
83,2400,20,15.118,15.674
84,15,1,21.479,21.113001
84,15,2,15.004,16.042
84,15,3,25.601,20.132999
84,15,4,-99999,15.699
84,15,5,-99999,19.406
84,15,6,14.541,15.721
84,15,7,-99999,19.268999
84,15,8,15.079,14.356
84,15,9,22.068001,18.936001
84,15,10,15.28,15.676
84,15,11,15.061,14.947
84,15,12,20.084,17.853001
84,15,13,21.627001,17.209
84,15,14,15.204,15.525
84,15,15,20.136,20.857
84,15,16,15.341,15.494
84,15,17,-99999,-99999
84,15,18,15.426,15.656
84,15,19,21.542999,20.044001
84,15,20,15.1,15.632
84,30,1,21.349001,21.059999
84,30,2,14.529,15.99
84,30,3,25.033001,20.120001
84,30,4,-99999,15.668
84,30,5,-99999,19.381001
84,30,6,13.964,15.671
84,30,7,-99999,19.238001
84,30,8,14.92,13.635
84,30,9,21.695999,18.914
84,30,10,15.149,15.624
84,30,11,14.854,14.866
84,30,12,20.065001,17.85
84,30,13,21.389999,17.216
84,30,14,15.089,15.474
84,30,15,20.072001,20.822001
84,30,16,14.841,15.448
84,30,17,-99999,-99999
84,30,18,14.289,15.614
84,30,19,21.172001,20.024
84,30,20,14.146,15.584
84,45,1,21.371,21.034
84,45,2,14.062,15.933
84,45,3,25.528,20.103001
84,45,4,-99999,15.638
84,45,5,-99999,19.356001
84,45,6,13.199,15.617
84,45,7,-99999,19.216999
84,45,8,14.583,11.934
84,45,9,22.372999,18.910999
84,45,10,14.97,15.565
84,45,11,14.63,14.763
84,45,12,20.042,17.849001
84,45,13,21.42,17.225
84,45,14,14.919,15.423
84,45,15,20.034,20.921
84,45,16,14.409,15.394
84,45,17,-99999,-99999
84,45,18,12.878,15.574
84,45,19,20.988001,19.997
84,45,20,13.333,15.533
84,100,1,21.334999,21.004999
84,100,2,13.954,15.865
84,100,3,25.723,20.082001
84,100,4,-99999,15.606
84,100,5,-99999,19.332001
84,100,6,13.093,15.556
84,100,7,-99999,19.205999
84,100,8,14.407,11.949
84,100,9,22.466,18.898001
84,100,10,14.848,15.499
84,100,11,14.495,14.657
84,100,12,20.011999,17.844999
84,100,13,21.445999,17.233
84,100,14,14.744,15.356
84,100,15,20.01,20.927
84,100,16,14.229,15.329
84,100,17,-99999,-99999
84,100,18,12.495,15.527
84,100,19,20.92,19.966999
84,100,20,13.206,15.471
84,115,1,21.297001,20.975
84,115,2,13.974,15.786
84,115,3,25.773001,20.056999
84,115,4,-99999,15.573
84,115,5,-99999,19.305
84,115,6,13.189,15.488
84,115,7,-99999,19.188999
84,115,8,14.336,12.046
84,115,9,22.594999,18.865
84,115,10,14.773,15.428
84,115,11,14.395,14.562
84,115,12,19.975,17.84
84,115,13,21.448999,17.223
84,115,14,14.617,15.282
84,115,15,19.985001,20.893
84,115,16,14.254,15.26
84,115,17,-99999,-99999
84,115,18,12.629,15.479
84,115,19,20.92,19.927999
84,115,20,13.238,15.403
84,130,1,21.26,20.940001
84,130,2,13.738,15.707
84,130,3,25.690001,20.031
84,130,4,-99999,15.536
84,130,5,-99999,19.278999
84,130,6,13.006,15.422
84,130,7,-99999,19.167
84,130,8,14.247,11.869
84,130,9,22.367001,18.823999
84,130,10,14.695,15.358
84,130,11,14.248,14.474
84,130,12,19.938,17.833
84,130,13,21.392,17.225
84,130,14,14.509,15.205
84,130,15,19.940001,20.785999
84,130,16,14.014,15.192
84,130,17,-99999,-99999
84,130,18,12.367,15.428
84,130,19,20.836,19.888
84,130,20,12.945,15.336
84,145,1,21.226,20.906
84,145,2,13.379,15.632
84,145,3,25.216999,20.004999
84,145,4,-99999,15.499
84,145,5,-99999,19.254999
84,145,6,12.625,15.356
84,145,7,-99999,19.142
84,145,8,14.094,11.491
84,145,9,21.969,18.790001
84,145,10,14.594,15.291
84,145,11,14.089,14.387
84,145,12,19.903999,17.827999
84,145,13,21.332001,17.226999
84,145,14,14.385,15.132
84,145,15,19.893,20.724001
84,145,16,13.742,15.127
84,145,17,-99999,-99999
84,145,18,11.832,15.375
84,145,19,20.65,19.849001
84,145,20,12.648,15.269
84,200,1,21.177999,20.867001
84,200,2,13.132,15.556
84,200,3,24.882999,19.978001
84,200,4,-99999,15.462
84,200,5,-99999,19.229
84,200,6,12.337,15.29
84,200,7,-99999,19.118999
84,200,8,13.955,11.12
84,200,9,21.860001,18.757999
84,200,10,14.478,15.223
84,200,11,13.943,14.299
84,200,12,19.868,17.823
84,200,13,21.194,17.23
84,200,14,14.25,15.059
84,200,15,19.809999,20.573999
84,200,16,13.537,15.059
84,200,17,-99999,-99999
84,200,18,11.39,15.321
84,200,19,20.518,19.809
84,200,20,12.293,15.201
84,215,1,21.077,20.834
84,215,2,12.904,15.478
84,215,3,24.348,19.952999
84,215,4,-99999,15.425
84,215,5,-99999,19.202999
84,215,6,11.876,15.224
84,215,7,-99999,19.096001
84,215,8,13.753,10.543
84,215,9,21.497,18.725
84,215,10,14.345,15.157
84,215,11,13.745,14.202
84,215,12,19.830999,17.818001
84,215,13,21.115,17.233999
84,215,14,14.106,14.984
84,215,15,19.782,20.544001
84,215,16,13.346,14.989
84,215,17,-99999,-99999
84,215,18,10.778,15.267
84,215,19,20.389,19.767
84,215,20,11.873,15.13
84,230,1,21.004999,20.798
84,230,2,12.852,15.387
84,230,3,24.652,19.926001
84,230,4,-99999,15.377
84,230,5,-99999,19.174
84,230,6,11.926,15.154
84,230,7,-99999,19.07
84,230,8,13.644,10.855
84,230,9,21.447001,18.688
84,230,10,14.237,15.088
84,230,11,13.62,14.097
84,230,12,19.790001,17.813999
84,230,13,20.999001,17.237
84,230,14,13.966,14.909
84,230,15,19.771,20.514999
84,230,16,13.33,14.919
84,230,17,-99999,-99999
84,230,18,10.862,15.211
84,230,19,20.275999,19.728001
84,230,20,11.877,15.057
84,245,1,20.993999,20.761
84,245,2,12.922,15.299
84,245,3,24.799,19.896
84,245,4,-99999,15.329
84,245,5,-99999,19.139
84,245,6,12.139,15.08
84,245,7,-99999,19.038
84,245,8,13.645,11.106
84,245,9,21.599001,18.636
84,245,10,14.187,15.011
84,245,11,13.578,14.029
84,245,12,19.75,17.805
84,245,13,20.959999,17.238001
84,245,14,13.889,14.832
84,245,15,19.719999,20.506001
84,245,16,13.421,14.85
84,245,17,-99999,-99999
84,245,18,11.403,15.157
84,245,19,20.356001,19.684
84,245,20,12.202,14.984
84,300,1,21.051001,20.743999
84,300,2,13.975,15.219
84,300,3,26.606001,19.870001
84,300,4,-99999,15.286
84,300,5,-99999,19.104
84,300,6,13.675,15.005
84,300,7,-99999,19.013
84,300,8,13.961,13.48
84,300,9,22.99,18.575001
84,300,10,14.294,14.941
84,300,11,13.812,14.011
84,300,12,19.716999,17.796
84,300,13,21.1,17.239
84,300,14,13.904,14.766
84,300,15,19.759001,20.809999
84,300,16,14.402,14.79
84,300,17,-99999,-99999
84,300,18,13.115,15.103
84,300,19,20.634001,19.643
84,300,20,13.541,14.917
84,315,1,21.204,20.740999
84,315,2,14.633,15.159
84,315,3,27.865,19.844
84,315,4,-99999,15.241
84,315,5,-99999,19.075001
84,315,6,14.564,14.955
84,315,7,-99999,19.007999
84,315,8,14.331,14.478
84,315,9,23.610001,18.518999
84,315,10,14.479,14.895
84,315,11,14.051,14.068
84,315,12,19.691,17.785999
84,315,13,21.346001,17.235001
84,315,14,14.055,14.718
84,315,15,19.834999,21.063
84,315,16,14.875,14.749
84,315,17,-99999,-99999
84,315,18,14.225,15.049
84,315,19,20.954,19.610001
84,315,20,14.263,14.863
84,330,1,21.306,20.754
84,330,2,14.831,15.139
84,330,3,27.936001,19.829
84,330,4,-99999,15.211
84,330,5,-99999,19.059999
84,330,6,14.842,14.924
84,330,7,-99999,19.014
84,330,8,14.51,14.927
84,330,9,23.642,18.496
84,330,10,14.586,14.872
84,330,11,14.187,14.133
84,330,12,19.677,17.778
84,330,13,21.469999,17.233
84,330,14,14.202,14.694
84,330,15,19.858,21.120001
84,330,16,15.094,14.73
84,330,17,-99999,-99999
84,330,18,14.731,15.002
84,330,19,21.09,19.591
84,330,20,14.596,14.831
84,345,1,21.374001,20.775
84,345,2,14.879,15.131
84,345,3,27.802,19.820999
84,345,4,-99999,15.183
84,345,5,-99999,19.061001
84,345,6,14.953,14.903
84,345,7,-99999,19.028
84,345,8,14.602,15.123
84,345,9,23.208,18.493999
84,345,10,14.64,14.861
84,345,11,14.275,14.188
84,345,12,19.667,17.771
84,345,13,21.471001,17.235001
84,345,14,14.318,14.689
84,345,15,19.815001,20.954
84,345,16,15.167,14.723
84,345,17,-99999,-99999
84,345,18,14.993,14.969
84,345,19,21.082001,19.582001
84,345,20,14.755,14.812
84,400,1,21.402,20.791
84,400,2,14.874,15.13
84,400,3,27.378,19.82
84,400,4,-99999,15.152
84,400,5,-99999,19.068001
84,400,6,14.921,14.89
84,400,7,-99999,19.035
84,400,8,14.646,15.139
84,400,9,22.722,18.496
84,400,10,14.664,14.857
84,400,11,14.331,14.228
84,400,12,19.653,17.764999
84,400,13,21.388,17.238001
84,400,14,14.399,14.69
84,400,15,19.714001,20.711
84,400,16,15.166,14.72
84,400,17,-99999,-99999
84,400,18,15.083,14.943
84,400,19,21.079,19.577
84,400,20,14.806,14.801
84,415,1,21.410999,20.802
84,415,2,14.609,15.129
84,415,3,26.818001,19.82
84,415,4,-99999,15.126
84,415,5,-99999,19.072001
84,415,6,14.537,14.88
84,415,7,-99999,19.035999
84,415,8,14.601,14.55
84,415,9,22.399,18.500999
84,415,10,14.638,14.855
84,415,11,14.296,14.249
84,415,12,19.632999,17.761999
84,415,13,21.302,17.243
84,415,14,14.438,14.692
84,415,15,19.632999,20.622
84,415,16,14.935,14.718
84,415,17,-99999,-99999
84,415,18,14.738,14.927
84,415,19,20.948999,19.575001
84,415,20,14.485,14.795
84,430,1,21.337,20.792999
84,430,2,14.26,15.127
84,430,3,26.052,19.818001
84,430,4,-99999,15.105
84,430,5,-99999,19.072001
84,430,6,14.126,14.869
84,430,7,-99999,19.033001
84,430,8,14.466,14.005
84,430,9,21.839001,18.507
84,430,10,14.56,14.848
84,430,11,14.194,14.233
84,430,12,19.608999,17.757999
84,430,13,21.200001,17.249001
84,430,14,14.406,14.69
84,430,15,19.584999,20.514
84,430,16,14.641,14.709
84,430,17,-99999,-99999
84,430,18,14.23,14.914
84,430,19,20.795,19.568001
84,430,20,14.101,14.786
84,445,1,21.358999,20.788
84,445,2,14.444,15.111
84,445,3,26.712,19.813
84,445,4,-99999,15.085
84,445,5,-99999,19.063999
84,445,6,14.379,14.852
84,445,7,-99999,19.025
84,445,8,14.46,14.426
84,445,9,22.103001,18.496
84,445,10,14.546,14.837
84,445,11,14.236,14.218
84,445,12,19.579,17.752001
84,445,13,21.139,17.253
84,445,14,14.38,14.676
84,445,15,19.549999,20.482
84,445,16,14.859,14.694
84,445,17,-99999,-99999
84,445,18,14.476,14.899
84,445,19,20.893,19.556
84,445,20,14.318,14.768
84,500,1,21.386999,20.784
84,500,2,14.741,15.088
84,500,3,27.091999,19.805
84,500,4,-99999,15.064
84,500,5,-99999,19.047001
84,500,6,14.744,14.832
84,500,7,-99999,19.011999
84,500,8,14.562,14.979
84,500,9,22.393,18.462999
84,500,10,14.585,14.819
84,500,11,14.324,14.225
84,500,12,19.549,17.743999
84,500,13,21.139,17.252001
84,500,14,14.406,14.657
84,500,15,19.544001,20.555
84,500,16,15.119,14.677
84,500,17,-99999,-99999
84,500,18,14.958,14.881
84,500,19,21.000999,19.542
84,500,20,14.676,14.748
84,515,1,21.451,20.791
84,515,2,14.816,15.07
84,515,3,27.209,19.796
84,515,4,-99999,15.045
84,515,5,-99999,19.032
84,515,6,14.833,14.814
84,515,7,-99999,19.007999
84,515,8,14.612,15.018
84,515,9,22.76,18.434999
84,515,10,14.607,14.807
84,515,11,14.364,14.239
84,515,12,19.521999,17.738001
84,515,13,21.231001,17.254
84,515,14,14.448,14.646
84,515,15,19.575001,20.677999
84,515,16,15.21,14.667
84,515,17,-99999,-99999
84,515,18,15.107,14.867
84,515,19,21.059999,19.532
84,515,20,14.738,14.731
84,530,1,21.497,20.797001
84,530,2,14.817,15.061
84,530,3,27.452,19.794001
84,530,4,-99999,15.028
84,530,5,-99999,19.021999
84,530,6,14.894,14.8
84,530,7,-99999,19.009001
84,530,8,14.637,15.102
84,530,9,22.944,18.419001
84,530,10,14.614,14.795
84,530,11,14.393,14.249
84,530,12,19.499001,17.731001
84,530,13,21.327,17.254
84,530,14,14.481,14.638
84,530,15,19.615999,20.766001
84,530,16,15.265,14.657
84,530,17,-99999,-99999
84,530,18,15.165,14.849
84,530,19,21.094999,19.527
84,530,20,14.777,14.716
84,545,1,21.502001,20.805
84,545,2,14.898,15.051
84,545,3,27.334999,19.789
84,545,4,-99999,15.01
84,545,5,-99999,19.018999
84,545,6,14.935,14.789
84,545,7,-99999,19.013
84,545,8,14.654,15.072
84,545,9,23.163,18.412001
84,545,10,14.619,14.788
84,545,11,14.412,14.257
84,545,12,19.487,17.725
84,545,13,21.400999,17.254
84,545,14,14.506,14.631
84,545,15,19.658001,20.822001
84,545,16,15.257,14.65
84,545,17,-99999,-99999
84,545,18,15.186,14.836
84,545,19,21.087,19.525
84,545,20,14.793,14.707
84,600,1,21.509001,20.813999
84,600,2,14.918,15.042
84,600,3,27.408001,19.785999
84,600,4,-99999,14.992
84,600,5,-99999,19.018999
84,600,6,14.921,14.779
84,600,7,-99999,19.014999
84,600,8,14.654,15.038
84,600,9,23.108,18.41
84,600,10,14.618,14.782
84,600,11,14.425,14.259
84,600,12,19.483,17.721001
84,600,13,21.448999,17.256001
84,600,14,14.527,14.626
84,600,15,19.681,20.847
84,600,16,15.283,14.643
84,600,17,-99999,-99999
84,600,18,15.207,14.827
84,600,19,21.135,19.524
84,600,20,14.807,14.697
84,615,1,21.489,20.823
84,615,2,14.963,15.033
84,615,3,27.440001,19.784
84,615,4,-99999,14.977
84,615,5,-99999,19.021999
84,615,6,14.929,14.768
84,615,7,-99999,19.018
84,615,8,14.651,14.988
84,615,9,23.243,18.410999
84,615,10,14.61,14.775
84,615,11,14.426,14.258
84,615,12,19.483,17.715
84,615,13,21.509001,17.257
84,615,14,14.542,14.619
84,615,15,19.725,20.875999
84,615,16,15.348,14.636
84,615,17,-99999,-99999
84,615,18,15.217,14.817
84,615,19,21.216999,19.521
84,615,20,14.813,14.687
84,630,1,21.483999,20.837
84,630,2,14.979,15.025
84,630,3,27.322001,19.785
84,630,4,-99999,14.962
84,630,5,-99999,19.024
84,630,6,14.917,14.758
84,630,7,-99999,19.02
84,630,8,14.632,14.914
84,630,9,23.403999,18.42
84,630,10,14.595,14.766
84,630,11,14.418,14.25
84,630,12,19.490999,17.708
84,630,13,21.559999,17.257999
84,630,14,14.553,14.613
84,630,15,19.809999,20.85
84,630,16,15.386,14.628
84,630,17,-99999,-99999
84,630,18,15.229,14.807
84,630,19,21.247999,19.525
84,630,20,14.798,14.678
84,645,1,21.386999,20.823
84,645,2,14.927,15.015
84,645,3,26.216,19.787001
84,645,4,-99999,14.946
84,645,5,-99999,19.028
84,645,6,14.954,14.748
84,645,7,-99999,19.011999
84,645,8,14.636,15.131
84,645,9,21.330999,18.426001
84,645,10,14.585,14.757
84,645,11,14.417,14.24
84,645,12,19.504999,17.702
84,645,13,21.552,17.257999
84,645,14,14.565,14.604
84,645,15,19.788,20.336
84,645,16,15.43,14.621
84,645,17,-99999,-99999
84,645,18,15.623,14.799
84,645,19,21.188,19.528999
84,645,20,15.022,14.667
84,700,1,21.030001,20.732
84,700,2,14.173,15.01
84,700,3,21.586,19.792999
84,700,4,-99999,14.926
84,700,5,-99999,19.033001
84,700,6,13.89,14.739
84,700,7,-99999,18.971001
84,700,8,14.37,13.444
84,700,9,17.360001,18.444
84,700,10,14.446,14.747
84,700,11,14.237,14.213
84,700,12,19.521999,17.700001
84,700,13,21.025999,17.264
84,700,14,14.541,14.608
84,700,15,19.489,18.971001
84,700,16,13.743,14.613
84,700,17,-99999,-99999
84,700,18,13.9,14.791
84,700,19,20.507,19.52
84,700,20,13.673,14.657
84,715,1,20.599001,20.580999
84,715,2,13.56,15.002
84,715,3,19.493,19.792999
84,715,4,-99999,14.91
84,715,5,-99999,19.021
84,715,6,12.955,14.723
84,715,7,-99999,18.898001
84,715,8,13.959,12.408
84,715,9,15.926,18.468
84,715,10,14.212,14.729
84,715,11,13.994,14.131
84,715,12,19.525999,17.701
84,715,13,20.150999,17.274
84,715,14,14.381,14.598
84,715,15,19.073,18.146
84,715,16,12.71,14.583
84,715,17,-99999,-99999
84,715,18,12.739,14.784
84,715,19,19.952999,19.483999
84,715,20,12.685,14.644
84,730,1,20.18,20.379999
84,730,2,13.055,14.946
84,730,3,17.969,19.766001
84,730,4,-99999,14.887
84,730,5,-99999,18.947001
84,730,6,12.417,14.686
84,730,7,-99999,18.785999
84,730,8,13.61,12.029
84,730,9,15.133,18.391001
84,730,10,14.002,14.69
84,730,11,13.758,13.991
84,730,12,19.49,17.698999
84,730,13,19.287001,17.273001
84,730,14,14.148,14.523
84,730,15,18.732,17.653
84,730,16,12.347,14.518
84,730,17,-99999,-99999
84,730,18,12.339,14.762
84,730,19,19.440001,19.4
84,730,20,12.246,14.605
84,745,1,19.948,20.195999
84,745,2,13.362,14.864
84,745,3,18.716,19.711
84,745,4,11.993,14.855
84,745,5,-99999,18.826
84,745,6,12.832,14.623
84,745,7,-99999,18.666
84,745,8,13.605,12.663
84,745,9,16.434,18.246
84,745,10,13.972,14.623
84,745,11,13.743,13.878
84,745,12,19.421,17.687
84,745,13,18.870001,17.268
84,745,14,13.97,14.417
84,745,15,18.593,17.981001
84,745,16,13.121,14.435
84,745,17,-99999,-99999
84,745,18,12.84,14.716
84,745,19,19.353001,19.288
84,745,20,12.821,14.543
84,800,1,19.841999,20.056999
84,800,2,13.889,14.787
84,800,3,19.837,19.641001
84,800,4,12.773,14.829
84,800,5,-99999,18.690001
84,800,6,13.552,14.566
84,800,7,-99999,18.573
84,800,8,13.754,13.551
84,800,9,16.972,18.082001
84,800,10,14.012,14.569
84,800,11,13.808,13.835
84,800,12,19.334999,17.676001
84,800,13,18.855,17.26
84,800,14,13.925,14.312
84,800,15,18.596001,18.231001
84,800,16,13.735,14.348
84,800,17,-99999,-99999
84,800,18,13.65,14.666
84,800,19,19.504999,19.181
84,800,20,13.411,14.474
84,815,1,19.830999,19.952
84,815,2,14.617,14.727
84,815,3,20.596001,19.57
84,815,4,-99999,14.803
84,815,5,-99999,18.566999
84,815,6,14.543,14.523
84,815,7,-99999,18.497
84,815,8,14.022,14.607
84,815,9,17.209999,17.934
84,815,10,14.142,14.533
84,815,11,14.046,13.834
84,815,12,19.256001,17.667999
84,815,13,18.934999,17.254999
84,815,14,13.984,14.249
84,815,15,18.583,18.384001
84,815,16,14.197,14.298
84,815,17,-99999,-99999
84,815,18,14.58,14.622
84,815,19,19.820999,19.091
84,815,20,14.112,14.429
84,830,1,19.767,19.851999
84,830,2,14.107,14.692
84,830,3,19.587999,19.509001
84,830,4,-99999,14.777
84,830,5,-99999,18.469
84,830,6,13.914,14.495
84,830,7,-99999,18.431999
84,830,8,13.943,13.787
84,830,9,16.190001,17.84
84,830,10,14.075,14.512
84,830,11,13.879,13.818
84,830,12,19.188,17.660999
84,830,13,18.907,17.252001
84,830,14,14.01,14.21
84,830,15,18.469,17.926001
84,830,16,13.447,14.263
84,830,17,-99999,-99999
84,830,18,13.971,14.585
84,830,19,19.57,19.024
84,830,20,13.538,14.402
84,845,1,19.613001,19.74
84,845,2,13.825,14.665
84,845,3,18.701,19.457001
84,845,4,-99999,14.753
84,845,5,-99999,18.386
84,845,6,13.671,14.47
84,845,7,-99999,18.358999
84,845,8,13.814,13.617
84,845,9,15.676,17.768999
84,845,10,13.987,14.493
84,845,11,13.779,13.762
84,845,12,19.127001,17.655001
84,845,13,18.657,17.252001
84,845,14,13.949,14.176
84,845,15,18.285,17.618999
84,845,16,13.249,14.23
84,845,17,-99999,-99999
84,845,18,13.787,14.553
84,845,19,19.261999,18.959
84,845,20,13.324,14.378
84,900,1,19.455999,19.624001
84,900,2,13.957,14.63
84,900,3,19.198,19.403
84,900,4,-99999,14.728
84,900,5,-99999,18.301001
84,900,6,13.821,14.441
84,900,7,-99999,18.284
84,900,8,13.775,13.776
84,900,9,15.931,17.695
84,900,10,13.941,14.472
84,900,11,13.74,13.717
84,900,12,19.069,17.646
84,900,13,18.502001,17.250999
84,900,14,13.883,14.132
84,900,15,18.16,17.584999
84,900,16,13.338,14.19
84,900,17,-99999,-99999
84,900,18,13.903,14.524
84,900,19,19.287001,18.886
84,900,20,13.482,14.347
84,915,1,19.374001,19.514999
84,915,2,14.007,14.593
84,915,3,18.584999,19.347
84,915,4,-99999,14.704
84,915,5,-99999,18.212999
84,915,6,14.006,14.411
84,915,7,-99999,18.211
84,915,8,13.785,13.998
84,915,9,15.424,17.614
84,915,10,13.92,14.446
84,915,11,13.779,13.688
84,915,12,19.006001,17.636
84,915,13,18.346001,17.25
84,915,14,13.859,14.084
84,915,15,18.052999,17.386999
84,915,16,13.343,14.149
84,915,17,-99999,-99999
84,915,18,13.976,14.493
84,915,19,19.152,18.813999
84,915,20,13.462,14.319
84,930,1,19.201,19.396
84,930,2,14.006,14.558
84,930,3,18.26,19.292
84,930,4,-99999,14.682
84,930,5,-99999,18.124001
84,930,6,14.027,14.38
84,930,7,-99999,18.136
84,930,8,13.706,14.1
84,930,9,15.278,17.531
84,930,10,13.86,14.421
84,930,11,13.721,13.638
84,930,12,18.941999,17.622999
84,930,13,18.031,17.247999
84,930,14,13.799,14.035
84,930,15,17.875,17.134001
84,930,16,13.339,14.104
84,930,17,-99999,-99999
84,930,18,14.095,14.461
84,930,19,18.924,18.737
84,930,20,13.552,14.286
84,945,1,19.124001,19.289
84,945,2,14.461,14.52
84,945,3,18.431,19.232
84,945,4,-99999,14.656
