JULIAN DAY,TIME,Plot,air,7.5
41,700,18,-3.3805,3.1577
41,700,19,1.121,2.7846
41,700,20,-1.1799,2.8645
41,715,1,1.6004,2.7589
41,715,2,-0.80009,2.875
41,715,3,-3.4935,3.013
41,715,4,-99999,3.6704
41,715,5,-99999,2.9068
41,715,6,-2.9431,2.8588
41,715,7,1.3489,3.406
41,715,8,1.1315,-4.2503
41,715,9,-4.5378,3.0868
41,715,10,1.5355,2.9908
41,715,11,0.05089,1.9047
41,715,12,3.249,4.2697
41,715,13,0.78316,4.8462
41,715,14,0.92738,2.4186
41,715,15,1.9304,2.3273
41,715,16,-0.91037,2.5199
41,715,17,-99999,-99999
41,715,18,-4.4806,3.1435
41,715,19,1.0839,2.7712
41,715,20,-1.3959,2.847
41,730,1,1.568,2.7356
41,730,2,-0.78161,2.8528
41,730,3,-3.2498,2.9916
41,730,4,-99999,3.6505
41,730,5,-99999,2.8899
41,730,6,-2.8205,2.8337
41,730,7,1.3118,3.3898
41,730,8,1.1143,-3.3296
41,730,9,-3.7826,3.0715
41,730,10,1.5188,2.9682
41,730,11,0.06013,1.8839
41,730,12,3.2282,4.258
41,730,13,0.76475,4.8431
41,730,14,0.90445,2.3979
41,730,15,1.896,2.2876
41,730,16,-1.0236,2.4954
41,730,17,-99999,-99999
41,730,18,-4.029,3.1273
41,730,19,0.95045,2.7557
41,730,20,-1.2857,2.8279
41,745,1,1.5564,2.7139
41,745,2,-0.73081,2.8225
41,745,3,-2.9545,2.966
41,745,4,-99999,3.6302
41,745,5,-99999,2.8619
41,745,6,-2.5221,2.8067
41,745,7,1.2666,3.362
41,745,8,1.1663,-3.1264
41,745,9,-3.3759,3.0251
41,745,10,1.5275,2.9435
41,745,11,0.04653,1.8495
41,745,12,3.203,4.241
41,745,13,0.74791,4.8337
41,745,14,0.88384,2.3663
41,745,15,1.8758,2.2627
41,745,16,-0.88112,2.4719
41,745,17,-99999,-99999
41,745,18,-3.7083,3.1086
41,745,19,0.97895,2.7292
41,745,20,-1.1906,2.8046
41,800,1,1.5554,2.6931
41,800,2,-0.64734,2.796
41,800,3,-2.4361,2.9427
41,800,4,-99999,3.6122
41,800,5,-99999,2.8379
41,800,6,-2.0685,2.782
41,800,7,1.2337,3.3392
41,800,8,1.2141,-2.4013
41,800,9,-2.6676,2.9823
41,800,10,1.5542,2.9236
41,800,11,0.04029,1.8273
41,800,12,3.1813,4.228
41,800,13,0.74008,4.8259
41,800,14,0.87033,2.3398
41,800,15,1.8646,2.2487
41,800,16,-0.8148,2.453
41,800,17,-99999,-99999
41,800,18,-3.1147,3.0925
41,800,19,0.98445,2.7064
41,800,20,-1.0583,2.7844
41,815,1,1.5855,2.6804
41,815,2,-0.54194,2.7683
41,815,3,-1.8956,2.9216
41,815,4,-99999,3.597
41,815,5,-99999,2.8117
41,815,6,-1.5058,2.761
41,815,7,1.2127,3.3152
41,815,8,1.2897,-1.7603
41,815,9,-1.8821,2.9291
41,815,10,1.6021,2.9061
41,815,11,0.04088,1.8094
41,815,12,3.1638,4.2141
41,815,13,0.73857,4.8164
41,815,14,0.86275,2.3113
41,815,15,1.8664,2.2488
41,815,16,-0.63896,2.4396
41,815,17,-99999,-99999
41,815,18,-1.9616,3.0779
41,815,19,1.049,2.682
41,815,20,-0.74263,2.7645
41,830,1,1.6106,2.6662
41,830,2,-0.46117,2.7414
41,830,3,-1.5655,2.8978
41,830,4,-99999,3.5836
41,830,5,-99999,2.7836
41,830,6,-1.2149,2.7415
41,830,7,1.1948,3.2881
41,830,8,1.364,-1.1323
41,830,9,-1.0289,2.8622
41,830,10,1.6542,2.8905
41,830,11,0.04089,1.801
41,830,12,3.1514,4.204
41,830,13,0.74336,4.8068
41,830,14,0.85943,2.2868
41,830,15,1.8795,2.2599
41,830,16,-0.44808,2.4306
41,830,17,-99999,-99999
41,830,18,-1.4679,3.0621
41,830,19,1.1561,2.6628
41,830,20,-0.5919,2.7514
41,845,1,1.6556,2.6671
41,845,2,-0.35748,2.7282
41,845,3,-1.1551,2.8832
41,845,4,-99999,3.572
41,845,5,-99999,2.7637
41,845,6,-0.87024,2.7277
41,845,7,1.1992,3.2764
41,845,8,1.4775,-0.0851
41,845,9,-0.13344,2.8308
41,845,10,1.7141,2.8838
41,845,11,0.06657,1.8072
41,845,12,3.1406,4.193
41,845,13,0.75988,4.8023
41,845,14,0.86336,2.2744
41,845,15,1.9017,2.2723
41,845,16,-0.26109,2.4294
41,845,17,-99999,-99999
41,845,18,-1.0737,3.0509
41,845,19,1.2487,2.6483
41,845,20,-0.4779,2.7413
41,900,1,1.6779,2.6553
41,900,2,-0.30259,2.702
41,900,3,-1.0185,2.8586
41,900,4,-99999,3.5594
41,900,5,-99999,2.737
41,900,6,-0.37437,2.7179
41,900,7,1.1933,3.2486
41,900,8,1.6713,1.7364
41,900,9,2.7681,2.7789
41,900,10,1.7906,2.8823
41,900,11,0.09972,1.815
41,900,12,3.131,4.1865
41,900,13,0.8038,4.7827
41,900,14,0.8551,2.2365
41,900,15,1.9401,2.2966
41,900,16,-0.09892,2.437
41,900,17,-99999,-99999
41,900,18,-0.68003,3.0377
41,900,19,1.3645,2.6391
41,900,20,-0.33802,2.7385
41,915,1,1.6673,2.6309
41,915,2,-0.21754,2.6587
41,915,3,0.1852,2.8329
41,915,4,-99999,3.5568
41,915,5,-99999,2.69
41,915,6,-0.01333,2.7087
41,915,7,1.1617,3.2021
41,915,8,1.9154,4.4026
41,915,9,6.7567,2.6762
41,915,10,1.8577,2.8809
41,915,11,0.20889,1.7955
41,915,12,3.1357,4.1766
41,915,13,0.99071,4.7636
41,915,14,0.852,2.1995
41,915,15,2.0005,2.3327
41,915,16,-0.01029,2.4614
41,915,17,-99999,-99999
41,915,18,-0.13109,3.0249
41,915,19,1.5263,2.623
41,915,20,-0.14724,2.738
41,930,1,1.7254,2.6475
41,930,2,-0.0527,2.6692
41,930,3,2.8686,2.8348
41,930,4,-99999,3.5626
41,930,5,-99999,2.6755
41,930,6,0.13195,2.7184
41,930,7,1.217,3.1922
41,930,8,2.102,6.5117
41,930,9,10.507,2.6743
41,930,10,1.9235,2.8986
41,930,11,0.35305,1.8195
41,930,12,3.1549,4.1793
41,930,13,1.4276,4.7638
41,930,14,0.92098,2.2197
41,930,15,2.0873,2.3729
41,930,16,0.18291,2.5036
41,930,17,-99999,-99999
41,930,18,0.08053,3.0267
41,930,19,1.7485,2.6218
41,930,20,0.00803,2.7563
41,945,1,1.8111,2.6995
41,945,2,0.35588,2.6917
41,945,3,6.2816,2.8673
41,945,4,-99999,3.5853
41,945,5,-99999,2.7036
41,945,6,1.8071,2.7474
41,945,7,1.3674,3.2226
41,945,8,2.6589,4.2771
41,945,9,13.629,2.7328
41,945,10,2.0601,2.9391
41,945,11,0.36998,1.9079
41,945,12,3.1829,4.1796
41,945,13,2.068,4.774
41,945,14,1.0351,2.2881
41,945,15,2.2093,2.4298
41,945,16,0.68127,2.564
41,945,17,-99999,-99999
41,945,18,0.79429,3.0393
41,945,19,2.1853,2.6528
41,945,20,0.28556,2.7888
41,1000,1,2.0766,2.7766
41,1000,2,0.33998,2.715
41,1000,3,6.0524,2.8922
41,1000,4,-99999,3.5987
41,1000,5,-99999,2.7319
41,1000,6,3.2022,2.7751
41,1000,7,1.8201,3.2639
41,1000,8,3.5076,7.0325
41,1000,9,5.9683,2.8073
41,1000,10,2.2743,2.9865
41,1000,11,0.56438,2.031
41,1000,12,3.2257,4.1985
41,1000,13,2.7947,4.7944
41,1000,14,1.1859,2.3634
41,1000,15,2.3521,2.4802
41,1000,16,1.5045,2.6365
41,1000,17,-99999,-99999
41,1000,18,1.6693,3.0515
41,1000,19,2.5256,2.6818
41,1000,20,0.69983,2.8202
41,1015,1,2.5065,2.8918
41,1015,2,1.5776,2.7618
41,1015,3,6.6316,2.9305
41,1015,4,-99999,3.6095
41,1015,5,-99999,2.7772
41,1015,6,4.0026,2.8143
41,1015,7,2.3614,3.3062
41,1015,8,4.2159,11.708
41,1015,9,17.302,2.9165
41,1015,10,2.3845,3.0411
41,1015,11,1.1013,2.2044
41,1015,12,3.2946,4.2093
41,1015,13,3.2302,4.8076
41,1015,14,1.572,2.4522
41,1015,15,2.4895,2.5767
41,1015,16,2.3233,2.7283
41,1015,17,-99999,-99999
41,1015,18,2.4493,3.0585
41,1015,19,3.4391,2.7138
41,1015,20,2.6857,2.8553
41,1030,1,2.9159,3.0312
41,1030,2,6.2383,2.8205
41,1030,3,15.575,2.9816
41,1030,4,-99999,3.617
41,1030,5,-99999,2.836
41,1030,6,6.9467,2.8618
41,1030,7,3.1169,3.3699
41,1030,8,4.4833,10.165
41,1030,9,17.315001,3.0453
41,1030,10,2.4539,3.122
41,1030,11,1.9119,2.4276
41,1030,12,3.3904,4.211
41,1030,13,3.7832,4.8152
41,1030,14,2.1768,2.5646
41,1030,15,2.6719,2.7234
41,1030,16,2.9342,2.8418
41,1030,17,-99999,-99999
41,1030,18,3.1262,3.0625
41,1030,19,4.308,2.7616
41,1030,20,5.6877,2.9016
41,1045,1,3.3458,3.179
41,1045,2,11.227,2.909
41,1045,3,16.403,3.0522
41,1045,4,-99999,3.6283
41,1045,5,-99999,2.9117
41,1045,6,6.9381,2.9279
41,1045,7,3.9828,3.4536
41,1045,8,5.7563,17.666
41,1045,9,25.975,3.1884
41,1045,10,3.254,3.2388
41,1045,11,3.2231,2.7129
41,1045,12,3.5217,4.2141
41,1045,13,4.8652,4.8188
41,1045,14,2.5891,2.7176
41,1045,15,3.0367,2.908
41,1045,16,3.3656,2.9794
41,1045,17,-99999,-99999
41,1045,18,3.5524,3.0713
41,1045,19,4.8377,2.8299
41,1045,20,7.7506,2.9673
41,1100,1,3.8491,3.3087
41,1100,2,12.637,3.0358
41,1100,3,7.2162,3.1586
41,1100,4,-99999,3.6438
41,1100,5,-99999,3.0179
41,1100,6,6.9839,3.0309
41,1100,7,4.4046,3.5597
41,1100,8,6.8314,19.552999
41,1100,9,26.226,3.3608
41,1100,10,4.0515,3.3915
41,1100,11,4.8054,3.0718
41,1100,12,3.7123,4.2237
41,1100,13,6.0423,4.8204
41,1100,14,3.7164,2.9079
41,1100,15,3.5354,3.0435
41,1100,16,4.0321,3.1524
41,1100,17,-99999,-99999
41,1100,18,4.2486,3.0827
41,1100,19,5.2713,2.9374
41,1100,20,9.4765,3.0544
41,1115,1,3.8884,3.5255
41,1115,2,17.391001,3.1858
41,1115,3,20.142,3.2986
41,1115,4,-99999,3.6667
41,1115,5,-99999,3.1528
41,1115,6,12.672,3.1582
41,1115,7,5.1853,3.6659
41,1115,8,7.4409,20.52
41,1115,9,17.332001,3.55
41,1115,10,4.5351,3.574
41,1115,11,6.0549,3.4236
41,1115,12,3.9497,4.2218
41,1115,13,7.2368,4.8239
41,1115,14,4.9932,3.1359
41,1115,15,4.038,3.189
41,1115,16,4.9513,3.3404
41,1115,17,-99999,-99999
41,1115,18,5.6109,3.1025
41,1115,19,6.3339,3.0768
41,1115,20,11.756,3.1638
41,1130,1,4.684,3.7888
41,1130,2,10.446,3.3623
41,1130,3,24.631001,3.4454
41,1130,4,-99999,3.6991
41,1130,5,-99999,3.3235
41,1130,6,16.188,3.3057
41,1130,7,6.4399,3.7877
41,1130,8,8.3729,23.479
41,1130,9,20.621,3.7662
41,1130,10,5.1486,3.7707
41,1130,11,7.3511,3.7836
41,1130,12,4.2195,4.226
41,1130,13,7.8418,4.8256
41,1130,14,6.2006,3.3862
41,1130,15,4.4222,3.4898
41,1130,16,5.6788,3.5365
41,1130,17,-99999,-99999
41,1130,18,6.7696,3.1371
41,1130,19,6.9517,3.2366
41,1130,20,9.4403,3.2961
41,1145,1,5.4534,4.0885
41,1145,2,17.556999,3.5894
41,1145,3,25.444,3.6136
41,1145,4,-99999,3.7427
41,1145,5,-99999,3.5711
41,1145,6,18.02,3.4674
41,1145,7,7.3459,3.9627
41,1145,8,8.1519,20.423
41,1145,9,31.892,4.0566
41,1145,10,6.0068,4.0064
41,1145,11,8.5039,4.0764
41,1145,12,4.4812,4.2514
41,1145,13,8.3928,4.8355
41,1145,14,7.418,3.6227
41,1145,15,4.6042,3.9825
41,1145,16,7.1002,3.7651
41,1145,17,-99999,-99999
41,1145,18,7.9496,3.1959
41,1145,19,5.975,3.431
41,1145,20,14.518,3.4692
41,1200,1,6.386,4.4071
41,1200,2,22.903,3.8228
41,1200,3,27.764999,3.8162
41,1200,4,-99999,3.7993
41,1200,5,-99999,3.8589
41,1200,6,20.01,3.673
41,1200,7,8.1432,4.1607
41,1200,8,8.1286,19.186001
41,1200,9,35.82,4.3359
41,1200,10,5.8451,4.2856
41,1200,11,9.5352,4.5275
41,1200,12,4.7399,4.2658
41,1200,13,9.357,4.8482
41,1200,14,8.4517,3.8837
41,1200,15,4.9823,4.5465
41,1200,16,8.7583,4.0146
41,1200,17,-99999,-99999
41,1200,18,9.0148,3.2725
41,1200,19,7.4693,3.638
41,1200,20,16.372999,3.6702
41,1215,1,7.3549,4.7269
41,1215,2,25.039,4.0419
41,1215,3,30.256001,4.0563
41,1215,4,12.105,3.8717
41,1215,5,-99999,4.1429
41,1215,6,23.188,3.9239
41,1215,7,9.0662,4.338
41,1215,8,9.9367,28.250999
41,1215,9,40.574001,4.5224
41,1215,10,7.0562,4.5999
41,1215,11,10.767,5.0355
41,1215,12,5.0252,4.2664
41,1215,13,10.397,4.8484
41,1215,14,9.4394,4.1706
41,1215,15,5.619,5.106
41,1215,16,10.588,4.3013
41,1215,17,-99999,-99999
41,1215,18,9.9419,3.3668
41,1215,19,8.7903,3.8452
41,1215,20,17.936001,3.8676
41,1230,1,8.3771,5.1069
41,1230,2,25.724001,4.3188
41,1230,3,31.540001,4.337
41,1230,4,13.873,3.9511
41,1230,5,-99999,4.4538
41,1230,6,24.664,4.2152
41,1230,7,9.9285,4.5495
41,1230,8,11.271,28.346001
41,1230,9,41.464001,4.76
41,1230,10,8.2908,4.9485
41,1230,11,11.773,5.5743
41,1230,12,5.3518,4.278
41,1230,13,11.434,4.8533
41,1230,14,10.381,4.5007
41,1230,15,6.3228,5.7076
41,1230,16,12.121,4.6185
41,1230,17,-99999,-99999
41,1230,18,11.339,3.48
41,1230,19,9.4222,4.0844
41,1230,20,17.660999,4.0787
41,1245,1,9.1659,5.4804
41,1245,2,26.127001,4.6404
41,1245,3,33.056999,4.6385
41,1245,4,14.124,4.0383
41,1245,5,-99999,4.7946
41,1245,6,25.025,4.5361
41,1245,7,10.565,4.7952
41,1245,8,11.87,28.535
41,1245,9,40.576,5.0749
41,1245,10,9.1168,5.316
41,1245,11,12.634,6.1224
41,1245,12,5.6987,4.2945
41,1245,13,12.205,4.8658
41,1245,14,11.179,4.8553
41,1245,15,6.9075,6.3116
41,1245,16,12.186,4.9416
41,1245,17,-99999,-99999
41,1245,18,11.944,3.6139
41,1245,19,9.4682,4.3542
41,1245,20,16.715,4.3227
41,1300,1,9.946,5.8148
41,1300,2,26.607,4.9657
41,1300,3,33.754002,4.9307
41,1300,4,14.067,4.1392
41,1300,5,-99999,5.1217
41,1300,6,25.365999,4.8612
41,1300,7,11.109,5.031
41,1300,8,12.416,28.207001
41,1300,9,41.563,5.3735
41,1300,10,9.5396,5.6818
41,1300,11,13.535,6.5951
41,1300,12,6.0476,4.3124
41,1300,13,12.874,4.8669
41,1300,14,11.853,5.1809
41,1300,15,7.4088,6.8203
41,1300,16,14.259,5.2571
41,1300,17,-99999,-99999
41,1300,18,13.954,3.7682
41,1300,19,9.6146,4.6257
41,1300,20,15.836,4.5812
41,1315,1,10.552,6.1218
41,1315,2,26.014,5.2899
41,1315,3,32.973999,5.2263
41,1315,4,14.8,4.2446
41,1315,5,-99999,5.4542
41,1315,6,25.306999,5.1826
41,1315,7,11.5,5.2921
41,1315,8,12.935,29.159
41,1315,9,42.314999,5.6834
41,1315,10,9.8545,6.0373
41,1315,11,14.187,7.0099
41,1315,12,6.3959,4.3421
41,1315,13,13.391,4.8723
41,1315,14,12.431,5.4982
41,1315,15,7.8572,7.2182
41,1315,16,16.59,5.5655
41,1315,17,-99999,-99999
41,1315,18,15.724,3.9428
41,1315,19,9.8042,4.9075
41,1315,20,15.987,4.8481
41,1330,1,11.1,6.3963
41,1330,2,25.667999,5.5982
41,1330,3,32.977001,5.5182
41,1330,4,-99999,4.3621
41,1330,5,-99999,5.7875
41,1330,6,25.089001,5.4959
41,1330,7,11.794,5.5658
41,1330,8,13.278,29.386999
41,1330,9,42.886002,5.9774
41,1330,10,10.432,6.3709
41,1330,11,14.735,7.3986
41,1330,12,6.7261,4.3719
41,1330,13,13.819,4.8776
41,1330,14,12.866,5.8021
41,1330,15,8.222,7.5524
41,1330,16,18.245001,5.8611
41,1330,17,-99999,-99999
41,1330,18,17.518,4.1323
41,1330,19,9.7975,5.1878
41,1330,20,15.882,5.1088
41,1345,1,11.5,6.6681
41,1345,2,23.93,5.892
41,1345,3,30.922001,5.8048
41,1345,4,-99999,4.4841
41,1345,5,-99999,6.1183
41,1345,6,23.922001,5.7941
41,1345,7,11.807,5.8637
41,1345,8,13.416,28.402
41,1345,9,41.435001,6.263
41,1345,10,11.053,6.6808
41,1345,11,15.227,7.8446
41,1345,12,7.0371,4.4178
41,1345,13,14.016,4.8903
41,1345,14,13.187,6.1037
41,1345,15,8.5951,7.852
41,1345,16,19.381001,6.1465
41,1345,17,-99999,-99999
41,1345,18,18.188,4.3345
41,1345,19,9.9747,5.4679
41,1345,20,14.727,5.3715
41,1400,1,11.964,6.91
41,1400,2,23.914,6.1553
41,1400,3,30.950001,6.0741
41,1400,4,-99999,4.6151
41,1400,5,-99999,6.43
41,1400,6,23.07,6.0703
41,1400,7,11.685,6.1317
41,1400,8,13.39,29.242001
41,1400,9,41.138,6.479
41,1400,10,11.514,6.9617
41,1400,11,15.574,8.2188
41,1400,12,7.3087,4.4552
41,1400,13,14.058,4.8956
41,1400,14,13.415,6.3666
41,1400,15,8.8884,8.0916
41,1400,16,19.541,6.4064
41,1400,17,-99999,-99999
41,1400,18,18.405001,4.5342
41,1400,19,9.9524,5.7219
41,1400,20,15.115,5.6125
41,1415,1,12.336,7.1142
41,1415,2,23.969999,6.389
41,1415,3,31.461,6.312
41,1415,4,-99999,4.7552
41,1415,5,-99999,6.7014
41,1415,6,22.351,6.32
41,1415,7,11.737,6.3435
41,1415,8,13.425,27.657
41,1415,9,42.897999,6.6333
41,1415,10,11.679,7.2188
41,1415,11,15.953,8.4655
41,1415,12,7.5352,4.4897
41,1415,13,14.132,4.8925
41,1415,14,13.555,6.5847
41,1415,15,9.0316,8.2846
41,1415,16,19.261,6.6357
41,1415,17,-99999,-99999
41,1415,18,17.995001,4.7363
41,1415,19,9.7111,5.9412
41,1415,20,14.965,5.835
41,1430,1,12.629,7.3104
41,1430,2,22.525999,6.6085
41,1430,3,29.711,6.5401
41,1430,4,-99999,4.9017
41,1430,5,-99999,6.9558
41,1430,6,19.752001,6.4918
41,1430,7,11.616,6.5501
41,1430,8,13.282,28.132999
41,1430,9,40.400002,6.8062
41,1430,10,11.913,7.4547
41,1430,11,16.087,8.715
41,1430,12,7.749,4.5408
41,1430,13,14.106,4.8936
41,1430,14,13.631,6.7853
41,1430,15,9.1912,8.4829
41,1430,16,19.712,6.8474
41,1430,17,-99999,-99999
41,1430,18,19.847,4.9415
41,1430,19,9.7407,6.1475
41,1430,20,15.673,6.0518
41,1445,1,12.839,7.4843
41,1445,2,22.414,6.812
41,1445,3,29.153999,6.7496
41,1445,4,-99999,5.0488
41,1445,5,-99999,7.1824
41,1445,6,22.236,6.5449
41,1445,7,11.438,6.7297
41,1445,8,13.142,27.195999
41,1445,9,39.396999,6.9732
41,1445,10,12.047,7.6662
41,1445,11,16.113001,8.9222
41,1445,12,7.9408,4.5968
41,1445,13,13.943,4.8954
41,1445,14,13.582,6.9519
41,1445,15,9.2826,8.6182
41,1445,16,19.212999,7.0263
41,1445,17,-99999,-99999
41,1445,18,20.462999,5.1356
41,1445,19,9.6849,6.3379
41,1445,20,16.611,6.2501
41,1500,1,12.807,7.6164
41,1500,2,20.431999,6.989
41,1500,3,26.968,6.9393
41,1500,4,-99999,5.1918
41,1500,5,-99999,7.3779
41,1500,6,21.714001,6.5221
41,1500,7,11.04,6.8781
41,1500,8,12.827,24.514
41,1500,9,35.568001,7.0979
41,1500,10,12.021,7.8426
41,1500,11,15.922,9.0662
41,1500,12,8.1103,4.6615
41,1500,13,13.683,4.8993
41,1500,14,13.421,7.0895
41,1500,15,9.3359,8.6507
41,1500,16,19.447001,7.1752
41,1500,17,-99999,-99999
41,1500,18,20.068001,5.3159
41,1500,19,9.5001,6.5071
41,1500,20,16.829,6.4266
41,1515,1,12.837,7.7314
41,1515,2,19.65,7.1437
41,1515,3,26.974001,7.1077
41,1515,4,-99999,5.3308
41,1515,5,-99999,7.5519
41,1515,6,21.364,6.4905
41,1515,7,10.688,7.0043
41,1515,8,12.259,22.004
41,1515,9,35.914001,7.2056
41,1515,10,11.785,7.9865
41,1515,11,15.812,9.1329
41,1515,12,8.2405,4.7194
41,1515,13,13.29,4.9073
41,1515,14,13.183,7.1951
41,1515,15,9.3216,8.6515
41,1515,16,19.209999,7.2867
41,1515,17,-99999,-99999
41,1515,18,19.987,5.4875
41,1515,19,9.3634,6.6483
41,1515,20,17.24,6.5798
41,1530,1,12.647,7.805
41,1530,2,18.503,7.269
41,1530,3,25.735001,7.2492
41,1530,4,-99999,5.4676
41,1530,5,-99999,7.6899
41,1530,6,20.712,6.5239
41,1530,7,10.434,7.0961
41,1530,8,11.939,21.065001
41,1530,9,35.203999,7.2764
41,1530,10,11.504,8.1045
41,1530,11,15.57,9.1097
41,1530,12,8.3329,4.7785
41,1530,13,13.007,4.9126
41,1530,14,12.946,7.2617
41,1530,15,9.2868,8.6481
41,1530,16,19.295,7.3744
41,1530,17,-99999,-99999
41,1530,18,20.844,5.6424
41,1530,19,9.1416,6.7529
41,1530,20,17.045,6.7013
41,1545,1,12.369,7.857
41,1545,2,16.909,7.3761
41,1545,3,23.853001,7.3743
41,1545,4,-99999,5.5962
41,1545,5,-99999,7.8101
41,1545,6,19.594,6.623
41,1545,7,10.197,7.1823
41,1545,8,11.468,20.063999
41,1545,9,32.973,7.3531
41,1545,10,11.174,8.2
41,1545,11,15.226,9.0713
41,1545,12,8.4012,4.8453
41,1545,13,12.696,4.9246
41,1545,14,12.69,7.315
41,1545,15,9.2538,8.6129
41,1545,16,19.181,7.442
41,1545,17,-99999,-99999
41,1545,18,20.746,5.7903
41,1545,19,8.9229,6.8505
41,1545,20,16.582001,6.8084
41,1600,1,12.024,7.89
41,1600,2,15.845,7.4682
41,1600,3,21.882999,7.4827
41,1600,4,-99999,5.7172
41,1600,5,-99999,7.9145
41,1600,6,17.566,6.7444
41,1600,7,9.8545,7.2581
41,1600,8,10.797,18.385
41,1600,9,29.881001,7.4394
41,1600,10,10.836,8.2683
41,1600,11,14.634,9.014
41,1600,12,8.4495,4.9177
41,1600,13,12.251,4.9451
41,1600,14,12.367,7.3616
41,1600,15,9.1318,8.4489
41,1600,16,17.434999,7.4804
41,1600,17,-99999,-99999
41,1600,18,19.735001,5.9215
41,1600,19,8.5348,6.9285
41,1600,20,16.215,6.8879
41,1615,1,11.557,7.8862
41,1615,2,14.462,7.5261
41,1615,3,19.105,7.5665
41,1615,4,-99999,5.8301
41,1615,5,-99999,7.9871
41,1615,6,15.796,6.8468
41,1615,7,9.48,7.3048
41,1615,8,10.303,16.374001
41,1615,9,28.427,7.4992
41,1615,10,10.399,8.3044
41,1615,11,14.03,8.8689
41,1615,12,8.4593,4.9818
41,1615,13,11.717,4.9619
41,1615,14,11.894,7.3597
41,1615,15,8.8693,8.2137
41,1615,16,16.556,7.4902
41,1615,17,-99999,-99999
41,1615,18,18.542999,6.033
41,1615,19,8.238,6.975
41,1615,20,15.507,6.938
41,1630,1,11.055,7.8644
41,1630,2,13.397,7.5576
41,1630,3,18.327,7.622
41,1630,4,-99999,5.9334
41,1630,5,-99999,8.0237
41,1630,6,14.061,6.9224
41,1630,7,9.1409,7.323
41,1630,8,9.8733,15.221
41,1630,9,26.565001,7.5205
41,1630,10,9.9925,8.3122
41,1630,11,13.007,8.6513
41,1630,12,8.4343,5.0479
41,1630,13,11.26,4.9768
41,1630,14,11.429,7.3309
41,1630,15,8.5599,7.906
41,1630,16,13.875,7.474
41,1630,17,-99999,-99999
41,1630,18,16.722,6.1266
41,1630,19,7.9667,6.9951
41,1630,20,14.509,6.9651
41,1645,1,10.395,7.8084
41,1645,2,11.66,7.5658
41,1645,3,17.687,7.6536
41,1645,4,-99999,6.0263
41,1645,5,-99999,8.0365
41,1645,6,12.604,6.9721
41,1645,7,8.8366,7.3226
41,1645,8,9.3397,13.552
41,1645,9,22.813,7.532
41,1645,10,9.4642,8.2952
41,1645,11,11.572,8.2796
41,1645,12,8.3814,5.1135
41,1645,13,10.758,4.998
41,1645,14,10.939,7.2901
41,1645,15,8.2365,7.628
41,1645,16,10.207,7.4205
41,1645,17,-99999,-99999
41,1645,18,14.579,6.1999
41,1645,19,7.6067,6.9902
41,1645,20,13.193,6.9645
41,1700,1,9.8332,7.7274
41,1700,2,10.512,7.5477
41,1700,3,14.951,7.6599
41,1700,4,-99999,6.1065
41,1700,5,-99999,8.0191
41,1700,6,10.966,6.9924
41,1700,7,8.5507,7.3001
41,1700,8,8.7685,11.465
41,1700,9,14.796,7.5211
41,1700,10,8.6569,8.2417
41,1700,11,10.498,7.8475
41,1700,12,8.2978,5.1758
41,1700,13,10.151,5.0172
41,1700,14,10.354,7.2277
41,1700,15,7.9132,7.4205
41,1700,16,8.9342,7.3327
41,1700,17,-99999,-99999
41,1700,18,12.371,6.2502
41,1700,19,7.2643,6.9575
41,1700,20,11.952,6.9456
41,1715,1,9.1674,7.6219
41,1715,2,9.0755,7.5072
41,1715,3,11.572,7.6402
41,1715,4,-99999,6.1768
41,1715,5,-99999,7.9707
41,1715,6,9.0614,6.9849
41,1715,7,8.2608,7.2525
41,1715,8,8.0768,8.6606
41,1715,9,9.5699,7.4776
41,1715,10,8.0417,8.1497
41,1715,11,9.6657,7.4731
41,1715,12,8.1819,5.2358
41,1715,13,9.4624,5.0366
41,1715,14,9.7559,7.1453
41,1715,15,7.5434,7.15
41,1715,16,7.9057,7.216
41,1715,17,-99999,-99999
41,1715,18,9.9679,6.2805
41,1715,19,6.9076,6.9086
41,1715,20,10.746,6.9037
41,1730,1,8.5274,7.5076
41,1730,2,7.9404,7.4464
41,1730,3,8.5844,7.5964
41,1730,4,-99999,6.2318
41,1730,5,-99999,7.9014
41,1730,6,6.4316,6.9469
41,1730,7,7.9457,7.1781
41,1730,8,7.4909,6.6326
41,1730,9,7.413,7.4208
41,1730,10,7.571,8.027
41,1730,11,8.9981,7.1341
41,1730,12,8.0451,5.2967
41,1730,13,8.8543,5.061
41,1730,14,9.181,7.0539
41,1730,15,7.1419,6.786
41,1730,16,6.5883,7.0906
41,1730,17,-99999,-99999
41,1730,18,7.4046,6.2866
41,1730,19,6.4273,6.853
41,1730,20,9.1534,6.845
41,1745,1,7.7024,7.362
41,1745,2,6.5167,7.3625
41,1745,3,6.5777,7.529
41,1745,4,-99999,6.2755
41,1745,5,-99999,7.816
41,1745,6,4.6388,6.8712
41,1745,7,7.6096,7.0882
41,1745,8,6.8849,4.3825
41,1745,9,4.5752,7.359
41,1745,10,7.052,7.8858
41,1745,11,8.3224,6.8045
41,1745,12,7.897,5.3525
41,1745,13,8.2992,5.0876
41,1745,14,8.6205,6.9538
41,1745,15,6.7585,6.4236
41,1745,16,5.511,6.9458
41,1745,17,-99999,-99999
41,1745,18,4.8425,6.2721
41,1745,19,5.7155,6.7868
