JULIAN DAY,TIME,Plot,air,7.5,aa
30,1215,13,8.1043,5.0972,
30,1215,14,6.4351,4.0747,
30,1215,15,5.4557,5.9849,
30,1215,16,13.051,4.21,
30,1215,17,,,
30,1215,18,13.736,3.9016,
30,1215,19,8.8869,4.0493,
30,1215,20,15.703,4.1681,
30,1230,1,8.0653,4.9254,
30,1230,2,18.931,4.5631,
30,1230,3,21.5,4.3027,
30,1230,4,,4.5014,
30,1230,5,,4.5029,
30,1230,6,17.851,4.2729,
30,1230,7,7.8431,4.9863,
30,1230,8,10.418,23.481001,
30,1230,9,30.419001,4.3916,
30,1230,10,8.3474,4.9576,
30,1230,11,9.7028,5.7533,
30,1230,12,4.6141,4.524,
30,1230,13,9.3897,5.081,
30,1230,14,7.5001,4.3173,
30,1230,15,5.9976,6.6378,
30,1230,16,12.954,4.4529,
30,1230,17,,,
30,1230,18,13.538,3.9961,
30,1230,19,9.6166,4.2167,
30,1230,20,17.337999,4.3268,
30,1245,1,8.7652,5.2454,
30,1245,2,20.195999,4.7905,
30,1245,3,24.299999,4.4877,
30,1245,4,,4.598,
30,1245,5,,4.7176,
30,1245,6,19.440001,4.5154,
30,1245,7,8.4038,5.1727,
30,1245,8,11.455,24.982,
30,1245,9,31.381001,4.6257,
30,1245,10,8.8379,5.2323,
30,1245,11,10.66,6.0465,
30,1245,12,4.8862,4.5619,
30,1245,13,10.38,5.0943,
30,1245,14,8.4567,4.6251,
30,1245,15,6.5467,7.2781,
30,1245,16,14.081,4.7287,
30,1245,17,,,
30,1245,18,14.825,4.1141,
30,1245,19,10.388,4.4314,
30,1245,20,17.440001,4.5102,
30,1300,1,9.2906,5.5711,
30,1300,2,21.533001,5.0363,
30,1300,3,25.731001,4.6959,
30,1300,4,,4.6874,
30,1300,5,,4.9549,
30,1300,6,20.572001,4.7643,
30,1300,7,8.8328,5.3682,
30,1300,8,12.08,24.854,
30,1300,9,32.919998,4.8747,
30,1300,10,9.4026,5.5243,
30,1300,11,11.444,6.3774,
30,1300,12,5.1916,4.5899,
30,1300,13,11.094,5.1233,
30,1300,14,9.2562,4.9362,
30,1300,15,7.0547,7.712,
30,1300,16,16.49,5.0076,
30,1300,17,,,
30,1300,18,16.138,4.2364,
30,1300,19,10.843,4.6758,
30,1300,20,17.341,4.7155,
30,1315,1,9.7359,5.8653,
30,1315,2,22.325001,5.2911,
30,1315,3,26.749001,4.9155,
30,1315,4,,4.7773,
30,1315,5,,5.2056,
30,1315,6,22.062,5.0186,
30,1315,7,9.2028,5.5625,
30,1315,8,12.608,24.708,
30,1315,9,33.574001,5.1336,
30,1315,10,9.9784,5.8029,
30,1315,11,12.166,6.7067,
30,1315,12,5.5013,4.6162,
30,1315,13,11.622,5.1372,
30,1315,14,9.909,5.223,
30,1315,15,7.4783,8.1014,
30,1315,16,18.302999,5.2719,
30,1315,17,,,
30,1315,18,17.795,4.3588,
30,1315,19,11.155,4.915,
30,1315,20,17.886999,4.912,
30,1330,1,10.093,6.1372,
30,1330,2,22.091,5.5368,
30,1330,3,27.070999,5.1389,
30,1330,4,,4.8695,
30,1330,5,,5.4614,
30,1330,6,22.547001,5.2722,
30,1330,7,9.4945,5.7481,
30,1330,8,12.932,24.559,
30,1330,9,34.487999,5.3754,
30,1330,10,10.461,6.0742,
30,1330,11,12.877,7.0514,
30,1330,12,5.8165,4.6416,
30,1330,13,12.019,5.1491,
30,1330,14,10.436,5.488,
30,1330,15,7.9044,8.5523,
30,1330,16,19.612,5.526,
30,1330,17,,,
30,1330,18,18.879999,4.4866,
30,1330,19,11.358,5.1504,
30,1330,20,18.315001,5.111,
30,1345,1,10.432,6.399,
30,1345,2,23.038,5.7728,
30,1345,3,28.586,5.366,
30,1345,4,,4.9684,
30,1345,5,,5.7158,
30,1345,6,23.528,5.519,
30,1345,7,9.7267,5.9223,
30,1345,8,13.173,23.915001,
30,1345,9,35.456001,5.6138,
30,1345,10,10.896,6.3316,
30,1345,11,13.435,7.3683,
30,1345,12,6.1085,4.6714,
30,1345,13,12.291,5.1608,
30,1345,14,10.887,5.7372,
30,1345,15,8.2558,8.8545,
30,1345,16,20.422001,5.7702,
30,1345,17,,,
30,1345,18,19.004999,4.6233,
30,1345,19,11.62,5.38,
30,1345,20,17.51,5.3101,
30,1400,1,10.608,6.6393,
30,1400,2,22.690001,5.9977,
30,1400,3,27.528,5.592,
30,1400,4,,5.0717,
30,1400,5,,5.9694,
30,1400,6,17.958,5.743,
30,1400,7,9.7591,6.0911,
30,1400,8,13.03,23.52,
30,1400,9,32.827999,5.8493,
30,1400,10,11.195,6.5761,
30,1400,11,13.796,7.6655,
30,1400,12,6.3803,4.7052,
30,1400,13,12.401,5.1763,
30,1400,14,11.201,5.9695,
30,1400,15,8.4884,8.993,
30,1400,16,20.613001,5.995,
30,1400,17,,,
30,1400,18,19.093,4.7655,
30,1400,19,11.481,5.601,
30,1400,20,16.868,5.5066,
30,1415,1,10.691,6.8479,
30,1415,2,22.466999,6.2039,
30,1415,3,27.481001,5.8091,
30,1415,4,,5.1772,
30,1415,5,,6.2156,
30,1415,6,11.372,5.8801,
30,1415,7,9.6514,6.2469,
30,1415,8,12.82,23.162001,
30,1415,9,33.516998,6.0593,
30,1415,10,11.459,6.7985,
30,1415,11,14.305,7.9335,
30,1415,12,6.6341,4.7421,
30,1415,13,12.434,5.1869,
30,1415,14,11.405,6.1737,
30,1415,15,8.6751,9.1574,
30,1415,16,20.914,6.2022,
30,1415,17,,,
30,1415,18,19.101999,4.9083,
30,1415,19,11.387,5.8039,
30,1415,20,17.042999,5.6907,
30,1430,1,10.79,7.0371,
30,1430,2,21.927,6.3903,
30,1430,3,27.167,6.0111,
30,1430,4,,5.2853,
30,1430,5,,6.4396,
30,1430,6,10.427,5.9234,
30,1430,7,9.5166,6.3867,
30,1430,8,12.681,22.415001,
30,1430,9,33.173,6.2324,
30,1430,10,11.597,6.999,
30,1430,11,14.398,8.1622,
30,1430,12,6.8477,4.7775,
30,1430,13,12.397,5.192,
30,1430,14,11.502,6.3466,
30,1430,15,8.8379,9.2429,
30,1430,16,21.877001,6.3924,
30,1430,17,,,
30,1430,18,19.863001,5.0519,
30,1430,19,11.351,5.9798,
30,1430,20,17.48,5.8588,
30,1445,1,10.859,7.1936,
30,1445,2,20.867001,6.5647,
30,1445,3,25.688,6.1996,
30,1445,4,,5.3985,
30,1445,5,,6.6403,
30,1445,6,16.664,5.9208,
30,1445,7,9.3806,6.5173,
30,1445,8,12.531,22.780001,
30,1445,9,32.542999,6.3951,
30,1445,10,11.702,7.1825,
30,1445,11,14.543,8.3628,
30,1445,12,7.035,4.8178,
30,1445,13,12.284,5.1969,
30,1445,14,11.528,6.4931,
30,1445,15,8.9979,9.3423,
30,1445,16,22.468,6.5664,
30,1445,17,,,
30,1445,18,20.149,5.1917,
30,1445,19,11.133,6.136,
30,1445,20,17.922001,6.0155,
30,1500,1,10.842,7.3174,
30,1500,2,19.291,6.7163,
30,1500,3,23.431999,6.3729,
30,1500,4,,5.5113,
30,1500,5,,6.8161,
30,1500,6,19.011999,5.9062,
30,1500,7,9.3209,6.6286,
30,1500,8,12.177,20.045,
30,1500,9,27.825001,6.5362,
30,1500,10,11.432,7.3446,
30,1500,11,14.151,8.4724,
30,1500,12,7.1894,4.8605,
30,1500,13,12.022,5.2023,
30,1500,14,11.374,6.6025,
30,1500,15,9.017,9.1623,
30,1500,16,21.030001,6.7016,
30,1500,17,,,
30,1500,18,20.129,5.3249,
30,1500,19,10.995,6.2749,
30,1500,20,17.976999,6.1547,
30,1515,1,10.876,7.4139,
30,1515,2,19.077999,6.851,
30,1515,3,23.601,6.5304,
30,1515,4,,5.62,
30,1515,5,,6.9714,
30,1515,6,19.622999,5.898,
30,1515,7,9.2752,6.726,
30,1515,8,11.646,19.416,
30,1515,9,29.613001,6.6641,
30,1515,10,11.244,7.4709,
30,1515,11,13.916,8.4663,
30,1515,12,7.3183,4.9109,
30,1515,13,11.67,5.2142,
30,1515,14,11.215,6.6866,
30,1515,15,8.9406,9.0301,
30,1515,16,22.231001,6.7957,
30,1515,17,,,
30,1515,18,20.436001,5.4537,
30,1515,19,10.994,6.3911,
30,1515,20,19.056999,6.2733,
30,1530,1,11.153,7.5469,
30,1530,2,19.198,6.9706,
30,1530,3,23.002001,6.6654,
30,1530,4,,5.7233,
30,1530,5,,7.099,
30,1530,6,20.753,5.9053,
30,1530,7,9.3103,6.8249,
30,1530,8,11.647,19.226999,
30,1530,9,29.445,6.7621,
30,1530,10,11.55,7.5819,
30,1530,11,14.254,8.5809,
30,1530,12,7.4098,4.9579,
30,1530,13,11.654,5.2202,
30,1530,14,11.242,6.7518,
30,1530,15,9.0998,9.2069,
30,1530,16,23.563999,6.8889,
30,1530,17,,,
30,1530,18,21.17,5.5745,
30,1530,19,11.218,6.4853,
30,1530,20,19.802,6.376,
30,1545,1,10.663,7.6068,
30,1545,2,16.33,7.0912,
30,1545,3,18.635,6.7917,
30,1545,4,,5.8241,
30,1545,5,,7.2184,
30,1545,6,18.115999,5.9498,
30,1545,7,9.1169,6.9096,
30,1545,8,10.946,16.384001,
30,1545,9,23.202999,6.8742,
30,1545,10,10.929,7.6754,
30,1545,11,13.383,8.5541,
30,1545,12,7.4868,5.0112,
30,1545,13,11.341,5.2353,
30,1545,14,10.997,6.8135,
30,1545,15,8.9774,8.8396,
30,1545,16,19.184999,6.953,
30,1545,17,,,
30,1545,18,18.506001,5.6872,
30,1545,19,10.305,6.5808,
30,1545,20,17.202,6.4713,
30,1600,1,9.7976,7.5674,
30,1600,2,13.415,7.1785,
30,1600,3,17.118999,6.9033,
30,1600,4,,5.9197,
30,1600,5,,7.3207,
30,1600,6,14.869,6.0093,
30,1600,7,8.6839,6.9396,
30,1600,8,9.7154,14.175,
30,1600,9,20.753,6.9933,
30,1600,10,9.889,7.7248,
30,1600,11,12.062,8.2578,
30,1600,12,7.5232,5.0687,
30,1600,13,10.59,5.2534,
30,1600,14,10.404,6.8433,
30,1600,15,8.4985,8.2297,
30,1600,16,16.194,6.9627,
30,1600,17,,,
30,1600,18,15.734,5.7895,
30,1600,19,9.0114,6.6504,
30,1600,20,14.759,6.529,
30,1615,1,9.8744,7.5887,
30,1615,2,13.814,7.2124,
30,1615,3,19.278,6.9759,
30,1615,4,,6.0103,
30,1615,5,,7.3671,
30,1615,6,16.434,6.0724,
30,1615,7,8.4882,6.9485,
30,1615,8,9.7321,14.796,
30,1615,9,22.879999,7.0221,
30,1615,10,10.093,7.7476,
30,1615,11,11.684,8.0618,
30,1615,12,7.5351,5.1088,
30,1615,13,10.24,5.2598,
30,1615,14,10.052,6.8142,
30,1615,15,8.4094,8.208,
30,1615,16,16.295,6.9701,
30,1615,17,,,
30,1615,18,17.231001,5.8757,
30,1615,19,9.3427,6.6622,
30,1615,20,16.671,6.5474,
30,1630,1,9.3904,7.5494,
30,1630,2,12.382,7.2371,
30,1630,3,16.771999,7.0234,
30,1630,4,,6.0887,
30,1630,5,,7.3935,
30,1630,6,13.739,6.1286,
30,1630,7,8.2765,6.9522,
30,1630,8,9.1848,12.996,
30,1630,9,19.235001,7.0498,
30,1630,10,9.5707,7.7457,
30,1630,11,10.523,7.7925,
30,1630,12,7.5116,5.1634,
30,1630,13,9.8047,5.2728,
30,1630,14,9.6494,6.793,
30,1630,15,8.0247,7.7404,
30,1630,16,13.492,6.9569,
30,1630,17,,,
30,1630,18,14.881,5.9461,
30,1630,19,8.765,6.6677,
30,1630,20,14.619,6.5605,
30,1645,1,8.982,7.5082,
30,1645,2,11.709,7.2457,
30,1645,3,15.734,7.059,
30,1645,4,,6.159,
30,1645,5,,7.4003,
30,1645,6,13.037,6.1708,
30,1645,7,8.0501,6.9434,
30,1645,8,8.8125,12.137,
30,1645,9,15.872,7.0638,
30,1645,10,8.9166,7.7263,
30,1645,11,9.5682,7.4565,
30,1645,12,7.4783,5.2105,
30,1645,13,9.2944,5.2869,
30,1645,14,9.2138,6.7558,
30,1645,15,7.7656,7.4609,
30,1645,16,10.339,6.9252,
30,1645,17,,,
30,1645,18,13.863,5.9995,
30,1645,19,8.3363,6.6598,
30,1645,20,13.536,6.5539,
30,1700,1,8.5089,7.4444,
30,1700,2,10.549,7.2346,
30,1700,3,11.555,7.0773,
30,1700,4,,6.219,
30,1700,5,,7.3864,
30,1700,6,11.435,6.194,
30,1700,7,7.8105,6.9157,
30,1700,8,8.2645,9.6225,
30,1700,9,10.247,7.0585,
30,1700,10,8.0856,7.674,
30,1700,11,8.8396,7.1381,
30,1700,12,7.4149,5.2598,
30,1700,13,8.6714,5.3024,
30,1700,14,8.7265,6.7022,
30,1700,15,7.5248,7.1892,
30,1700,16,8.0753,6.8579,
30,1700,17,,,
30,1700,18,11.529,6.0371,
30,1700,19,7.714,6.6369,
30,1700,20,11.277,6.5317,
30,1715,1,8.083,7.3499,
30,1715,2,9.3539,7.2033,
30,1715,3,9.5595,7.079,
30,1715,4,,6.2669,
30,1715,5,,7.3509,
30,1715,6,8.98,6.1909,
30,1715,7,7.5651,6.8654,
30,1715,8,7.6322,7.7944,
30,1715,9,8.3988,7.0427,
30,1715,10,7.6061,7.5975,
30,1715,11,8.2985,6.8705,
30,1715,12,7.3453,5.3075,
30,1715,13,8.1316,5.3188,
30,1715,14,8.2866,6.6372,
30,1715,15,7.1788,6.8968,
30,1715,16,7.1008,6.7641,
30,1715,17,,,
30,1715,18,9.2629,6.0605,
30,1715,19,7.1675,6.5992,
30,1715,20,9.3842,6.4948,
30,1730,1,7.5336,7.2361,
30,1730,2,7.7623,7.1535,
30,1730,3,7.3176,7.0566,
30,1730,4,,6.3044,
30,1730,5,,7.296,
30,1730,6,7.3462,6.1621,
30,1730,7,7.3293,6.8041,
30,1730,8,7.1908,6.8218,
30,1730,9,7.2605,7.0093,
30,1730,10,7.2215,7.4986,
30,1730,11,7.8333,6.64,
30,1730,12,7.2549,5.3539,
30,1730,13,7.6879,5.3367,
30,1730,14,7.8767,6.5648,
30,1730,15,6.8475,6.5705,
30,1730,16,6.2805,6.6623,
30,1730,17,,,
30,1730,18,7.3534,6.0689,
30,1730,19,6.5057,6.5455,
30,1730,20,7.2937,6.4356,
30,1745,1,6.9898,7.0997,
30,1745,2,6.3857,7.0863,
30,1745,3,5.7109,7.0169,
30,1745,4,,6.3325,
30,1745,5,,7.2286,
30,1745,6,6.1555,6.1149,
30,1745,7,7.087,6.7383,
30,1745,8,6.7571,5.4219,
30,1745,9,5.7522,6.9739,
30,1745,10,6.8576,7.3896,
30,1745,11,7.3792,6.4333,
30,1745,12,7.1603,5.3953,
30,1745,13,7.2858,5.3555,
30,1745,14,7.4912,6.4851,
30,1745,15,6.5647,6.3028,
30,1745,16,5.2951,6.5509,
30,1745,17,,,
30,1745,18,5.6704,6.0613,
30,1745,19,5.8635,6.4802,
30,1745,20,5.7427,6.3593,
30,1800,1,6.5523,6.9485,
30,1800,2,5.4403,6.9957,
30,1800,3,4.5903,6.9563,
30,1800,4,,6.3476,
30,1800,5,,7.1434,
30,1800,6,5.3707,6.0518,
30,1800,7,6.8192,6.6618,
30,1800,8,6.3824,4.5116,
30,1800,9,4.8895,6.9186,
30,1800,10,6.5393,7.2754,
30,1800,11,6.9342,6.2246,
30,1800,12,7.0638,5.4294,
30,1800,13,6.8805,5.373,
30,1800,14,7.1104,6.3949,
30,1800,15,6.3115,6.0753,
30,1800,16,4.7071,6.4366,
30,1800,17,,,
30,1800,18,4.4749,6.0402,
30,1800,19,5.3356,6.3944,
30,1800,20,4.7205,6.2718,
30,1815,1,6.2558,6.8017,
30,1815,2,5.0219,6.8892,
30,1815,3,4.2851,6.8816,
30,1815,4,,6.3525,
30,1815,5,,7.0418,
30,1815,6,4.9551,5.9823,
30,1815,7,6.5895,6.5774,
30,1815,8,6.1052,4.0663,
30,1815,9,4.3443,6.8389,
30,1815,10,6.2954,7.157,
30,1815,11,6.5527,6.0265,
30,1815,12,6.97,5.4591,
30,1815,13,6.5223,5.3853,
30,1815,14,6.7588,6.2968,
30,1815,15,6.0912,5.8781,
30,1815,16,4.1579,6.3236,
30,1815,17,,,
30,1815,18,4.1193,6.0106,
30,1815,19,5.125,6.2959,
30,1815,20,4.4705,6.1818,
30,1830,1,5.9577,6.6565,
30,1830,2,4.3177,6.7793,
30,1830,3,2.9964,6.7968,
30,1830,4,,6.3484,
30,1830,5,,6.9319,
30,1830,6,4.1776,5.9096,
30,1830,7,6.3463,6.4929,
30,1830,8,5.7845,2.9244,
30,1830,9,3.1788,6.7503,
30,1830,10,6.033,7.0392,
30,1830,11,6.1631,5.8446,
30,1830,12,6.8665,5.4859,
30,1830,13,6.1971,5.3992,
30,1830,14,6.4258,6.1977,
30,1830,15,5.8874,5.6806,
30,1830,16,3.5746,6.2144,
30,1830,17,,,
30,1830,18,2.4713,5.9735,
30,1830,19,4.6756,6.1967,
30,1830,20,3.3504,6.0905,
30,1845,1,5.6929,6.5137,
30,1845,2,3.9169,6.6696,
30,1845,3,2.7409,6.7107,
30,1845,4,,6.3372,
30,1845,5,,6.821,
30,1845,6,3.8002,5.835,
30,1845,7,6.1011,6.407,
30,1845,8,5.5109,2.6353,
30,1845,9,2.8744,6.664,
30,1845,10,5.8317,6.9222,
30,1845,11,5.8411,5.6778,
30,1845,12,6.7569,5.5088,
30,1845,13,5.8854,5.4129,
30,1845,14,6.1205,6.1,
30,1845,15,5.6922,5.5132,
30,1845,16,3.1822,6.1065,
30,1845,17,,,
30,1845,18,2.3866,5.9309,
30,1845,19,4.4039,6.0977,
30,1845,20,3.0786,6.0016,
30,1900,1,5.4992,6.3806,
30,1900,2,3.6644,6.5605,
30,1900,3,2.3534,6.619,
30,1900,4,,6.3211,
30,1900,5,,6.7068,
30,1900,6,3.4848,5.7595,
30,1900,7,5.898,6.3215,
30,1900,8,5.3215,2.1449,
30,1900,9,2.3847,6.5648,
30,1900,10,5.6395,6.8074,
30,1900,11,5.5303,5.5295,
30,1900,12,6.6605,5.5274,
30,1900,13,5.6096,5.4246,
30,1900,14,5.8454,5.999,
30,1900,15,5.5267,5.3692,
30,1900,16,2.9025,6.0019,
30,1900,17,,,
30,1900,18,1.8941,5.8822,
30,1900,19,4.2744,5.9952,
30,1900,20,2.804,5.9122,
30,1915,1,5.2445,6.2485,
30,1915,2,3.1348,6.4546,
30,1915,3,1.1326,6.5271,
30,1915,4,,6.2998,
30,1915,5,,6.5954,
30,1915,6,2.9003,5.6878,
30,1915,7,5.667,6.239,
30,1915,8,5.0079,0.98955,
30,1915,9,1.3314,6.4725,
30,1915,10,5.4286,6.6909,
30,1915,11,5.2024,5.3753,
30,1915,12,6.5616,5.5473,
30,1915,13,5.3081,5.4376,
30,1915,14,5.5606,5.9006,
30,1915,15,5.359,5.2034,
30,1915,16,2.3608,5.9015,
30,1915,17,,,
30,1915,18,0.67242,5.8321,
30,1915,19,3.714,5.8985,
30,1915,20,1.635,5.8261,
30,1930,1,5.0438,6.119,
30,1930,2,2.7553,6.3448,
30,1930,3,0.98723,6.4275,
30,1930,4,,6.2691,
30,1930,5,,6.4745,
30,1930,6,2.35,5.6126,
30,1930,7,5.4353,6.1519,
30,1930,8,4.7044,0.2694,
30,1930,9,0.31055,6.366,
30,1930,10,5.198,6.569,
30,1930,11,4.8904,5.2191,
30,1930,12,6.4621,5.5617,
30,1930,13,5.0094,5.4486,
30,1930,14,5.2685,5.8016,
30,1930,15,5.1726,5.0029,
30,1930,16,1.8254,5.7979,
30,1930,17,,,
30,1930,18,0.05376,5.7784,
30,1930,19,3.4446,5.8044,
30,1930,20,1.2908,5.7392,
30,1945,1,4.9661,5.9888,
30,1945,2,2.8409,6.2336,
30,1945,3,1.6919,6.3324,
30,1945,4,,6.2306,
30,1945,5,,6.3636,
30,1945,6,2.8995,5.5378,
30,1945,7,5.3059,6.0588,
30,1945,8,4.7448,1.6727,
30,1945,9,1.7903,6.2522,
30,1945,10,5.1836,6.4626,
30,1945,11,4.7937,5.0909,
30,1945,12,6.3673,5.5681,
30,1945,13,4.8164,5.4589,
30,1945,14,5.0554,5.6989,
30,1945,15,5.0542,4.9571,
30,1945,16,2.3651,5.7026,
30,1945,17,,,
30,1945,18,1.1207,5.7237,
30,1945,19,3.6133,5.7086,
30,1945,20,1.6425,5.6562,
30,2000,1,4.8591,5.89,
30,2000,2,3.195,6.1336,
30,2000,3,2.4028,6.2411,
30,2000,4,,6.1966,
30,2000,5,,6.2585,
30,2000,6,3.2564,5.4598,
30,2000,7,5.2508,5.9848,
30,2000,8,4.8547,2.1728,
30,2000,9,2.3733,6.1397,
30,2000,10,5.2,6.3663,
30,2000,11,4.7109,5.0225,
30,2000,12,6.2651,5.5668,
30,2000,13,4.7792,5.4701,
30,2000,14,4.9515,5.61,
30,2000,15,5.0135,4.983,
30,2000,16,2.5995,5.6207,
30,2000,17,,,
30,2000,18,1.7013,5.6668,
30,2000,19,3.968,5.6151,
30,2000,20,2.507,5.5766,
30,2015,1,4.7287,5.8029,
30,2015,2,3.1947,6.0496,
30,2015,3,2.1487,6.158,
30,2015,4,,6.1638,
30,2015,5,,6.1623,
30,2015,6,2.9724,5.3942,
30,2015,7,5.1272,5.922,
30,2015,8,4.7492,1.7605,
30,2015,9,1.8808,6.0496,
30,2015,10,5.0814,6.2822,
30,2015,11,4.4951,4.9498,
30,2015,12,6.186,5.5754,
30,2015,13,4.6906,5.474,
30,2015,14,4.8358,5.5241,
30,2015,15,4.9403,4.8988,
30,2015,16,2.2126,5.5418,
30,2015,17,,,
30,2015,18,1.1311,5.6115,
30,2015,19,3.8715,5.5286,
30,2015,20,2.3287,5.5048,
30,2030,1,4.6405,5.7275,
30,2030,2,3.0132,5.9794,
30,2030,3,1.802,6.0844,
30,2030,4,,6.1319,
30,2030,5,,6.0809,
30,2030,6,2.7099,5.3426,
30,2030,7,5.0015,5.8679,
30,2030,8,4.6362,1.3986,
30,2030,9,1.3782,5.9883,
30,2030,10,4.9502,6.206,
30,2030,11,4.3338,4.8741,
30,2030,12,6.1167,5.5854,
30,2030,13,4.5558,5.4796,
30,2030,14,4.6981,5.4538,
30,2030,15,4.8483,4.8202,
30,2030,16,1.994,5.4729,
30,2030,17,,,
30,2030,18,0.90554,5.5556,
30,2030,19,3.7075,5.4607,
30,2030,20,1.8382,5.4432,
30,2045,1,4.5014,5.6431,
30,2045,2,2.7093,5.9118,
30,2045,3,1.575,6.0168,
30,2045,4,,6.0994,
30,2045,5,,6.0047,
30,2045,6,2.671,5.2907,
30,2045,7,4.888,5.8183,
30,2045,8,4.5512,1.5679,
30,2045,9,1.4819,5.9296,
30,2045,10,4.8586,6.1318,
30,2045,11,4.2076,4.7948,
30,2045,12,6.0517,5.5927,
30,2045,13,4.426,5.4875,
30,2045,14,4.5658,5.3833,
30,2045,15,4.7624,4.7472,
30,2045,16,2.0162,5.4037,
30,2045,17,,,
30,2045,18,1.1643,5.5096,
30,2045,19,3.5753,5.3963,
30,2045,20,1.7715,5.3858,
30,2100,1,4.4344,5.5694,
30,2100,2,2.7189,5.8434,
30,2100,3,1.5159,5.9527,
30,2100,4,,6.0667,
30,2100,5,,5.9295,
30,2100,6,2.457,5.24,
30,2100,7,4.7939,5.7687,
30,2100,8,4.4463,1.1183,
30,2100,9,0.95043,5.8664,
30,2100,10,4.7575,6.0597,
30,2100,11,4.0598,4.7269,
30,2100,12,5.9838,5.5956,
30,2100,13,4.2991,5.4988,
30,2100,14,4.4428,5.3179,
30,2100,15,4.6929,4.6882,
30,2100,16,1.7138,5.3432,
30,2100,17,,,
30,2100,18,0.63974,5.4642,
30,2100,19,3.5148,5.3368,
30,2100,20,1.6125,5.3278,
30,2115,1,4.3111,5.4935,
30,2115,2,2.5052,5.777,
30,2115,3,1.2669,5.8898,
30,2115,4,,6.0321,
30,2115,5,,5.8605,
30,2115,6,2.2396,5.1896,
30,2115,7,4.6728,5.7204,
30,2115,8,4.2976,0.91134,
30,2115,9,0.9032,5.8084,
30,2115,10,4.655,5.991,
30,2115,11,3.9122,4.6544,
30,2115,12,5.9248,5.598,
30,2115,13,4.1475,5.508,
30,2115,14,4.3071,5.2544,
30,2115,15,4.6041,4.6037,
30,2115,16,1.6511,5.2831,
30,2115,17,,,
30,2115,18,0.20168,5.4204,
30,2115,19,3.3072,5.2804,
30,2115,20,1.2313,5.2759,
30,2130,1,4.247,5.4253,
30,2130,2,2.477,5.7106,
30,2130,3,1.2904,5.8286,
30,2130,4,,5.9987,
30,2130,5,,5.7913,
30,2130,6,2.1921,5.1409,
30,2130,7,4.5822,5.6697,
30,2130,8,4.2278,0.57166,
30,2130,9,0.54676,5.7416,
30,2130,10,4.5871,5.9222,
30,2130,11,3.7778,4.5803,
30,2130,12,5.8605,5.5979,
30,2130,13,4.0397,5.517,
30,2130,14,4.1952,5.1909,
30,2130,15,4.5438,4.5599,
30,2130,16,1.5332,5.2256,
30,2130,17,,,
30,2130,18,0.25346,5.3781,
30,2130,19,3.3666,5.2229,
30,2130,20,1.3757,5.2233,
30,2145,1,4.2271,5.3626,
30,2145,2,2.5892,5.6494,
30,2145,3,1.732,5.7701,
30,2145,4,,5.9657,
30,2145,5,,5.7253,
30,2145,6,2.3786,5.093,
30,2145,7,4.5122,5.6224,
30,2145,8,4.1896,1.1699,
30,2145,9,1.2959,5.6792,
30,2145,10,4.5777,5.8567,
30,2145,11,3.7274,4.5196,
30,2145,12,5.8013,5.5961,
30,2145,13,3.9528,5.524,
30,2145,14,4.102,5.1301,
30,2145,15,4.4798,4.5285,
30,2145,16,1.7666,5.1725,
30,2145,17,,,
30,2145,18,0.61309,5.3369,
30,2145,19,3.4003,5.1678,
30,2145,20,1.6608,5.1742,
30,2200,1,4.1859,5.3069,
30,2200,2,2.5015,5.5919,
30,2200,3,1.2098,5.7147,
30,2200,4,,5.932,
30,2200,5,,5.6636,
30,2200,6,2.1822,5.0484,
30,2200,7,4.4489,5.58,
30,2200,8,4.1379,0.7025,
30,2200,9,0.71056,5.6217,
30,2200,10,4.5053,5.7962,
30,2200,11,3.604,4.4772,
30,2200,12,5.7445,5.5927,
30,2200,13,3.8714,5.5323,
30,2200,14,4.0101,5.0732,
30,2200,15,4.4331,4.4627,
30,2200,16,1.5718,5.122,
30,2200,17,,,
30,2200,18,0.24605,5.296,
30,2200,19,3.3057,5.1158,
30,2200,20,1.3151,5.1271,
30,2215,1,4.1036,5.2506,
30,2215,2,2.4098,5.5383,
30,2215,3,1.3703,5.662,
30,2215,4,,5.8966,
30,2215,5,,5.6096,
30,2215,6,2.1072,5.0073,
30,2215,7,4.3718,5.5407,
30,2215,8,4.0978,0.95024,
30,2215,9,0.91351,5.5779,
30,2215,10,4.4496,5.7409,
30,2215,11,3.5492,4.4331,
30,2215,12,5.6996,5.591,
30,2215,13,3.7958,5.539,
30,2215,14,3.9204,5.023,
30,2215,15,4.3745,4.4237,
30,2215,16,1.5802,5.075,
30,2215,17,,,
30,2215,18,0.26149,5.257,
30,2215,19,3.2617,5.0699,
30,2215,20,1.4242,5.0851,
30,2230,1,4.1103,5.2022,
30,2230,2,2.5384,5.4869,
30,2230,3,1.6077,5.6112,
30,2230,4,,5.8641,
30,2230,5,,5.5552,
30,2230,6,2.2359,4.9655,
30,2230,7,4.3288,5.5029,
30,2230,8,4.1087,1.1666,
30,2230,9,1.3137,5.5284,
30,2230,10,4.4597,5.687,
30,2230,11,3.5225,4.3965,
30,2230,12,5.6473,5.5841,
30,2230,13,3.7568,5.5457,
30,2230,14,3.8658,4.9736,
30,2230,15,4.3465,4.4097,
30,2230,16,1.7523,5.0303,
30,2230,17,,,
30,2230,18,0.52143,5.22,
30,2230,19,3.3677,5.0233,
30,2230,20,1.733,5.0454,
30,2245,1,4.2818,5.1748,
