year,site,plot,date,rep,stage1,stage2,stage3,stage4,stage5,average,overall,
7,2,3,239,3,3,4,,,,3.5,3.75,
7,2,3,246,3,3,4,5,6,,4.5,4.25,
7,2,3,253,3,4,5,,,,4.5,4.5,
7,2,3,176,4,0,,,,,0,0,
7,2,3,184,4,1,,,,,1,1,
7,2,3,190,4,1,,,,,1,1,
7,2,3,197,4,1,,,,,1,1,
7,2,3,204,4,1,2,,,,1.5,1.25,
7,2,3,212,4,2,,,,,2,2,
7,2,3,219,4,2,3,,,,2.5,2.25,
7,2,3,225,4,2,3,4,5,,3.5,3,
7,2,3,232,4,2,3,4,5,,3.5,3.25,
7,2,3,239,4,3,4,5,6,,4.5,3.75,
7,2,3,246,4,3,4,5,6,,4.5,4.75,
7,2,3,253,4,5,6,,,,5.5,5.25,
7,2,3,176,5,0,,,,,0,0,
7,2,3,184,5,1,,,,,1,1,
7,2,3,190,5,1,,,,,1,1,
7,2,3,197,5,1,2,,,,1.5,1.5,
7,2,3,204,5,1,2,,,,1.5,1.75,
7,2,3,212,5,2,3,,,,2.5,2.5,
7,2,3,219,5,2,3,,,,2.5,2.75,
7,2,3,225,5,2,3,4,,,3,3.5,
7,2,3,232,5,3,4,5,6,,4.5,4.75,
7,2,3,239,5,4,5,6,,,5,4.75,
7,2,3,246,5,4,5,6,,,5,5.25,
7,2,3,253,5,6,,,,,6,6,
7,2,4,176,1,0,,,,,0,0,
7,2,4,184,1,1,,,,,1,1,
7,2,4,190,1,1,,,,,1,1,
7,2,4,197,1,1,,,,,1,1,
7,2,4,204,1,2,,,,,2,1,
7,2,4,212,1,1,2,,,,1.5,1.5,
7,2,4,219,1,2,3,,,,2.5,2.25,
7,2,4,225,1,2,3,4,,,3,2.75,
7,2,4,232,1,3,4,5,,,4,4,
7,2,4,239,1,3,4,5,6,,4.5,4.25,
7,2,4,246,1,3,4,5,6,,4.5,4.5,
7,2,4,253,1,4,5,6,,,5,5.25,
7,2,4,184,2,0,,,,,0,0,
7,2,4,190,2,1,,,,,1,1,
7,2,4,197,2,1,,,,,1,1,
7,2,4,204,2,1,2,,,,1.5,1.5,
7,2,4,212,2,1,2,,,,1.5,1.5,
7,2,4,219,2,2,3,4,,,3,3,
7,2,4,225,2,2,3,,,,2.5,2.25,
7,2,4,232,2,2,3,4,,,3,2.75,
7,2,4,239,2,2,3,4,5,6,4,3.5,
7,2,4,246,2,3,4,5,,,4,3.75,
7,2,4,253,2,4,,,,,4,4,
7,2,4,176,3,0,,,,,0,0,
7,2,4,184,3,1,,,,,1,1,
7,2,4,190,3,1,,,,,1,1,
7,2,4,197,3,1,,,,,1,1,
7,2,4,204,3,1,,,,,1,1,
7,2,4,212,3,1,2,,,,1.5,1.25,
7,2,4,219,3,2,3,,,,2.5,2.25,
7,2,4,225,3,2,3,,,,2.5,2.25,
7,2,4,232,3,2,3,4,5,,3.5,4,
7,2,4,239,3,2,3,4,5,6,4,4,
7,2,4,246,3,3,4,5,6,,4.5,4.5,
7,2,4,253,3,3,4,5,,,4,4.5,
7,2,4,176,4,0,,,,,0,0,
7,2,4,184,4,1,,,,,1,1,
7,2,4,190,4,1,,,,,1,1,
7,2,4,197,4,1,,,,,1,1,
7,2,4,204,4,1,2,,,,1.5,1.25,
7,2,4,212,4,2,,,,,2,2,
7,2,4,219,4,2,3,4,,,3,3,
7,2,4,225,4,3,4,5,,,4,3.75,
7,2,4,232,4,5,6,,,,5.5,5.25,
7,2,4,239,4,5,6,,,,5.5,5.25,
7,2,4,246,4,5,6,,,,5.5,5.25,
7,2,4,253,4,5,6,,,,5.5,5.25,
7,2,4,176,5,0,,,,,0,0,
7,2,4,184,5,1,,,,,1,1,
7,2,4,190,5,1,,,,,1,1,
7,2,4,197,5,1,,,,,1,1,
7,2,4,204,5,1,2,,,,1.5,1.25,
7,2,4,212,5,2,3,,,,2.5,2.25,
7,2,4,219,5,2,3,4,5,,3.5,3,
7,2,4,225,5,2,3,4,5,,3.5,3.25,
7,2,4,232,5,3,4,5,,,4,3.75,
7,2,4,239,5,5,6,,,,5.5,5.25,
7,2,4,246,5,5,6,,,,5.5,5.25,
7,2,4,253,5,5,6,,,,5.5,5.5,
7,2,5,169,1,0,,,,,0,0,
7,2,5,176,1,1,,,,,1,1,
7,2,5,184,1,1,,,,,1,1,
7,2,5,190,1,1,,,,,1,1,
7,2,5,197,1,1,,,,,1,1,
7,2,5,204,1,2,,,,,2,2,
7,2,5,212,1,2,3,,,,2.5,2.25,
7,2,5,219,1,2,3,4,,,3,3.25,
7,2,5,225,1,3,4,,,,3.5,3.75,
7,2,5,232,1,5,,,,,5,5,
7,2,5,239,1,5, , ,,,5,5,
7,2,5,246,1,5,6,,,,5.5,5.25,
7,2,5,253,1,5,6,,,,5.5,5.75,
7,2,5,169,2,0,,,,,0,0,
7,2,5,176,2,1,,,,,1,1,
7,2,5,184,2,1,,,,,1,1,
7,2,5,190,2,1,,,,,1,1,
7,2,5,197,2,1,2,,,,1.5,1.25,
7,2,5,204,2,2,,,,,2,2,
7,2,5,212,2,2,,,,,2,2,
7,2,5,219,2,2,3,,,,2.5,2.5,
7,2,5,225,2,2,3,4,,,3,3.5,
7,2,5,232,2,3,4,5,,,4,4,
7,2,5,239,2,3,5,6, ,,4.666666667,5.25,
7,2,5,246,2,5,6,,,,5.5,5.25,
7,2,5,253,2,5,6,,,,5.5,5.25,
7,2,5,169,3,0,,,,,0,0,
7,2,5,176,3,1,,,,,1,1,
7,2,5,184,3,1,,,,,1,1,
7,2,5,190,3,1,,,,,1,1,
7,2,5,197,3,1,2,,,,1.5,1.25,
7,2,5,204,3,2,,,,,2,2,
7,2,5,212,3,2,3,,,,2.5,2.25,
7,2,5,219,3,2,3,4,,,3,3.25,
7,2,5,225,3,3,4,,,,3.5,3.75,
7,2,5,232,3,3,4,5,,,4,4,
7,2,5,239,3,3,4,5,6,,4.5,4.75,
7,2,5,246,3,5,6,,,,5.5,5.5,
7,2,5,253,3,5,6,,,,5.5,5.75,
7,2,5,176,4,0,,,,,0,0,
7,2,5,184,4,1,,,,,1,1,
7,2,5,190,4,1,,,,,1,1,
7,2,5,197,4,1,,,,,1,1,
7,2,5,204,4,1,2,,,,1.5,1.25,
7,2,5,212,4,2,,,,,2,2,
7,2,5,219,4,2,3,,,,2.5,2.25,
7,2,5,225,4,2,3,4,,,3,2.75,
7,2,5,232,4,3,4,5,,,4,4.25,
7,2,5,239,4,5,6,,,,5.5,5.25,
7,2,5,246,4,5,6,,,,5.5,5.75,
7,2,5,253,4,5,6,,,,5.5,5.75,
7,2,5,169,5,0,,,,,0,0,
7,2,5,176,5,1,,,,,1,1,
7,2,5,184,5,1,,,,,1,1,
7,2,5,190,5,1,,,,,1,1,
7,2,5,197,5,1,,,,,1,1,
7,2,5,204,5,1,2,,,,1.5,1.5,
7,2,5,212,5,2,3,,,,2.5,2.25,
7,2,5,219,5,2,3,4,5,,3.5,3.75,
7,2,5,225,5,2,3,4,5,6,4,4,
7,2,5,232,5,4,5,6,,,5,5.25,
7,2,5,239,5,4,5,,,,4.5,4.75,
7,2,5,246,5,5,6,,,,5.5,5.25,
7,2,5,253,5,5,6,,,,5.5,5.25,
7,2,6,176,1,0,,,,,0,0,
7,2,6,184,1,1,,,,,1,1,
7,2,6,190,1,1,,,,,1,1,
7,2,6,197,1,1,,,,,1,1,
7,2,6,204,1,2,,,,,2,2,
7,2,6,212,1,2,,,,,2,2,
7,2,6,219,1,2,3,,,,2.5,2.25,
7,2,6,225,1,2,3,4,,,3,2.75,
7,2,6,232,1,5,6,,,,5.5,5.25,
7,2,6,239,1,5,6, ,,,5.5,5.25,
7,2,6,246,1,5,6,,,,5.5,5.25,
7,2,6,253,1,5,6,,,,5.5,5.75,
7,2,6,184,2,0,,,,,0,0,
7,2,6,190,2,1,,,,,1,1,
7,2,6,197,2,1,,,,,1,1,
7,2,6,204,2,1,,,,,1,1,
7,2,6,212,2,1,2,,,,1.5,1.5,
7,2,6,219,2,2,3,,,,2.5,2.5,
7,2,6,225,2,2,3,4,,,3,2.5,
7,2,6,232,2,5,6,,,,5.5,5.25,
7,2,6,239,2,3,5,6,,,4.666666667,5,
7,2,6,246,2,5,6,,,,5.5,5.25,
7,2,6,253,2,5,6,,,,5.5,5.25,
7,2,6,176,3,0,,,,,0,0,
7,2,6,184,3,1,,,,,1,1,
7,2,6,190,3,1,,,,,1,1,
7,2,6,197,3,1,,,,,1,1,
7,2,6,204,3,2,,,,,2,2,
7,2,6,212,3,2,3,,,,2.5,2.25,
7,2,6,219,3,2,3,4,,,3,2.5,
7,2,6,225,3,3,4,,,,3.5,3.5,
7,2,6,232,3,3,4,,,,3.5,3.75,
7,2,6,239,3,5,6, ,,,5.5,5.25,
7,2,6,246,3,5,6,,,,5.5,5.75,
7,2,6,253,3,5,6,,,,5.5,5.75,
7,2,6,176,4,0,,,,,0,0,
7,2,6,184,4,1,,,,,1,1,
7,2,6,190,4,1,,,,,1,1,
7,2,6,197,4,1,,,,,1,1,
7,2,6,204,4,1,2,,,,1.5,1.25,
7,2,6,212,4,2,3,,,,2.5,2.25,
7,2,6,219,4,2,3,4,,,3,2.5,
7,2,6,225,4,2,3,4,,,3,2.5,
7,2,6,232,4,2,3,4,5,,3.5,3.75,
7,2,6,239,4,3,4,5,,,4,1.25,
7,2,6,246,4,4,5,,,,4.5,4.75,
7,2,6,253,4,4,5,,,,4.5,4.25,
7,2,6,176,5,0,,,,,0,0,
7,2,6,184,5,1,,,,,1,1,
7,2,6,190,5,1,,,,,1,1,
7,2,6,197,5,1,,,,,1,1,
7,2,6,204,5,1,2,,,,1.5,1.25,
7,2,6,212,5,1,2,,,,1.5,1.75,
7,2,6,219,5,1,2,3,,,2,2,
7,2,6,225,5,2,3,4,,,3,2.75,
7,2,6,232,5,2,3,4,,,3,2.75,
7,2,6,239,5,2,3,4,,,3,3.5,
7,2,6,246,5,3,4,5,,,4,4.25,
7,2,6,253,5,3,4,,,,3.5,3.75,
7,2,7,176,1,1,,,,,1,1,
7,2,7,197,1,0,,,,,0,0,
7,2,7,204,1,1,,,,,1,1,
7,2,7,212,1,1,,,,,1,1,
7,2,7,219,1,1,2,,,,1.5,1.5,
7,2,7,225,1,1,2,,,,1.5,1.5,
7,2,7,232,1,2,3,4,,,3,2.5,
7,2,7,239,1,2,3,4,5,,3.5,3.75,
7,2,7,246,1,3,4,,,,3.5,3.75,
7,2,7,253,1,3,4,5,,,4,4,
7,2,7,197,2,0,,,,,0,0,
7,2,7,204,2,1,2,,,,1.5,1.25,
7,2,7,212,2,1,2,,,,1.5,1.5,
7,2,7,219,2,2,3,,,,2.5,2.5,
7,2,7,225,2,2,3,,,,2.5,2.5,
7,2,7,232,2,2,3,4,,,3,2.75,
7,2,7,239,2,3,4,5,6,,4.5,4.5,
7,2,7,246,2,4,5,6,,,5,4.75,
7,2,7,253,2,4,5,6,,,5,4.75,
7,2,7,197,3,0,,,,,0,0,
7,2,7,204,3,1,2,,,,1.5,1.25,
7,2,7,212,3,2,3,,,,2.5,2.25,
7,2,7,219,3,2,3,,,,2.5,2.25,
7,2,7,225,3,2,3,4,,,3,2.75,
7,2,7,232,3,2,3,4,5,,3.5,3.5,
7,2,7,239,3,3,4,5,6,,4.5,3.75,
7,2,7,246,3,3,4,5,6,,4.5,4.25,
7,2,7,253,3,6,,,,,6,6,
7,2,7,197,4,0,,,,,0,0,
7,2,7,204,4,1,,,,,1,1,
7,2,7,212,4,1,2,,,,1.5,1.25,
7,2,7,219,4,1,2,3,,,2,2,
7,2,7,225,4,2,3,,,,2.5,2.5,
7,2,7,232,4,2,3,,,,2.5,2.5,
7,2,7,239,4,3,4,,,,3.5,3.5,
7,2,7,246,4,3,4,,,,3.5,3.75,
7,2,7,253,4,,,,,,#DIV/0!,,
7,2,7,197,5,0,,,,,0,0,
7,2,7,204,5,1,2,,,,1.5,1.25,
7,2,7,212,5,1,2,3,,,2,2,
7,2,7,219,5,2,3,,,,2.5,2.25,
7,2,7,225,5,2,5,,,,3.5,3,
7,2,7,232,5,3,4,5,6,,4.5,4.5,
7,2,7,239,5,2,3,4,5,6,4,2.75,
7,2,7,246,5,3,4,5,6,,4.5,4.25,
7,2,7,253,5,3,4,5,6,,4.5,4.5,
7,2,8,169,1,0,,,,,0,0,
7,2,8,176,1,1,,,,,1,1,
7,2,8,184,1,1,,,,,1,1,
7,2,8,190,1,1,,,,,1,1,
7,2,8,197,1,1,,,,,1,1,
7,2,8,204,1,1,2,,,,1.5,1.25,
7,2,8,212,1,2,3,,,,2.5,2.25,
7,2,8,219,1,2,3,4,5,6,4,3.75,
7,2,8,225,1,3,4,,,,3.5,3.25,
7,2,8,232,1,3,4,5,6,,4.5,4.25,
7,2,8,239,1,3,5,6, ,,4.666666667,5,
7,2,8,246,1,3,5,6,,,4.666666667,5,
7,2,8,253,1,6,,,,,6,6,
7,2,8,176,2,0,,,,,0,0,
7,2,8,184,2,1,,,,,1,1,
7,2,8,190,2,1,,,,,1,1,
7,2,8,197,2,1,,,,,1,1,
7,2,8,204,2,1,2,,,,1.5,1.25,
7,2,8,212,2,2,3,,,,2.5,1.5,
7,2,8,219,2,2,3,4,,,3,3.25,
7,2,8,225,2,3,4,,,,3.5,3.5,
7,2,8,232,2,3,4,,,,3.5,3.75,
7,2,8,239,2,3,4,5,6,,4.5,4.5,
7,2,8,246,2,4,5,6,,,5,4.75,
7,2,8,253,2,4,5,6,,,5,5,
7,2,8,176,3,0,,,,,0,0,
7,2,8,184,3,1,,,,,1,1,
7,2,8,190,3,1,,,,,1,1,
7,2,8,197,3,1,,,,,1,1,
7,2,8,204,3,2,,,,,2,2,
7,2,8,212,3,2,3,,,,2.5,1.5,
7,2,8,219,3,3,4,,,,3.5,3.25,
7,2,8,225,3,3,4,,,,3.5,3.25,
7,2,8,232,3,4,5,,,,4.5,4.5,
7,2,8,239,3,5,,,,,5,5,
7,2,8,246,3,5,,,,,5,5,
7,2,8,253,3,5,6,,,,5.5,5.25,
7,2,8,184,4,0,,,,,0,0,
7,2,8,190,4,1,,,,,1,1,
7,2,8,197,4,1,,,,,1,1,
7,2,8,204,4,1,,,,,1,1,
7,2,8,212,4,2,,,,,2,2.75,
7,2,8,219,4,2,3,,,,2.5,2.25,
7,2,8,225,4,2,3,4,,,3,2.75,
7,2,8,232,4,3,4,,,,3.5,3.75,
7,2,8,239,4,3,4,5,,,4,4.75,
7,2,8,246,4,3,4,5,,,4,4.5,
7,2,8,253,4,5,6,,,,5.5,5.25,
7,2,8,176,5,0,,,,,0,0,
7,2,8,184,5,1,,,,,1,1,
7,2,8,190,5,1,,,,,1,1,
7,2,8,197,5,1,,,,,1,1,
7,2,8,204,5,1,2,,,,1.5,1.75,
7,2,8,212,5,2,3,,,,2.5,2.25,
7,2,8,219,5,3,4,,,,3.5,3.75,
7,2,8,225,5,3,4,5,6,,4.5,4.25,
7,2,8,232,5,5,6,,,,5.5,5.25,
7,2,8,239,5,5,6,,,,5.5,5.5,
7,2,8,246,5,5,6,,,,5.5,5.75,
7,2,8,253,5,6,,,,,6,6,
7,2,9,169,1,0,,,,,0,0,
7,2,9,176,1,1,,,,,1,1,
7,2,9,184,1,1,,,,,1,1,
7,2,9,190,1,1,,,,,1,1,
7,2,9,197,1,1,2,,,,1.5,1.25,
7,2,9,204,1,1,2,,,,1.5,1.75,
7,2,9,212,1,2,3,,,,2.5,2.25,
7,2,9,219,1,2,3,4,5,,3.5,3.75,
7,2,9,225,1,3,4,5,,,4,4,
7,2,9,232,1,3,4,5,6,,4.5,4.5,
7,2,9,239,1,3,4,5,6,,4.5,4.75,
7,2,9,246,1,4,5,6,,,5,5,
7,2,9,253,1,5,6,,,,5.5,5.5,
7,2,9,169,2,0,,,,,0,0,
7,2,9,176,2,0,,,,,0,0,
7,2,9,184,2,1,,,,,1,1,
7,2,9,190,2,1,,,,,1,1,
7,2,9,197,2,1,,,,,1,1,
7,2,9,204,2,2,,,,,2,2,
7,2,9,212,2,1,2,,,,1.5,1.5,
7,2,9,219,2,2,3,,,,2.5,2.25,
7,2,9,225,2,2,3,,,,2.5,2.25,
7,2,9,232,2,2,3,,,,2.5,2.5,
7,2,9,239,2,2,3,4,,,3,3.25,
7,2,9,246,2,3,4,5,6,,4.5,4.25,
7,2,9,253,2,4,5,6,,,5,4.25,
7,2,9,176,3,0,,,,,0,0,
7,2,9,184,3,1,,,,,1,1,
7,2,9,190,3,1,,,,,1,1,
7,2,9,197,3,1,,,,,1,1,
7,2,9,204,3,1, ,,,,1,1,
7,2,9,212,3,1,2,,,,1.5,1.5,
7,2,9,219,3,2,,,,,2,2,
7,2,9,225,3,2,3,,,,2.5,2.5,
7,2,9,232,3,2,3,4,5,,3.5,3.75,
7,2,9,239,3,3,4,5,,,4,4.5,
7,2,9,246,3,3,4,5,,,4,4.75,
7,2,9,253,3,4,5,,,,4.5,4.25,
7,2,9,176,4,0,,,,,0,0,
7,2,9,184,4,1,,,,,1,1,
7,2,9,190,4,1,,,,,1,1,
7,2,9,197,4,1,,,,,1,1,
7,2,9,204,4,2, , ,,,2,2,
7,2,9,212,4,2,3,,,,2.5,2.75,
7,2,9,219,4,3,4,,,,3.5,3.75,
7,2,9,225,4,3,4,,,,3.5,3.75,
7,2,9,232,4,4,5,,,,4.5,4.5,
7,2,9,239,4,5,6,,,,5.5,5.25,
7,2,9,246,4,5,6,,,,5.5,5.25,
7,2,9,253,4,5,6,,,,5.5,5.5,
7,2,9,176,5,0,,,,,0,0,
7,2,9,184,5,1,,,,,1,1,
7,2,9,190,5,1,,,,,1,1,
7,2,9,197,5,1,,,,,1,1,
7,2,9,204,5,1,2,,,,1.5,1.5,
7,2,9,212,5,2,3,,,,2.5,2.25,
7,2,9,219,5,2,3,,,,2.5,2.5,
7,2,9,225,5,2,3,4,5,,3.5,3,
7,2,9,232,5,3,4,5,,,4,4.25,
7,2,9,239,5,3,4,5,6,,4.5,4.5,
7,2,9,246,5,5,6,,,,5.5,5.75,
7,2,9,253,5,5,6,,,,5.5,5.75,
7,2,10,184,1,0,,,,,0,0,
7,2,10,190,1,1,,,,,1,1,
7,2,10,197,1,1,,,,,1,1,
7,2,10,204,1,1,2,,,,1.5,1.25,
7,2,10,212,1,1,2,,,,1.5,1.25,
7,2,10,219,1,2,3,,,,2.5,2.25,
7,2,10,225,1,2,3,4,,,3,2.5,
7,2,10,232,1,2,3,4,5,,3.5,3.75,
7,2,10,239,1,3,4,5,,,4,3.75,
7,2,10,246,1,3,4,5,,,4,4.5,
7,2,10,253,1,4,5,6,,,5,4.5,
7,2,10,176,2,0,,,,,0,0,
7,2,10,184,2,1,,,,,1,1,
7,2,10,190,2,1,,,,,1,1,
7,2,10,197,2,1,,,,,1,1,
7,2,10,204,2,2,,,,,2,2,
7,2,10,212,2,1,2,3,,,2,2,
7,2,10,219,2,2,3,,,,2.5,2.25,
7,2,10,225,2,2,3,4,,,3,2.75,
7,2,10,232,2,3,4,5,,,4,4.25,
7,2,10,239,2,3,4,5,,,4,4.5,
7,2,10,246,2,4,5,6,,,5,4.75,
7,2,10,253,2,5,6,,,,5.5,5.25,
7,2,10,176,3,0,,,,,0,0,
7,2,10,184,3,1,,,,,1,1,
7,2,10,190,3,1,,,,,1,1,
7,2,10,197,3,1,,,,,1,1,
7,2,10,204,3,1,2,,,,1.5,1.5,
7,2,10,212,3,2,3,,,,2.5,2.25,
7,2,10,219,3,2,3,,,,2.5,2.5,
7,2,10,225,3,3,4,,,,3.5,3.25,
7,2,10,232,3,2,3,4,5,6,4,4,
7,2,10,239,3,3,4,5,,,4,4,
7,2,10,246,3,5,6,,,,5.5,4.5,
7,2,10,253,3,4,5,,,,4.5,4.75,
7,2,10,176,4,0,,,,,0,0,
7,2,10,184,4,1,,,,,1,1,
7,2,10,190,4,1,,,,,1,1,
7,2,10,197,4,1,,,,,1,1,
7,2,10,204,4,1,,,,,1,1,
7,2,10,212,4,1,2,,,,1.5,1.25,
7,2,10,219,4,2,3,,,,2.5,2.5,
7,2,10,225,4,2,3,4,5,,3.5,3.25,
7,2,10,232,4,2,3,4,5,,3.5,3.75,
7,2,10,239,4,4,5,6,,,5,4.5,
7,2,10,246,4,5,6,,,,5.5,5.5,
7,2,10,253,4,6,,,,,6,6,
7,2,10,176,5,0,,,,,0,0,
7,2,10,184,5,1,,,,,1,1,
7,2,10,190,5,1,,,,,1,1,
7,2,10,197,5,1,,,,,1,1,
7,2,10,204,5,2,,,,,2,2,
7,2,10,212,5,2,,,,,2,2,
7,2,10,219,5,2,3,,,,2.5,2.25,
7,2,10,225,5,2,3,4,,,3,2.5,
7,2,10,232,5,3,4,5,6,,4.5,4.75,
7,2,10,239,5,2,3,4,,,3,3,
7,2,10,246,5,3,4,5,,,4,3.75,
7,3,1,177,1,0,,,,,0,0,
7,3,1,183,1,1,,,,,1,1,
7,3,1,191,1,1,,,,,1,1,
7,3,1,198,1,1,,,,,1,1,
7,3,1,205,1,1,2,,,,1.5,1.25,
7,3,1,213,1,1,2,,,,1.5,1.5,
7,3,1,220,1,2,3,,,,2.5,2.25,
7,3,1,227,1,2,3,,,,2.5,2.25,
7,3,1,233,1,2,3,4,5,6,4,4,
7,3,1,240,1,3,4,5,,,4,4.25,
7,3,1,247,1,4,5,6,,,5,5,
7,3,1,254,1,5,6,,,,5.5,5.75,
7,3,1,183,2,0,,,,,0,0,
7,3,1,191,2,1,,,,,1,1,
7,3,1,198,2,1,,,,,1,1,
7,3,1,205,2,1,,,,,1,1,
7,3,1,213,2,1,2,,,,1.5,1.25,
7,3,1,220,2,2,,,,,2,2,
7,3,1,227,2,2,3,,,,2.5,2.25,
7,3,1,233,2,2,4,,,,3,2.25,
7,3,1,240,2,3,4,,,,3.5,3.25,
7,3,1,247,2,3,4,5,6,,4.5,4.25,
7,3,1,254,2,3,4,5,6,,4.5,4,
7,3,1,183,3,0,,,,,0,0,
7,3,1,191,3,1,,,,,1,1,
7,3,1,198,3,1,,,,,1,1,
7,3,1,205,3,1,,,,,1,1,
7,3,1,213,3,2,,,,,2,2,
7,3,1,220,3,2,,,,,2,2,
7,3,1,227,3,2,3,,,,2.5,2.25,
7,3,1,233,3,3,4,,,,3.5,3.5,
7,3,1,240,3,3,4,,,,3.5,3.5,
7,3,1,247,3,4,5,,,,4.5,4.25,
7,3,1,254,3,5,,,,,5,5,
7,3,1,177,4,0,,,,,0,0,
7,3,1,183,4,1,,,,,1,1,
7,3,1,191,4,1,,,,,1,1,
7,3,1,198,4,1,,,,,1,1,
7,3,1,205,4,1,2,,,,1.5,1.25,
7,3,1,213,4,1,2,3,,,2,1.75,
7,3,1,220,4,2,3,,,,2.5,2.25,
7,3,1,227,4,2,3,,,,2.5,2.5,
7,3,1,233,4,3,4,5,6,,4.5,4.25,
7,3,1,240,4,3,4,5,6,,4.5,4.75,
7,3,1,247,4,4,5,6,,,5,5.25,
7,3,1,254,4,5,6,,,,5.5,5.5,
7,3,1,191,5,0,,,,,0,0,
7,3,1,198,5,1,,,,,1,1,
7,3,1,205,5,1,,,,,1,1,
7,3,1,213,5,1,,,,,1,1,
7,3,1,220,5,2,,,,,2,2,
7,3,1,227,5,2,,,,,2,2,
7,3,1,233,5,2,,,,,2,2,
7,3,1,240,5,2,3,4,,,3,3.25,
7,3,1,247,5,3,4,5,6,,4.5,4.25,
7,3,1,254,5,5,6,,,,5.5,5.75,
7,3,2,177,1,0,,,,,0,0,
7,3,2,183,1,1,,,,,1,1,
7,3,2,191,1,1,,,,,1,1,
7,3,2,198,1,1,,,,,1,1,
7,3,2,205,1,1,2,,,,1.5,1.5,
7,3,2,213,1,2,,,,,2,2,
7,3,2,220,1,2,3,,,,2.5,2.5,
7,3,2,227,1,3,4,6,,,4.333333333,3.75,
7,3,2,233,1,3,5,,,,4,4.75,
7,3,2,240,1,5,6,,,,5.5,5.5,
7,3,2,247,1,3,4,,,,3.5,3.75,
7,3,2,254,1,5,,,,,5,5,
7,3,2,177,2,0,,,,,0,0,
7,3,2,183,2,1,,,,,1,1,
7,3,2,191,2,1,,,,,1,1,
7,3,2,198,2,1,,,,,1,1,
7,3,2,205,2,1,,,,,1,1,
7,3,2,213,2,1,2,,,,1.5,1.5,
7,3,2,220,2,2,3,,,,2.5,2.25,
7,3,2,227,2,2,3,4,6,,3.75,3,
7,3,2,233,2,2,3,4,6,,3.75,3.25,
7,3,2,240,2,3,4,5,,,4,4.5,
7,3,2,247,2,3,4,5,,,4,4.5,
7,3,2,254,2,5,6,,,,5.5,5.25,
7,3,2,183,3,0,,,,,0,0,
7,3,2,191,3,1,,,,,1,1,
7,3,2,198,3,1,,,,,1,1,
7,3,2,205,3,1,,,,,1,1,
7,3,2,213,3,1,,,,,1,1,
7,3,2,220,3,2,,,,,2,2,
7,3,2,227,3,2,,,,,2,2,
7,3,2,233,3,2,3,,,,2.5,2.75,
7,3,2,240,3,3,4,,,,3.5,3.25,
7,3,2,247,3,3,4,,,,3.5,3.5,
7,3,2,254,3,3,4,5,,,4,4,
7,3,2,183,4,0,,,,,0,0,
7,3,2,191,4,1,,,,,1,1,
7,3,2,198,4,1,,,,,1,1,
7,3,2,205,4,1,,,,,1,1,
7,3,2,213,4,2,,,,,2,2,
7,3,2,220,4,2,,,,,2,2,
7,3,2,227,4,2,3,,,,2.5,2.25,
7,3,2,233,4,3,4,,,,3.5,3.5,
7,3,2,240,4,3,4,,,,3.5,3.75,
7,3,2,247,4,5,,,,,5,5,
7,3,2,254,4,5,,,,,5,5,
7,3,2,177,5,0,,,,,0,0,
7,3,2,183,5,1,,,,,1,1,
7,3,2,191,5,1,,,,,1,1,
7,3,2,198,5,1,,,,,1,1,
7,3,2,205,5,1,,,,,1,1,
7,3,2,213,5,2,,,,,2,2,
7,3,2,220,5,2,,,,,2,2,
7,3,2,227,5,2,3,,,,2.5,2.5,
7,3,2,233,5,3,4,,,,3.5,3.5,
7,3,2,240,5,3,4,5,6,,4.5,4.75,
7,3,2,247,5,5,6,,,,5.5,5.25,
7,3,2,254,5,5,6,,,,5.5,5.25,
7,3,3,177,1,0,,,,,0,0,
7,3,3,183,1,1,,,,,1,1,
7,3,3,191,1,1,,,,,1,1,
7,3,3,198,1,1,,,,,1,1,
7,3,3,205,1,1,2,,,,1.5,1.25,
7,3,3,213,1,2,,,,,2,2,
7,3,3,220,1,2,3,,,,2.5,2.5,
7,3,3,227,1,3,4,5,,,4,3.75,
7,3,3,233,1,3,5,6,,,4.666666667,4.75,
7,3,3,240,1,5,6,,,,5.5,5.25,
7,3,3,247,1,5,6,,,,5.5,5.5,
7,3,3,254,1,5,6,,,,5.5,5.75,
7,3,3,177,2,0,,,,,0,0,
7,3,3,183,2,1,,,,,1,1,
7,3,3,191,2,1,,,,,1,1,
7,3,3,198,2,1,,,,,1,1,
7,3,3,205,2,2,,,,,2,2,
7,3,3,213,2,2,,,,,2,2,
7,3,3,220,2,2,3,,,,2.5,2.25,
7,3,3,227,2,2,3,,,,2.5,2.5,
7,3,3,233,2,3,4,,,,3.5,3.75,
7,3,3,240,2,3,4,,,,3.5,3.75,
7,3,3,247,2,5,,,,,5,5,
7,3,3,254,2,5,6,,,,5.5,5.25,
7,3,3,177,3,0,,,,,0,0,
7,3,3,183,3,1,,,,,1,1,
7,3,3,191,3,1,,,,,1,1,
7,3,3,198,3,1,,,,,1,1,
7,3,3,205,3,1,,,,,1,1,
7,3,3,213,3,2,,,,,2,2,
7,3,3,220,3,2,3,,,,2.5,2.25,
7,3,3,227,3,2,3,,,,2.5,2.25,
7,3,3,233,3,3,4,,,,3.5,3.5,
7,3,3,240,3,3,4,5,,,4,4.25,
7,3,3,247,3,5,,,,,5,5,
7,3,3,254,3,5,,,,,5,5,
7,3,3,170,4,0,,,,,0,0,
