"","V1","V2","V3","V4","V5","V6"
"62393","mohonk","Aquilegia","canadensis","ffd",1999,127
"62394","mohonk","Caltha","palustris","ffd",1999,113
"62395","mohonk","Erythronium","americanum","ffd",1999,98
"62396","mohonk","Hedyotis","caerulea","ffd",1999,119
"62397","mohonk","Hepatica","acutiloba","ffd",1999,103
"62398","mohonk","Kalmia","latifolia","ffd",1999,152
"62399","mohonk","Polygala","paucifolia","ffd",1999,136
"62400","mohonk","Sambucus","racemosa","ffd",1999,123
"62401","mohonk","Sanguinaria","canadensis","ffd",1999,95
"62402","mohonk","Thalictrum","thalictroides","ffd",1999,119
"62403","mohonk","Trillium","erectum","ffd",1999,119
"62404","mohonk","Viburnum","acerifolium","ffd",1999,154
"62405","mohonk","Amelanchier","arborea","ffd",2000,110
"62406","mohonk","Aquilegia","canadensis","ffd",2000,129
"62407","mohonk","Caltha","palustris","ffd",2000,119
"62408","mohonk","Cornus","florida","ffd",2000,129
"62409","mohonk","Erythronium","americanum","ffd",2000,103
"62410","mohonk","Hedyotis","caerulea","ffd",2000,108
"62411","mohonk","Hepatica","acutiloba","ffd",2000,91
"62412","mohonk","Kalmia","latifolia","ffd",2000,154
"62413","mohonk","Polygala","paucifolia","ffd",2000,132
"62414","mohonk","Rhododendron","indicum","ffd",2000,182
"62415","mohonk","Sambucus","racemosa","ffd",2000,121
"62416","mohonk","Sanguinaria","canadensis","ffd",2000,103
"62417","mohonk","Thalictrum","thalictroides","ffd",2000,110
"62418","mohonk","Trillium","erectum","ffd",2000,115
"62419","mohonk","Viburnum","acerifolium","ffd",2000,161
"62420","mohonk","Viburnum","lantanoides","ffd",2000,119
"62421","mohonk","Amelanchier","arborea","ffd",2001,117
"62422","mohonk","Aquilegia","canadensis","ffd",2001,124
"62423","mohonk","Caltha","palustris","ffd",2001,129
"62424","mohonk","Cornus","florida","ffd",2001,124
"62425","mohonk","Erythronium","americanum","ffd",2001,113
"62426","mohonk","Hedyotis","caerulea","ffd",2001,122
"62427","mohonk","Hepatica","acutiloba","ffd",2001,106
"62428","mohonk","Kalmia","latifolia","ffd",2001,154
"62429","mohonk","Polygala","paucifolia","ffd",2001,129
"62430","mohonk","Rhododendron","indicum","ffd",2001,179
"62431","mohonk","Sambucus","racemosa","ffd",2001,122
"62432","mohonk","Sanguinaria","canadensis","ffd",2001,113
"62433","mohonk","Thalictrum","thalictroides","ffd",2001,117
"62434","mohonk","Trillium","erectum","ffd",2001,116
"62435","mohonk","Trillium","undulatum","ffd",2001,129
"62436","mohonk","Viburnum","acerifolium","ffd",2001,150
"62437","mohonk","Amelanchier","arborea","ffd",2002,105
"62438","mohonk","Aquilegia","canadensis","ffd",2002,114
"62439","mohonk","Caltha","palustris","ffd",2002,108
"62440","mohonk","Cornus","florida","ffd",2002,114
"62441","mohonk","Erythronium","americanum","ffd",2002,105
"62442","mohonk","Hedyotis","caerulea","ffd",2002,108
"62443","mohonk","Hepatica","acutiloba","ffd",2002,91
"62444","mohonk","Kalmia","latifolia","ffd",2002,151
"62445","mohonk","Polygala","paucifolia","ffd",2002,131
"62446","mohonk","Rhododendron","nudiflorum","ffd",2002,130
"62447","mohonk","Rhododendron","indicum","ffd",2002,186
"62448","mohonk","Sambucus","racemosa","ffd",2002,113
"62449","mohonk","Sanguinaria","canadensis","ffd",2002,100
"62450","mohonk","Thalictrum","thalictroides","ffd",2002,108
"62451","mohonk","Trillium","erectum","ffd",2002,108
"62452","mohonk","Viburnum","lantanoides","ffd",2002,108
