Block,Plot,humidity treatment,temperature treatment,line,column,Species,Population,sowing,,55,65,85,91,95,death 
d,1,S,T++,6,5,sp,1,26-Mar,1-Mar,26-Apr,29-Apr,13-Jun,,,
d,1,S,T++,12,7,sp,1,26-Mar,28-Feb,22-May,27-May,12-Jun,,,
d,1,S,T++,13,1,sp,1,26-Mar,25-Feb,9-May,12-May,,,,
d,2,S,T+,4,3,sp,1,26-Mar,1-Mar,19-May,23-May,13-Jun,,,
d,2,S,T+,6,5,sp,1,26-Mar,28-Feb,25-Apr,2-May,13-Jun,,,
d,2,S,T+,12,7,sp,1,26-Mar,27-Feb,,20-Jun,12-Jul,,,
d,2,S,T+,13,1,sp,1,26-Mar,25-Feb,10-May,16-May,10-Jun,,,
d,3,H,T++,4,3,sp,1,26-Mar,25-Feb,24-Apr,28-Apr,inf 10/06/2003,,,
d,3,H,T++,6,5,sp,1,26-Mar,25-Feb,2-May,6-May,inf 10/06/2003,,,
d,3,H,T++,12,7,sp,1,26-Mar,25-Feb,,20-Jun,,,,
d,3,H,T++,13,1,sp,1,26-Mar,25-Feb,24-Apr,30-Apr,inf10/06/2003,,,
d,4,S,T,4,3,sp,1,26-Mar,14-Mar,11-Jul,,16-Aug,,,
d,4,S,T,6,5,sp,1,26-Mar,7-Mar,,12-Aug,5-Sep,,,
d,4,S,T,12,7,sp,1,26-Mar,18-Mar,1-Aug,12-Aug,,,,
d,4,S,T,13,1,sp,1,26-Mar,12-Mar,19-Aug,22-Aug,,,,
d,5,H,T+,4,3,sp,1,26-Mar,27-Feb,,23-Jun,18-Jul,,,
d,5,H,T+,6,5,sp,1,26-Mar,28-Feb,12-May,16-May,inf10/06/2003,,,
d,5,H,T+,12,7,sp,1,26-Mar,1-Mar,11-Aug,14-Aug,,,,
d,5,H,T+,13,1,sp,1,26-Mar,1-Mar,22-May,27-May,,,,
d,6,H,T,4,3,sp,1,26-Mar,7-Mar,19-Aug,21-Aug,sup 9/9,,,
d,6,H,T,6,5,sp,1,26-Mar,4-Mar,1-Aug,5-Aug,3-Sep,,,
d,6,H,T,12,7,sp,1,26-Mar,10-Mar,13-Aug,19-Aug,sup 9/9,,,
d,6,H,T,13,1,sp,1,26-Mar,,,,,,,
e,1,H,T+,4,3,sp,1,27/03/03,1-Mar,14-Jun,17-Jun,,,,
e,1,H,T+,6,5,sp,1,27/03/03,27-Feb,9-May,12-May,10-Jun,,,
e,1,H,T+,12,7,sp,1,27/03/03,26-Feb,6-Jun,10-Jun,7-Jul,,,
e,1,H,T+,13,1,sp,1,27/03/03,26-Feb,10-May,13-May,,,,
e,2,H,T,4,3,sp,1,27/03/03,6-Mar,,23-Jun,,,,
e,2,H,T,6,5,sp,1,27/03/03,1-Mar,23-Jun,27-Jun,,,,
e,2,H,T,12,7,sp,1,27/03/03,7-Mar,25-Jun,1-Jul,7-Jul,,,
e,2,H,T,13,1,sp,1,27/03/03,,,,,,,
e,3,H,T++,4,3,sp,1,27/03/03,26-Feb,15-May,19-May,,,,
e,3,H,T++,6,5,sp,1,27/03/03,26-Feb,2-May,6-May,,,,
e,3,H,T++,12,7,sp,1,27/03/03,26-Feb,10-May,13-May,,,,
e,3,H,T++,13,1,sp,1,27/03/03,25-Feb,22-Apr,25-Apr,,,,
e,4,S,T++,4,3,sp,1,27/03/03,26-Feb,2-May,6-May,,,,
e,4,S,T++,6,5,sp,1,27/03/03,25-Feb,29-Apr,5-May,,,,
e,4,S,T++,12,7,sp,1,27/03/03,26-Feb,2-May,6-May,,,,
e,4,S,T++,13,1,sp,1,27/03/03,26-Feb,2-May,6-May,,,,
e,5,S,T+,4,3,sp,1,27/03/03,27-Feb,12-May,20-May,15-Jun,,,
e,5,S,T+,6,5,sp,1,27/03/03,28-Feb,22-Jul,28-Jul,,,,
e,5,S,T+,12,7,sp,1,27/03/03,1-Mar,1-Jun,6-Jun,9-Jul,,,
e,5,S,T+,13,1,sp,1,27/03/03,28-Feb,31-May,6-Jun,9-Jul,,,
e,6,S,T,4,3,sp,1,27/03/03,3-Mar,12-Aug,14-Aug,,,,
e,6,S,T,6,5,sp,1,27/03/03,2-Mar,12-Aug,19-Aug,sup 10/9,,,
e,6,S,T,12,7,sp,1,27/03/03,25-Mar,14-Aug,19-Aug,,,,
e,6,S,T,13,1,sp,1,27/03/03,8-Mar,25-Jul,28-Jul,5-Aug,,,
a,1,H,T+,6,1,sp,2,20/03/03,1-Mar,,26-Jun,8-Jul,,,
a,1,H,T+,6,7,sp,2,20/03/03,1-Mar,14-May,18-May,8-Jun,,,
a,1,H,T+,10,3,sp,2,20/03/03,1-Mar,14-Jun,17-Jun,13-Jul,,,
a,1,H,T+,15,6,sp,2,20/03/03,1-Mar,18-May,22-May,8-Jun,,,
a,2,S,T++,6,1,sp,2,20/03/03,25-Feb,27-Apr,30-Apr,,,,
a,2,S,T++,6,7,sp,2,20/03/03,25-Feb,19-Jun,23-Jun,21-Jul,,,
a,2,S,T++,10,3,sp,2,20/03/03,1-Mar,22-May,3-Jun,28-Jun,,,
a,2,S,T++,15,6,sp,2,20/03/03,25-Feb,24-Apr,28-Apr,,,,
a,3,S,T,6,1,sp,2,20/03/03,17-Mar,26-Aug,29-Aug,sup 9/9,,,
a,3,S,T,6,7,sp,2,20/03/03,1-Mar,6-Jun,10-Jun,8-Jul,,,
a,3,S,T,10,3,sp,2,20/03/03,14-Mar,,29-Jul,inf 19/8,,,
a,3,S,T,15,6,sp,2,20/03/03,1-Mar,25-Jun,30-Jun,1-Aug,,,
a,4,H,T++,6,1,sp,2,20/03/03,1-Mar,4-May,8-May,,,,
a,4,H,T++,6,7,sp,2,20/03/03,,,,,,,mort
a,4,H,T++,10,3,sp,2,20/03/03,1-Mar,10-May,17-May,5-Jul,,,
a,4,H,T++,15,6,sp,2,20/03/03,2-Mar,7-May,11-May,,,,
a,5,H,T,6,1,sp,2,20/03/03,10-Mar,26-Jun,30-Jun,1-Aug,,,
a,5,H,T,6,7,sp,2,20/03/03,14-Mar,,,,,,
a,5,H,T,10,3,sp,2,20/03/03,14-Mar,10-Aug,13-Aug,,,,
a,5,H,T,15,6,sp,2,20/03/03,14-Mar,19-Aug,22-Aug,,,,
a,6,S,T+,6,1,sp,2,20/03/03,6-Mar,,3-Sep,sup9/9,,,
a,6,S,T+,6,7,sp,2,20/03/03,18-Mar,,,,,,
a,6,S,T+,10,3,sp,2,20/03/03,1-Mar,16-May,22-May,27-Jun,,,
a,6,S,T+,15,6,sp,2,20/03/03,10-Mar,12-Aug,19-Aug,,,,
b,1,H,T,6,1,sp,2,21/03/03,10-Mar,21-Jun,26-Jun,,,,
b,1,H,T,6,7,sp,2,21/03/03,1-Mar,,23-Jun,17-Jul,,,
b,1,H,T,10,3,sp,2,21/03/03,3-Mar,25-Jun,30-Jun,22-Jul,,,
b,1,H,T,15,6,sp,2,21/03/03,3-Mar,22-Jun,26-Jun,22-Jul,,,
b,2,S,T+,6,1,sp,2,21/03/03,27-Feb,27-Apr,3-May,,,,
b,2,S,T+,6,7,sp,2,21/03/03,25-Feb,,13-May,1-Jun,,,
b,2,S,T+,10,3,sp,2,21/03/03,27-Feb,,13-May,,,,
b,3,S,T++,6,1,sp,2,21/03/03,9-Mar,,1-Jun,10-Jun,,,
b,3,S,T++,6,7,sp,2,21/03/03,2-Mar,,29-Jul,19-Aug,,,
b,3,S,T++,10,3,sp,2,21/03/03,28-Mar,25-May,29-May,10-Jun,,,
b,3,S,T++,15,6,sp,2,21/03/03,25-Feb,22-Apr,24-Apr,,,,
b,4,H,T+,6,1,sp,2,21/03/03,15-Feb,18-May,27-May,26-Jun,,,
b,4,H,T+,6,7,sp,2,21/03/03,26-Mar,28-Jun,8-Jul,<25/7,,,
b,4,H,T+,10,3,sp,2,21/03/03,1-Mar,,,,,,
b,4,H,T+,15,6,sp,2,21/03/03,27-Feb,7-May,14-May,10-Jun,,,
b,5,S,T,6,1,sp,2,21/03/03,4-Mar,,19-Aug,,,,
b,5,S,T,6,7,sp,2,21/03/03,3-Mar,,29-Jul,22-Aug,,,
b,5,S,T,10,3,sp,2,21/03/03,10-Mar,,25-Jul,20-Aug,,,
b,5,S,T,15,6,sp,2,21/03/03,2-Mar,,23-Aug,,,,
b,6,H,T++,6,1,sp,2,21/03/03,27-Feb,,4-Jun,16-Jun,,,
b,6,H,T++,6,7,sp,2,21/03/03,27-Feb,30-Apr,,,,,
b,6,H,T++,10,3,sp,2,21/03/03,26-Feb,1-May,5-May,,,,
b,6,H,T++,15,6,sp,2,21/03/03,27-Feb,4-May,8-May,,,,
c,1,S,T,6,1,sp,2,25-Mar-03,13-Mar,,12-Aug,25-Aug,,,
c,1,S,T,6,7,sp,2,25-Mar-03,3-Mar,,5-Aug,inf 19/8,,,
c,1,S,T,10,3,sp,2,25-Mar-03,11-Mar,21-Jun,26-Jun,18-Jul,,,
c,1,S,T,15,6,sp,2,25-Mar-03,20-Mar,,26-Aug,sup9/9,,,
c,2,H,T++,6,1,sp,2,25-Mar-03,28-Mar,26-Apr,29-Apr,,,,
c,2,H,T++,6,7,sp,2,25-Mar-03,2-Mar,25-Jun,1-Jul,30-Jul,,,
c,2,H,T++,10,3,sp,2,25-Mar-03,27-Feb,1-May,7-May,,,,
c,2,H,T++,15,6,sp,2,25-Mar-03,25-Feb,,19-May,10-Jun,,,
c,3,H,T,6,1,sp,2,25-Mar-03,3-Mar,26-Jun,8-Jul,,,,
c,3,H,T,6,7,sp,2,25-Mar-03,3-Mar,26-Jun,4-Jul,10-Aug,,,
c,3,H,T,10,3,sp,2,25-Mar-03,10-Mar,,2-Jul,,,,
c,3,H,T,15,6,sp,2,25-Mar-03,11-Mar,14-Jun,18-Jun,,,,
c,4,S,T++,6,1,sp,2,25-Mar-03,18-Mar,,,,,,
c,4,S,T++,6,7,sp,2,25-Mar-03,8-Mar,8-Jul,15-Jul,5-Aug,,,
c,4,S,T++,10,3,sp,2,25-Mar-03,1-Mar,24-Apr,28-Apr,,,,
c,4,S,T++,15,6,sp,2,25-Mar-03,25-Feb,4-May,12-May,,,,
c,5,H,T+,6,1,sp,2,25-Mar-03,3-Mar,21-Jun,26-Jun,15-Jul,,,
c,5,H,T+,6,7,sp,2,25-Mar-03,24-Feb,,11-Jul,inf15/8,,,
c,5,H,T+,10,3,sp,2,25-Mar-03,28-Feb,28-May,2-Jun,11-Jul,,,
c,5,H,T+,15,6,sp,2,25-Mar-03,1-Mar,13-Jun,17-Jun,6-Jul,,,
c,6,S,T+,6,1,sp,2,25-Mar-03,25-Feb,,2-Jun,15-Jun,,,
c,6,S,T+,6,7,sp,2,25-Mar-03,1-Mar,,26-Jun,15-Jul,,,
c,6,S,T+,10,3,sp,2,25-Mar-03,2-Mar,17-Jun,20-Jun,11-Jul,,,
c,6,S,T+,15,6,sp,2,25-Mar-03,10-Mar,6-Aug,19-Aug,,,,
d,1,S,T++,6,1,sp,2,26-Mar,28-Feb,10-May,13-May,,,,
d,1,S,T++,6,7,sp,2,26-Mar,27-Feb,27-May,30-May,,,,
d,1,S,T++,10,3,sp,2,26-Mar,28-Feb,1-May,6-May,13-Jun,,,
d,1,S,T++,15,6,sp,2,26-Mar,25-Feb,9-May,13-May,,,,
d,2,S,T+,6,1,sp,2,26-Mar,27-Feb,4-May,9-May,,,,
d,2,S,T+,6,7,sp,2,26-Mar,1-Mar,8-Jun,10-Jun,,,,
d,2,S,T+,10,3,sp,2,26-Mar,27-Feb,10-May,,13-Jun,,,
d,2,S,T+,15,6,sp,2,26-Mar,27-Feb,,5-Jun,13-Jul,,,
d,3,H,T++,6,1,sp,2,26-Mar,27-Feb,30-Apr,5-May,,,,
d,3,H,T++,6,7,sp,2,26-Mar,25-Feb,12-May,19-May,13-Jun,,,
d,3,H,T++,10,3,sp,2,26-Mar,1-Mar,20-May,2-Jun,10-Jun,,,
d,3,H,T++,15,6,sp,2,26-Mar,25-Feb,19-Apr,22-Apr,inf 10/05/2003,,,
d,4,S,T,6,1,sp,2,26-Mar,15-Mar,26-Aug,29-Aug,,,,
d,4,S,T,6,7,sp,2,26-Mar,,,2-Sep,,,,
d,4,S,T,10,3,sp,2,26-Mar,20-Mar,22-Aug,27-Aug,,,,
d,4,S,T,15,6,sp,2,26-Mar,14-Feb,,,,,,
d,5,H,T+,6,1,sp,2,26-Mar,,,,,,,
d,5,H,T+,6,7,sp,2,26-Mar,28-Feb,3-Jul,7-Jul,31-Jul,,,
d,5,H,T+,10,3,sp,2,26-Mar,1-Mar,23-Jun,30-Jun,28-Jul,,,
d,5,H,T+,15,6,sp,2,26-Mar,1-Mar,,26-Jul,inf 26/8,,,
d,6,H,T,6,1,sp,2,26-Mar,5-Mar,20-Jun,23-Jun,19-Jul,,,
d,6,H,T,6,7,sp,2,26-Mar,17-Mar,3-Sep,8-Sep,,,,
d,6,H,T,10,3,sp,2,26-Mar,15-Mar,,25-Aug,sup 9/9,,,
d,6,H,T,15,6,sp,2,26-Mar,12-Mar,21-Aug,24-Aug,sup 9/9,,,
e,1,H,T+,6,1,sp,2,27/03/03,27-Feb,4-May,10-May,,,,
e,1,H,T+,6,7,sp,2,27/03/03,26-Feb,20-May,26-May,10-Jun,,,
e,1,H,T+,10,3,sp,2,27/03/03,27-Feb,30-Jun,1-Jul,,,,
e,1,H,T+,15,6,sp,2,27/03/03,1-Mar,4-May,10-May,,,,
e,2,H,T,6,1,sp,2,27/03/03,1-Mar,,17-Jun,,,,
e,2,H,T,6,7,sp,2,27/03/03,4-Mar,,25-Jul,1-Aug,,,
e,2,H,T,10,3,sp,2,27/03/03,3-Mar,30-May,6-Jun,,,,
e,2,H,T,15,6,sp,2,27/03/03,4-Mar,24-Jun,1-Jul,29-Jul,,,
e,3,H,T++,6,1,sp,2,27/03/03,26-Feb,22-Apr,25-Apr,,,,
e,3,H,T++,6,7,sp,2,27/03/03,25-Feb,10-May,13-May,,,,
e,3,H,T++,10,3,sp,2,27/03/03,26-Feb,30-Apr,5-May,,,,
e,3,H,T++,15,6,sp,2,27/03/03,27-Feb,24-Jun,27-Jun,15-Jul,,,
e,4,S,T++,6,1,sp,2,27/03/03,26-Feb,25-Apr,29-Apr,,,,
e,4,S,T++,6,7,sp,2,27/03/03,,,,,,,
e,4,S,T++,10,3,sp,2,27/03/03,,,,,,,
e,4,S,T++,15,6,sp,2,27/03/03,27-Feb,,9-Jun,,,,
e,5,S,T+,6,1,sp,2,27/03/03,1-Mar,,20-Jun,17-Jul,,,
e,5,S,T+,6,7,sp,2,27/03/03,3-Mar,14-Aug,19-Aug,,,,
e,5,S,T+,10,3,sp,2,27/03/03,27-Feb,10-May,13-May,,,,
e,5,S,T+,15,6,sp,2,27/03/03,13-Mar,2-Sep,7-Sep,,,,
e,6,S,T,6,1,sp,2,27/03/03,,,2-Sep,sup 10/9,,,
e,6,S,T,6,7,sp,2,27/03/03,30-Mar,,22-Aug,sup 10/9,,,
e,6,S,T,10,3,sp,2,27/03/03,14-Mar,21-Aug,27-Aug,sup 10/9,,,
e,6,S,T,15,6,sp,2,27/03/03,17-Mar,13-Aug,19-Aug,,,,
a,1,H,T+,2,6,sp,3,20/03/03,1-Mar,11-May,17-May,,,,
a,1,H,T+,8,2,sp,3,20/03/03,1-Mar,25-Jun,30-Jun,21-Jul,,,
a,1,H,T+,10,5,sp,3,20/03/03,8-Mar,19-Jun,23-Jun,,,,
a,1,H,T+,11,3,sp,3,20/03/03,3-Mar,,,13-Aug,,,
a,2,S,T++,2,6,sp,3,20/03/03,1-Mar,1-May,5-May,,,,
a,2,S,T++,8,2,sp,3,20/03/03,1-Mar,20-Jun,23-Jun,16-Jul,,,
a,2,S,T++,10,5,sp,3,20/03/03,1-Mar,,26-Jun,19-Jul,,,
a,2,S,T++,11,3,sp,3,20/03/03,,13-May,18-May,2-Jun,,,
a,3,S,T,2,6,sp,3,20/03/03,16-Mar,,,,,,
a,3,S,T,8,2,sp,3,20/03/03,14-Mar,17-Jul,24-Jul,29-Aug,,,
a,3,S,T,10,5,sp,3,20/03/03,30-Mar,,,,,,
a,3,S,T,11,3,sp,3,20/03/03,,,,,,,
a,4,H,T++,2,6,sp,3,20/03/03,6-Mar,,29-May,13-Jun,,,
a,4,H,T++,8,2,sp,3,20/03/03,2-Mar,2-May,5-May,20-May,,,
a,4,H,T++,10,5,sp,3,20/03/03,1-Mar,14-May,19-May,,,,
a,4,H,T++,11,3,sp,3,20/03/03,1-Mar,2-Jun,,,,,
a,5,H,T,2,6,sp,3,20/03/03,16-Mar,5-Aug,8-Aug,,,,
a,5,H,T,8,2,sp,3,20/03/03,27-Feb,13-Aug,19-Aug,4-Sep,,,
a,5,H,T,10,5,sp,3,20/03/03,15-Mar,,13-Aug,,,,
a,5,H,T,11,3,sp,3,20/03/03,13-Mar,,5-Aug,,,,
a,6,S,T+,2,6,sp,3,20/03/03,31-Mar,,22-Aug,,,,
a,6,S,T+,8,2,sp,3,20/03/03,7-Mar,,29-May,13-Jul,,,
a,6,S,T+,10,5,sp,3,20/03/03,4-Mar,20-Jun,25-Jun,13-Jul,,,
a,6,S,T+,11,3,sp,3,20/03/03,10-Mar,11-Aug,18-Aug,,,,
b,1,H,T,2,6,sp,3,21/03/03,,,,,,,
b,1,H,T,8,2,sp,3,21/03/03,22-Mar,,,7-Aug,,,
b,1,H,T,10,5,sp,3,21/03/03,15-Mar,28-Aug,1-Sep,,,,
b,1,H,T,11,3,sp,3,21/03/03,15-Mar,20-Aug,22-Aug,,,,
b,2,S,T+,2,6,sp,3,21/03/03,27-Feb,,13-May,29-May,,,
b,2,S,T+,8,2,sp,3,21/03/03,11-Mar,2-May,11-May,,,,
b,2,S,T+,11,3,sp,3,21/03/03,13-Mar,22-Jun,26-Jun,11-Jul,,,
b,3,S,T++,2,6,sp,3,21/03/03,1-Mar,15-Aug,20-Aug,,,,
b,3,S,T++,8,2,sp,3,21/03/03,1-Mar,17-Jun,20-Jun,11-Jul,,,
b,3,S,T++,10,5,sp,3,21/03/03,1-Mar,,23-Jul,18-Aug,,,
b,3,S,T++,11,3,sp,3,21/03/03,10-Mar,,26-Jun,18-Jul,,,
b,4,H,T+,2,6,sp,3,21/03/03,10-Mar,,26-Jun,18-Jul,,,
b,4,H,T+,8,2,sp,3,21/03/03,25-Feb,,5-Jun,,,,
b,4,H,T+,10,5,sp,3,21/03/03,10-Mar,,14-Aug,sup 9/9,,,
b,4,H,T+,11,3,sp,3,21/03/03,1-Mar,14-Jun,18-Jun,,,,
b,5,S,T,2,6,sp,3,21/03/03,,,,,,,
b,5,S,T,8,2,sp,3,21/03/03,18-Mar,18-Jul,24-Jul,14-Aug,,,
b,5,S,T,10,5,sp,3,21/03/03,15-Mar,,,,,,
b,5,S,T,11,3,sp,3,21/03/03,12-Mar,19-Aug,24-Aug,,,,
b,6,H,T++,2,6,sp,3,21/03/03,5-Mar,9-Jun,,5-Jul,,,
b,6,H,T++,8,2,sp,3,21/03/03,1-Mar,,11-May,,,,
b,6,H,T++,10,5,sp,3,21/03/03,13-Mar,,29-May,11-Jun,,,
b,6,H,T++,11,3,sp,3,21/03/03,26-Feb,8-May,13-May,,,,
c,1,S,T,2,6,sp,3,25-Mar-03,12-Mar,,22-Aug,26-Aug,,,
c,1,S,T,8,2,sp,3,25-Mar-03,14-Mar,,,,,,
c,1,S,T,10,5,sp,3,25-Mar-03,15-Mar,13-Aug,19-Aug,26-Aug,,,
c,1,S,T,11,3,sp,3,25-Mar-03,11-Mar,,,,,,
c,2,H,T++,2,6,sp,3,25-Mar-03,3-Mar,26-Aug,29-Aug,sup9/9,,,
c,2,H,T++,8,2,sp,3,25-Mar-03,27-Feb,28-Apr,5-May,,,,
c,2,H,T++,10,5,sp,3,25-Mar-03,1-Mar,26-Aug,28-Aug,15-Sep,,,
c,2,H,T++,11,3,sp,3,25-Mar-03,2-Mar,13-May,17-May,,,,
c,3,H,T,2,6,sp,3,25-Mar-03,8-Mar,1-Aug,7-Aug,20-Aug,,,
c,3,H,T,8,2,sp,3,25-Mar-03,10-Mar,,14-Jul,5-Aug,,,
c,3,H,T,10,5,sp,3,25-Mar-03,19-Mar,,12-Aug,,,,
c,3,H,T,11,3,sp,3,25-Mar-03,10-Mar,12-Aug,14-Aug,26-Aug,,,
c,4,S,T++,2,6,sp,3,25-Mar-03,1-Mar,25-Jun,2-Jul,29-Jul,,,
c,4,S,T++,8,2,sp,3,25-Mar-03,2-Mar,1-May,4-May,,,,
c,4,S,T++,10,5,sp,3,25-Mar-03,1-Mar,7-May,13-May,,,,
c,4,S,T++,11,3,sp,3,25-Mar-03,1-Mar,4-May,8-May,,,,
c,5,H,T+,2,6,sp,3,25-Mar-03,28-Feb,,27-Jul,16-Aug,,,
c,5,H,T+,8,2,sp,3,25-Mar-03,3-Mar,23-May,27-May,,,,
c,5,H,T+,10,5,sp,3,25-Mar-03,5-Mar,,5-Aug,inf 19/8,,,
c,5,H,T+,11,3,sp,3,25-Mar-03,10-Mar,23-May,27-May,6-Jun,,,
c,6,S,T+,2,6,sp,3,25-Mar-03,4-Mar,20-Jun,23-Jun,11-Jul,,,
c,6,S,T+,8,2,sp,3,25-Mar-03,1-Mar,,2-Jun,,,,
c,6,S,T+,10,5,sp,3,25-Mar-03,2-Mar,,,5-Aug,,,
c,6,S,T+,11,3,sp,3,25-Mar-03,12-Mar,,,22-Aug,,,
d,1,S,T++,2,6,sp,3,26-Mar,8-Mar,,22-Aug,,,,
d,1,S,T++,8,2,sp,3,26-Mar,8-Mar,,24-Jun,,,,
d,1,S,T++,10,5,sp,3,26-Mar,28-Feb,10-May,13-May,,,,
d,1,S,T++,11,3,sp,3,26-Mar,2-Mar,22-May,27-May,13-Jun,,,
d,2,S,T+,2,6,sp,3,26-Mar,3-Mar,,19-Aug,,,,
d,2,S,T+,8,2,sp,3,26-Mar,3-Mar,11-May,5-Jun,17-Jun,,,
d,2,S,T+,10,5,sp,3,26-Mar,10-Mar,13-Jun,20-Jun,12-Jul,,,
d,2,S,T+,11,3,sp,3,26-Mar,8-Mar,13-Jun,,,,,17-Jun
d,3,H,T++,2,6,sp,3,26-Mar,,,,,,,
d,3,H,T++,8,2,sp,3,26-Mar,27-Feb,9-May,12-May,,,,
d,3,H,T++,10,5,sp,3,26-Mar,1-Mar,20-Jun,23-Jun,,,,
d,3,H,T++,11,3,sp,3,26-Mar,25-Feb,10-Jun,13-Jun,,,,
d,4,S,T,2,6,sp,3,26-Mar,12-Mar,,22-Aug,,,,
d,4,S,T,8,2,sp,3,26-Mar,,,,,,,
d,4,S,T,10,5,sp,3,26-Mar,21-Mar,22-Aug,28-Aug,,,,
d,4,S,T,11,3,sp,3,26-Mar,,,,,,,
d,5,H,T+,2,6,sp,3,26-Mar,8-Mar,,19-Jul,,,,
d,5,H,T+,8,2,sp,3,26-Mar,28-Feb,25-May,29-May,,,,
d,5,H,T+,10,5,sp,3,26-Mar,17-Mar,,2-Sep,,,,
d,5,H,T+,11,3,sp,3,26-Mar,,,,,,,
d,6,H,T,2,6,sp,3,26-Mar,15-Mar,3-Sep,8-Sep,,,,
d,6,H,T,8,2,sp,3,26-Mar,,,19-Aug,,,,
d,6,H,T,10,5,sp,3,26-Mar,14-Mar,,,,,,
d,6,H,T,11,3,sp,3,26-Mar,14-Mar,,12-Aug,4-Sep,,,
e,1,H,T+,2,6,sp,3,27/03/03,1-Mar,14-Jun,17-Jun,12-Jul,,,
e,1,H,T+,8,2,sp,3,27/03/03,,,,,,,
e,1,H,T+,10,5,sp,3,27/03/03,1-Mar,,14-Aug,,,,
e,1,H,T+,11,3,sp,3,27/03/03,1-Mar,22-Jun,26-Jun,,,,
e,2,H,T,2,6,sp,3,27/03/03,1-Apr,,19-Aug,,,,
e,2,H,T,8,2,sp,3,27/03/03,12-Mar,,23-Jun,13-Jul,,,
e,2,H,T,10,5,sp,3,27/03/03,14-Mar,14-Aug,20-Aug,,,,
e,2,H,T,11,3,sp,3,27/03/03,5-Mar,,17-Jun,,,,
e,3,H,T++,2,6,sp,3,27/03/03,,,,,,,
e,3,H,T++,8,2,sp,3,27/03/03,26-Feb,22-Apr,5-May,,,,
e,3,H,T++,10,5,sp,3,27/03/03,26-Feb,11-Jun,17-Jun,12-Jul,,,
e,3,H,T++,11,3,sp,3,27/03/03,,,,,,,
e,4,S,T++,2,6,sp,3,27/03/03,2-Mar,26-May,29-May,16-Jun,,,
e,4,S,T++,8,2,sp,3,27/03/03,,,,,,,
e,4,S,T++,10,5,sp,3,27/03/03,,,,,,,
e,4,S,T++,11,3,sp,3,27/03/03,2-Mar,13-Jun,16-Jun,18-Jul,,,
e,5,S,T+,2,6,sp,3,27/03/03,28-Feb,23-Aug,28-Aug,,,,
e,5,S,T+,8,2,sp,3,27/03/03,,,,,,,
e,5,S,T+,10,5,sp,3,27/03/03,14-Mar,,28-Jul,29-Aug,,,
e,5,S,T+,11,3,sp,3,27/03/03,15-Mar,,19-Aug,,,,
e,6,S,T,2,6,sp,3,27/03/03,,,,,,,
e,6,S,T,8,2,sp,3,27/03/03,12-Mar,21-Aug,25-Aug,,,,
e,6,S,T,10,5,sp,3,27/03/03,20-Mar,22-Aug,28-Aug,,,,
e,6,S,T,11,3,sp,3,27/03/03,14-Mar,14-Aug,19-Aug,,,,
a,1,H,T+,3,2,sv,1,20/03/03,,,,,,,
a,1,H,T+,3,8,sv,1,20/03/03,,,,,,,
a,1,H,T+,11,4,sv,1,20/03/03,,,,,,,
a,1,H,T+,14,5,sv,1,20/03/03,,,,,,,
a,2,S,T++,3,2,sv,1,20/03/03,,,,,,,
a,2,S,T++,3,8,sv,1,20/03/03,,,,,,,
a,2,S,T++,11,4,sv,1,20/03/03,,,,,,,
a,2,S,T++,14,5,sv,1,20/03/03,,,,,,,
a,3,S,T,3,2,sv,1,20/03/03,,,,,,,
a,3,S,T,3,8,sv,1,20/03/03,,,,,,,
a,3,S,T,11,4,sv,1,20/03/03,,,,,,,
a,3,S,T,14,5,sv,1,20/03/03,,,,,,,
a,4,H,T++,3,2,sv,1,20/03/03,,,,,,,
a,4,H,T++,3,8,sv,1,20/03/03,,,,,,,
a,4,H,T++,11,4,sv,1,20/03/03,,,,,,,
a,4,H,T++,14,5,sv,1,20/03/03,,,,,,,
a,5,H,T,3,2,sv,1,20/03/03,,,,,,,
a,5,H,T,3,8,sv,1,20/03/03,,,,,,,
a,5,H,T,11,4,sv,1,20/03/03,,,,,,,
a,5,H,T,14,5,sv,1,20/03/03,,,,,,,
a,6,S,T+,3,2,sv,1,20/03/03,,,,,,,
a,6,S,T+,3,8,sv,1,20/03/03,,,,,,,
a,6,S,T+,11,4,sv,1,20/03/03,,,,,,,
a,6,S,T+,14,5,sv,1,20/03/03,,,,,,,
b,1,H,T,3,2,sv,1,21/03/03,,,,,,,
b,1,H,T,3,8,sv,1,21/03/03,,,,,,,
b,1,H,T,11,4,sv,1,21/03/03,,,,,,,
b,1,H,T,14,5,sv,1,21/03/03,,,,,,,
b,2,S,T+,3,2,sv,1,21/03/03,,,,,,,
b,2,S,T+,3,8,sv,1,21/03/03,,,,,,,
b,2,S,T+,11,4,sv,1,21/03/03,,,,,,,
b,2,S,T+,14,5,sv,1,21/03/03,,,,,,,
b,3,S,T++,3,2,sv,1,21/03/03,,,,,,,
b,3,S,T++,3,8,sv,1,21/03/03,,,,,,,
b,3,S,T++,11,4,sv,1,21/03/03,,,,,,,
b,3,S,T++,14,5,sv,1,21/03/03,,,,,,,
b,4,H,T+,3,2,sv,1,21/03/03,,,,,,,
b,4,H,T+,3,8,sv,1,21/03/03,,,,,,,
b,4,H,T+,11,4,sv,1,21/03/03,,,,,,,
b,4,H,T+,14,5,sv,1,21/03/03,,,,,,,
b,5,S,T,3,2,sv,1,21/03/03,,,,,,,
