Block,Plot,humidity treatment,temperature treatment,line,column,Species,Population,sowing,09,55,65,85,91,95,death ,,
a,3,S,T,10,1,lr,3,29/10/02,22-avr.,,,,,,,,
a,4,H,T++,1,6,lr,3,29/10/02,,,,,,,,,
a,4,H,T++,2,2,lr,3,29/10/02,,,,,,,,,
a,4,H,T++,9,5,lr,3,29/10/02,,,,,,,,,
a,4,H,T++,10,1,lr,3,29/10/02,,,,,,,,,
a,5,H,T,2,2,lr,3,29/10/02,,,,,,,,,
a,5,H,T,7,7,lr,3,29/10/02,26-nov.,,,,,,,,
a,5,H,T,9,5,lr,3,29/10/02,,,,,,,,,
a,5,H,T,10,1,lr,3,29/10/02,,,,,,,,,
a,6,S,T+,1,6,lr,3,29/10/02,,,,,,,,,
a,6,S,T+,2,2,lr,3,29/10/02,,,,,,,,,
a,6,S,T+,9,5,lr,3,29/10/02,,,,,,,,,
a,6,S,T+,10,1,lr,3,29/10/02,,,,,,,,,
b,1,H,T,1,6,lr,3,29/10/02,,,,,,,,,
b,1,H,T,2,2,lr,3,29/10/02,,,,,,,,,
b,1,H,T,9,5,lr,3,29/10/02,,,,,,,,,
b,1,H,T,10,1,lr,3,29/10/02,,,,,,,,,
b,2,S,T+,1,6,lr,3,29/10/02,,,,,,,,,
b,2,S,T+,2,2,lr,3,29/10/02,,,,,,,,,
b,2,S,T+,9,5,lr,3,29/10/02,,,,,,,,,
b,2,S,T+,10,1,lr,3,29/10/02,,,,,,,,,
b,3,S,T++,1,6,lr,3,29/10/02,,,,,,,,,
b,3,S,T++,2,2,lr,3,29/10/02,,,,,,,,,
b,3,S,T++,9,5,lr,3,29/10/02,,,,,,,,,
b,3,S,T++,10,1,lr,3,29/10/02,,,,,,,,,
b,4,H,T+,1,6,lr,3,29/10/02,,,,,,,,,
b,4,H,T+,2,2,lr,3,29/10/02,,,,,,,,,
b,4,H,T+,9,5,lr,3,29/10/02,,,,,,,,,
b,4,H,T+,10,1,lr,3,29/10/02,,,,,,,,,
b,5,S,T,1,6,lr,3,29/10/02,,,,,,,,,
b,5,S,T,2,2,lr,3,29/10/02,,,,,,,,,
b,5,S,T,9,5,lr,3,29/10/02,,,,,,,,,
b,5,S,T,10,1,lr,3,29/10/02,,,,,,,,,
b,6,H,T++,1,6,lr,3,29/10/02,,,,,,,,,
b,6,H,T++,2,2,lr,3,29/10/02,,,,,,,,,
b,6,H,T++,9,5,lr,3,29/10/02,,,,,,,,,
b,6,H,T++,10,1,lr,3,29/10/02,,,,,,,,,
c,1,S,T,1,6,lr,3,30/10/02,,,,,,,,,
c,1,S,T,2,2,lr,3,30/10/02,,,,,,,,,
c,1,S,T,9,5,lr,3,30/10/02,,,,,,,,,
c,1,S,T,10,1,lr,3,30/10/02,,,,,,,,,
c,2,H,T++,1,6,lr,3,30/10/02,,,,,,,,,
c,2,H,T++,2,2,lr,3,30/10/02,,,,,,,,,
c,2,H,T++,9,5,lr,3,30/10/02,,,,,,,,,
c,2,H,T++,10,1,lr,3,30/10/02,,,,,,,,,
c,3,H,T,1,6,lr,3,30/10/02,,,,,,,,,
c,3,H,T,2,2,lr,3,30/10/02,,,,,,,,,
c,3,H,T,9,5,lr,3,30/10/02,,,,,,,,,
c,3,H,T,10,1,lr,3,30/10/02,,,,,,,,,
c,4,S,T++,1,6,lr,3,30/10/02,,,,,,,,,
c,4,S,T++,2,2,lr,3,30/10/02,,,,,,,,,
c,4,S,T++,9,5,lr,3,30/10/02,,,,,,,,,
c,4,S,T++,10,1,lr,3,30/10/02,,,,,,,,,
c,5,H,T+,1,6,lr,3,30/10/02,,,,,,,,,
c,5,H,T+,2,2,lr,3,30/10/02,,,,,,,,,
c,5,H,T+,9,5,lr,3,30/10/02,,,,,,,,,
c,5,H,T+,10,1,lr,3,30/10/02,,,,,,,,,
c,6,S,T+,1,6,lr,3,30/10/02,,,,,,,,,
c,6,S,T+,2,2,lr,3,30/10/02,,,,,,,,,
c,6,S,T+,9,5,lr,3,30/10/02,,,,,,,,,
c,6,S,T+,10,1,lr,3,30/10/02,,,,,,,,,
d,1,S,T++,1,6,lr,3,30/10/02,,,,,,,,,
d,1,S,T++,2,2,lr,3,30/10/02,,,,,,,,,
d,1,S,T++,9,5,lr,3,30/10/02,,,,,,,,,
d,1,S,T++,10,1,lr,3,30/10/02,,,,,,,,,
d,2,S,T+,1,6,lr,3,30/10/02,,,,,,,,,
d,2,S,T+,2,2,lr,3,30/10/02,,,,,,,,,
d,2,S,T+,9,5,lr,3,30/10/02,,,,,,,,,
d,2,S,T+,10,1,lr,3,30/10/02,,,,,,,,,
d,3,H,T++,1,6,lr,3,30/10/02,,,,,,,,,
d,3,H,T++,2,2,lr,3,30/10/02,,,,,,,,,
d,3,H,T++,9,5,lr,3,30/10/02,,,,,,,,,
d,3,H,T++,10,1,lr,3,30/10/02,,,,,,,,,
d,4,S,T,1,6,lr,3,30/10/02,,,,,,,,,
d,4,S,T,2,2,lr,3,30/10/02,,,,,,,,,
d,4,S,T,9,5,lr,3,30/10/02,,,,,,,,,
d,4,S,T,10,1,lr,3,30/10/02,,,,,,,,,
d,5,H,T+,1,6,lr,3,30/10/02,,,,,,,,,
d,5,H,T+,2,2,lr,3,30/10/02,,,,,,,,,
d,5,H,T+,9,5,lr,3,30/10/02,,,,,,,,,
d,5,H,T+,10,1,lr,3,30/10/02,,,,,,,,,
d,6,H,T,1,6,lr,3,30/10/02,,,,,,,,,
d,6,H,T,2,2,lr,3,30/10/02,,,,,,,,,
d,6,H,T,9,5,lr,3,30/10/02,,,,,,,,,
d,6,H,T,10,1,lr,3,30/10/02,,,,,,,,,
e,1,H,T+,1,6,lr,3,31/10/02,,,,,,,,,
e,1,H,T+,2,2,lr,3,31/10/02,,,,,,,,,
e,1,H,T+,9,5,lr,3,31/10/02,,,,,,,,,
e,1,H,T+,10,1,lr,3,31/10/02,,,,,,,,,
e,2,H,T,1,6,lr,3,31/10/02,,,,,,,,,
e,2,H,T,2,2,lr,3,31/10/02,,,,,,,,,
e,2,H,T,9,5,lr,3,31/10/02,,,,,,,,,
e,2,H,T,10,1,lr,3,31/10/02,,,,,,,,,
e,3,H,T++,1,6,lr,3,31/10/02,,,,,,,,,
e,3,H,T++,2,2,lr,3,31/10/02,,,,,,,,,
e,3,H,T++,9,5,lr,3,31/10/02,,,,,,,,,
e,3,H,T++,10,1,lr,3,31/10/02,,,,,,,,,
e,4,S,T++,1,6,lr,3,31/10/02,,,,,,,,,
e,4,S,T++,2,2,lr,3,31/10/02,,,,,,,,,
e,4,S,T++,9,5,lr,3,31/10/02,,,,,,,,,
e,4,S,T++,10,1,lr,3,31/10/02,,,,,,,,,
e,5,S,T+,1,6,lr,3,31/10/02,,,,,,,,,
e,5,S,T+,2,2,lr,3,31/10/02,,,,,,,,,
e,5,S,T+,9,5,lr,3,31/10/02,,,,,,,,,
e,5,S,T+,10,1,lr,3,31/10/02,,,,,,,,,
e,6,S,T,1,6,lr,3,31/10/02,,,,,,,,,
e,6,S,T,2,2,lr,3,31/10/02,,,,,,,,,
e,6,S,T,9,5,lr,3,31/10/02,,,,,,,,,
e,6,S,T,10,1,lr,3,31/10/02,,,,,,,,,
a,1,H,T+,2,1,qi,1,27/01/03,29-mars,,,,,,,,
a,2,S,T++,2,1,qi,1,27/01/03,11-avr.,,,,,,,,
a,3,S,T,2,1,qi,1,27/01/03,14-avr.,,,,,,,,
a,4,H,T++,2,1,qi,1,27/01/03,23-4,,,,,,,,
a,5,H,T,2,1,qi,1,27/01/03,24-4,,,,,,,,
a,6,S,T+,2,1,qi,1,27/01/03,2-avr.,,,,,,8-aot,,
b,1,H,T,2,1,qi,1,27/01/03,1-5,,,,,,,,
b,2,S,T+,2,1,qi,1,27/01/03,24-4,,,,24-nov.,,,,
b,3,S,T++,2,1,qi,1,27/01/03,31-mars,,,,,,,,
b,4,H,T+,2,1,qi,1,27/01/03,29-mars,,,,,,,,
b,5,S,T,2,1,qi,1,27/01/03,1-5,,,,,,,,
b,6,H,T++,2,1,qi,1,27/01/03,4-avr.,,,,,,,,
c,1,S,T,2,1,qi,1,27/01/03,22-4,,,,,,,,
c,2,H,T++,2,1,qi,1,27/01/03,11-avr.,,,,,,,,
c,3,H,T,2,1,qi,1,27/01/03,22-4,,,,,,,,
c,4,S,T++,2,1,qi,1,27/01/03,22-mars,,,,,,1-aot,,
c,5,H,T+,2,1,qi,1,27/01/03,6-avr.,,,,,,,,
c,6,S,T+,2,1,qi,1,27/01/03,11-avr.,,,,,,,,
d,1,S,T++,2,1,qi,1,27/01/03,30-mars,,,,,,,,
d,2,S,T+,2,1,qi,1,27/01/03,5-avr.,,,,,,,,
d,3,H,T++,2,1,qi,1,27/01/03,-,,,,,,19-aot,,
d,4,S,T,2,1,qi,1,27/01/03,24-4,,,,,,,,
d,5,H,T+,2,1,qi,1,27/01/03,28-4,,,,,,,,
d,6,H,T,2,1,qi,1,27/01/03,24-4,,,,,,,,
e,1,H,T+,2,1,qi,1,27/01/03,6-avr.,,,,,,,,
e,2,H,T,2,1,qi,1,27/01/03,11-avr.,,,,,,,,
e,3,H,T++,2,1,qi,1,27/01/03,28-mars,,,,,,,,
e,4,S,T++,2,1,qi,1,27/01/03,15-4,,,,,,,,
e,5,S,T+,2,1,qi,1,27/01/03,15/04,,,,,,,,
e,6,S,T,2,1,qi,1,27/01/03,24-4,,,,,,,,
a,1,H,T+,8,4,qi,2,27/01/03,28-mars,,,,,,,,
a,2,S,T++,8,4,qi,2,27/01/03,29-mars,,,,,,,,
a,3,S,T,8,4,qi,2,27/01/03,15-avr.,,,,,,,,
a,4,H,T++,8,4,qi,2,27/01/03,13-mars,,,,,,,,
a,5,H,T,8,4,qi,2,27/01/03,25-4,,,,,,,,
a,6,S,T+,8,4,qi,2,27/01/03,8-avr.,,,,,,,,
b,1,H,T,8,4,qi,2,27/01/03,30-4,,,,,,,,
b,2,S,T+,8,4,qi,2,27/01/03,28-mars,,,,,,,,
b,3,S,T++,8,4,qi,2,27/01/03,6-avr.,,,,,,,,
b,4,H,T+,8,4,qi,2,27/01/03,3-avr.,,,,,,,,
b,5,S,T,8,4,qi,2,27/01/03,25-4,,,,,,,,
b,6,H,T++,8,4,qi,2,27/01/03,27-mars,,,,,,,,
c,1,S,T,8,4,qi,2,27/01/03,10-avr.,,,,,,,,
c,2,H,T++,8,4,qi,2,27/01/03,13-mars,,,,,,,,
c,3,H,T,8,4,qi,2,27/01/03,22-4,,,,,,,,
c,4,S,T++,8,4,qi,2,27/01/03,16-mars,,,,,,,,
c,5,H,T+,8,4,qi,2,27/01/03,9-4,,,,,,,,
c,6,S,T+,8,4,qi,2,27/01/03,23-mars,,,,,,,,
d,1,S,T++,8,4,qi,2,27/01/03,4-avr.,,,,,,,,
d,2,S,T+,8,4,qi,2,27/01/03,28-mars,,,,,,,,
d,3,H,T++,8,4,qi,2,27/01/03,-,,,,,,19-aot,,
d,4,S,T,8,4,qi,2,27/01/03,12-avr.,,,,,,,,
d,5,H,T+,8,4,qi,2,27/01/03,3-avr.,,,,,,,,
d,6,H,T,8,4,qi,2,27/01/03,5-5,,,,,,,,
e,1,H,T+,8,4,qi,2,27/01/03,24-4,,,,,,,,
e,2,H,T,8,4,qi,2,27/01/03,23-5,,,,,,,,
e,3,H,T++,8,4,qi,2,27/01/03,9-avr.,,,,,,,,
e,4,S,T++,8,4,qi,2,27/01/03,14-mars,,,,,,,,
e,5,S,T+,8,4,qi,2,27/01/03,,,,,,,19-aot,,
e,6,S,T,8,4,qi,2,27/01/03,,,,,,,19-aot,,
a,1,H,T+,14,7,qi,3,27/01/03,3-avr.,,,,,,8-aot,,
a,2,S,T++,14,7,qi,3,27/01/03,28-mars,,,,,,,,
a,3,S,T,14,7,qi,3,27/01/03,10-avr.,,,,,,,,
a,4,H,T++,14,7,qi,3,27/01/03,30-mars,,,,,,8-aot,,
a,5,H,T,14,7,qi,3,27/01/03,7-avr.,,,,,,,,
a,6,S,T+,14,7,qi,3,27/01/03,21-4,,,,,,,,
b,1,H,T,14,7,qi,3,27/01/03,10-avr.,,,,,,,,
b,2,S,T+,14,7,qi,3,27/01/03,31-mars,,,,,,,,
b,3,S,T++,14,7,qi,3,27/01/03,31-mars,,,,,,6-juil.,,
b,4,H,T+,14,7,qi,3,27/01/03,4-avr.,,,,,,15-juin,,
b,5,S,T,14,7,qi,3,27/01/03,14-avr.,,,,,,14-juil.,,
b,6,H,T++,14,7,qi,3,27/01/03,16-mars,,,,,,8-aot,,
c,1,S,T,14,7,qi,3,27/01/03,14-avr.,,,,,,,,
c,2,H,T++,14,7,qi,3,27/01/03,27-mars,,,,,,,,
c,3,H,T,14,7,qi,3,27/01/03,13-avr.,,,,,,,,
c,4,S,T++,14,7,qi,3,27/01/03,26-4,,,,,,19-aot,,
c,5,H,T+,14,7,qi,3,27/01/03,30-mars,,,,,,,,
c,6,S,T+,14,7,qi,3,27/01/03,5-avr.,,,,,,,,
d,1,S,T++,14,7,qi,3,27/01/03,6-avr.,,,,,,,,
d,2,S,T+,14,7,qi,3,27/01/03,24-4,,,,,,19-aot,,
d,3,H,T++,14,7,qi,3,27/01/03,22-mars,,,,,,,,
d,4,S,T,14,7,qi,3,27/01/03,24-4,,,,,,,,
d,5,H,T+,14,7,qi,3,27/01/03,28-mars,,,,,,,,
d,6,H,T,14,7,qi,3,27/01/03,29-4,,,,,,,,
e,1,H,T+,14,7,qi,3,27/01/03,30-mars,,,,,,,,
e,2,H,T,14,7,qi,3,27/01/03,13-avr.,,,,,,,,
e,3,H,T++,14,7,qi,3,27/01/03,24-4,,,,,,8-aot,,
e,4,S,T++,14,7,qi,3,27/01/03,15-mars,,,,,,,,
e,5,S,T+,14,7,qi,3,27/01/03,16-4,,,,,,,,
e,6,S,T,14,7,qi,3,27/01/03,17-4,,,,,,,,
a,1,H,T+,14,1,qp,1,04/11/02,3-avr.,,,,,,7-juil.,,
a,2,S,T++,14,1,qp,1,04/11/02,11-mai,,,,,,5-juil.,,
a,3,S,T,14,1,qp,1,04/11/02,21-4,,,,14-nov.,,,,
a,4,H,T++,14,1,qp,1,04/11/02,21-mars,,,,,,15-juil.,,
a,5,H,T,14,1,qp,1,04/11/02,22-4,,,,,,20-aot,,
a,6,S,T+,14,1,qp,1,04/11/02,5-avr.,,,,,,8-aot,,
b,1,H,T,14,1,qp,1,04/11/02,7-avr.,,,,14-nov.,,,,
b,2,S,T+,14,1,qp,1,04/11/02,29-mars,,,,1-janv.,,20-juil.,,
b,3,S,T++,14,1,qp,1,04/11/02,13-mars,,,,,,19-aot,,
b,4,H,T+,14,1,qp,1,04/11/02,2-avr.,,,,20-nov.,,,,
b,5,S,T,14,1,qp,1,04/11/02,31-mars,,,,,,10-juil.,,
b,6,H,T++,14,1,qp,1,04/11/02,10-mars,,,,,,13-juin,,
c,1,S,T,14,1,qp,1,04/11/02,13-avr.,,,,4-nov.,,19-aot,,
c,2,H,T++,14,1,qp,1,04/11/02,24-mars,,,,,,5-aot,,
c,3,H,T,14,1,qp,1,04/11/02,14-avr.,,,,10-nov.,,,,
c,4,S,T++,14,1,qp,1,04/11/02,11-avr.,,,,,,inf 25/7,,
c,5,H,T+,14,1,qp,1,04/11/02,5-avr.,,,,1-dc.,,,,
c,6,S,T+,14,1,qp,1,04/11/02,14-mars,,,,14-nov.,,,,
d,1,S,T++,14,1,qp,1,04/11/02,9-avr.,,,,,,5-aot,,
d,2,S,T+,14,1,qp,1,04/11/02,14-mars,,,,,,3-aot,,
d,3,H,T++,14,1,qp,1,04/11/02,1-avr.,,,,,,21-juil.,,
d,4,S,T,14,1,qp,1,04/11/02,4-avr.,,,,4-nov.,,,,
d,5,H,T+,14,1,qp,1,04/11/02,7-avr.,,,,16-nov.,,,,
d,6,H,T,14,1,qp,1,04/11/02,16-avr.,,,,4-nov.,,,,
e,1,H,T+,14,1,qp,1,04/11/02,20-mars,,,,11-nov.,,,,
e,2,H,T,14,1,qp,1,04/11/02,13-avr.,,,,1-nov.,,,,
e,3,H,T++,14,1,qp,1,04/11/02,10-mars,,,,,,8-aot,,
e,4,S,T++,14,1,qp,1,04/11/02,11-avr.,,,,1-janv.,,8-aot,,
e,5,S,T+,14,1,qp,1,04/11/02,7-avr.,,,,,,25-juil.,,
e,6,S,T,14,1,qp,1,04/11/02,24-4,,,,,6-dc.,19-aot,,
a,1,H,T+,8,7,qp,2,15/11/2,10-mars,,,,,,,,
a,2,S,T++,8,7,qp,2,15/11/2,26-mars,,,,3-janv.,,8-aot,,
a,3,S,T,8,7,qp,2,15/11/2,3-mai,,,,26-dc.,,,,
a,4,H,T++,8,7,qp,2,15/11/2,23-mars,,,,,,8/8?,,
a,5,H,T,8,7,qp,2,15/11/2,6-avr.,,,,1-fvr.,,,,
a,6,S,T+,8,7,qp,2,15/11/2,8-mars,,,,,,25-juil.,,
b,1,H,T,8,7,qp,2,15/11/2,24-mars,,,,10-dc.,,,,
b,2,S,T+,8,7,qp,2,15/11/2,18-mars,,,,6-janv.,,,,
b,3,S,T++,8,7,qp,2,15/11/2,21-mars,,,,7-janv.,,,,
b,4,H,T+,8,7,qp,2,15/11/2,10-mars,,,,1-fvr.,,,,
b,5,S,T,8,7,qp,2,15/11/2,9-avr.,,,,,,24-juil.,,
b,6,H,T++,8,7,qp,2,15/11/2,12-mars,,,,7-dc.,,,,
c,1,S,T,8,7,qp,2,15/11/2,4-avr.,,,,,,,,
c,2,H,T++,8,7,qp,2,15/11/2,16-mars,,,,,,inf 19/8,,
c,3,H,T,8,7,qp,2,15/11/2,26-mars,,,,,,,,
c,4,S,T++,8,7,qp,2,15/11/2,25-mars,,,,,,,,
c,5,H,T+,8,7,qp,2,15/11/2,1-5,,,,,,,,
c,6,S,T+,8,7,qp,2,15/11/2,22-mars,,,,25-fvr.,,,,
d,1,S,T++,8,7,qp,2,15/11/2,1-avr.,,,,,,5-aot,,
d,2,S,T+,8,7,qp,2,15/11/2,16-3,,,,,,,,
d,3,H,T++,8,7,qp,2,15/11/2,10-mars,,,,,,,,
d,4,S,T,8,7,qp,2,15/11/2,26-mars,,,,9-janv.,,,,
d,5,H,T+,8,7,qp,2,15/11/2,10-avr.,,,,,,,,
d,6,H,T,8,7,qp,2,15/11/2,4-avr.,,,,,,,,
e,1,H,T+,8,7,qp,2,15/11/2,-,,,,,,19-aot,,
e,2,H,T,8,7,qp,2,15/11/2,27-mars,,,,1-fvr.,,,,
e,3,H,T++,8,7,qp,2,15/11/2,20-mars,,,,,,8-aot,,
e,4,S,T++,8,7,qp,2,15/11/2,2-mars,,,,1-janv.,,,,
e,5,S,T+,8,7,qp,2,15/11/2,1-avr.,,,,,,,,
e,6,S,T,8,7,qp,2,15/11/2,12-avr.,,,,8-dc.,,,,
a,1,H,T+,2,4,qp,3,3/3/03,30-mars,,,,,,,,
a,2,S,T++,2,4,qp,3,3/3/03,7-avr.,,,,,,,,
a,3,S,T,2,4,qp,3,3/3/03,10-avr.,,,,,,,,
a,4,H,T++,2,4,qp,3,3/3/03,,,,,,,inf 19/8,,
a,5,H,T,2,4,qp,3,3/3/03,,,,,,,,,
a,6,S,T+,2,4,qp,3,3/3/03,,,,,,,,,
b,1,H,T,2,4,qp,3,3/3/03,,,,,,,,,
b,2,S,T+,2,4,qp,3,3/3/03,7-avr.,,,,,,,,
b,3,S,T++,2,4,qp,3,3/3/03,,,,,,,,,
b,4,H,T+,2,4,qp,3,3/3/03,,,,,,,,,
b,5,S,T,2,4,qp,3,3/3/03,,,,,,,,,
b,6,H,T++,2,4,qp,3,3/3/03,,,,,,,,,
c,1,S,T,2,4,qp,3,3/3/03,,,,,,,,,
c,2,H,T++,2,4,qp,3,3/3/03,2-avr.,,,,,,,,
c,3,H,T,2,4,qp,3,3/3/03,,,,,,,,,
c,4,S,T++,2,4,qp,3,3/3/03,,,,,,,,,
c,5,H,T+,2,4,qp,3,3/3/03,,,,,,,,,
c,6,S,T+,2,4,qp,3,3/3/03,8-avr.,,,,,,,,
d,1,S,T++,2,4,qp,3,3/3/03,4-avr.,,,,,,,,
d,2,S,T+,2,4,qp,3,3/3/03,,,,,,,,,
d,3,H,T++,2,4,qp,3,3/3/03,,,,,,,,,
d,4,S,T,2,4,qp,3,3/3/03,,,,,,,,,
d,5,H,T+,2,4,qp,3,3/3/03,4-avr.,,,,,,,,
d,6,H,T,2,4,qp,3,3/3/03,14-avr.,,,,,,,,
e,1,H,T+,2,4,qp,3,3/3/03,,,,,,,,,
e,2,H,T,2,4,qp,3,3/3/03,11-avr.,,,,,,,,
e,3,H,T++,2,4,qp,3,3/3/03,,,,,,,,,
e,4,S,T++,2,4,qp,3,3/3/03,,,,,,,,,
e,5,S,T+,2,4,qp,3,3/3/03,11-avr.,,,,,,,,
e,6,S,T,2,4,qp,3,3/3/03,,,,,,,,,
a,1,H,T+,8,1,qr,1,15/11/2,21-mars,,,,,,16-juin,,
a,2,S,T++,8,1,qr,1,15/11/2,5-avr.,,,,,,10-juil.,,
a,3,S,T,8,1,qr,1,15/11/2,6-avr.,,,,,4-nov.,12-aot,,
a,4,H,T++,8,1,qr,1,15/11/2,6-avr.,,,,,,8-aot,,
a,5,H,T,8,1,qr,1,15/11/2,7-avr.,,,,,1-janv.,8-aot,,
a,6,S,T+,8,1,qr,1,15/11/2,23-mars,,,,,,5-juil.,,
b,1,H,T,8,1,qr,1,15/11/2,10-avr.,,,,,,14-juin,,
b,2,S,T+,8,1,qr,1,15/11/2,26-mars,,,,,,20-juil.,,
b,3,S,T++,8,1,qr,1,15/11/2,11-mars,,,,,26-dc.,24-juil.,,
b,4,H,T+,8,1,qr,1,15/11/2,4-avr.,,,,,,8-aot,,
b,5,S,T,8,1,qr,1,15/11/2,10-avr.,,,,<4-11-03,,,,
b,6,H,T++,8,1,qr,1,15/11/2,25-mars,,,,,,8-aot,,
c,1,S,T,8,1,qr,1,15/11/2,13-avr.,,,,,6-nov.,19-aot,,
c,2,H,T++,8,1,qr,1,15/11/2,31-mars,,,,,,9-aot,,
c,3,H,T,8,1,qr,1,15/11/2,7-avr.,,,,,,8-aot,,
c,4,S,T++,8,1,qr,1,15/11/2,1-avr.,,,,,,20-juil.,,
c,5,H,T+,8,1,qr,1,15/11/2,31-mars,,,,4-nov.,,,,
c,6,S,T+,8,1,qr,1,15/11/2,30-mars,,,,,,5-juil.,,
d,1,S,T++,8,1,qr,1,15/11/2,8-avr.,,,,,,4-aot,,
d,2,S,T+,8,1,qr,1,15/11/2,28-mars,,,,,,15-juil.,,
d,3,H,T++,8,1,qr,1,15/11/2,24-mars,,,,<4-11-03,,4-aot,,
d,4,S,T,8,1,qr,1,15/11/2,10-avr.,,,,,29-nov.,19-aot,,
d,5,H,T+,8,1,qr,1,15/11/2,5-avr.,,,,4-nov.,,28-juil.,,
d,6,H,T,8,1,qr,1,15/11/2,3-avr.,,,,4-nov.,,,,
e,1,H,T+,8,1,qr,1,15/11/2,26-mars,,,,4-nov.,,,,
e,2,H,T,8,1,qr,1,15/11/2,9-avr.,,,,,,8-aot,,
e,3,H,T++,8,1,qr,1,15/11/2,25-mars,,,,25-nov.,,,,
e,4,S,T++,8,1,qr,1,15/11/2,27-mars,,,,,,8-aot,,
e,5,S,T+,8,1,qr,1,15/11/2,22-4,,,,,,25-juil.,,
e,6,S,T,8,1,qr,1,15/11/2,23-4,,,,26-nov.,,29-juil.,,
a,1,H,T+,14,4,qr,2,15/11/2,29-mars,,,,,,19-aot,,
a,2,S,T++,14,4,qr,2,15/11/2,6-avr.,,,,,,14-juil.,,
a,3,S,T,14,4,qr,2,15/11/2,13-avr.,,,,18-nov.,,,,
a,4,H,T++,14,4,qr,2,15/11/2,20-mars,,,,,,25-juil.,,
a,5,H,T,14,4,qr,2,15/11/2,8-avr.,,,,,15-nov.,20-aot,,
a,6,S,T+,14,4,qr,2,15/11/2,6-avr.,,,,,6-dc.,19-aot,,
b,1,H,T,14,4,qr,2,15/11/2,16-4,,,,4-nov.,,,,
b,2,S,T+,14,4,qr,2,15/11/2,26-mars,,,,,,8-aot,,
b,3,S,T++,14,4,qr,2,15/11/2,29-mars,,,,,,25-juil.,,
b,4,H,T+,14,4,qr,2,15/11/2,3-avr.,,,,14-nov.,26-dc.,,,
b,5,S,T,14,4,qr,2,15/11/2,11-avr.,,,,<4-11-03,4-dc.,,,
b,6,H,T++,14,4,qr,2,15/11/2,28-mars,,,,<4-11-03,10-dc.,25-juil.,,
c,1,S,T,14,4,qr,2,15/11/2,21-4,,,,,,19-aot,,
c,2,H,T++,14,4,qr,2,15/11/2,11-mars,,,,,9-nov.,1-aot,,
c,3,H,T,14,4,qr,2,15/11/2,9-avr.,,,,<4-11-03,14-nov.,,,
c,4,S,T++,14,4,qr,2,15/11/2,12-avr.,,,,,,28-juil.,,
c,5,H,T+,14,4,qr,2,15/11/2,1-avr.,,,,14-nov.,28-nov.,,,
c,6,S,T+,14,4,qr,2,15/11/2,28-mars,,,,14-nov.,,,,
d,1,S,T++,14,4,qr,2,15/11/2,4-avr.,,,,26-dc.,26-dc.,,,
d,2,S,T+,14,4,qr,2,15/11/2,31-mars,,,,30-nov.,26-dc.,29-juil.,,
d,3,H,T++,14,4,qr,2,15/11/2,5-avr.,,,,4-nov.,,1-aot,,
d,4,S,T,14,4,qr,2,15/11/2,19-4,,,,4-nov.,,,,
d,5,H,T+,14,4,qr,2,15/11/2,2-avr.,,,,1-dc.,,,,
d,6,H,T,14,4,qr,2,15/11/2,17-4,,,,4-nov.,,,,
e,1,H,T+,14,4,qr,2,15/11/2,14-4,,,,14-nov.,,,,
e,2,H,T,14,4,qr,2,15/11/2,20-4,,,,4-nov.,28-nov.,,,
e,3,H,T++,14,4,qr,2,15/11/2,12-mars,,,,,4-nov.,8-aot,,
e,4,S,T++,14,4,qr,2,15/11/2,30-mars,,,,25-nov.,,,,
e,5,S,T+,14,4,qr,2,15/11/2,3-avr.,,,,,,25-juil.,,
e,6,S,T,14,4,qr,2,15/11/2,22-4,,,,4-nov.,6-dc.,,,
a,1,H,T+,2,7,qr,3,04/11/02,7-avr.,,,,,,15-juil.,,
a,2,S,T++,2,7,qr,3,04/11/02,5-avr.,,,,,,12-juil.,,
a,3,S,T,2,7,qr,3,04/11/02,8-avr.,,,,,,16-juin,,
a,4,H,T++,2,7,qr,3,04/11/02,10-mars,,,,,,18-juil.,,
a,5,H,T,2,7,qr,3,04/11/02,22-avr.,,,,15-dc.,,,,
a,6,S,T+,2,7,qr,3,04/11/02,25-mars,,,,,,5-juil.,,
b,1,H,T,2,7,qr,3,04/11/02,-,,,,,,19-aot,,
b,2,S,T+,2,7,qr,3,04/11/02,15-4,,,,,,,,
b,3,S,T++,2,7,qr,3,04/11/02,27-mars,,,,,,20-juil.,,
b,4,H,T+,2,7,qr,3,04/11/02,12-mars,,,,,26-dc.,10-aot,,
b,5,S,T,2,7,qr,3,04/11/02,6-avr.,,,,<4-11-03,,,,
b,6,H,T++,2,7,qr,3,04/11/02,20-mars,,,,,,8-aot,,
c,1,S,T,2,7,qr,3,04/11/02,24-4,,,,,,10-juil.,,
c,2,H,T++,2,7,qr,3,04/11/02,12-avr.,,,,,,9-aot,,
c,3,H,T,2,7,qr,3,04/11/02,31-mars,,,,4-nov.,,,,
c,4,S,T++,2,7,qr,3,04/11/02,25-mars,,,,,,20-juil.,,
c,5,H,T+,2,7,qr,3,04/11/02,-,,,,,,4-nov.,,
c,6,S,T+,2,7,qr,3,04/11/02,23-mars,,,,,,30-juin,,
d,1,S,T++,2,7,qr,3,04/11/02,22-4,,,,,,1-juil.,,
d,2,S,T+,2,7,qr,3,04/11/02,13-mars,,,,,,9-aot,,
d,3,H,T++,2,7,qr,3,04/11/02,8-mars,,,,22-dc.,,9-aot,,
