,site,genus,species,event,year,doy,GDD0,GDD5,ChillDaysOND,plt
19456,mikesell,Diospyros,virginiana,bbd,1897.0,137.0,,,,
19457,mikesell,Diospyros,virginiana,bbd,1886.0,124.0,,,,
19458,mikesell,Diospyros,virginiana,bbd,1893.0,134.0,,,,
19459,mikesell,Diospyros,virginiana,bbd,1896.0,124.0,,,,
19460,mikesell,Diospyros,virginiana,bbd,1892.0,142.0,,,,
19461,mikesell,Diospyros,virginiana,bbd,1888.0,141.0,,,,
19462,mikesell,Diospyros,virginiana,bbd,1898.0,133.0,,,,
19463,mikesell,Fraxinus,americana,bbd,1889.0,120.0,,,,
19464,mikesell,Fraxinus,americana,bbd,1894.0,122.0,,,,
19465,mikesell,Fraxinus,americana,bbd,1899.0,120.0,,,,
19466,mikesell,Fraxinus,americana,bbd,1890.0,118.0,,,,
19467,mikesell,Fraxinus,americana,bbd,1885.0,138.0,,,,
19468,mikesell,Fraxinus,americana,bbd,1897.0,125.0,,,,
19469,mikesell,Fraxinus,americana,bbd,1898.0,132.0,,,,
19470,mikesell,Fraxinus,americana,bbd,1895.0,119.0,,,,
19471,mikesell,Fraxinus,americana,bbd,1896.0,111.0,,,,
19472,mikesell,Fraxinus,americana,bbd,1892.0,135.0,,,,
19473,mikesell,Fraxinus,americana,bbd,1891.0,119.0,,,,
19474,mikesell,Fraxinus,americana,bbd,1887.0,126.0,,,,
19475,mikesell,Fraxinus,americana,bbd,1888.0,132.0,,,,
19476,mikesell,Fraxinus,americana,bbd,1886.0,115.0,,,,
19477,mikesell,Fraxinus,americana,bbd,1883.0,131.0,,,,
19478,mikesell,Fraxinus,americana,bbd,1910.0,128.0,,,,
19479,mikesell,Fraxinus,americana,bbd,1893.0,132.0,,,,
19480,mikesell,Fraxinus,americana,bbd,1884.0,126.0,,,,
19481,mikesell,Fraxinus,nigra,bbd,1889.0,121.0,,,,
19482,mikesell,Fraxinus,nigra,bbd,1895.0,117.0,,,,
19483,mikesell,Fraxinus,nigra,bbd,1894.0,124.0,,,,
19484,mikesell,Fraxinus,nigra,bbd,1886.0,115.0,,,,
19485,mikesell,Fraxinus,nigra,bbd,1891.0,127.0,,,,
19486,mikesell,Fraxinus,nigra,bbd,1892.0,134.0,,,,
19487,mikesell,Fraxinus,nigra,bbd,1885.0,127.0,,,,
19488,mikesell,Fraxinus,nigra,bbd,1883.0,132.0,,,,
19489,mikesell,Fraxinus,nigra,bbd,1897.0,124.0,,,,
19490,mikesell,Fraxinus,nigra,bbd,1896.0,118.0,,,,
19491,mikesell,Fraxinus,nigra,bbd,1893.0,134.0,,,,
19492,mikesell,Fraxinus,nigra,bbd,1890.0,128.0,,,,
19493,mikesell,Fraxinus,nigra,bbd,1888.0,133.0,,,,
19494,mikesell,Fraxinus,nigra,bbd,1887.0,136.0,,,,
19495,mikesell,Fraxinus,nigra,bbd,1899.0,117.0,,,,
19496,mikesell,Fraxinus,nigra,bbd,1884.0,125.0,,,,
19497,mikesell,Fraxinus,nigra,bbd,1898.0,131.0,,,,
19498,mikesell,Fraxinus,nigra,bbd,1912.0,127.0,,,,
19499,mikesell,Cornus,florida,lud,1883.0,143.0,,,,
19500,mikesell,Cornus,florida,lud,1897.0,129.0,,,,
19501,mikesell,Cornus,florida,lud,1896.0,123.0,,,,
19502,mikesell,Cornus,florida,lud,1894.0,127.0,,,,
19503,mikesell,Cornus,florida,lud,1908.0,133.0,,,,
19504,mikesell,Cornus,florida,lud,1907.0,152.0,,,,
19505,mikesell,Cornus,florida,lud,1891.0,130.0,,,,
19506,mikesell,Cornus,florida,lud,1905.0,126.0,,,,
19507,mikesell,Cornus,florida,lud,1888.0,141.0,,,,
19508,mikesell,Cornus,florida,lud,1887.0,140.0,,,,
19509,mikesell,Cornus,florida,lud,1885.0,146.0,,,,
19510,mikesell,Cornus,florida,lud,1899.0,124.0,,,,
19511,mikesell,Cornus,florida,lud,1898.0,131.0,,,,
19512,mikesell,Cornus,florida,lud,1912.0,133.0,,,,
19513,mikesell,Cornus,florida,lud,1892.0,145.0,,,,
19514,mikesell,Cornus,florida,lud,1893.0,140.0,,,,
19515,mikesell,Cornus,florida,lud,1890.0,132.0,,,,
19516,mikesell,Cornus,florida,lud,1884.0,138.0,,,,
19517,mikesell,Cornus,florida,lud,1889.0,132.0,,,,
19518,mikesell,Cornus,florida,lud,1895.0,132.0,,,,
19519,mikesell,Cornus,florida,lud,1906.0,137.0,,,,
19520,mikesell,Cornus,florida,lud,1886.0,126.0,,,,
19521,mikesell,Juglans,nigra,lud,1885.0,148.0,,,,
19522,mikesell,Juglans,nigra,lud,1912.0,139.0,,,,
19523,mikesell,Juglans,nigra,lud,1907.0,153.0,,,,
19524,mikesell,Juglans,nigra,lud,1908.0,141.0,,,,
19525,mikesell,Juglans,nigra,lud,1899.0,130.0,,,,
19526,mikesell,Juglans,nigra,lud,1886.0,129.0,,,,
19527,mikesell,Juglans,nigra,lud,1883.0,147.0,,,,
19528,mikesell,Juglans,nigra,lud,1897.0,137.0,,,,
19529,mikesell,Juglans,nigra,lud,1898.0,136.0,,,,
19530,mikesell,Juglans,nigra,lud,1894.0,138.0,,,,
19531,mikesell,Juglans,nigra,lud,1893.0,144.0,,,,
19532,mikesell,Juglans,nigra,lud,1889.0,131.0,,,,
19533,mikesell,Juglans,nigra,lud,1905.0,142.0,,,,
19534,mikesell,Juglans,nigra,lud,1890.0,138.0,,,,
19535,mikesell,Juglans,nigra,lud,1888.0,147.0,,,,
19536,mikesell,Juglans,nigra,lud,1896.0,129.0,,,,
19537,mikesell,Juglans,nigra,lud,1887.0,140.0,,,,
19538,mikesell,Juglans,nigra,lud,1884.0,143.0,,,,
19539,mikesell,Juglans,nigra,lud,1892.0,146.0,,,,
19540,mikesell,Juglans,nigra,lud,1906.0,142.0,,,,
19541,mikesell,Juglans,nigra,lud,1895.0,130.0,,,,
19542,mikesell,Juglans,nigra,lud,1891.0,132.0,,,,
19543,mikesell,Carya,ovata,lud,1912.0,134.0,,,,
19544,mikesell,Carya,ovata,lud,1894.0,130.0,,,,
19545,mikesell,Carya,ovata,lud,1897.0,135.0,,,,
19546,mikesell,Carya,ovata,lud,1907.0,154.0,,,,
19547,mikesell,Carya,ovata,lud,1888.0,140.0,,,,
19548,mikesell,Carya,ovata,lud,1899.0,120.0,,,,
19549,mikesell,Carya,ovata,lud,1895.0,128.0,,,,
19550,mikesell,Carya,ovata,lud,1898.0,139.0,,,,
19551,mikesell,Carya,ovata,lud,1908.0,139.0,,,,
19552,mikesell,Carya,ovata,lud,1890.0,136.0,,,,
19553,mikesell,Carya,ovata,lud,1893.0,139.0,,,,
19554,mikesell,Carya,ovata,lud,1885.0,140.0,,,,
19555,mikesell,Carya,ovata,lud,1886.0,123.0,,,,
19556,mikesell,Carya,ovata,lud,1896.0,122.0,,,,
19557,mikesell,Carya,ovata,lud,1889.0,129.0,,,,
19558,mikesell,Carya,ovata,lud,1891.0,129.0,,,,
19559,mikesell,Carya,ovata,lud,1892.0,140.0,,,,
19560,mikesell,Carya,ovata,lud,1905.0,138.0,,,,
19561,mikesell,Carya,ovata,lud,1887.0,136.0,,,,
19562,mikesell,Carya,ovata,lud,1884.0,137.0,,,,
19563,mikesell,Carya,ovata,lud,1883.0,138.0,,,,
19564,mikesell,Carya,ovata,lud,1906.0,138.0,,,,
19565,mikesell,Carya,glabra,lud,1907.0,152.0,,,,
19566,mikesell,Carya,glabra,lud,1886.0,124.0,,,,
19567,mikesell,Carya,glabra,lud,1899.0,124.0,,,,
19568,mikesell,Carya,glabra,lud,1908.0,141.0,,,,
19569,mikesell,Carya,glabra,lud,1887.0,137.0,,,,
19570,mikesell,Carya,glabra,lud,1912.0,138.0,,,,
19571,mikesell,Carya,glabra,lud,1885.0,141.0,,,,
19572,mikesell,Carya,glabra,lud,1894.0,134.0,,,,
19573,mikesell,Carya,glabra,lud,1905.0,138.0,,,,
19574,mikesell,Carya,glabra,lud,1888.0,141.0,,,,
19575,mikesell,Carya,glabra,lud,1883.0,140.0,,,,
19576,mikesell,Carya,glabra,lud,1884.0,133.0,,,,
19577,mikesell,Carya,glabra,lud,1895.0,130.0,,,,
19578,mikesell,Carya,glabra,lud,1893.0,145.0,,,,
19579,mikesell,Carya,glabra,lud,1897.0,134.0,,,,
19580,mikesell,Carya,glabra,lud,1906.0,136.0,,,,
19581,mikesell,Carya,glabra,lud,1890.0,142.0,,,,
19582,mikesell,Carya,glabra,lud,1889.0,129.0,,,,
19583,mikesell,Carya,glabra,lud,1892.0,145.0,,,,
19584,mikesell,Carya,glabra,lud,1898.0,140.0,,,,
19585,mikesell,Carya,glabra,lud,1896.0,124.0,,,,
19586,mikesell,Carya,glabra,lud,1891.0,131.0,,,,
19587,mikesell,Populus,tremuloides,lud,1885.0,127.0,,,,
19588,mikesell,Populus,tremuloides,lud,1888.0,133.0,,,,
19589,mikesell,Populus,tremuloides,lud,1899.0,117.0,,,,
19590,mikesell,Populus,tremuloides,lud,1907.0,123.0,,,,
19591,mikesell,Populus,tremuloides,lud,1889.0,116.0,,,,
19592,mikesell,Populus,tremuloides,lud,1897.0,123.0,,,,
19593,mikesell,Populus,tremuloides,lud,1893.0,128.0,,,,
19594,mikesell,Populus,tremuloides,lud,1886.0,111.0,,,,
19595,mikesell,Populus,tremuloides,lud,1908.0,124.0,,,,
19596,mikesell,Populus,tremuloides,lud,1890.0,117.0,,,,
19597,mikesell,Populus,tremuloides,lud,1905.0,124.0,,,,
19598,mikesell,Populus,tremuloides,lud,1912.0,133.0,,,,
19599,mikesell,Populus,tremuloides,lud,1898.0,114.0,,,,
19600,mikesell,Populus,tremuloides,lud,1887.0,123.0,,,,
19601,mikesell,Populus,tremuloides,lud,1906.0,113.0,,,,
19602,mikesell,Populus,tremuloides,lud,1909.0,130.0,,,,
19603,mikesell,Populus,tremuloides,lud,1894.0,116.0,,,,
19604,mikesell,Populus,tremuloides,lud,1883.0,121.0,,,,
19605,mikesell,Populus,tremuloides,lud,1884.0,118.0,,,,
19606,mikesell,Populus,tremuloides,lud,1891.0,117.0,,,,
19607,mikesell,Populus,tremuloides,lud,1896.0,141.0,,,,
19608,mikesell,Populus,tremuloides,lud,1895.0,115.0,,,,
19609,mikesell,Populus,tremuloides,lud,1892.0,123.0,,,,
19610,mikesell,Populus,deltoides,lud,1897.0,127.0,,,,
19611,mikesell,Populus,deltoides,lud,1898.0,127.0,,,,
19612,mikesell,Populus,deltoides,lud,1888.0,135.0,,,,
19613,mikesell,Populus,deltoides,lud,1893.0,124.0,,,,
19614,mikesell,Populus,deltoides,lud,1885.0,131.0,,,,
19615,mikesell,Populus,deltoides,lud,1889.0,131.0,,,,
19616,mikesell,Populus,deltoides,lud,1899.0,122.0,,,,
19617,mikesell,Populus,deltoides,lud,1886.0,120.0,,,,
19618,mikesell,Populus,deltoides,lud,1894.0,124.0,,,,
19619,mikesell,Populus,deltoides,lud,1912.0,125.0,,,,
19620,mikesell,Populus,deltoides,lud,1908.0,136.0,,,,
19621,mikesell,Populus,deltoides,lud,1890.0,137.0,,,,
19622,mikesell,Populus,deltoides,lud,1895.0,127.0,,,,
19623,mikesell,Populus,deltoides,lud,1887.0,135.0,,,,
19624,mikesell,Populus,deltoides,lud,1896.0,112.0,,,,
19625,mikesell,Populus,deltoides,lud,1905.0,125.0,,,,
19626,mikesell,Populus,deltoides,lud,1909.0,142.0,,,,
19627,mikesell,Populus,deltoides,lud,1892.0,127.0,,,,
19628,mikesell,Populus,deltoides,lud,1883.0,123.0,,,,
19629,mikesell,Populus,deltoides,lud,1891.0,127.0,,,,
19630,mikesell,Populus,deltoides,lud,1906.0,128.0,,,,
19631,mikesell,Populus,deltoides,lud,1884.0,128.0,,,,
19632,mikesell,Salix,nigra,lud,1890.0,119.0,,,,
19633,mikesell,Salix,nigra,lud,1889.0,123.0,,,,
19634,mikesell,Salix,nigra,lud,1912.0,124.0,,,,
19635,mikesell,Salix,nigra,lud,1908.0,131.0,,,,
19636,mikesell,Salix,nigra,lud,1888.0,123.0,,,,
19637,mikesell,Salix,nigra,lud,1891.0,117.0,,,,
19638,mikesell,Salix,nigra,lud,1909.0,136.0,,,,
19639,mikesell,Salix,nigra,lud,1885.0,127.0,,,,
19640,mikesell,Salix,nigra,lud,1892.0,123.0,,,,
19641,mikesell,Salix,nigra,lud,1893.0,126.0,,,,
19642,mikesell,Salix,nigra,lud,1905.0,125.0,,,,
19643,mikesell,Salix,nigra,lud,1886.0,110.0,,,,
19644,mikesell,Salix,nigra,lud,1896.0,110.0,,,,
19645,mikesell,Salix,nigra,lud,1906.0,114.0,,,,
19646,mikesell,Salix,nigra,lud,1887.0,128.0,,,,
19647,mikesell,Salix,nigra,lud,1897.0,119.0,,,,
19648,mikesell,Salix,nigra,lud,1884.0,127.0,,,,
19649,mikesell,Salix,nigra,lud,1894.0,122.0,,,,
19650,mikesell,Salix,nigra,lud,1883.0,123.0,,,,
19651,mikesell,Salix,nigra,lud,1898.0,112.0,,,,
19652,mikesell,Salix,nigra,lud,1895.0,120.0,,,,
19653,mikesell,Ostrya,virginiana,lud,1888.0,127.0,,,,
19654,mikesell,Ostrya,virginiana,lud,1889.0,126.0,,,,
19655,mikesell,Ostrya,virginiana,lud,1899.0,123.0,,,,
19656,mikesell,Ostrya,virginiana,lud,1897.0,119.0,,,,
19657,mikesell,Ostrya,virginiana,lud,1905.0,123.0,,,,
19658,mikesell,Ostrya,virginiana,lud,1894.0,123.0,,,,
19659,mikesell,Ostrya,virginiana,lud,1908.0,133.0,,,,
19660,mikesell,Ostrya,virginiana,lud,1898.0,128.0,,,,
19661,mikesell,Ostrya,virginiana,lud,1890.0,120.0,,,,
19662,mikesell,Ostrya,virginiana,lud,1893.0,134.0,,,,
19663,mikesell,Ostrya,virginiana,lud,1906.0,133.0,,,,
19664,mikesell,Ostrya,virginiana,lud,1891.0,120.0,,,,
19665,mikesell,Ostrya,virginiana,lud,1885.0,120.0,,,,
19666,mikesell,Ostrya,virginiana,lud,1895.0,118.0,,,,
19667,mikesell,Ostrya,virginiana,lud,1909.0,130.0,,,,
19668,mikesell,Ostrya,virginiana,lud,1912.0,132.0,,,,
19669,mikesell,Ostrya,virginiana,lud,1896.0,119.0,,,,
19670,mikesell,Ostrya,virginiana,lud,1886.0,118.0,,,,
19671,mikesell,Ostrya,virginiana,lud,1887.0,123.0,,,,
19672,mikesell,Ostrya,virginiana,lud,1907.0,138.0,,,,
19673,mikesell,Ostrya,virginiana,lud,1892.0,131.0,,,,
19674,mikesell,Ostrya,virginiana,lud,1884.0,124.0,,,,
19675,mikesell,Ostrya,virginiana,lud,1883.0,128.0,,,,
19676,mikesell,Quercus,velutina,lud,1888.0,143.0,,,,
19677,mikesell,Quercus,velutina,lud,1905.0,132.0,,,,
19678,mikesell,Quercus,velutina,lud,1899.0,125.0,,,,
19679,mikesell,Quercus,velutina,lud,1889.0,130.0,,,,
19680,mikesell,Quercus,velutina,lud,1891.0,132.0,,,,
19681,mikesell,Quercus,velutina,lud,1885.0,143.0,,,,
19682,mikesell,Quercus,velutina,lud,1906.0,136.0,,,,
19683,mikesell,Quercus,velutina,lud,1892.0,144.0,,,,
19684,mikesell,Quercus,velutina,lud,1886.0,131.0,,,,
19685,mikesell,Quercus,velutina,lud,1896.0,123.0,,,,
19686,mikesell,Quercus,velutina,lud,1883.0,145.0,,,,
19687,mikesell,Quercus,velutina,lud,1897.0,133.0,,,,
19688,mikesell,Quercus,velutina,lud,1907.0,153.0,,,,
19689,mikesell,Quercus,velutina,lud,1890.0,138.0,,,,
19690,mikesell,Quercus,velutina,lud,1894.0,130.0,,,,
19691,mikesell,Quercus,velutina,lud,1908.0,141.0,,,,
19692,mikesell,Quercus,velutina,lud,1887.0,135.0,,,,
19693,mikesell,Quercus,velutina,lud,1884.0,135.0,,,,
19694,mikesell,Quercus,velutina,lud,1898.0,138.0,,,,
19695,mikesell,Quercus,velutina,lud,1912.0,136.0,,,,
19696,mikesell,Quercus,velutina,lud,1893.0,144.0,,,,
19697,mikesell,Quercus,velutina,lud,1895.0,128.0,,,,
19698,mikesell,Quercus,alba,lud,1894.0,134.0,,,,
19699,mikesell,Quercus,alba,lud,1891.0,128.0,,,,
19700,mikesell,Quercus,alba,lud,1908.0,141.0,,,,
19701,mikesell,Quercus,alba,lud,1912.0,136.0,,,,
19702,mikesell,Quercus,alba,lud,1905.0,140.0,,,,
19703,mikesell,Quercus,alba,lud,1888.0,146.0,,,,
19704,mikesell,Quercus,alba,lud,1895.0,131.0,,,,
19705,mikesell,Quercus,alba,lud,1885.0,142.0,,,,
19706,mikesell,Quercus,alba,lud,1899.0,126.0,,,,
19707,mikesell,Quercus,alba,lud,1889.0,130.0,,,,
19708,mikesell,Quercus,alba,lud,1892.0,141.0,,,,
19709,mikesell,Quercus,alba,lud,1906.0,136.0,,,,
19710,mikesell,Quercus,alba,lud,1883.0,142.0,,,,
19711,mikesell,Quercus,alba,lud,1886.0,129.0,,,,
19712,mikesell,Quercus,alba,lud,1907.0,156.0,,,,
19713,mikesell,Quercus,alba,lud,1890.0,144.0,,,,
19714,mikesell,Quercus,alba,lud,1896.0,125.0,,,,
19715,mikesell,Quercus,alba,lud,1897.0,132.0,,,,
19716,mikesell,Quercus,alba,lud,1887.0,136.0,,,,
19717,mikesell,Quercus,alba,lud,1893.0,145.0,,,,
19718,mikesell,Quercus,alba,lud,1898.0,138.0,,,,
19719,mikesell,Quercus,alba,lud,1884.0,135.0,,,,
19720,mikesell,Quercus,macrocarpa,lud,1899.0,123.0,,,,
19721,mikesell,Quercus,macrocarpa,lud,1912.0,140.0,,,,
19722,mikesell,Quercus,macrocarpa,lud,1897.0,134.0,,,,
19723,mikesell,Quercus,macrocarpa,lud,1908.0,139.0,,,,
19724,mikesell,Quercus,macrocarpa,lud,1894.0,134.0,,,,
19725,mikesell,Quercus,macrocarpa,lud,1888.0,146.0,,,,
19726,mikesell,Quercus,macrocarpa,lud,1889.0,129.0,,,,
19727,mikesell,Quercus,macrocarpa,lud,1905.0,134.0,,,,
19728,mikesell,Quercus,macrocarpa,lud,1891.0,132.0,,,,
19729,mikesell,Quercus,macrocarpa,lud,1895.0,129.0,,,,
19730,mikesell,Quercus,macrocarpa,lud,1896.0,129.0,,,,
19731,mikesell,Quercus,macrocarpa,lud,1898.0,138.0,,,,
19732,mikesell,Quercus,macrocarpa,lud,1885.0,140.0,,,,
19733,mikesell,Quercus,macrocarpa,lud,1892.0,143.0,,,,
19734,mikesell,Quercus,macrocarpa,lud,1893.0,143.0,,,,
19735,mikesell,Quercus,macrocarpa,lud,1890.0,138.0,,,,
19736,mikesell,Quercus,macrocarpa,lud,1886.0,128.0,,,,
19737,mikesell,Quercus,macrocarpa,lud,1887.0,134.0,,,,
19738,mikesell,Quercus,macrocarpa,lud,1884.0,134.0,,,,
19739,mikesell,Quercus,macrocarpa,lud,1906.0,134.0,,,,
19740,mikesell,Quercus,macrocarpa,lud,1883.0,138.0,,,,
19741,mikesell,Quercus,macrocarpa,lud,1907.0,152.0,,,,
19742,mikesell,Quercus,bicolor,lud,1888.0,145.0,,,,
19743,mikesell,Quercus,bicolor,lud,1889.0,128.0,,,,
19744,mikesell,Quercus,bicolor,lud,1894.0,130.0,,,,
19745,mikesell,Quercus,bicolor,lud,1895.0,127.0,,,,
19746,mikesell,Quercus,bicolor,lud,1908.0,136.0,,,,
19747,mikesell,Quercus,bicolor,lud,1896.0,122.0,,,,
19748,mikesell,Quercus,bicolor,lud,1899.0,123.0,,,,
19749,mikesell,Quercus,bicolor,lud,1886.0,128.0,,,,
19750,mikesell,Quercus,bicolor,lud,1890.0,138.0,,,,
19751,mikesell,Quercus,bicolor,lud,1887.0,136.0,,,,
19752,mikesell,Quercus,bicolor,lud,1912.0,141.0,,,,
19753,mikesell,Quercus,bicolor,lud,1891.0,126.0,,,,
19754,mikesell,Quercus,bicolor,lud,1892.0,143.0,,,,
19755,mikesell,Quercus,bicolor,lud,1893.0,141.0,,,,
19756,mikesell,Quercus,bicolor,lud,1907.0,152.0,,,,
19757,mikesell,Quercus,bicolor,lud,1905.0,130.0,,,,
19758,mikesell,Quercus,bicolor,lud,1906.0,134.0,,,,
19759,mikesell,Quercus,bicolor,lud,1898.0,140.0,,,,
19760,mikesell,Quercus,bicolor,lud,1897.0,134.0,,,,
19761,mikesell,Ulmus,americana,lud,1894.0,127.0,,,,
19762,mikesell,Ulmus,americana,lud,1888.0,129.0,,,,
19763,mikesell,Ulmus,americana,lud,1908.0,135.0,,,,
19764,mikesell,Ulmus,americana,lud,1895.0,125.0,,,,
19765,mikesell,Ulmus,americana,lud,1897.0,122.0,,,,
19766,mikesell,Ulmus,americana,lud,1905.0,124.0,,,,
19767,mikesell,Ulmus,americana,lud,1909.0,128.0,,,,
19768,mikesell,Ulmus,americana,lud,1889.0,126.0,,,,
19769,mikesell,Ulmus,americana,lud,1899.0,121.0,,,,
19770,mikesell,Ulmus,americana,lud,1906.0,130.0,,,,
19771,mikesell,Ulmus,americana,lud,1886.0,118.0,,,,
19772,mikesell,Ulmus,americana,lud,1896.0,115.0,,,,
19773,mikesell,Ulmus,americana,lud,1898.0,126.0,,,,
19774,mikesell,Ulmus,americana,lud,1910.0,118.0,,,,
19775,mikesell,Ulmus,americana,lud,1904.0,133.0,,,,
19776,mikesell,Ulmus,americana,lud,1912.0,128.0,,,,
19777,mikesell,Ulmus,americana,lud,1907.0,138.0,,,,
19778,mikesell,Ulmus,americana,lud,1887.0,124.0,,,,
19779,mikesell,Ulmus,americana,lud,1890.0,122.0,,,,
19780,mikesell,Ulmus,americana,lud,1892.0,131.0,,,,
19781,mikesell,Ulmus,americana,lud,1883.0,125.0,,,,
19782,mikesell,Ulmus,americana,lud,1891.0,119.0,,,,
19783,mikesell,Ulmus,americana,lud,1893.0,130.0,,,,
19784,mikesell,Ulmus,americana,lud,1884.0,120.0,,,,
19785,mikesell,Maclura,pomifera,lud,1912.0,149.0,,,,
19786,mikesell,Maclura,pomifera,lud,1894.0,134.0,,,,
19787,mikesell,Maclura,pomifera,lud,1905.0,140.0,,,,
19788,mikesell,Maclura,pomifera,lud,1888.0,149.0,,,,
19789,mikesell,Maclura,pomifera,lud,1883.0,152.0,,,,
19790,mikesell,Maclura,pomifera,lud,1884.0,137.0,,,,
19791,mikesell,Maclura,pomifera,lud,1891.0,130.0,,,,
19792,mikesell,Maclura,pomifera,lud,1885.0,143.0,,,,
19793,mikesell,Maclura,pomifera,lud,1895.0,129.0,,,,
19794,mikesell,Maclura,pomifera,lud,1897.0,139.0,,,,
19795,mikesell,Maclura,pomifera,lud,1899.0,128.0,,,,
19796,mikesell,Maclura,pomifera,lud,1889.0,131.0,,,,
19797,mikesell,Maclura,pomifera,lud,1896.0,125.0,,,,
19798,mikesell,Maclura,pomifera,lud,1906.0,141.0,,,,
19799,mikesell,Maclura,pomifera,lud,1892.0,147.0,,,,
19800,mikesell,Maclura,pomifera,lud,1886.0,124.0,,,,
19801,mikesell,Maclura,pomifera,lud,1890.0,146.0,,,,
19802,mikesell,Maclura,pomifera,lud,1898.0,137.0,,,,
19803,mikesell,Maclura,pomifera,lud,1887.0,134.0,,,,
19804,mikesell,Maclura,pomifera,lud,1907.0,152.0,,,,
19805,mikesell,Maclura,pomifera,lud,1893.0,150.0,,,,
19806,mikesell,Sassafras,albidum,lud,1898.0,128.0,,,,
19807,mikesell,Sassafras,albidum,lud,1897.0,132.0,,,,
19808,mikesell,Sassafras,albidum,lud,1889.0,130.0,,,,
19809,mikesell,Sassafras,albidum,lud,1890.0,137.0,,,,
19810,mikesell,Sassafras,albidum,lud,1888.0,142.0,,,,
19811,mikesell,Sassafras,albidum,lud,1894.0,128.0,,,,
19812,mikesell,Sassafras,albidum,lud,1895.0,128.0,,,,
19813,mikesell,Sassafras,albidum,lud,1883.0,144.0,,,,
19814,mikesell,Sassafras,albidum,lud,1908.0,137.0,,,,
19815,mikesell,Sassafras,albidum,lud,1885.0,146.0,,,,
19816,mikesell,Sassafras,albidum,lud,1886.0,130.0,,,,
19817,mikesell,Sassafras,albidum,lud,1905.0,132.0,,,,
19818,mikesell,Sassafras,albidum,lud,1891.0,132.0,,,,
19819,mikesell,Sassafras,albidum,lud,1896.0,118.0,,,,
19820,mikesell,Sassafras,albidum,lud,1899.0,121.0,,,,
19821,mikesell,Sassafras,albidum,lud,1892.0,138.0,,,,
19822,mikesell,Sassafras,albidum,lud,1893.0,142.0,,,,
19823,mikesell,Sassafras,albidum,lud,1887.0,138.0,,,,
19824,mikesell,Sassafras,albidum,lud,1884.0,140.0,,,,
19825,mikesell,Sassafras,albidum,lud,1906.0,138.0,,,,
19826,mikesell,Hamamelis,virginiana,lud,1888.0,136.0,,,,
19827,mikesell,Hamamelis,virginiana,lud,1885.0,138.0,,,,
19828,mikesell,Hamamelis,virginiana,lud,1889.0,127.0,,,,
19829,mikesell,Hamamelis,virginiana,lud,1886.0,119.0,,,,
19830,mikesell,Hamamelis,virginiana,lud,1905.0,124.0,,,,
19831,mikesell,Hamamelis,virginiana,lud,1890.0,131.0,,,,
19832,mikesell,Hamamelis,virginiana,lud,1887.0,123.0,,,,
19833,mikesell,Hamamelis,virginiana,lud,1883.0,141.0,,,,
19834,mikesell,Hamamelis,virginiana,lud,1884.0,124.0,,,,
19835,mikesell,Hamamelis,virginiana,lud,1891.0,117.0,,,,
19836,mikesell,Hamamelis,virginiana,lud,1894.0,118.0,,,,
19837,mikesell,Hamamelis,virginiana,lud,1895.0,132.0,,,,
19838,mikesell,Hamamelis,virginiana,lud,1892.0,140.0,,,,
19839,mikesell,Hamamelis,virginiana,lud,1893.0,136.0,,,,
19840,mikesell,Platanus,occidentalis,lud,1897.0,145.0,,,,
19841,mikesell,Platanus,occidentalis,lud,1891.0,132.0,,,,
19842,mikesell,Platanus,occidentalis,lud,1894.0,130.0,,,,
19843,mikesell,Platanus,occidentalis,lud,1898.0,138.0,,,,
19844,mikesell,Platanus,occidentalis,lud,1905.0,141.0,,,,
19845,mikesell,Platanus,occidentalis,lud,1888.0,147.0,,,,
19846,mikesell,Platanus,occidentalis,lud,1909.0,146.0,,,,
19847,mikesell,Platanus,occidentalis,lud,1912.0,151.0,,,,
19848,mikesell,Platanus,occidentalis,lud,1885.0,146.0,,,,
19849,mikesell,Platanus,occidentalis,lud,1895.0,142.0,,,,
19850,mikesell,Platanus,occidentalis,lud,1889.0,131.0,,,,
19851,mikesell,Platanus,occidentalis,lud,1892.0,147.0,,,,
19852,mikesell,Platanus,occidentalis,lud,1906.0,142.0,,,,
19853,mikesell,Platanus,occidentalis,lud,1886.0,130.0,,,,
19854,mikesell,Platanus,occidentalis,lud,1907.0,148.0,,,,
19855,mikesell,Platanus,occidentalis,lud,1890.0,142.0,,,,
19856,mikesell,Platanus,occidentalis,lud,1883.0,153.0,,,,
19857,mikesell,Platanus,occidentalis,lud,1893.0,145.0,,,,
19858,mikesell,Platanus,occidentalis,lud,1887.0,135.0,,,,
19859,mikesell,Platanus,occidentalis,lud,1884.0,145.0,,,,
19860,mikesell,Gymnocladus,dioicus,lud,1886.0,127.0,,,,
19861,mikesell,Gymnocladus,dioicus,lud,1885.0,148.0,,,,
19862,mikesell,Gymnocladus,dioicus,lud,1883.0,145.0,,,,
19863,mikesell,Gymnocladus,dioicus,lud,1897.0,136.0,,,,
19864,mikesell,Gymnocladus,dioicus,lud,1891.0,132.0,,,,
19865,mikesell,Gymnocladus,dioicus,lud,1894.0,133.0,,,,
19866,mikesell,Gymnocladus,dioicus,lud,1887.0,138.0,,,,
19867,mikesell,Gymnocladus,dioicus,lud,1905.0,140.0,,,,
19868,mikesell,Gymnocladus,dioicus,lud,1888.0,152.0,,,,
